T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2132e-08;3.4632e-08;4.5474e-08;3.7963e-08;0.0033427;0.0027477;0.0036079;0.003012
0.01;1.4434e-07;1.2052e-07;1.6853e-07;1.4434e-07;0.0015253;0.0014019;0.0026565;0.0025071
0.015;2.1553e-07;2.0261e-07;2.974e-07;2.8277e-07;-0.0040172;-0.0017235;-0.002197;4.2838e-05
0.02;1.7576e-07;2.5026e-07;3.543e-07;4.3025e-07;-0.0048918;-0.0010511;-0.0035865;0.00066532
0.025;6.0138e-08;2.8507e-07;3.4477e-07;6.0321e-07;-0.0011928;3.3037e-05;-0.0017375;0.0013821
0.03;-4.6315e-08;3.1056e-07;3.0833e-07;7.9462e-07;0.001942;-0.00076881;-0.00040394;0.00010472
0.035;-1.0364e-07;3.1439e-07;2.5937e-07;9.8047e-07;0.0020034;-0.0009756;-0.00059254;-0.00056145
0.04;-1.1266e-07;3.085e-07;2.027e-07;1.1608e-06;0.0018527;0.00019377;-3.456e-05;0.00011313
0.045;-6.6292e-08;3.1217e-07;1.631e-07;1.3405e-06;0.0025768;0.00058081;0.0013994;-0.00014528
0.05;4.2626e-08;3.1858e-07;1.6522e-07;1.4959e-06;0.0024355;-0.00035716;0.0019465;-0.0017966
0.055;1.8259e-07;2.9605e-07;2.0102e-07;1.5765e-06;6.1085e-05;-0.001956;0.00075759;-0.0041913
0.06;2.7733e-07;2.2134e-07;2.2684e-07;1.5353e-06;-0.0036757;-0.0022303;-0.0015535;-0.0055592
0.065;2.5655e-07;1.2304e-07;1.9608e-07;1.3765e-06;-0.0055838;0.00032778;-0.002982;-0.0038675
0.07;1.1708e-07;6.9088e-08;9.9952e-08;1.1591e-06;-0.003929;0.003227;-0.0022595;-0.00081523
0.075;-7.2582e-08;9.2815e-08;-2.7703e-08;9.3506e-07;-9.2857e-05;0.0030085;-0.00026524;0.00029634
0.08;-2.3433e-07;1.4962e-07;-1.545e-07;7.0058e-07;0.002342;-0.00035029;0.00034689;-0.0011204
0.085;-3.3984e-07;1.6665e-07;-2.8722e-07;4.2128e-07;0.0021685;-0.0028466;-0.00081408;-0.002474
0.09;-3.8983e-07;1.3215e-07;-4.4134e-07;1.016e-07;0.0022628;-0.0012991;-0.0009115;-0.000776
0.095;-3.7318e-07;1.0131e-07;-6.0301e-07;-1.9577e-07;0.003069;0.0015964;0.00030564;0.0025606
0.1;-3.0439e-07;9.5443e-08;-7.6677e-07;-4.257e-07;0.0011253;0.00043173;-0.0004546;0.0028603
0.105;-2.6097e-07;5.2585e-08;-9.7635e-07;-6.1606e-07;-0.003151;-0.0033892;-0.0032074;0.00031221
0.11;-3.0277e-07;-8.1647e-08;-1.2598e-06;-8.1041e-07;-0.0037006;-0.0039489;-0.0027313;-0.00064977
0.115;-3.6956e-07;-2.7297e-07;-1.5408e-06;-1.0085e-06;0.0016754;-0.00063191;0.0029005;0.00034886
0.12;-3.4471e-07;-4.4257e-07;-1.6916e-06;-1.191e-06;0.0056846;0.0023816;0.0075468;0.00089723
0.125;-2.13e-07;-5.4794e-07;-1.6629e-06;-1.3569e-06;0.0029014;0.0027708;0.0068387;0.00044245
0.13;-6.9643e-08;-5.9109e-07;-1.4958e-06;-1.5093e-06;-0.0019771;0.0022051;0.0042291;0.00062573
0.135;8.7802e-09;-5.7577e-07;-1.235e-06;-1.6276e-06;-0.0032427;0.0024665;0.0032538;0.0021017
0.14;1.6705e-08;-5.0448e-07;-9.0616e-07;-1.6875e-06;-0.002398;0.0020217;0.0022004;0.0025758
0.145;-3.7645e-08;-4.0498e-07;-5.5683e-07;-1.6988e-06;-0.002575;0.00023889;-0.00055356;0.001326
0.15;-1.4837e-07;-3.1891e-07;-2.4049e-07;-1.6915e-06;-0.001948;-0.0013173;-0.0021015;0.00014836
0.155;-2.505e-07;-2.7276e-07;5.3433e-08;-1.681e-06;0.0026124;-0.0018816;0.00028562;0.00010643
0.16;-2.3717e-07;-2.6675e-07;3.8308e-07;-1.6542e-06;0.0066437;-0.0013362;0.0025878;0.0011896
0.165;-8.6915e-08;-2.8271e-07;7.4396e-07;-1.5833e-06;0.0043502;-0.00041975;-5.7583e-05;0.0023452
0.17;1.0771e-07;-3.111e-07;1.0483e-06;-1.4596e-06;-0.00080329;-0.00056614;-0.004474;0.0018879
0.175;2.6458e-07;-3.4595e-07;1.2352e-06;-1.2951e-06;-0.0022461;3.7122e-05;-0.0049425;0.0013719
0.18;3.9182e-07;-3.4019e-07;1.337e-06;-1.0718e-06;-0.00013455;0.0031986;-0.0018856;0.0033126
0.185;5.1796e-07;-2.5029e-07;1.4143e-06;-7.6437e-07;6.8878e-05;0.0035638;-4.9965e-05;0.0034463
0.19;6.0987e-07;-1.388e-07;1.4811e-06;-4.3378e-07;-0.002797;-0.0018097;-0.00078347;-0.0015687
0.195;6.1113e-07;-1.1198e-07;1.518e-06;-1.8807e-07;-0.0044712;-0.0049993;-0.0016136;-0.0052505
0.2;5.2679e-07;-1.5038e-07;1.5218e-06;-3.3141e-08;-0.0023976;-0.00026099;-0.001044;-0.0020508
0.205;4.2929e-07;-1.121e-07;1.5154e-06;1.4317e-07;0.0013447;0.0064077;0.00022557;0.0037655
0.21;3.8187e-07;8.1437e-08;1.5167e-06;4.2642e-07;0.0026822;0.0060631;0.00040569;0.004827
0.215;3.6069e-07;3.3913e-07;1.4953e-06;7.7686e-07;-0.0005579;-0.00090879;-0.0022049;0.00056695
0.22;2.7755e-07;5.1452e-07;1.3779e-06;1.0993e-06;-0.0044113;-0.005708;-0.0054887;-0.0028265
0.225;1.1113e-07;5.5918e-07;1.1356e-06;1.3513e-06;-0.0022926;-0.004777;-0.0045247;-0.0028251
0.23;-3.0334e-08;5.1757e-07;8.3838e-07;1.5419e-06;0.0042797;-0.0021211;0.0001139;-0.0020785
0.235;-4.763e-08;4.4743e-07;5.5896e-07;1.6898e-06;0.0057027;-0.00015825;0.0013479;-0.0013418
0.24;-4.0776e-09;3.8908e-07;2.5896e-07;1.8175e-06;-0.00080136;0.0011054;-0.0029714;-0.00027645
0.245;-2.5593e-08;3.6416e-07;-1.3129e-07;1.9434e-06;-0.0044502;0.0015734;-0.0042893;0.00013312
0.25;-8.8241e-08;3.708e-07;-5.4821e-07;2.0555e-06;0.0011136;0.00095752;0.002119;-0.0012209
0.255;-6.6386e-08;3.8873e-07;-8.4627e-07;2.1091e-06;0.0056856;-5.5274e-05;0.0074234;-0.0034558
0.26;3.2922e-08;4.0379e-07;-9.9521e-07;2.0659e-06;0.00056534;-0.00018112;0.0045515;-0.0043099
0.265;5.6523e-08;4.1924e-07;-1.0926e-06;1.9282e-06;-0.0066409;0.00021248;-0.00044229;-0.0032465
0.27;-6.6074e-08;4.4301e-07;-1.1891e-06;1.7374e-06;-0.005115;0.00045394;0.00047753;-0.0010104
0.275;-2.2901e-07;4.6161e-07;-1.2231e-06;1.5311e-06;0.0018818;-0.00085479;0.0045217;-0.00021704
0.28;-3.2568e-07;4.2166e-07;-1.1527e-06;1.2897e-06;0.0034688;-0.0038232;0.0038679;-0.002571
0.285;-3.8972e-07;2.8478e-07;-1.0466e-06;9.6503e-07;-0.00084154;-0.0039593;-0.001005;-0.0041129
0.29;-4.9418e-07;1.0746e-07;-9.9612e-07;5.7246e-07;-0.0024262;0.00070228;-0.0034657;-0.0013404
0.295;-6.0161e-07;5.5795e-11;-1.0023e-06;1.9841e-07;0.0021598;0.0049099;-0.0010903;0.0028262
0.3;-5.9904e-07;-4.15e-09;-9.9801e-07;-9.5684e-08;0.0066597;0.0033813;0.0019335;0.0035954
