T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9849e-08;8.4497e-08;2.1897e-08;9.205e-08;0.0015748;0.0067039;0.0017373;0.0073031
0.01;6.7106e-08;3.5126e-07;8.1986e-08;4.1322e-07;0.00064737;0.0079597;0.0013454;0.011096
0.015;9.5189e-08;7.3788e-07;1.4376e-07;9.7793e-07;-0.0021851;0.0016377;-0.0012107;0.0083959
0.02;4.9603e-08;1.0878e-06;1.481e-07;1.7049e-06;-0.0037168;-0.0045786;-0.0033875;0.0045875
0.025;-9.563e-08;1.267e-06;3.9722e-08;2.4896e-06;-0.0042578;-0.0090892;-0.0056271;3.2207e-05
0.03;-3.4823e-07;1.1991e-06;-2.4178e-07;3.1913e-06;-0.0043335;-0.0107;-0.0082214;-0.0066507
0.035;-7.1212e-07;8.7155e-07;-7.6435e-07;3.6165e-06;-0.004567;-0.010076;-0.011063;-0.015467
0.04;-1.1892e-06;3.2979e-07;-1.6069e-06;3.5676e-06;-0.0044921;-0.0070757;-0.014534;-0.022472
0.045;-1.7658e-06;-3.2072e-07;-2.8559e-06;2.9107e-06;-0.0034769;-0.0016347;-0.017977;-0.026189
0.05;-2.4091e-06;-9.5765e-07;-4.571e-06;1.5664e-06;-0.0018573;0.0027373;-0.019332;-0.0288
0.055;-3.0716e-06;-1.5008e-06;-6.7415e-06;-4.9083e-07;0.00031567;0.0047773;-0.01712;-0.028265
0.06;-3.7048e-06;-1.9154e-06;-9.2781e-06;-3.1429e-06;0.0020363;0.0055086;-0.012171;-0.01937
0.065;-4.2807e-06;-2.2111e-06;-1.2044e-05;-6.0829e-06;0.0025523;0.0040194;-0.0061944;-0.0036887
0.07;-4.8002e-06;-2.4629e-06;-1.4892e-05;-8.9428e-06;0.0019607;-0.00049554;-0.00036822;0.010127
0.075;-5.3033e-06;-2.8094e-06;-1.7695e-05;-1.1466e-05;-0.00063245;-0.0070763;0.0040488;0.01683
0.08;-5.8754e-06;-3.4107e-06;-2.0362e-05;-1.356e-05;-0.0048785;-0.013305;0.0067392;0.017557
0.085;-6.607e-06;-4.3828e-06;-2.2844e-05;-1.5273e-05;-0.0078945;-0.016389;0.0081486;0.012964
0.09;-7.5238e-06;-5.7452e-06;-2.5118e-05;-1.6795e-05;-0.0069486;-0.014859;0.0084101;0.0023222
0.095;-8.5499e-06;-7.3883e-06;-2.719e-05;-1.8426e-05;-0.0018175;-0.0076227;0.0077879;-0.011042
0.1;-9.5343e-06;-9.0628e-06;-2.9074e-05;-2.0453e-05;0.0051516;0.0050847;0.0072617;-0.02065
0.105;-1.0315e-05;-1.0436e-05;-3.0765e-05;-2.3011e-05;0.011191;0.019048;0.0081495;-0.021898
0.11;-1.0771e-05;-1.1221e-05;-3.2221e-05;-2.6014e-05;0.014719;0.028006;0.010676;-0.013718
0.115;-1.0845e-05;-1.1309e-05;-3.3357e-05;-2.9164e-05;0.015898;0.027809;0.01491;0.0018602
0.12;-1.0525e-05;-1.0811e-05;-3.4034e-05;-3.2024e-05;0.015671;0.019086;0.021822;0.021369
0.125;-9.837e-06;-9.9887e-06;-3.4049e-05;-3.4086e-05;0.013706;0.0069279;0.031062;0.042436
0.13;-8.8638e-06;-9.1173e-06;-3.3175e-05;-3.4841e-05;0.0091531;-0.0030532;0.040099;0.062232
0.135;-7.7434e-06;-8.3895e-06;-3.1229e-05;-3.3888e-05;0.0026266;-0.008463;0.045682;0.07437
0.14;-6.6373e-06;-7.8815e-06;-2.8149e-05;-3.1096e-05;-0.0037744;-0.009134;0.045056;0.072839
