T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.1073e-08;3.4502e-08;4.5477e-08;3.7959e-08;0.0032586;0.0027373;0.0036081;0.0030116
0.01;1.4054e-07;1.2202e-07;1.6865e-07;1.4447e-07;0.0014728;0.0015516;0.0026659;0.0025185
0.015;2.1137e-07;2.1043e-07;2.9846e-07;2.8385e-07;-0.0037743;-0.0014959;-0.0021424;9.6395e-05
0.02;1.7982e-07;2.6688e-07;3.5852e-07;4.3356e-07;-0.0044474;-0.0010789;-0.0034618;0.00071422
0.025;7.935e-08;3.0857e-07;3.5482e-07;6.0719e-07;-0.0010796;-9.5473e-05;-0.0016482;0.0012107
0.03;-1.8117e-08;3.3709e-07;3.2302e-07;7.8914e-07;0.0013368;-0.00094679;-0.00058809;-0.00053304
0.035;-8.2191e-08;3.4007e-07;2.6944e-07;9.4269e-07;0.0013436;-0.0011096;-0.0011481;-0.0017514
0.04;-1.0656e-07;3.3298e-07;1.9354e-07;1.0558e-06;0.0018233;0.00029939;-0.00065075;-0.0014854
0.045;-7.0881e-08;3.3876e-07;1.2552e-07;1.1286e-06;0.0029808;0.00074142;0.0012781;-0.0017388
0.05;3.604e-08;3.5084e-07;1.0629e-07;1.1442e-06;0.00273;-0.00023323;0.0026321;-0.0028343
0.055;1.7895e-07;3.359e-07;1.4517e-07;1.0704e-06;0.00016081;-0.001925;0.0020276;-0.0043103
0.06;2.8301e-07;2.6498e-07;2.0523e-07;8.8302e-07;-0.0032695;-0.0025648;-0.00032506;-0.0047876
0.065;2.8401e-07;1.5591e-07;2.3034e-07;6.0384e-07;-0.004989;-0.00050144;-0.0024778;-0.0025725
0.07;1.7343e-07;6.6915e-08;1.8954e-07;2.9942e-07;-0.0039513;0.0021122;-0.0028061;0.00055543
0.075;-3.0995e-09;2.7396e-08;9.1301e-08;2.0571e-08;-0.0013285;0.0018662;-0.001793;0.0015069
0.08;-1.9155e-07;-4.3505e-09;-4.8667e-08;-2.3972e-07;0.00038508;-0.0012339;-0.0015363;-1.2338e-05
0.085;-3.6294e-07;-9.3489e-08;-2.3618e-07;-5.145e-07;0.00098207;-0.0033724;-0.002265;-0.0011565
0.09;-4.8593e-07;-2.3995e-07;-4.6583e-07;-7.9322e-07;0.0028769;-0.0012387;-0.0011233;0.00082111
0.095;-5.0827e-07;-3.6867e-07;-6.8914e-07;-1.0116e-06;0.0051805;0.00266;0.0016291;0.0040103
0.1;-4.2047e-07;-4.3105e-07;-8.7026e-07;-1.1352e-06;0.0036597;0.0026783;0.0017688;0.0035949
0.105;-3.0179e-07;-4.6795e-07;-1.0431e-06;-1.2121e-06;-0.0011808;-0.00063328;-0.001093;0.00015914
