T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.9382e-08;3.311e-08;4.5476e-08;3.7965e-08;0.0031245;0.0026269;0.003608;0.0030121
0.01;1.2961e-07;1.1291e-07;1.6853e-07;1.4438e-07;0.0010045;0.0011569;0.0026562;0.0025102
0.015;1.8065e-07;1.8355e-07;2.9732e-07;2.8297e-07;-0.0041553;-0.0019081;-0.0022034;4.8739e-05
0.02;1.2991e-07;2.1776e-07;3.5361e-07;4.3047e-07;-0.0040212;-0.001027;-0.0036213;0.00064855
0.025;2.8403e-08;2.4305e-07;3.42e-07;6.0231e-07;-4.9187e-05;0.00032257;-0.0018215;0.0013091
0.03;-4.6953e-08;2.65e-07;3.0194e-07;7.9051e-07;0.0021621;-0.00057684;-0.00044377;9.074e-06
0.035;-7.8269e-08;2.6756e-07;2.5211e-07;9.7214e-07;0.001372;-0.00098751;-0.00033438;-0.00054751
0.04;-7.9477e-08;2.6043e-07;2.0655e-07;1.1518e-06;0.0010256;0.00020819;0.00066696;0.00038445
0.045;-4.2892e-08;2.6308e-07;1.9763e-07;1.341e-06;0.0019943;0.00058379;0.0022651;0.00039093
0.05;4.4743e-08;2.6821e-07;2.4659e-07;1.5201e-06;0.0020993;-0.00038128;0.0023763;-0.0011949
0.055;1.5687e-07;2.4524e-07;3.2871e-07;1.6368e-06;-0.00012685;-0.0018646;0.00028817;-0.0037904
0.06;2.2446e-07;1.7387e-07;3.7861e-07;1.6373e-06;-0.003436;-0.0020196;-0.0028648;-0.005512
0.065;1.8913e-07;8.3777e-08;3.3576e-07;1.5174e-06;-0.0048134;0.00050735;-0.0045677;-0.004146
0.07;5.8531e-08;3.9204e-08;1.9333e-07;1.3303e-06;-0.0028257;0.0031429;-0.0034147;-0.0012255
0.075;-9.6293e-08;6.5092e-08;2.7676e-09;1.1274e-06;0.000885;0.0025153;-0.00043995;-2.3476e-05
0.08;-2.0591e-07;1.1208e-07;-1.7653e-07;9.085e-07;0.0027485;-0.00081896;0.0013538;-0.0012514
