T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3034e-08;3.6118e-08;4.5477e-08;3.795e-08;0.0034143;0.0028656;0.0036081;0.0030109
0.01;1.4719e-07;1.275e-07;1.6855e-07;1.4434e-07;0.0015385;0.0016059;0.0026575;0.0025105
0.015;2.1901e-07;2.1716e-07;2.9739e-07;2.8314e-07;-0.0041352;-0.0017602;-0.002202;6.7363e-05
0.02;1.8043e-07;2.705e-07;3.5369e-07;4.3161e-07;-0.0047329;-0.0011672;-0.0036263;0.00069091
0.025;6.923e-08;3.0923e-07;3.4175e-07;6.0527e-07;-0.0010882;8.6353e-06;-0.0018428;0.001334
0.03;-3.4709e-08;3.3634e-07;3.0027e-07;7.9532e-07;0.0016842;-0.0009275;-0.00050962;-1.2347e-05
0.035;-9.5503e-08;3.3741e-07;2.4695e-07;9.7826e-07;0.0017796;-0.0011695;-0.00043466;-0.0005698
0.04;-1.1106e-07;3.2642e-07;1.9788e-07;1.1598e-06;0.0018317;0.0002009;0.00076349;0.00045312
0.045;-6.861e-08;3.2597e-07;1.9508e-07;1.3553e-06;0.0028059;0.00065258;0.0029381;0.0006749
0.05;4.062e-08;3.285e-07;2.7464e-07;1.5516e-06;0.0025486;-0.00040839;0.0036622;-0.00060804
0.055;1.8146e-07;3.0031e-07;4.1919e-07;1.7025e-06;-8.7464e-06;-0.0020489;0.0015527;-0.0030154
0.06;2.768e-07;2.1681e-07;5.4984e-07;1.7548e-06;-0.0036295;-0.0023867;-0.0026575;-0.0048824
0.065;2.5725e-07;1.0643e-07;5.7111e-07;1.6962e-06;-0.005577;0.00021905;-0.0061038;-0.0040053
0.07;1.1853e-07;4.0263e-08;4.3871e-07;1.567e-06;-0.0039757;0.0033256;-0.0062109;-0.0016445
0.075;-7.2102e-08;5.474e-08;1.8849e-07;1.4072e-06;-0.00018263;0.0031483;-0.0032265;-0.00079038
0.08;-2.3567e-07;1.0649e-07;-1.0141e-07;1.2118e-06;0.0023619;-0.00015549;5.7799e-05;-0.0020487
0.085;-3.3555e-07;1.2528e-07;-3.6403e-07;9.5263e-07;0.0027411;-0.0024967;0.0021304;-0.0030651
0.09;-3.5798e-07;1.0502e-07;-5.4723e-07;6.397e-07;0.0034468;-0.00065211;0.0042194;-0.0012495
0.095;-2.8443e-07;1.097e-07;-6.1054e-07;3.3351e-07;0.0042368;0.0026516;0.0053821;0.0017897
0.1;-1.4041e-07;1.6778e-07;-5.7958e-07;6.9651e-08;0.0014281;0.0016537;0.0021884;0.0016225
0.105;-3.3478e-08;2.1176e-07;-5.7862e-07;-1.8628e-07;-0.0043887;-0.0027751;-0.0045778;-0.00098516
0.11;-6.0962e-08;1.6578e-07;-7.3606e-07;-4.7037e-07;-0.0064008;-0.0044487;-0.0081281;-0.0012888
0.115;-1.9364e-07;3.6023e-08;-1.0539e-06;-7.6026e-07;-0.0020431;-0.0022683;-0.004741;0.00081912
0.12;-3.1941e-07;-1.1887e-07;-1.4185e-06;-1.0107e-06;0.0026116;0.00026383;0.0010112;0.0023483
0.125;-3.7968e-07;-2.5676e-07;-1.7189e-06;-1.2047e-06;0.0026565;0.001107;0.0041353;0.0021677
0.13;-3.8507e-07;-3.6071e-07;-1.8904e-06;-1.3479e-06;0.0017235;0.0016042;0.0061736;0.0019012
0.135;-3.2874e-07;-4.1089e-07;-1.8767e-06;-1.4338e-06;0.0032006;0.0026949;0.0086469;0.0026688
0.14;-1.8712e-07;-3.9887e-07;-1.6526e-06;-1.4548e-06;0.00364;0.0022953;0.0082051;0.0025417
0.145;1.9057e-11;-3.5846e-07;-1.2898e-06;-1.4351e-06;2.3829e-05;-1.797e-05;0.0029215;0.00071257
0.15;1.3868e-07;-3.4288e-07;-9.2456e-07;-1.4223e-06;-0.0039139;-0.0019754;-0.0027449;-0.0012637
0.155;1.8172e-07;-3.8147e-07;-6.3976e-07;-1.4561e-06;-0.0037621;-0.0023665;-0.0037197;-0.0024631
0.16;1.5209e-07;-4.6124e-07;-4.2335e-07;-1.5475e-06;-0.0020478;-0.00093796;-0.0017555;-0.0021623
0.165;6.0216e-08;-5.3773e-07;-2.4658e-07;-1.6728e-06;-0.0029123;0.0012009;-0.0013996;-0.00055397
0.17;-1.0991e-07;-5.7649e-07;-1.0642e-07;-1.7971e-06;-0.0033642;0.0018301;-0.0015359;0.00065081
0.175;-3.0507e-07;-5.6303e-07;3.2201e-08;-1.8832e-06;0.0013295;0.0023401;0.0013918;0.0023863
0.18;-3.8971e-07;-4.6252e-07;2.5036e-07;-1.8647e-06;0.0075213;0.0046138;0.0049797;0.0059695
0.185;-2.8106e-07;-2.6022e-07;5.8236e-07;-1.6927e-06;0.0079834;0.003564;0.0041588;0.0063549
0.19;-4.1325e-08;-5.6315e-08;9.5574e-07;-1.4364e-06;0.0025245;-0.0034091;-0.00083455;0.00040901
0.195;1.8784e-07;5.5735e-09;1.2471e-06;-1.2348e-06;-0.0033801;-0.00799;-0.0057356;-0.0048046
0.2;3.0602e-07;-7.4983e-08;1.3737e-06;-1.1275e-06;-0.0055236;-0.0034564;-0.0074658;-0.0027872
0.205;3.1036e-07;-1.4897e-07;1.3356e-06;-1.0177e-06;-0.0036007;0.0039917;-0.0057312;0.0029885
0.21;2.6199e-07;-1.1225e-07;1.1925e-06;-8.0542e-07;-0.00061382;0.0049124;-0.0026591;0.0052401
0.215;2.0363e-07;-1.7839e-08;9.9929e-07;-4.9304e-07;-0.00016577;-0.00027751;-0.0013428;0.0027865
0.22;1.3194e-07;3.1696e-08;7.7795e-07;-1.3359e-07;-0.00090356;-0.0033432;-0.00090783;0.00096051
0.225;7.3023e-08;2.3523e-08;5.7717e-07;2.5211e-07;0.0018981;-0.0012959;0.0025294;0.001135
0.23;1.1856e-07;1.6958e-08;5.0129e-07;6.52e-07;0.0064617;0.0014338;0.0074659;1.4962e-05
0.235;2.9809e-07;5.5545e-08;5.98e-07;1.0204e-06;0.0043107;0.0021887;0.0063887;-0.0025362
0.24;4.6726e-07;1.3681e-07;7.4831e-07;1.307e-06;-0.0051135;0.001233;-0.0020707;-0.0040134
0.245;4.5635e-07;2.2543e-07;7.8016e-07;1.4963e-06;-0.0093539;-0.00064226;-0.0074517;-0.0037751
0.25;3.018e-07;2.7482e-07;6.7965e-07;1.6008e-06;-0.0021915;-0.0024972;-0.0031865;-0.003018
0.255;1.8048e-07;2.5986e-07;5.7039e-07;1.6397e-06;0.0048869;-0.0026645;0.0025068;-0.0022223
0.26;1.489e-07;2.0964e-07;5.1246e-07;1.6397e-06;0.002347;-0.0001699;0.0016409;-0.0008921
0.265;1.0901e-07;1.9977e-07;4.626e-07;1.6362e-06;-0.003024;0.0033979;-0.0010081;0.0006022
0.27;1.5394e-08;2.9628e-07;4.1519e-07;1.6607e-06;-0.0013251;0.0051287;0.0011728;0.0016539
0.275;-4.3703e-08;4.8625e-07;4.4142e-07;1.7145e-06;0.0040893;0.0023744;0.004728;0.00069612
0.28;-6.5976e-09;6.5247e-07;5.5556e-07;1.7408e-06;0.003654;-0.0042602;0.0023476;-0.0028804
0.285;5.3021e-08;6.6572e-07;6.4592e-07;1.6697e-06;-0.0018422;-0.0080105;-0.0042433;-0.0049326
0.29;4.0398e-08;5.2284e-07;5.9412e-07;1.5059e-06;-0.0039723;-0.0045184;-0.0071652;-0.0025122
0.295;-2.2982e-08;3.4257e-07;4.0866e-07;1.3251e-06;-0.00011477;0.001532;-0.0035584;0.0011613
0.3;-4.0225e-08;2.2442e-07;2.0122e-07;1.1805e-06;0.0038228;0.0034684;0.0018069;0.0017623
0.305;1.7948e-08;1.6983e-07;5.3719e-08;1.0606e-06;0.0022451;0.0016275;0.003018;0.00020962
0.31;7.6889e-08;1.3513e-07;-4.3309e-08;9.3623e-07;-0.002183;-4.4857e-05;0.0010264;-0.00057456
0.315;6.9394e-08;8.9916e-08;-1.2514e-07;7.9289e-07;-0.0031611;-0.00079861;0.00017562;-0.00093971
0.32;1.6666e-08;3.1622e-08;-1.9692e-07;6.2623e-07;-0.00046872;-0.00025709;0.00062698;-0.00093025
0.325;-2.9962e-08;-1.1667e-08;-2.6771e-07;4.4562e-07;0.00097459;0.0014541;-0.00053397;-0.00018907
0.33;-7.4921e-08;-1.403e-08;-3.8874e-07;2.6093e-07;-0.00082598;0.0018335;-0.0034791;-0.00013005
0.335;-1.5788e-07;1.7256e-08;-6.053e-07;7.1229e-08;-0.0022272;0.00086075;-0.0041861;-0.00027371
0.34;-2.6931e-07;6.0041e-08;-8.7957e-07;-1.1748e-07;-7.1394e-05;5.6213e-05;-0.00045224;0.00034891
0.345;-3.3992e-07;8.5634e-08;-1.1001e-06;-2.9675e-07;0.0033401;-0.001424;0.0047494;0.00041326
0.35;-3.2026e-07;6.0416e-08;-1.1775e-06;-4.6976e-07;0.0039037;-0.002648;0.0067349;8.6027e-05
0.355;-2.3435e-07;-4.687e-09;-1.1169e-06;-6.1991e-07;0.0014068;-0.00056559;0.0043214;0.0017276
0.36;-1.4978e-07;-3.7778e-08;-1.0019e-06;-6.9321e-07;-0.0015174;0.0031284;2.6939e-05;0.0044221
0.365;-1.2316e-07;-1.3991e-08;-9.3227e-07;-6.7915e-07;-0.0031277;0.0014653;-0.0036551;0.0026024
0.37;-1.7714e-07;-4.0422e-08;-9.7824e-07;-6.8123e-07;-0.0033258;-0.0054678;-0.0056059;-0.0038783
0.375;-2.9469e-07;-2.1625e-07;-1.1516e-06;-8.0503e-07;-0.0017708;-0.0065426;-0.0046007;-0.0059063
0.38;-4.131e-07;-4.5254e-07;-1.3813e-06;-1.0046e-06;0.0016932;0.001667;6.5614e-05;-0.00019133
0.385;-4.5271e-07;-5.7503e-07;-1.5394e-06;-1.1534e-06;0.0046217;0.0074833;0.0056784;0.004292
0.39;-3.9484e-07;-5.5597e-07;-1.5398e-06;-1.2262e-06;0.0032061;0.0038877;0.0069642;0.0018191
0.395;-3.0575e-07;-5.0609e-07;-1.4078e-06;-1.2989e-06;-0.00070811;-0.0014392;0.0036438;-0.0018226
0.4;-2.3412e-07;-4.9253e-07;-1.2128e-06;-1.4148e-06;-0.00072111;-0.0014979;0.0013831;-0.00166
0.405;-1.3653e-07;-4.807e-07;-9.7649e-07;-1.5479e-06;0.0027901;0.0013554;0.0019054;0.00029069
0.41;2.409e-08;-4.1382e-07;-7.0917e-07;-1.6558e-06;0.0022907;0.0030606;0.00059846;0.001719
0.415;1.6682e-07;-2.864e-07;-4.7906e-07;-1.7188e-06;-0.0037018;0.0018001;-0.0035658;0.001894
0.42;1.7883e-07;-1.5077e-07;-3.4977e-07;-1.7404e-06;-0.0067926;-0.0011415;-0.0045323;0.0014111
0.425;8.137e-08;-7.7441e-08;-2.6439e-07;-1.7342e-06;-0.0020065;-0.003846;0.00098734;0.00081466
0.43;8.4915e-09;-1.073e-07;-8.5548e-08;-1.7109e-06;0.0039901;-0.0044243;0.0065106;0.0005489
0.435;2.7534e-08;-2.0065e-07;2.3939e-07;-1.6468e-06;0.0034071;-0.00068045;0.0052199;0.0026926
0.44;8.9267e-08;-2.5473e-07;6.3917e-07;-1.4843e-06;2.5196e-06;0.0038326;0.000765;0.0051944
0.445;1.5535e-07;-2.2431e-07;1.0402e-06;-1.2131e-06;0.00031799;0.0029651;-0.00069116;0.0035298
0.45;2.4319e-07;-1.7465e-07;1.4163e-06;-9.0412e-07;0.0014347;-0.0014221;-0.0012863;-0.00050523
0.455;3.2523e-07;-1.8515e-07;1.7143e-06;-6.3266e-07;-0.0018699;-0.0034133;-0.0049485;-0.0025148
0.46;3.1755e-07;-2.5428e-07;1.8518e-06;-4.1397e-07;-0.0053262;-0.0012962;-0.0079134;-0.0017195
0.465;2.1512e-07;-3.0627e-07;1.8293e-06;-2.1249e-07;-0.002295;0.0026651;-0.0049192;0.00033972
0.47;1.1781e-07;-2.7042e-07;1.7435e-06;6.4186e-09;0.0027154;0.0043817;-0.00013081;0.0010682
0.475;8.3684e-08;-1.5342e-07;1.655e-06;2.2966e-07;0.0023767;0.0021308;-5.8731e-05;-0.00070938
0.48;6.9835e-08;-2.5757e-08;1.5315e-06;4.0992e-07;-0.00075606;-0.0012819;-0.0027361;-0.0027358
0.485;4.5914e-08;7.0537e-08;1.3419e-06;5.3426e-07;-8.0622e-05;-0.0012537;-0.0025819;-0.0017584
0.49;6.7517e-08;1.8068e-07;1.1255e-06;6.6386e-07;0.0037172;0.0023494;0.000433;0.0021686
0.495;1.8059e-07;3.6412e-07;9.2924e-07;8.7277e-07;0.0036364;0.0035427;0.001205;0.004199
0.5;3.204e-07;5.8e-07;7.3177e-07;1.1513e-06;-0.0014793;-0.00091899;-0.0012929;0.0013995
0.505;3.8262e-07;7.1343e-07;4.8972e-07;1.4197e-06;-0.0047554;-0.0056934;-0.0022941;-0.0022288
0.51;3.5355e-07;7.0952e-07;2.2516e-07;1.6298e-06;-0.0025756;-0.0053262;0.00047619;-0.0024465
0.515;3.1082e-07;6.186e-07;1.9942e-08;1.8024e-06;0.0014856;-0.0016405;0.0042741;-0.0005635
0.52;3.1291e-07;5.1902e-07;-6.8692e-08;1.974e-06;0.0021271;0.00096095;0.0050753;0.00049117
0.525;3.1751e-07;4.4187e-07;-7.3965e-08;2.1487e-06;-0.0019048;0.00084718;0.001614;-0.00023042
0.53;2.3371e-07;3.6432e-07;-8.3817e-08;2.2919e-06;-0.0051885;-0.00087509;-0.0019928;-0.002287
0.535;5.1739e-08;2.5772e-07;-1.3594e-07;2.3568e-06;-0.0026989;-0.0014611;-0.0014153;-0.0039793
0.54;-1.3316e-07;1.3717e-07;-1.8765e-07;2.3206e-06;0.0024653;0.00033396;0.0014467;-0.0041237
0.545;-2.3862e-07;4.8687e-08;-1.9828e-07;2.1843e-06;0.0039197;0.0022375;0.0018612;-0.003873
0.55;-2.8036e-07;1.9392e-08;-1.9252e-07;1.9507e-06;0.0011936;0.0025068;-0.00054091;-0.0039184
0.555;-3.1393e-07;5.2383e-08;-2.1693e-07;1.6341e-06;-0.00055857;0.0024725;-0.0018869;-0.0027261
0.56;-3.4016e-07;1.4492e-07;-2.7092e-07;1.2777e-06;0.0011289;0.0022945;-0.00049282;-0.00046142
0.565;-3.1254e-07;2.5958e-07;-3.1715e-07;9.107e-07;0.0031872;-0.00050464;0.0011204;-0.00037276
0.57;-2.199e-07;3.1452e-07;-3.4765e-07;5.118e-07;0.0020354;-0.0042777;0.00015463;-0.0021726
0.575;-1.2427e-07;2.7259e-07;-4.1247e-07;7.0931e-08;-0.0017878;-0.0035072;-0.0028937;-0.0012094
0.58;-9.5187e-08;2.0578e-07;-5.6309e-07;-3.4421e-07;-0.0035583;0.0015048;-0.0039912;0.0032546
0.585;-1.154e-07;2.0472e-07;-7.6928e-07;-6.408e-07;-0.00041142;0.0037867;-0.0004791;0.0062508
0.59;-1.0201e-07;2.441e-07;-9.3376e-07;-8.089e-07;0.0031135;-0.00051742;0.0038263;0.0040575
0.595;-3.6358e-08;2.0698e-07;-1.0059e-06;-9.1836e-07;0.0011045;-0.0056192;0.0035946;0.00062437
0.6;5.4298e-09;5.1171e-08;-1.0225e-06;-1.0013e-06;-0.0030206;-0.0039215;0.00084511;0.001471
0.605;-6.1006e-09;-1.388e-07;-9.9956e-07;-1.0198e-06;-0.0012891;0.0011911;0.0022816;0.0036847
0.61;1.1498e-08;-2.7893e-07;-8.7318e-07;-9.6133e-07;0.0036225;0.0028232;0.0060002;0.0025006
0.615;9.3771e-08;-3.7232e-07;-6.2836e-07;-8.8451e-07;0.0016071;0.00092754;0.003524;-0.0010288
0.62;1.2694e-07;-4.6232e-07;-3.8394e-07;-8.5977e-07;-0.0055296;-0.00066668;-0.0035506;-0.0031521
0.625;1.7952e-08;-5.5494e-07;-2.4686e-07;-9.0134e-07;-0.0059031;0.00044131;-0.0050862;-0.0021685
0.63;-1.4709e-07;-6.0903e-07;-1.732e-07;-9.7139e-07;0.0013952;0.0026429;-1.0143e-05;-0.00010912
0.635;-2.3503e-07;-5.9472e-07;-7.0244e-08;-1.0417e-06;0.0048206;0.0028447;0.0023918;0.00010725
0.64;-2.6252e-07;-5.3062e-07;4.1251e-08;-1.1264e-06;5.2102e-05;0.0011436;-0.0016798;-0.0012598
0.645;-3.3554e-07;-4.4242e-07;6.5375e-08;-1.2399e-06;-0.0037272;0.00077021;-0.0053329;-0.0010583
0.65;-4.3722e-07;-3.1414e-07;-2.4709e-10;-1.3454e-06;0.0013818;0.0024286;-0.0018906;0.0016801
0.655;-4.148e-07;-1.3553e-07;-3.9878e-08;-1.3933e-06;0.0085636;0.0016232;0.0039788;0.0029603
0.66;-2.1351e-07;2.9148e-08;6.2691e-10;-1.3918e-06;0.0058173;-0.0027249;0.0024875;0.00099619
0.665;7.8161e-09;9.201e-08;1.5356e-08;-1.3816e-06;-0.0042009;-0.0054424;-0.0045404;-0.00030829
0.67;8.3804e-08;4.5423e-08;-1.0572e-07;-1.3576e-06;-0.0074912;-0.0033389;-0.0063736;0.0013905
0.675;4.8731e-08;-2.8739e-08;-3.1817e-07;-1.2617e-06;-0.0014282;0.0011301;-0.00096331;0.0043671
0.68;4.1164e-08;-6.1685e-08;-4.9782e-07;-1.0566e-06;0.0036599;0.0021974;0.0036123;0.00439
0.685;9.4153e-08;-8.4546e-08;-6.0223e-07;-7.8968e-07;0.0012263;-0.0013721;0.0024382;0.00057095
0.69;1.1842e-07;-1.5669e-07;-6.8019e-07;-5.3191e-07;-0.0035322;-0.0026028;-0.00033017;-0.0013278
0.695;6.1976e-08;-2.4833e-07;-7.5055e-07;-2.8487e-07;-0.002964;0.0010247;0.00091036;0.00045602
0.7;-4.371e-09;-2.8513e-07;-7.45e-07;-2.0028e-08;0.0021599;0.0033852;0.0051554;0.00098701
0.705;1.7037e-08;-2.5567e-07;-5.8801e-07;2.4007e-07;0.0048886;0.0019324;0.0069849;-0.0013553
0.71;1.2495e-07;-2.1473e-07;-2.9239e-07;4.2539e-07;0.0020597;-0.0010126;0.0041281;-0.0046266
0.715;2.2611e-07;-2.1765e-07;5.0888e-08;4.7192e-07;-0.0026039;-0.0025097;-0.00031748;-0.0064883
0.72;2.4153e-07;-2.5664e-07;3.565e-07;3.7717e-07;-0.0042776;-0.00039669;-0.0027118;-0.0048358
0.725;1.7211e-07;-2.5056e-07;5.9556e-07;2.1947e-07;-0.0025231;0.003997;-0.0026224;-0.00021038
0.73;6.7137e-08;-1.1758e-07;7.7254e-07;1.0912e-07;-0.00031552;0.0061765;-0.0023381;0.0040084
0.735;-4.14e-08;1.2511e-07;8.825e-07;9.5353e-08;4.2044e-05;0.0026346;-0.0030197;0.0037491
0.74;-1.4387e-07;3.5403e-07;9.199e-07;1.3168e-07;0.00043541;-0.0037354;-0.0027958;0.000265
0.745;-2.1133e-07;4.6781e-07;9.1246e-07;1.6158e-07;0.0023578;-0.0055154;-0.00079828;-0.00080424
0.75;-1.9697e-07;4.9412e-07;9.1038e-07;2.0573e-07;0.004193;-0.0015038;0.001231;0.0019289
0.755;-8.1444e-08;5.191e-07;9.4119e-07;3.2319e-07;0.0039146;0.0014213;0.0014134;0.0039528
0.76;9.8776e-08;5.5358e-07;9.8479e-07;5.2219e-07;0.0012712;-0.00063542;-0.00038242;0.0025868
0.765;2.7402e-07;5.3513e-07;9.9327e-07;7.618e-07;-0.0016734;-0.0036087;-0.0024306;0.00065589
0.77;3.9041e-07;4.3042e-07;9.3193e-07;1.016e-06;-0.0030456;-0.0033131;-0.0031638;0.00050013
0.775;4.356e-07;2.7163e-07;8.0328e-07;1.2813e-06;-0.002658;-0.0010154;-0.0022288;0.00039655
0.78;4.1853e-07;1.1121e-07;6.3178e-07;1.5372e-06;-0.0023173;0.00088906;-0.001195;-0.0011405
0.785;3.3667e-07;-8.2444e-09;4.3258e-07;1.7441e-06;-0.0028625;0.0023889;-0.0010171;-0.0027885
