T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1982e-08;9.0503e-08;2.1032e-08;9.129e-08;0.001744;0.0071804;0.0016686;0.0072428
0.01;7.2746e-08;3.8908e-07;7.5721e-08;4.1108e-07;0.0005923;0.0095455;0.0010522;0.011106
0.015;1.0072e-07;8.5764e-07;1.257e-07;9.8247e-07;-0.0024226;0.0040658;-0.0014326;0.0090262
0.02;7.0273e-08;1.3493e-06;1.311e-07;1.7332e-06;-0.0022726;-0.0022236;-0.0021455;0.0053323
0.025;-2.3944e-08;1.7141e-06;7.5848e-08;2.5388e-06;-0.0028089;-0.0079192;-0.0027004;-0.00093172
0.03;-2.5073e-07;1.8223e-06;-1.0879e-07;3.2299e-06;-0.0077733;-0.012625;-0.0076191;-0.0082215
0.035;-7.1364e-07;1.5798e-06;-5.9031e-07;3.6465e-06;-0.011145;-0.015439;-0.016122;-0.013762
0.04;-1.4237e-06;9.695e-07;-1.5303e-06;3.6834e-06;-0.008658;-0.014008;-0.020596;-0.016623
0.045;-2.2941e-06;8.3974e-08;-2.9461e-06;3.3089e-06;-0.0041661;-0.0080328;-0.017506;-0.016298
0.05;-3.224e-06;-9.0671e-07;-4.7255e-06;2.5735e-06;-0.00058709;-0.00038068;-0.011582;-0.012603
0.055;-4.1492e-06;-1.8339e-06;-6.7459e-06;1.5761e-06;0.00098257;0.0054749;-0.0076807;-0.0083375
0.06;-5.0614e-06;-2.597e-06;-8.9599e-06;4.0174e-07;5.7947e-05;0.0076761;-0.0077856;-0.0058202
0.065;-5.9758e-06;-3.1794e-06;-1.1423e-05;-9.0493e-07;-0.00023619;0.0067864;-0.012157;-0.0047549
0.07;-6.8765e-06;-3.6268e-06;-1.4282e-05;-2.3427e-06;0.0013175;0.004024;-0.019444;-0.0057176
0.075;-7.7488e-06;-4.0238e-06;-1.7713e-05;-3.9777e-06;0.00097921;1.7624e-05;-0.026366;-0.01005
0.08;-8.6458e-06;-4.4905e-06;-2.1821e-05;-5.9676e-06;-0.0029398;-0.0055912;-0.027804;-0.01831
0.085;-9.6745e-06;-5.1803e-06;-2.6561e-05;-8.5561e-06;-0.0076047;-0.012248;-0.022802;-0.029573
0.09;-1.0907e-05;-6.2374e-06;-3.1798e-05;-1.2013e-05;-0.0087324;-0.017157;-0.016903;-0.039918
0.095;-1.2307e-05;-7.7278e-06;-3.744e-05;-1.6531e-05;-0.0046666;-0.017529;-0.015495;-0.045003
0.1;-1.3751e-05;-9.5978e-06;-4.3499e-05;-2.2158e-05;0.0011092;-0.01287;-0.017883;-0.043708
0.105;-1.5125e-05;-1.1686e-05;-5.0005e-05;-2.879e-05;0.0045762;-0.0045619;-0.017936;-0.036771
0.11;-1.6376e-05;-1.3766e-05;-5.6881e-05;-3.6195e-05;0.0051985;0.0051151;-0.011612;-0.025106
0.115;-1.7497e-05;-1.5612e-05;-6.3915e-05;-4.4043e-05;0.0051975;0.013698;-0.0010545;-0.010299
0.12;-1.8463e-05;-1.7049e-05;-7.0845e-05;-5.1962e-05;0.007287;0.019021;0.0093639;0.0046014
0.125;-1.9206e-05;-1.8005e-05;-7.7445e-05;-5.9631e-05;0.010426;0.019556;0.017044;0.015492
0.13;-1.969e-05;-1.8523e-05;-8.3561e-05;-6.6863e-05;0.010409;0.01538;0.021651;0.01943
0.135;-1.9971e-05;-1.8746e-05;-8.9114e-05;-7.3644e-05;0.0058182;0.0082926;0.023453;0.01666
0.14;-2.0187e-05;-1.8853e-05;-9.4093e-05;-8.0084e-05;-0.0005776;0.0010344;0.022502;0.010709
0.145;-2.0473e-05;-1.9001e-05;-9.8537e-05;-8.6319e-05;-0.0051;-0.0043807;0.020293;0.005662
0.15;-2.0902e-05;-1.9299e-05;-0.00010249;-9.2437e-05;-0.006319;-0.0076814;0.019272;0.0035996
0.155;-2.1479e-05;-1.9812e-05;-0.00010594;-9.8446e-05;-0.0055215;-0.0094376;0.020635;0.0052115
0.16;-2.2177e-05;-2.0565e-05;-0.00010883;-0.00010425;-0.0042181;-0.0098115;0.023994;0.010957
0.165;-2.2953e-05;-2.1544e-05;-0.00011107;-0.00010966;-0.0019419;-0.0082329;0.028363;0.020811
0.17;-2.3714e-05;-2.2679e-05;-0.00011253;-0.00011439;0.0031044;-0.004326;0.033687;0.033697
0.175;-2.4305e-05;-2.385e-05;-0.00011306;-0.0001181;0.010441;0.0014722;0.04027;0.047218
0.18;-2.4554e-05;-2.4896e-05;-0.0001125;-0.0001205;0.016905;0.0084956;0.047615;0.058036
0.185;-2.434e-05;-2.5633e-05;-0.00011067;-0.00012138;0.020221;0.016239;0.054135;0.063685
0.19;-2.3623e-05;-2.5878e-05;-0.00010746;-0.00012067;0.02007;0.023178;0.056358;0.063535
0.195;-2.2439e-05;-2.5507e-05;-0.0001029;-0.00011844;0.01719;0.026039;0.050958;0.057829
0.2;-2.0883e-05;-2.4534e-05;-9.7223e-05;-0.0001149;0.012613;0.022237;0.038935;0.047775
0.205;-1.9077e-05;-2.3124e-05;-9.073e-05;-0.0001103;0.007448;0.012732;0.026241;0.03622
0.21;-1.713e-05;-2.1534e-05;-8.3659e-05;-0.00010492;0.0037426;0.0015858;0.020002;0.026496
0.215;-1.5094e-05;-2.0012e-05;-7.605e-05;-9.8949e-05;0.0034065;-0.006998;0.022958;0.02054
0.22;-1.2943e-05;-1.8714e-05;-6.7763e-05;-9.2494e-05;0.0057885;-0.010907;0.0312;0.018318
0.225;-1.0614e-05;-1.7677e-05;-5.8604e-05;-8.5576e-05;0.0084407;-0.010049;0.038648;0.018651
0.23;-8.0671e-06;-1.6834e-05;-4.8439e-05;-7.8176e-05;0.0090053;-0.0054681;0.041866;0.019949
0.235;-5.3225e-06;-1.6039e-05;-3.7245e-05;-7.0264e-05;0.0068193;0.0016673;0.040474;0.021027
0.24;-2.4452e-06;-1.5089e-05;-2.5103e-05;-6.1814e-05;0.0038013;0.010689;0.035311;0.021971
0.245;5.081e-07;-1.3755e-05;-1.218e-05;-5.2801e-05;0.0022636;0.020004;0.027286;0.023054
0.25;3.5191e-06;-1.184e-05;1.3137e-06;-4.3203e-05;0.0023491;0.026509;0.018276;0.023749
0.255;6.5856e-06;-9.2517e-06;1.5174e-05;-3.3018e-05;0.0020938;0.027421;0.011054;0.023288
0.26;9.6759e-06;-6.0471e-06;2.9258e-05;-2.2278e-05;-0.00017887;0.021894;0.0069044;0.021081
0.265;1.2712e-05;-2.4251e-06;4.3479e-05;-1.1064e-05;-0.0041653;0.011509;0.0039775;0.016834
0.27;1.5595e-05;1.3348e-06;5.7739e-05;4.917e-07;-0.0080812;-0.00047037;-0.00085224;0.010516
0.275;1.8244e-05;4.9534e-06;7.1878e-05;1.2208e-05;-0.010586;-0.010847;-0.0087493;0.0023781
0.28;2.0605e-05;8.21e-06;8.5675e-05;2.3867e-05;-0.012545;-0.018131;-0.018605;-0.0070168
0.285;2.2611e-05;1.0962e-05;9.8877e-05;3.5234e-05;-0.015812;-0.022209;-0.029044;-0.016319
0.29;2.4168e-05;1.3152e-05;0.00011122;4.6104e-05;-0.020045;-0.022858;-0.039824;-0.023434
0.295;2.5201e-05;1.4811e-05;0.00012242;5.6348e-05;-0.021977;-0.019618;-0.051372;-0.026703
0.3;2.5729e-05;1.6062e-05;0.00013219;6.5935e-05;-0.018398;-0.013;-0.063059;-0.02586
0.305;2.5905e-05;1.7085e-05;0.00014026;7.4922e-05;-0.0098224;-0.0052732;-0.072562;-0.022158
0.31;2.5954e-05;1.8051e-05;0.00014647;8.3412e-05;-0.00036118;0.00074324;-0.076871;-0.017604
0.315;2.6072e-05;1.9068e-05;0.00015079;9.1501e-05;0.0059988;0.0034261;-0.074225;-0.014422
0.32;2.6373e-05;2.017e-05;0.00015336;9.9229e-05;0.0085468;0.0032838;-0.065859;-0.014475
0.325;2.6893e-05;2.1338e-05;0.0001544;0.00010654;0.0090677;0.0020451;-0.05621;-0.01883
0.33;2.7625e-05;2.2537e-05;0.0001541;0.00011327;0.0078386;0.00037389;-0.051177;-0.027779
0.335;2.8491e-05;2.3707e-05;0.00015249;0.00011915;0.0029419;-0.0026075;-0.053637;-0.040347
0.34;2.9311e-05;2.4748e-05;0.00014945;0.00012384;-0.0065834;-0.0077152;-0.061036;-0.054146
0.345;2.982e-05;2.5515e-05;0.00014479;0.00012703;-0.018317;-0.014213;-0.068217;-0.06619
0.35;2.9761e-05;2.5852e-05;0.00013839;0.00012847;-0.027141;-0.020209;-0.071299;-0.074135
0.355;2.8998e-05;2.5641e-05;0.00013023;0.00012803;-0.029193;-0.02362;-0.069114;-0.076498
0.36;2.7556e-05;2.4848e-05;0.00012043;0.00012572;-0.025227;-0.022998;-0.062087;-0.072676
0.365;2.5551e-05;2.354e-05;0.00010922;0.00012171;-0.019728;-0.018223;-0.051202;-0.063516
0.37;2.31e-05;2.1881e-05;9.6894e-05;0.00011627;-0.015967;-0.0098648;-0.037659;-0.050827
0.375;2.0281e-05;2.011e-05;8.3804e-05;0.00010973;-0.013476;0.00095886;-0.023604;-0.036946
0.38;1.7171e-05;1.85e-05;7.0274e-05;0.00010242;-0.0098896;0.011847;-0.011625;-0.024654
0.385;1.3885e-05;1.7278e-05;5.6562e-05;9.46e-05;-0.0041163;0.019274;-0.00284;-0.016359
0.39;1.0566e-05;1.6546e-05;4.2847e-05;8.641e-05;0.0014784;0.019953;0.0025989;-0.013134
0.395;7.3099e-06;1.6223e-05;2.9223e-05;7.7877e-05;0.0035801;0.012748;0.0046861;-0.014318
0.4;4.1167e-06;1.6054e-05;1.5701e-05;6.8941e-05;0.0014585;-0.00032024;0.0034388;-0.017953
0.405;9.0534e-07;1.5693e-05;2.2104e-06;5.9507e-05;-0.002907;-0.015089;-0.00083988;-0.021855
0.41;-2.4308e-06;1.4798e-05;-1.1379e-05;4.949e-05;-0.0070765;-0.027689;-0.0070536;-0.024779
0.415;-5.9809e-06;1.3116e-05;-2.5224e-05;3.8842e-05;-0.01005;-0.035238;-0.013429;-0.025742
0.42;-9.8058e-06;1.0547e-05;-3.9461e-05;2.7579e-05;-0.011936;-0.035724;-0.017978;-0.023454
