T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0555e-08;7.4022e-08;2.261e-08;8.9408e-08;0.0016308;0.0058728;0.0017938;0.0070935
0.01;6.4855e-08;2.9104e-07;8.7752e-08;3.9809e-07;0.0003026;0.0056502;0.001635;0.010519
0.015;8.3255e-08;5.7205e-07;1.6356e-07;9.4401e-07;-0.0023858;-0.00053703;-0.0007805;0.008459
0.02;3.4683e-08;7.9359e-07;1.8215e-07;1.6749e-06;-0.002982;-0.0042368;-0.0037926;0.0063371
0.025;-9.4889e-08;8.8734e-07;6.2853e-08;2.5014e-06;-0.003492;-0.0059919;-0.0072379;0.0013421
0.03;-2.9995e-07;8.1275e-07;-2.5686e-07;3.2407e-06;-0.002563;-0.0074739;-0.008811;-0.0082994
0.035;-5.5485e-07;5.4796e-07;-7.9917e-07;3.6482e-06;-0.0014153;-0.0077524;-0.0089979;-0.018259
0.04;-8.6807e-07;1.2365e-07;-1.6134e-06;3.5196e-06;-0.0032316;-0.0050277;-0.012727;-0.024652
0.045;-1.2673e-06;-3.651e-07;-2.8315e-06;2.7156e-06;-0.0036747;-0.00013357;-0.019575;-0.029374
0.05;-1.727e-06;-8.0977e-07;-4.5631e-06;1.1474e-06;-0.0011708;0.0036729;-0.021547;-0.031782
0.055;-2.1951e-06;-1.1557e-06;-6.7424e-06;-1.149e-06;0.00051471;0.0042482;-0.014317;-0.026531
0.06;-2.6367e-06;-1.399e-06;-9.1644e-06;-3.9398e-06;0.0016014;0.0039517;-0.0050885;-0.013049
0.065;-3.0322e-06;-1.5624e-06;-1.1677e-05;-6.8564e-06;0.0020876;0.0024557;-0.0021396;0.0029844
0.07;-3.3986e-06;-1.7225e-06;-1.423e-05;-9.5417e-06;0.00025818;-0.0021781;-0.0010363;0.015543
0.075;-3.7918e-06;-2.0081e-06;-1.673e-05;-1.1764e-05;-0.0023973;-0.007859;0.0052218;0.021557
0.08;-4.2598e-06;-2.5449e-06;-1.9021e-05;-1.3462e-05;-0.0036099;-0.012248;0.011458;0.020405
0.085;-4.819e-06;-3.3928e-06;-2.1032e-05;-1.4761e-05;-0.0036777;-0.012662;0.011048;0.011565
0.09;-5.4527e-06;-4.4844e-06;-2.2806e-05;-1.5948e-05;-0.0022978;-0.0068747;0.0078684;-0.002608
0.095;-6.0961e-06;-5.6199e-06;-2.4399e-05;-1.7355e-05;0.0015048;0.0033487;0.0066293;-0.014999
0.1;-6.6473e-06;-6.5542e-06;-2.583e-05;-1.9208e-05;0.0058798;0.012772;0.00631;-0.020758
0.105;-7.0162e-06;-7.1158e-06;-2.7095e-05;-2.1569e-05;0.0087174;0.017069;0.0069451;-0.019877
0.11;-7.1499e-06;-7.2623e-06;-2.8143e-05;-2.432e-05;0.010099;0.016157;0.010407;-0.011346
0.115;-7.0238e-06;-7.0514e-06;-2.8848e-05;-2.7119e-05;0.010697;0.012454;0.017044;0.0074043
0.12;-6.6356e-06;-6.5907e-06;-2.9011e-05;-2.9405e-05;0.010266;0.0075224;0.026325;0.033624
0.125;-6.0237e-06;-6.0178e-06;-2.8397e-05;-3.0545e-05;0.0076499;0.0014669;0.035791;0.058067
0.13;-5.2775e-06;-5.485e-06;-2.6816e-05;-3.0065e-05;0.0031008;-0.0046726;0.041598;0.071672
0.135;-4.506e-06;-5.1063e-06;-2.4185e-05;-2.7813e-05;-0.001091;-0.0076845;0.042412;0.070104
0.14;-3.7923e-06;-4.8881e-06;-2.0548e-05;-2.3998e-05;-0.0035369;-0.0051904;0.038166;0.054978
0.145;-3.1724e-06;-4.7113e-06;-1.6086e-05;-1.9093e-05;-0.0039779;0.0018648;0.027809;0.032325
0.15;-2.6264e-06;-4.3771e-06;-1.1123e-05;-1.3673e-05;-0.0019436;0.010722;0.012288;0.0088183
0.155;-2.0769e-06;-3.6825e-06;-6.0525e-06;-8.2725e-06;0.0022108;0.018131;-0.0036653;-0.010407
0.16;-1.4151e-06;-2.508e-06;-1.2187e-06;-3.2836e-06;0.0067711;0.020291;-0.015315;-0.022554
0.165;-5.472e-07;-8.9677e-07;3.1547e-06;1.0912e-06;0.0097373;0.014688;-0.02154;-0.026611
0.17;5.61e-07;9.3275e-07;6.9677e-06;4.8571e-06;0.0095014;0.0028007;-0.023316;-0.022152
0.175;1.8491e-06;2.6703e-06;1.0222e-05;8.208e-06;0.0049173;-0.010163;-0.021433;-0.011076
0.18;3.167e-06;4.0441e-06;1.3011e-05;1.1424e-05;-0.002529;-0.018974;-0.015715;0.00028364
0.185;4.3427e-06;4.9132e-06;1.5521e-05;1.4699e-05;-0.0088619;-0.021429;-0.0067367;0.0045301
