T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9716e-08;8.7112e-08;2.1159e-08;9.5619e-08;0.0015642;0.0069113;0.0016787;0.0075863
0.01;6.6208e-08;3.6432e-07;8.0334e-08;4.3363e-07;0.00060763;0.0083802;0.0013884;0.011875
0.015;9.905e-08;7.707e-07;1.5142e-07;1.0298e-06;-0.0017081;0.0019632;-0.0004398;0.0087895
0.02;7.0651e-08;1.142e-06;1.839e-07;1.7747e-06;-0.0031924;-0.0047747;-0.0026429;0.0031298
0.025;-7.1171e-08;1.3394e-06;8.9628e-08;2.5269e-06;-0.0058707;-0.0091554;-0.007479;-0.0025596
0.03;-3.6239e-07;1.3027e-06;-2.4018e-07;3.1634e-06;-0.0061083;-0.0095886;-0.011384;-0.0067102
0.035;-7.6253e-07;1.0226e-06;-8.4119e-07;3.563e-06;-0.002619;-0.0098752;-0.010341;-0.012218
0.04;-1.2221e-06;4.8908e-07;-1.7068e-06;3.5515e-06;-0.0020993;-0.010401;-0.010794;-0.020654
0.045;-1.7677e-06;-2.3585e-07;-2.9156e-06;2.9433e-06;-0.00478;-0.0049587;-0.016636;-0.027117
0.05;-2.4357e-06;-9.671e-07;-4.5749e-06;1.6388e-06;-0.0050415;0.0044499;-0.019452;-0.028607
0.055;-3.1879e-06;-1.5337e-06;-6.6521e-06;-3.5052e-07;-0.0017039;0.008767;-0.01402;-0.026195
0.06;-3.9307e-06;-1.9114e-06;-8.9648e-06;-2.8783e-06;0.0024602;0.0063739;-0.0048198;-0.016925
0.065;-4.5988e-06;-2.1849e-06;-1.1299e-05;-5.6383e-06;0.0035428;0.001956;0.0031161;-0.0016795
0.07;-5.2144e-06;-2.459e-06;-1.3514e-05;-8.3044e-06;0.00066478;-0.0020051;0.006462;0.009246
0.075;-5.8556e-06;-2.838e-06;-1.5576e-05;-1.0718e-05;-0.0027124;-0.0063851;0.0057859;0.010973
0.08;-6.5753e-06;-3.4591e-06;-1.7481e-05;-1.2886e-05;-0.0035836;-0.01296;0.006745;0.0087126
0.085;-7.3702e-06;-4.4955e-06;-1.917e-05;-1.4874e-05;-0.0024401;-0.020275;0.010507;0.005713
0.09;-8.202e-06;-6.044e-06;-2.0587e-05;-1.6792e-05;-0.00051875;-0.020743;0.01129;-0.00015322
0.095;-9.0017e-06;-7.9663e-06;-2.1781e-05;-1.8832e-05;0.0030804;-0.009227;0.0065587;-0.0095255
0.1;-9.6543e-06;-9.8991e-06;-2.2861e-05;-2.1223e-05;0.0086745;0.0083806;0.0026113;-0.018597
0.105;-1.0026e-05;-1.1449e-05;-2.3827e-05;-2.4118e-05;0.013799;0.022295;0.006346;-0.021796
0.11;-1.0031e-05;-1.2381e-05;-2.4524e-05;-2.7483e-05;0.015578;0.027142;0.015221;-0.015826
0.115;-9.6656e-06;-1.2674e-05;-2.4746e-05;-3.1053e-05;0.014053;0.024078;0.022827;-0.00061237
0.12;-8.9793e-06;-1.244e-05;-2.4325e-05;-3.4359e-05;0.011625;0.018089;0.028609;0.021661
0.125;-8.0405e-06;-1.184e-05;-2.3116e-05;-3.6829e-05;0.0085764;0.011155;0.034422;0.045315
0.13;-6.9487e-06;-1.1075e-05;-2.0997e-05;-3.7954e-05;0.0036707;0.0020218;0.03834;0.062239
0.135;-5.8258e-06;-1.0384e-05;-1.7947e-05;-3.7454e-05;-0.0011804;-0.0078705;0.036267;0.06786
0.14;-4.7526e-06;-9.9562e-06;-1.4114e-05;-3.5313e-05;-0.0028238;-0.01324;0.026383;0.063478
0.145;-3.7272e-06;-9.8121e-06;-9.799e-06;-3.1728e-05;-0.0010141;-0.0095159;0.012149;0.052036
0.15;-2.6831e-06;-9.7464e-06;-5.3405e-06;-2.7042e-05;0.0025067;0.0032054;-0.00066095;0.036129
0.155;-1.5315e-06;-9.3986e-06;-1.0228e-06;-2.1678e-05;0.0060932;0.019356;-0.010611;0.018091
0.16;-2.0422e-07;-8.4239e-06;2.9168e-06;-1.6094e-05;0.0079731;0.030837;-0.01964;-0.00055129
0.165;1.3016e-06;-6.6537e-06;6.2871e-06;-1.0719e-05;0.0063299;0.032857;-0.025931;-0.016145
0.17;2.9024e-06;-4.1426e-06;9.0296e-06;-5.8124e-06;0.0012857;0.026452;-0.02434;-0.021384
0.175;4.4535e-06;-1.1161e-06;1.1273e-05;-1.3242e-06;-0.0052568;0.014795;-0.015634;-0.012177
0.18;5.7972e-06;2.0896e-06;1.3228e-05;3.0749e-06;-0.011337;-0.00043935;-0.0074048;0.0050323
0.185;6.8027e-06;5.071e-06;1.5029e-05;7.7527e-06;-0.015741;-0.017498;-0.0048143;0.017315
0.19;7.3873e-06;7.4384e-06;1.6683e-05;1.2854e-05;-0.017934;-0.03165;-0.0070317;0.016655
0.195;7.5388e-06;8.9519e-06;1.811e-05;1.8229e-05;-0.016732;-0.036724;-0.011068;0.0052156
0.2;7.3457e-06;9.6299e-06;1.9206e-05;2.3546e-05;-0.010869;-0.03017;-0.015394;-0.0097946
