T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.7751e-08;7.1951e-08;2.2185e-08;9.2561e-08;0.0014084;0.0057085;0.0017601;0.0073437
0.01;5.4557e-08;2.781e-07;8.3532e-08;4.1518e-07;0.00014603;0.0051119;0.0014003;0.011132
0.015;6.5497e-08;5.3803e-07;1.4811e-07;9.8105e-07;-0.002226;-0.00082194;-0.0011419;0.0083361
0.02;1.4667e-08;7.3628e-07;1.5513e-07;1.6995e-06;-0.002724;-0.0041257;-0.003465;0.0038827
0.025;-1.0165e-07;8.1015e-07;3.8711e-08;2.4129e-06;-0.0025153;-0.0058294;-0.0064031;-0.0042711
0.03;-2.7807e-07;7.283e-07;-2.8397e-07;2.848e-06;-0.0022924;-0.0066325;-0.010096;-0.017959
0.035;-5.1509e-07;4.8283e-07;-8.9641e-07;2.6713e-06;-0.0025521;-0.0064629;-0.013092;-0.031005
0.04;-8.1707e-07;1.0232e-07;-1.8482e-06;1.6819e-06;-0.0026493;-0.0043527;-0.014066;-0.034079
0.045;-1.18e-06;-3.6304e-07;-3.1268e-06;-6.9306e-08;-0.0022255;-0.002425;-0.012096;-0.02691
0.05;-1.5878e-06;-8.8608e-07;-4.6495e-06;-2.329e-06;-0.0013706;-0.0021823;-0.0074484;-0.013791
0.055;-2.0157e-06;-1.4599e-06;-6.2837e-06;-4.7208e-06;-0.00023602;-0.0018834;-0.0014685;0.003207
0.06;-2.4355e-06;-2.0616e-06;-7.8752e-06;-6.8323e-06;0.00088119;-0.00035992;0.0048829;0.019239
0.065;-2.8098e-06;-2.6238e-06;-9.2629e-06;-8.3568e-06;0.0027567;0.0035109;0.011415;0.027771
0.07;-3.0907e-06;-3.0321e-06;-1.0298e-05;-9.1743e-06;0.0047185;0.0087947;0.016796;0.02881
0.075;-3.2563e-06;-3.1883e-06;-1.0891e-05;-9.3086e-06;0.004519;0.011406;0.018641;0.025873
0.08;-3.333e-06;-3.0932e-06;-1.1043e-05;-8.8864e-06;0.002603;0.0087129;0.016571;0.018661
0.085;-3.3632e-06;-2.8578e-06;-1.0842e-05;-8.1271e-06;0.0010986;0.0025329;0.011767;0.0083237
0.09;-3.3604e-06;-2.6261e-06;-1.0416e-05;-7.2786e-06;0.0015409;-0.0028497;0.0061861;-0.0012025
0.095;-3.2973e-06;-2.4947e-06;-9.8886e-06;-6.5601e-06;0.0032721;-0.0051852;0.0019214;-0.0091974
0.1;-3.1402e-06;-2.4862e-06;-9.3386e-06;-6.1614e-06;0.0042622;-0.0046677;-0.00011778;-0.016396
0.105;-2.8786e-06;-2.558e-06;-8.7764e-06;-6.206e-06;0.0041001;-0.0017655;0.0010729;-0.019101
0.11;-2.5262e-06;-2.6202e-06;-8.1305e-06;-6.6512e-06;0.0031675;0.0025375;0.0056017;-0.012993
0.115;-2.1135e-06;-2.5814e-06;-7.2754e-06;-7.2454e-06;0.0016613;0.0055473;0.011144;0.0010353
0.12;-1.6753e-06;-2.4154e-06;-6.0985e-06;-7.6179e-06;0.00036677;0.0046575;0.014615;0.016712
0.125;-1.2353e-06;-2.1748e-06;-4.5671e-06;-7.4474e-06;-0.000214;0.0013125;0.013769;0.026767
0.13;-8.0132e-07;-1.9181e-06;-2.7601e-06;-6.5861e-06;-0.00027942;-4.8209e-05;0.0082961;0.02854
0.135;-3.7116e-07;-1.6322e-06;-8.5089e-07;-5.0885e-06;-2.4671e-05;0.0023709;-0.00010257;0.022405
0.14;5.5697e-08;-1.2482e-06;9.4233e-07;-3.1925e-06;-0.00023407;0.0054804;-0.0091789;0.0094935
0.145;4.5554e-07;-7.3113e-07;2.4091e-06;-1.2452e-06;-0.001918;0.0051941;-0.016945;-0.0053949
0.15;7.7017e-07;-1.3491e-07;3.3876e-06;4.4084e-07;-0.0048947;0.0011509;-0.022134;-0.015537
0.155;9.3094e-07;4.2386e-07;3.7878e-06;1.7017e-06;-0.0074212;-0.0041463;-0.024151;-0.018516
0.16;9.0345e-07;8.2312e-07;3.6008e-06;2.5132e-06;-0.0076545;-0.0086226;-0.022834;-0.017438
0.165;7.109e-07;9.8031e-07;2.8942e-06;2.901e-06;-0.005559;-0.010757;-0.018759;-0.016458
0.17;4.2144e-07;8.8903e-07;1.7981e-06;2.8746e-06;-0.0021984;-0.0091423;-0.0124;-0.016663
0.175;1.1756e-07;6.3416e-07;4.9599e-07;2.4386e-06;0.0010484;-0.0039601;-0.0040957;-0.016122
0.18;-1.3485e-07;3.546e-07;-7.8957e-07;1.6479e-06;0.0030766;0.0019881;0.005417;-0.012271
0.185;-3.0083e-07;1.6272e-07;-1.8219e-06;6.5684e-07;0.0038436;0.0050483;0.014844;-0.0037884
0.19;-3.7397e-07;7.9753e-08;-2.3969e-06;-2.8819e-07;0.0035883;0.0036876;0.021765;0.0074676
0.195;-3.6555e-07;4.1213e-08;-2.399e-06;-9.3295e-07;0.0029365;-0.00012845;0.024085;0.016576
0.2;-2.7935e-07;-2.8196e-08;-1.8251e-06;-1.1265e-06;0.0032773;-0.0023578;0.022022;0.019557
0.205;-8.8372e-08;-1.3279e-07;-7.5796e-07;-8.7836e-07;0.0050982;-0.00048049;0.01744;0.01581
0.21;2.5575e-07;-1.9299e-07;6.8416e-07;-3.3752e-07;0.0071559;0.0040265;0.012556;0.0076215
0.215;7.823e-07;-1.1189e-07;2.3955e-06;2.9285e-07;0.0074518;0.0072917;0.0089714;-0.0004694
0.22;1.4605e-06;1.4379e-07;4.3031e-06;8.6984e-07;0.0046993;0.0066972;0.0067309;-0.0038343
0.225;2.1956e-06;5.139e-07;6.3534e-06;1.381e-06;-0.00014669;0.0024722;0.0046811;-0.0014564
0.23;2.8679e-06;8.72e-07;8.4717e-06;1.9062e-06;-0.0048787;-0.003429;0.00077278;0.002578
0.235;3.3803e-06;1.0862e-06;1.0513e-05;2.4934e-06;-0.0079228;-0.0080976;-0.0069319;0.0024175
0.24;3.6849e-06;1.0958e-06;1.2239e-05;3.0634e-06;-0.0087149;-0.0082994;-0.018256;-0.0037576
0.245;3.7821e-06;9.5677e-07;1.3354e-05;3.431e-06;-0.0078855;-0.0036065;-0.030629;-0.01244
0.25;3.6989e-06;8.0188e-07;1.3582e-05;3.4116e-06;-0.0065472;0.0023377;-0.040348;-0.018541
0.255;3.4554e-06;7.2547e-07;1.2766e-05;2.9366e-06;-0.0062662;0.003974;-0.043213;-0.017949
0.26;3.049e-06;7.0316e-07;1.0935e-05;2.1046e-06;-0.0067628;0.00037508;-0.038024;-0.010638
0.265;2.4664e-06;6.2613e-07;8.2939e-06;1.1378e-06;-0.0073281;-0.0047536;-0.026787;-0.00015886
0.27;1.7006e-06;4.0411e-07;5.1529e-06;2.6945e-07;-0.0073439;-0.00687;-0.013238;0.0080656
0.275;7.725e-07;4.7235e-08;1.8326e-06;-3.739e-07;-0.0056448;-0.0039442;-0.0010875;0.0099682
0.28;-2.5168e-07;-3.3351e-07;-1.4093e-06;-8.1562e-07;-0.002051;0.0020262;0.0073847;0.0061856
0.285;-1.2743e-06;-5.9935e-07;-4.4133e-06;-1.1632e-06;0.0021752;0.007179;0.01166;0.0013395
0.29;-2.2023e-06;-6.6931e-07;-7.1109e-06;-1.4913e-06;0.0054008;0.0085147;0.012871;0.00019088
0.295;-2.9792e-06;-5.654e-07;-9.4855e-06;-1.7656e-06;0.0067023;0.0054158;0.012968;0.0040933
0.3;-3.5927e-06;-3.9407e-07;-1.1525e-05;-1.8628e-06;0.0063778;-1.6372e-05;0.013815;0.010072
0.305;-4.0552e-06;-2.7516e-07;-1.3187e-05;-1.673e-06;0.0056938;-0.0041909;0.01638;0.012913
0.31;-4.3719e-06;-2.6119e-07;-1.4388e-05;-1.2034e-06;0.0059669;-0.0042304;0.020532;0.0095005
0.315;-4.5196e-06;-3.0606e-07;-1.5013e-05;-6.0086e-07;0.0075453;-0.00049094;0.025505;0.0011599
0.32;-4.4497e-06;-3.1318e-07;-1.4937e-05;-8.0521e-08;0.0098688;0.0035189;0.030612;-0.0077454
0.325;-4.1071e-06;-2.2598e-07;-1.4036e-05;1.817e-07;0.011939;0.0040502;0.035314;-0.01293
0.33;-3.4661e-06;-8.786e-08;-1.2221e-05;1.2296e-07;0.01196;4.5508e-05;0.037908;-0.012773
0.335;-2.5656e-06;-2.1584e-08;-9.4826e-06;-2.0769e-07;0.0088069;-0.0057925;0.035964;-0.0089921
0.34;-1.5117e-06;-1.4356e-07;-5.9472e-06;-7.1974e-07;0.0034745;-0.0092877;0.027821;-0.005509
