T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.3703e-09;-2.6581e-09;-3.8851e-09;-3.1413e-09;-0.0002674;-0.00021089;-0.00030824;-0.00024922
0.01;-9.6131e-09;-4.3832e-09;-1.2758e-08;-6.7128e-09;3.1395e-05;0.00027854;-9.6836e-05;0.00020754
0.015;-6.8691e-09;5.9386e-09;-1.539e-08;2.2643e-09;0.0006887;0.00069052;0.00059617;0.00080007
0.02;1.3713e-08;3.255e-08;2.0514e-09;3.6133e-08;0.00074263;0.00061316;0.0010119;0.0011905
0.025;4.7143e-08;7.2452e-08;4.5741e-08;1.0387e-07;0.00028655;0.00045049;0.0010892;0.0015198
0.03;8.0202e-08;1.1354e-07;1.1351e-07;2.0226e-07;-0.00031591;-0.00035067;0.00083883;0.00093989
0.035;1.0032e-07;1.3593e-07;1.9465e-07;3.0858e-07;-0.00072099;-0.0011486;0.00023325;-0.00030538
0.04;1.0097e-07;1.302e-07;2.7047e-07;3.9436e-07;-0.00083761;-0.0011051;-0.00065874;-0.0013392
0.045;8.4361e-08;1.0517e-07;3.1836e-07;4.3854e-07;-0.00054631;-0.00044174;-0.0015753;-0.0019907
0.05;6.2488e-08;7.8865e-08;3.2062e-07;4.3137e-07;0.00012409;0.00034028;-0.0020785;-0.0021204
0.055;4.8862e-08;6.8254e-08;2.7265e-07;3.7918e-07;0.00053881;0.00091684;-0.0019433;-0.0014856
0.06;4.3898e-08;8.2189e-08;1.8132e-07;3.0309e-07;0.00015871;0.0010495;-0.0015256;-0.00042751
0.065;3.1092e-08;1.1392e-07;5.7553e-08;2.2708e-07;-0.00078438;0.00037893;-0.0010698;0.00043627
0.07;-6.4291e-09;1.433e-07;-8.5649e-08;1.7001e-07;-0.0011984;-0.0005679;-0.00048568;0.0010795
0.075;-6.4692e-08;1.5199e-07;-2.2869e-07;1.4849e-07;-0.00046679;-0.0010902;0.00049608;0.0017637
0.08;-1.2059e-07;1.3122e-07;-3.4703e-07;1.6919e-07;0.00065653;-0.0012674;0.0014812;0.0016218
0.085;-1.5543e-07;8.0991e-08;-4.2477e-07;2.1306e-07;0.0010338;-0.0010913;0.001772;0.00023703
0.09;-1.694e-07;1.7323e-08;-4.621e-07;2.4421e-07;0.00063917;9.7766e-06;0.0014624;-0.0012574
0.095;-1.7401e-07;-2.7513e-08;-4.7007e-07;2.3566e-07;0.00010826;0.0014976;0.00088785;-0.0019243
0.1;-1.7792e-07;-2.6017e-08;-4.6278e-07;1.8642e-07;-5.4628e-05;0.0022148;0.00033192;-0.0013374
0.105;-1.7869e-07;2.5265e-08;-4.4742e-07;1.2611e-07;0.00030288;0.0017739;0.00030988;0.00044707
0.11;-1.6761e-07;1.0453e-07;-4.1985e-07;9.7261e-08;0.00064791;0.00046842;0.0006657;0.002074
0.115;-1.3963e-07;1.7912e-07;-3.7041e-07;1.2979e-07;0.00070436;-0.00084531;0.0010844;0.0028407
0.12;-9.474e-08;2.2701e-07;-2.8886e-07;2.3398e-07;0.00064876;-0.0012958;0.0014846;0.0028951
0.125;-3.6818e-08;2.4549e-07;-1.7063e-07;4.0255e-07;0.00039547;-0.0010592;0.001453;0.0022582
0.13;2.5126e-08;2.4004e-07;-2.2116e-08;6.0853e-07;-7.2968e-05;-0.00085353;0.00097155;0.00074043
0.135;7.8596e-08;2.1587e-07;1.4168e-07;8.0511e-07;-0.00060498;-0.00064581;0.00025222;-0.0014897
0.14;1.1367e-07;1.8924e-07;3.0044e-07;9.3811e-07;-0.00086858;0.00044292;-0.00065463;-0.0036001
0.145;1.3072e-07;1.8954e-07;4.314e-07;9.7176e-07;-0.00057735;0.0017146;-0.00157;-0.0043571
0.15;1.4111e-07;2.3365e-07;5.1517e-07;9.1068e-07;4.4967e-05;0.0017981;-0.0022075;-0.0032303
0.155;1.5893e-07;3.0709e-07;5.4528e-07;8.0002e-07;0.00055001;0.00055417;-0.0020898;-0.00074091
0.16;1.894e-07;3.7479e-07;5.339e-07;7.0298e-07;0.00046603;-0.0010149;-0.0012317;0.0018327
0.165;2.2007e-07;4.0287e-07;5.0158e-07;6.6371e-07;-0.00044498;-0.0021573;-0.00044138;0.002801
0.17;2.2642e-07;3.7426e-07;4.602e-07;6.8278e-07;-0.0015034;-0.0023834;-0.00028041;0.0018743
0.175;1.9418e-07;2.9629e-07;4.0944e-07;7.2632e-07;-0.0015897;-0.0015702;-0.00046875;8.4877e-05
0.18;1.3531e-07;1.9402e-07;3.4796e-07;7.4953e-07;-0.00054654;-0.00037381;-0.00039164;-0.0017128
0.185;7.9238e-08;1.0055e-07;2.811e-07;7.1443e-07;0.00077193;0.0010755;-3.9677e-05;-0.0029558
0.19;4.7725e-08;4.5277e-08;2.1388e-07;5.9697e-07;0.0011994;0.0019859;1.39e-05;-0.0036341
0.195;4.1068e-08;3.7398e-08;1.4701e-07;3.9497e-07;0.00079145;0.001811;1.2795e-05;-0.0031383
0.2;5.0544e-08;6.4298e-08;8.7324e-08;1.4135e-07;0.00049663;0.00097358;0.00055831;-0.00099988
0.205;6.6453e-08;9.334e-08;4.8942e-08;-1.0361e-07;2.1236e-05;-0.00079592;0.001148;0.0016942
0.21;7.0821e-08;7.8241e-08;3.6057e-08;-2.9189e-07;-0.00094253;-0.0027382;0.00089733;0.0028523
0.215;4.4044e-08;-1.4632e-08;3.4466e-08;-4.2017e-07;-0.0015534;-0.0034917;7.8129e-06;0.0019566
0.22;-1.3757e-08;-1.7272e-07;2.3006e-08;-5.1984e-07;-0.00093594;-0.0017409;-0.00079901;0.00033234
0.225;-7.6342e-08;-3.3642e-07;-1.2426e-08;-6.2605e-07;0.00055096;0.0012919;-0.0011217;-0.00085913
0.23;-1.1068e-07;-4.4306e-07;-7.5431e-08;-7.6034e-07;0.0017133;0.0032814;-0.0010852;-0.0013901
