T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2118e-08;3.4583e-08;4.5474e-08;3.796e-08;0.0033416;0.0027438;0.0036079;0.0030117
0.01;1.4418e-07;1.2019e-07;1.6853e-07;1.4435e-07;0.0015156;0.0013872;0.0026567;0.002509
0.015;2.1495e-07;2.0173e-07;2.9738e-07;2.8288e-07;-0.0040292;-0.0017305;-0.0021995;4.722e-05
0.02;1.7472e-07;2.4888e-07;3.539e-07;4.3022e-07;-0.0048832;-0.0010399;-0.0036106;0.00064187
0.025;5.9119e-08;2.8338e-07;3.4275e-07;6.0139e-07;-0.0011629;3.752e-05;-0.001814;0.001275
0.03;-4.6677e-08;3.0864e-07;3.0271e-07;7.8746e-07;0.0019632;-0.00076732;-0.00048684;-7.2904e-05
0.035;-1.0317e-07;3.1228e-07;2.5108e-07;9.6483e-07;0.0019964;-0.00097427;-0.00043616;-0.00063707
0.04;-1.1171e-07;3.0617e-07;2.0304e-07;1.1398e-06;0.0018309;0.00019139;0.00071145;0.00044092
0.045;-6.5458e-08;3.098e-07;1.9869e-07;1.3306e-06;0.0025511;0.00059595;0.0027847;0.00083572
0.05;4.2665e-08;3.1663e-07;2.7156e-07;1.5293e-06;0.0024069;-0.00033479;0.0034038;-0.00019745
0.055;1.809e-07;2.9499e-07;4.0314e-07;1.6958e-06;1.4948e-05;-0.0019399;0.001308;-0.0023793
0.06;2.7226e-07;2.2135e-07;5.1717e-07;1.7807e-06;-0.0037619;-0.0022333;-0.0027057;-0.0041488
0.065;2.4553e-07;1.2308e-07;5.2441e-07;1.7721e-06;-0.0057022;0.00024854;-0.0058486;-0.0033494
0.07;9.7751e-08;6.5802e-08;3.8663e-07;1.7064e-06;-0.0040008;0.0030379;-0.0057729;-0.0012213
0.075;-9.9401e-08;8.0624e-08;1.422e-07;1.6159e-06;4.4043e-05;0.0027508;-0.0027699;-0.0007458
0.08;-2.602e-07;1.229e-07;-1.3101e-07;1.4869e-06;0.002879;-0.00054301;0.00047251;-0.0023304
0.085;-3.4553e-07;1.2459e-07;-3.7074e-07;1.285e-06;0.0031698;-0.0027208;0.0022153;-0.0035114
0.09;-3.4736e-07;8.5402e-08;-5.3556e-07;1.0172e-06;0.0035024;-0.00057465;0.0037728;-0.0017754
0.095;-2.5463e-07;7.5416e-08;-5.9441e-07;7.4175e-07;0.0040653;0.0029164;0.0047133;0.0011688
0.1;-9.9067e-08;1.2789e-07;-5.7635e-07;4.9178e-07;0.00098988;0.0021124;0.0014682;0.00089191
0.105;5.1897e-09;1.8219e-07;-6.0336e-07;2.3053e-07;-0.0050882;-0.0019604;-0.0050651;-0.0017912
