T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.4569e-08;9.0573e-08;2.3722e-08;9.0221e-08;0.0019493;0.0071859;0.0018821;0.0071581
0.01;9.3297e-08;3.9149e-07;9.2348e-08;4.0053e-07;0.0016132;0.0097204;0.0017375;0.010521
0.015;1.6469e-07;8.7988e-07;1.7024e-07;9.4017e-07;-0.0013978;0.0052827;-0.00099263;0.0078284
0.02;1.6736e-07;1.4378e-06;1.924e-07;1.6438e-06;-0.004104;0.0002797;-0.0034706;0.0052879
0.025;3.8255e-08;1.9213e-06;1.0698e-07;2.4313e-06;-0.0064382;-0.0062163;-0.005139;0.0014328
0.03;-2.7438e-07;2.1668e-06;-1.3491e-07;3.1557e-06;-0.0082484;-0.012841;-0.0073724;-0.0064559
0.035;-8.0544e-07;2.04e-06;-6.0997e-07;3.6174e-06;-0.00923;-0.016949;-0.011271;-0.014569
0.04;-1.5673e-06;1.4833e-06;-1.418e-06;3.6907e-06;-0.0092382;-0.017464;-0.015371;-0.016548
0.045;-2.5406e-06;5.4295e-07;-2.6409e-06;3.3693e-06;-0.0076892;-0.01326;-0.017828;-0.015033
0.05;-3.6686e-06;-6.2697e-07;-4.3197e-06;2.6674e-06;-0.0046863;-0.0051182;-0.018654;-0.015387
0.055;-4.8717e-06;-1.8198e-06;-6.4599e-06;1.5792e-06;-0.0013297;0.0032921;-0.018261;-0.01553
0.06;-6.0767e-06;-2.8645e-06;-9.0361e-06;1.2632e-07;0.0011886;0.0085816;-0.016631;-0.01365
0.065;-7.2317e-06;-3.6837e-06;-1.1992e-05;-1.6695e-06;0.0028171;0.0094791;-0.01371;-0.013764
0.07;-8.3088e-06;-4.3063e-06;-1.5256e-05;-3.8481e-06;0.0034206;0.0062729;-0.010968;-0.016851
0.075;-9.329e-06;-4.8421e-06;-1.8797e-05;-6.4644e-06;0.0011435;0.00067242;-0.011212;-0.018182
0.08;-1.039e-05;-5.4355e-06;-2.2656e-05;-9.51e-06;-0.0044124;-0.0052792;-0.014198;-0.016183
0.085;-1.1634e-05;-6.2358e-06;-2.6907e-05;-1.2944e-05;-0.010157;-0.011276;-0.017149;-0.0149
0.09;-1.3159e-05;-7.3935e-06;-3.161e-05;-1.6772e-05;-0.012454;-0.017314;-0.019;-0.016541
0.095;-1.4973e-05;-9.0226e-06;-3.6795e-05;-2.1031e-05;-0.01058;-0.020422;-0.019546;-0.017968
