T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3708e-08;3.6582e-08;4.547e-08;3.7954e-08;0.0034677;0.0029024;0.0036076;0.0030112
0.01;1.5373e-07;1.3263e-07;1.685e-07;1.4434e-07;0.0018989;0.0019034;0.0026553;0.0025093
0.015;2.4348e-07;2.3839e-07;2.9727e-07;2.8292e-07;-0.00353;-0.0011415;-0.002202;5.1982e-05
0.02;2.3097e-07;3.199e-07;3.5358e-07;4.3042e-07;-0.0046805;-0.00081628;-0.0036199;0.00064527
0.025;1.3457e-07;3.8809e-07;3.4159e-07;6.0168e-07;-0.0020421;-0.00023932;-0.0018545;0.0012665
0.03;1.6809e-08;4.3642e-07;2.9896e-07;7.874e-07;0.00034325;-0.0013421;-0.00058545;-0.00010095
0.035;-8.1772e-08;4.4936e-07;2.4176e-07;9.6292e-07;0.0011971;-0.0015021;-0.00057628;-0.00072692
0.04;-1.355e-07;4.4289e-07;1.8523e-07;1.1326e-06;0.002384;-5.5445e-05;0.00061734;0.00025712
0.045;-1.1142e-07;4.4339e-07;1.7306e-07;1.3137e-06;0.0038431;0.00062277;0.0029298;0.00066317
0.05;6.1069e-09;4.4901e-07;2.4835e-07;1.5015e-06;0.0036452;-0.00020744;0.004078;-0.00012553
0.055;1.7931e-07;4.2792e-07;4.0788e-07;1.6654e-06;0.00082251;-0.0019254;0.0026754;-0.0017817
0.06;3.1903e-07;3.4967e-07;5.8935e-07;1.7719e-06;-0.003498;-0.0026584;-0.00091191;-0.0028177
0.065;3.3675e-07;2.3208e-07;7.0474e-07;1.8262e-06;-0.0062772;-0.00050579;-0.0043813;-0.001376
0.07;2.0736e-07;1.399e-07;6.9697e-07;1.8752e-06;-0.005511;0.0025425;-0.0054858;0.0009632
0.075;-1.4566e-08;1.1784e-07;5.6681e-07;1.9499e-06;-0.0019029;0.0030851;-0.0043147;0.0010994
0.08;-2.4112e-07;1.4166e-07;3.4615e-07;2.021e-06;0.0015413;0.0005986;-0.0029209;-0.0013733
0.085;-4.0894e-07;1.5081e-07;6.6418e-08;2.03e-06;0.0031672;-0.0017817;-0.0018059;-0.0035974
0.09;-4.7891e-07;1.286e-07;-2.2324e-07;1.9613e-06;0.0046556;-0.00074887;0.00099794;-0.0026466
0.095;-4.2143e-07;1.2145e-07;-4.4336e-07;1.8581e-06;0.0055486;0.0019538;0.0045685;-0.00011289
0.1;-2.6486e-07;1.5542e-07;-5.5126e-07;1.746e-06;0.0024067;0.0013625;0.0044381;-0.00057216
0.105;-1.2426e-07;1.8234e-07;-6.0201e-07;1.5827e-06;-0.003679;-0.0019217;0.00014921;-0.00352
0.11;-1.073e-07;1.4929e-07;-6.8494e-07;1.3226e-06;-0.0062444;-0.0028978;-0.0027461;-0.0042461
0.115;-1.9811e-07;6.8013e-08;-8.1747e-07;9.8149e-07;-0.0024088;-0.00097008;-0.0012435;-0.0022385
0.12;-2.8945e-07;-1.2872e-08;-9.5963e-07;6.0914e-07;0.0023788;0.0010073;0.00048545;-0.00025772
0.125;-3.1077e-07;-5.963e-08;-1.1058e-06;2.419e-07;0.0032476;0.0017293;-0.00079326;0.00067058
0.13;-2.6103e-07;-5.6043e-08;-1.2802e-06;-9.3422e-08;0.002435;0.0022953;-0.0014762;0.0018772
0.135;-1.4746e-07;1.7627e-08;-1.4598e-06;-3.5619e-07;0.0026635;0.0033096;0.0010435;0.0039241
0.14;1.801e-08;1.6378e-07;-1.5827e-06;-5.133e-07;0.0015054;0.0025056;0.0035018;0.0045421
