T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.2365e-08;8.2797e-08;2.1498e-08;9.3853e-08;0.0017744;0.0065691;0.0017056;0.0074462
0.01;7.2944e-08;3.3854e-07;7.7597e-08;4.25e-07;0.00051789;0.0073515;0.0010912;0.011606
0.015;9.7561e-08;6.9424e-07;1.2931e-07;1.0113e-06;-0.0026028;0.00065027;-0.0014457;0.0088199
0.02;5.8931e-08;9.9514e-07;1.3235e-07;1.7557e-06;-0.0024786;-0.0050458;-0.0024578;0.0038361
0.025;-4.8894e-08;1.1381e-06;4.8795e-08;2.5324e-06;-0.0030369;-0.0076077;-0.0044554;-0.0012545
0.03;-2.7558e-07;1.0804e-06;-2.1519e-07;3.2189e-06;-0.0064618;-0.008444;-0.0099594;-0.0059688
0.035;-6.6159e-07;8.0454e-07;-7.787e-07;3.6775e-06;-0.0063201;-0.009016;-0.014028;-0.012241
0.04;-1.1491e-06;3.2782e-07;-1.6864e-06;3.749e-06;-0.0018085;-0.0070704;-0.013529;-0.018742
0.045;-1.6481e-06;-2.6504e-07;-2.9372e-06;3.2975e-06;0.00090407;-0.0022309;-0.013896;-0.023103
0.05;-2.139e-06;-8.5274e-07;-4.572e-06;2.2368e-06;-0.00023458;0.0026505;-0.016816;-0.025644
0.055;-2.6641e-06;-1.349e-06;-6.6362e-06;5.3454e-07;-0.0025048;0.0046825;-0.017567;-0.025698
0.06;-3.2507e-06;-1.7334e-06;-9.1036e-06;-1.7553e-06;-0.0024296;0.0042744;-0.014696;-0.021331
0.065;-3.8615e-06;-2.0185e-06;-1.1871e-05;-4.4726e-06;0.00048072;0.0036657;-0.009357;-0.012886
0.07;-4.4259e-06;-2.2237e-06;-1.4788e-05;-7.3897e-06;0.0032384;0.0027316;-0.0025113;-0.0030955
0.075;-4.9245e-06;-2.4069e-06;-1.7682e-05;-1.0283e-05;0.0020501;-0.00094761;0.0042508;0.0050032
0.08;-5.4396e-06;-2.7076e-06;-2.0422e-05;-1.3e-05;-0.0033516;-0.008433;0.0081169;0.0091393
0.085;-6.1017e-06;-3.3198e-06;-2.2988e-05;-1.551e-05;-0.0084187;-0.016501;0.0058913;0.0074822
0.09;-6.9729e-06;-4.3915e-06;-2.5465e-05;-1.7926e-05;-0.0083446;-0.020288;0.0011549;1.0832e-05
0.095;-7.9799e-06;-5.9271e-06;-2.7907e-05;-2.046e-05;-0.0025466;-0.016863;0.0016478;-0.0094406
0.1;-8.9604e-06;-7.7552e-06;-3.0238e-05;-2.3307e-05;0.0046749;-0.0065669;0.007172;-0.015648
0.105;-9.7636e-06;-9.5762e-06;-3.2336e-05;-2.6555e-05;0.009524;0.007125;0.011574;-0.01643
0.11;-1.0295e-05;-1.1065e-05;-3.4133e-05;-3.0168e-05;0.012189;0.019441;0.012417;-0.01274
0.115;-1.0504e-05;-1.1978e-05;-3.561e-05;-3.4007e-05;0.013714;0.026671;0.01326;-0.0054395
0.12;-1.0365e-05;-1.2224e-05;-3.6685e-05;-3.7848e-05;0.014003;0.026777;0.018804;0.005301
0.125;-9.8977e-06;-1.1884e-05;-3.7158e-05;-4.138e-05;0.012365;0.020059;0.029388;0.019378
0.13;-9.168e-06;-1.1172e-05;-3.6757e-05;-4.421e-05;0.0086057;0.0097858;0.040474;0.036809
0.135;-8.2869e-06;-1.0335e-05;-3.5275e-05;-4.5887e-05;0.0035131;0.00012943;0.046108;0.055404
0.14;-7.3848e-06;-9.5791e-06;-3.2674e-05;-4.6006e-05;-0.0018357;-0.006562;0.043452;0.069331
0.145;-6.5751e-06;-9.0307e-06;-2.9086e-05;-4.4351e-05;-0.0055676;-0.010095;0.035484;0.072611
0.15;-5.9011e-06;-8.7383e-06;-2.4712e-05;-4.0989e-05;-0.0053116;-0.010398;0.027401;0.063984
0.155;-5.2999e-06;-8.6573e-06;-1.9744e-05;-3.6238e-05;-0.00053532;-0.006536;0.020163;0.047117
0.16;-4.6283e-06;-8.635e-06;-1.4394e-05;-3.056e-05;0.0061686;0.0018233;0.010399;0.027174
0.165;-3.7421e-06;-8.4268e-06;-8.9453e-06;-2.4432e-05;0.011012;0.013031;-0.0025274;0.0087202
0.17;-2.5566e-06;-7.7568e-06;-3.6854e-06;-1.8258e-05;0.01294;0.023922;-0.012589;-0.0050809
0.175;-1.0425e-06;-6.3996e-06;1.24e-06;-1.2306e-05;0.013362;0.031079;-0.014225;-0.012652
0.18;7.932e-07;-4.262e-06;5.8748e-06;-6.6793e-06;0.012369;0.031403;-0.009041;-0.013406
0.185;2.8789e-06;-1.4441e-06;1.0366e-05;-1.3154e-06;0.0076577;0.023057;-0.0024325;-0.0076734
0.19;5.03e-06;1.7489e-06;1.4848e-05;3.9811e-06;-0.002398;0.0069839;0.0017109;0.0022715
0.195;6.9681e-06;4.873e-06;1.9384e-05;9.4549e-06;-0.014643;-0.012489;0.002573;0.011924
0.2;8.4445e-06;7.4811e-06;2.3966e-05;1.5286e-05;-0.022335;-0.028821;0.0011636;0.016729
0.205;9.3731e-06;9.2762e-06;2.8537e-05;2.1508e-05;-0.021527;-0.036274;-0.001972;0.014487
0.21;9.8542e-06;1.0203e-05;3.2992e-05;2.7978e-05;-0.014307;-0.033215;-0.0073713;0.0054386
0.215;1.008e-05;1.043e-05;3.7153e-05;3.4397e-05;-0.006119;-0.02287;-0.016113;-0.0094761
0.22;1.0217e-05;1.0239e-05;4.0758e-05;4.0329e-05;-0.00093142;-0.010507;-0.028416;-0.029474
0.225;1.0363e-05;9.92e-06;4.3492e-05;4.5238e-05;0.0016822;0.00028471;-0.041167;-0.052379
0.23;1.0577e-05;9.7048e-06;4.5097e-05;4.8574e-05;0.003717;0.0080196;-0.049288;-0.073422
0.235;1.0896e-05;9.7353e-06;4.546e-05;4.9913e-05;0.0046509;0.011655;-0.050035;-0.086408
0.24;1.1296e-05;1.0044e-05;4.464e-05;4.9094e-05;0.001911;0.010638;-0.044661;-0.086395
0.245;1.1645e-05;1.055e-05;4.2799e-05;4.6282e-05;-0.0059914;0.0051695;-0.036981;-0.073007
0.25;1.171e-05;1.107e-05;4.0116e-05;4.1918e-05;-0.016747;-0.0041005;-0.030393;-0.051197
0.255;1.1253e-05;1.1336e-05;3.673e-05;3.6559e-05;-0.024931;-0.016086;-0.025847;-0.028464
0.26;1.0161e-05;1.1044e-05;3.2743e-05;3.0705e-05;-0.026004;-0.028659;-0.022218;-0.011017
0.265;8.4941e-06;9.9226e-06;2.8244e-05;2.47e-05;-0.02001;-0.037677;-0.018753;-0.0010206
0.27;6.4411e-06;7.8555e-06;2.3303e-05;1.872e-05;-0.010879;-0.038034;-0.016609;0.0029389
0.275;4.222e-06;4.9752e-06;1.7937e-05;1.2812e-05;-0.0023898;-0.027088;-0.017359;0.0029173
0.28;2.0227e-06;1.6608e-06;1.2096e-05;6.934e-06;0.0039871;-0.0076702;-0.020589;-0.00047779
0.285;-2.3624e-08;-1.5873e-06;5.7083e-06;9.6351e-07;0.0082529;0.012981;-0.023211;-0.0069332
0.29;-1.84e-06;-4.3289e-06;-1.2412e-06;-5.2702e-06;0.010159;0.027587;-0.021748;-0.014131
0.295;-3.4225e-06;-6.3191e-06;-8.6549e-06;-1.1899e-05;0.0085735;0.032576;-0.015413;-0.017521
0.3;-4.8588e-06;-7.5397e-06;-1.6338e-05;-1.8903e-05;0.0031363;0.029037;-0.0061425;-0.012505
0.305;-6.3025e-06;-8.1406e-06;-2.4047e-05;-2.6031e-05;-0.0037253;0.020543;0.0040671;0.0024665
0.31;-7.8849e-06;-8.3534e-06;-3.1519e-05;-3.2821e-05;-0.0073966;0.010519;0.014908;0.024646
0.315;-9.6188e-06;-8.4234e-06;-3.8471e-05;-3.8702e-05;-0.004762;0.00088999;0.026644;0.048032
0.32;-1.1377e-05;-8.5729e-06;-4.4611e-05;-4.3155e-05;0.0028144;-0.0072491;0.038359;0.066228
0.325;-1.2963e-05;-8.9703e-06;-4.9671e-05;-4.5844e-05;0.010978;-0.012609;0.048057;0.074965
0.33;-1.421e-05;-9.6985e-06;-5.3459e-05;-4.6688e-05;0.016111;-0.013873;0.053707;0.072652
0.335;-1.5028e-05;-1.0723e-05;-5.5885e-05;-4.587e-05;0.018245;-0.0098523;0.055276;0.060418
0.34;-1.5373e-05;-1.187e-05;-5.6932e-05;-4.3773e-05;0.019609;-1.2785e-05;0.055005;0.041868
0.345;-1.5216e-05;-1.284e-05;-5.6606e-05;-4.0877e-05;0.020539;0.014176;0.054858;0.022057
0.35;-1.4564e-05;-1.3279e-05;-5.4912e-05;-3.7634e-05;0.019061;0.028361;0.054661;0.0057057
0.355;-1.3501e-05;-1.2897e-05;-5.1877e-05;-3.4366e-05;0.013925;0.037291;0.052544;-0.0037808
0.36;-1.2179e-05;-1.1579e-05;-4.7598e-05;-3.1205e-05;0.0066939;0.037716;0.047041;-0.0047676
0.365;-1.0765e-05;-9.423e-06;-4.2249e-05;-2.8078e-05;0.00066979;0.029273;0.03853;0.0020065
0.37;-9.3569e-06;-6.7205e-06;-3.6051e-05;-2.4747e-05;-0.0011042;0.014514;0.029387;0.014209
0.375;-7.9386e-06;-3.8621e-06;-2.9215e-05;-2.088e-05;0.0018589;-0.0020463;0.021688;0.028753
