T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1629e-08;8.0138e-08;2.2497e-08;8.9572e-08;0.001716;0.0063581;0.0017849;0.0071065
0.01;7.2146e-08;3.2649e-07;8.7589e-08;3.9808e-07;0.00062799;0.0070221;0.0016487;0.010479
0.015;1.0236e-07;6.7018e-07;1.6567e-07;9.3952e-07;-0.0022588;0.00076675;-0.0006092;0.0081557
0.02;5.9544e-08;9.6906e-07;1.9226e-07;1.658e-06;-0.0035927;-0.0043621;-0.0035051;0.0060038
0.025;-8.7753e-08;1.1182e-06;8.2077e-08;2.4755e-06;-0.0047613;-0.0076258;-0.0074315;0.0019369
0.03;-3.4378e-07;1.0568e-06;-2.4403e-07;3.2378e-06;-0.0039561;-0.0092221;-0.009858;-0.0063291
0.035;-6.7468e-07;7.6664e-07;-8.1133e-07;3.7352e-06;-0.002031;-0.009093;-0.0094512;-0.014875
0.04;-1.0704e-06;2.7733e-07;-1.6266e-06;3.8206e-06;-0.0031328;-0.0068482;-0.010368;-0.018124
0.045;-1.5549e-06;-3.2349e-07;-2.7675e-06;3.45e-06;-0.003981;-0.002086;-0.015654;-0.018359
0.05;-2.1155e-06;-9.1236e-07;-4.3741e-06;2.5908e-06;-0.002125;0.0030474;-0.02162;-0.020705
0.055;-2.7112e-06;-1.4058e-06;-6.5172e-06;1.1653e-06;-0.00067186;0.0046107;-0.021336;-0.024599
0.06;-3.3054e-06;-1.7875e-06;-9.1039e-06;-8.8963e-07;0.00078823;0.0043299;-0.014185;-0.025781
0.065;-3.8558e-06;-2.0612e-06;-1.1977e-05;-3.5303e-06;0.0027138;0.0043091;-0.0086603;-0.021108
0.07;-4.3479e-06;-2.2477e-06;-1.5074e-05;-6.5792e-06;0.0019765;0.0026834;-0.0092767;-0.011577
0.075;-4.8297e-06;-2.404e-06;-1.8402e-05;-9.7945e-06;-0.0011548;-0.00027048;-0.00919;-0.0017229
0.08;-5.3711e-06;-2.621e-06;-2.1894e-05;-1.2969e-05;-0.0036151;-0.0045704;-0.0040231;0.0050243
0.085;-6.0187e-06;-3.03e-06;-2.5428e-05;-1.5996e-05;-0.0048893;-0.010783;0.00072272;0.0067763
0.09;-6.7892e-06;-3.7792e-06;-2.8924e-05;-1.891e-05;-0.0049438;-0.016446;0.0023552;0.0023136
0.095;-7.662e-06;-4.9582e-06;-3.2338e-05;-2.1861e-05;-0.0032558;-0.017968;0.004167;-0.0052525
0.1;-8.5812e-06;-6.5293e-06;-3.5615e-05;-2.5003e-05;-0.00045615;-0.013424;0.0068737;-0.010074
0.105;-9.472e-06;-8.3123e-06;-3.8683e-05;-2.8402e-05;0.0027259;-0.0035581;0.0097827;-0.01054
0.11;-1.0257e-05;-1.0028e-05;-4.1464e-05;-3.2049e-05;0.0057258;0.0089285;0.013145;-0.0092293
0.115;-1.0869e-05;-1.1377e-05;-4.3881e-05;-3.5893e-05;0.0081664;0.020419;0.016007;-0.006646
0.12;-1.1248e-05;-1.2134e-05;-4.5866e-05;-3.9828e-05;0.010448;0.026997;0.018565;-0.00055649
0.125;-1.1342e-05;-1.222e-05;-4.733e-05;-4.3644e-05;0.012349;0.026734;0.023087;0.010003
0.13;-1.1131e-05;-1.1719e-05;-4.8139e-05;-4.7034e-05;0.012029;0.020237;0.029318;0.024133
0.135;-1.0659e-05;-1.0842e-05;-4.8154e-05;-4.9624e-05;0.0089281;0.0098294;0.034198;0.039743
0.14;-1.001e-05;-9.8493e-06;-4.7282e-05;-5.1042e-05;0.0051635;-0.00057632;0.036788;0.054127
0.145;-9.2665e-06;-8.9628e-06;-4.5465e-05;-5.0972e-05;0.0024384;-0.0079334;0.0388;0.064912
0.15;-8.485e-06;-8.3178e-06;-4.2663e-05;-4.9221e-05;0.00058658;-0.011402;0.039951;0.069621
0.155;-7.7039e-06;-7.9536e-06;-3.8893e-05;-4.5771e-05;-0.00061518;-0.011076;0.037632;0.066328
0.16;-6.9435e-06;-7.8177e-06;-3.4264e-05;-4.0796e-05;-0.001054;-0.0072097;0.030979;0.055674
0.165;-6.202e-06;-7.7765e-06;-2.8969e-05;-3.4628e-05;-0.00045774;-0.00037933;0.022403;0.039803
0.17;-5.4335e-06;-7.6384e-06;-2.3192e-05;-2.7707e-05;0.0025982;0.0081252;0.01609;0.020445
0.175;-4.5296e-06;-7.1889e-06;-1.7047e-05;-2.0521e-05;0.0082236;0.016783;0.013398;0.00079563
0.18;-3.3566e-06;-6.2265e-06;-1.0597e-05;-1.3491e-05;0.013313;0.024269;0.010922;-0.013359
0.185;-1.8349e-06;-4.6014e-06;-3.9397e-06;-6.8454e-06;0.014613;0.02876;0.0057308;-0.017438
0.19;1.2109e-08;-2.2747e-06;2.7848e-06;-5.729e-07;0.011431;0.027403;-0.00036905;-0.012451
0.195;2.0719e-06;6.1635e-07;9.4646e-06;5.4915e-06;0.0055966;0.017791;-0.0032379;-0.0041985
0.2;4.1978e-06;3.7451e-06;1.6082e-05;1.153e-05;-0.0003082;0.0012518;-0.0017898;0.0021494
0.205;6.2606e-06;6.6841e-06;2.2686e-05;1.7666e-05;-0.0047477;-0.016433;0.00079553;0.0056779
0.21;8.1735e-06;9.0572e-06;2.9322e-05;2.3968e-05;-0.0072571;-0.028884;0.0017029;0.0075603
0.215;9.8895e-06;1.0652e-05;3.5988e-05;3.0451e-05;-0.008499;-0.033406;0.00072803;0.0069611
0.22;1.1376e-05;1.1441e-05;4.2637e-05;3.7038e-05;-0.0098712;-0.031122;-0.0021008;0.0013675
0.225;1.2592e-05;1.1538e-05;4.9157e-05;4.3498e-05;-0.011756;-0.024248;-0.008186;-0.011419
0.23;1.3498e-05;1.1149e-05;5.5346e-05;4.9422e-05;-0.012993;-0.014645;-0.01822;-0.031524
0.235;1.4089e-05;1.0522e-05;6.0925e-05;5.4249e-05;-0.012324;-0.0043461;-0.030654;-0.05616
0.24;1.4405e-05;9.8986e-06;6.5585e-05;5.7387e-05;-0.0096323;0.004606;-0.042855;-0.07896
0.245;1.4521e-05;9.4636e-06;6.9042e-05;5.8381e-05;-0.0063769;0.010487;-0.053363;-0.092633
0.25;1.4503e-05;9.3123e-06;7.106e-05;5.7051e-05;-0.0042761;0.012237;-0.061761;-0.093434
0.255;1.4386e-05;9.4352e-06;7.1471e-05;5.352e-05;-0.0037185;0.0097101;-0.066882;-0.082588
0.26;1.4175e-05;9.7195e-06;7.0209e-05;4.8153e-05;-0.0037717;0.0032324;-0.066919;-0.064439
0.265;1.3866e-05;9.9646e-06;6.7337e-05;4.1438e-05;-0.0040166;-0.0063669;-0.061942;-0.043322
0.27;1.3438e-05;9.9134e-06;6.3007e-05;3.3906e-05;-0.0055598;-0.017324;-0.054711;-0.022067
0.275;1.2822e-05;9.3093e-06;5.7393e-05;2.6063e-05;-0.0094765;-0.026928;-0.048009;-0.0027789
0.28;1.1898e-05;7.9641e-06;5.065e-05;1.8333e-05;-0.015112;-0.032382;-0.042277;0.011863
0.285;1.0536e-05;5.8205e-06;4.2926e-05;1.099e-05;-0.019928;-0.031525;-0.036162;0.019156
0.29;8.6594e-06;2.9905e-06;3.4386e-05;4.1133e-06;-0.021308;-0.023431;-0.029175;0.018114
0.295;6.2821e-06;-2.481e-07;2.519e-05;-2.4074e-06;-0.018749;-0.0092754;-0.023318;0.010436
0.3;3.4996e-06;-3.5085e-06;1.5439e-05;-8.7946e-06;-0.013682;0.0075248;-0.021055;0.00023937
0.305;4.4816e-07;-6.3972e-06;5.1474e-06;-1.5277e-05;-0.0078226;0.022229;-0.022139;-0.0078817
0.31;-2.7261e-06;-8.6231e-06;-5.7096e-06;-2.1995e-05;-0.0020077;0.030836;-0.023117;-0.010982
