T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.884e-08;8.6961e-08;2.2122e-08;9.378e-08;0.0014947;0.0068994;0.0017552;0.0074404
0.01;6.2767e-08;3.6667e-07;8.3478e-08;4.2959e-07;0.00054094;0.0086019;0.0014107;0.011987
0.015;9.0319e-08;7.9195e-07;1.4874e-07;1.0484e-06;-0.001858;0.0030503;-0.001098;0.010657
0.02;5.1318e-08;1.2144e-06;1.5678e-07;1.8779e-06;-0.003468;-0.003278;-0.003481;0.0062255
0.025;-8.802e-08;1.4646e-06;4.623e-08;2.754e-06;-0.004562;-0.010488;-0.0060049;-0.0024817
0.03;-3.4491e-07;1.4169e-06;-2.4392e-07;3.4557e-06;-0.0048466;-0.013392;-0.0083654;-0.011484
0.035;-7.3103e-07;1.0885e-06;-7.789e-07;3.7983e-06;-0.0054861;-0.0090899;-0.011215;-0.017264
0.04;-1.256e-06;5.8087e-07;-1.6401e-06;3.6673e-06;-0.00563;-0.0052304;-0.014877;-0.02063
0.045;-1.9117e-06;-4.1897e-08;-2.8978e-06;3.0238e-06;-0.0048333;-0.0039731;-0.016868;-0.020387
0.05;-2.6677e-06;-7.2522e-07;-4.5688e-06;1.9168e-06;-0.0031941;-0.00088976;-0.016197;-0.016715
0.055;-3.4685e-06;-1.3882e-06;-6.608e-06;3.8756e-07;-0.00038783;0.0025262;-0.013277;-0.017022
0.06;-4.2535e-06;-1.9566e-06;-8.9109e-06;-1.6313e-06;0.0016501;0.0050462;-0.0078285;-0.022131
0.065;-4.9891e-06;-2.3804e-06;-1.1325e-05;-4.1877e-06;0.0023134;0.0065255;-0.0010876;-0.020937
0.07;-5.6779e-06;-2.6788e-06;-1.3693e-05;-7.11e-06;0.0014358;0.0035329;0.004814;-0.0083891
0.075;-6.368e-06;-2.996e-06;-1.5894e-05;-1.0049e-05;-0.0015265;-0.0050013;0.0085324;0.0070907
0.08;-7.1295e-06;-3.5524e-06;-1.7871e-05;-1.2715e-05;-0.0041986;-0.014158;0.0094473;0.01474
0.085;-8.0001e-06;-4.5209e-06;-1.9628e-05;-1.5068e-05;-0.004532;-0.018831;0.0080976;0.010416
0.09;-8.9541e-06;-5.9547e-06;-2.1202e-05;-1.7323e-05;-0.0021615;-0.018412;0.0065862;-0.0025827
0.095;-9.9015e-06;-7.7902e-06;-2.2617e-05;-1.9815e-05;0.002675;-0.013753;0.0060968;-0.016346
0.1;-1.0712e-05;-9.8764e-06;-2.3876e-05;-2.2803e-05;0.0083154;-0.0063022;0.0064067;-0.023423
0.105;-1.1247e-05;-1.2001e-05;-2.4948e-05;-2.6346e-05;0.013671;0.0031829;0.0085101;-0.021003
0.11;-1.1394e-05;-1.3891e-05;-2.5749e-05;-3.0287e-05;0.017383;0.015641;0.013165;-0.010828
0.115;-1.1105e-05;-1.5232e-05;-2.6141e-05;-3.4328e-05;0.017545;0.028235;0.019613;0.002765
0.12;-1.0416e-05;-1.5798e-05;-2.5947e-05;-3.8145e-05;0.014486;0.033798;0.027213;0.015177
0.125;-9.4236e-06;-1.558e-05;-2.498e-05;-4.1453e-05;0.0097344;0.029007;0.034591;0.025608
0.13;-8.2506e-06;-1.4797e-05;-2.3095e-05;-4.3977e-05;0.004747;0.016273;0.03892;0.037011
0.135;-7.0087e-06;-1.3812e-05;-2.0249e-05;-4.5413e-05;0.00075228;-0.00013882;0.037953;0.05002
0.14;-5.7809e-06;-1.2996e-05;-1.6542e-05;-4.5463e-05;-0.0018831;-0.013471;0.031029;0.060922
0.145;-4.6081e-06;-1.2559e-05;-1.2209e-05;-4.3935e-05;-0.0025371;-0.016879;0.018992;0.065393
0.15;-3.4736e-06;-1.2454e-05;-7.5833e-06;-4.0832e-05;-0.00053257;-0.0097135;0.0044598;0.060633
