T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.4649e-08;8.4119e-08;2.3528e-08;9.0701e-08;0.0019556;0.0066739;0.0018667;0.0071961
0.01;8.903e-08;3.5206e-07;9.0981e-08;4.0299e-07;0.001256;0.008113;0.0016747;0.010603
0.015;1.4288e-07;7.5287e-07;1.6456e-07;9.4664e-07;-0.0020987;0.0025205;-0.0011805;0.0079089
0.02;1.1899e-07;1.1463e-06;1.7054e-07;1.6548e-06;-0.004131;-0.0031127;-0.0042291;0.0052473
0.025;-1.7696e-08;1.3972e-06;3.7816e-08;2.4402e-06;-0.0048959;-0.0082902;-0.0068692;0.00095033
0.03;-2.7844e-07;1.397e-06;-2.9398e-07;3.1444e-06;-0.0050319;-0.011817;-0.0090587;-0.007423
0.035;-6.6185e-07;1.1019e-06;-8.7837e-07;3.5495e-06;-0.004783;-0.011787;-0.011148;-0.016516
0.04;-1.1662e-06;5.5307e-07;-1.7666e-06;3.4734e-06;-0.0048877;-0.0085308;-0.013157;-0.022002
0.045;-1.7959e-06;-1.509e-07;-3.0076e-06;2.8068e-06;-0.0051398;-0.0038806;-0.015075;-0.025235
0.05;-2.5473e-06;-8.8419e-07;-4.6426e-06;1.4914e-06;-0.0046032;0.0015305;-0.016437;-0.026693
0.055;-3.3968e-06;-1.5215e-06;-6.6783e-06;-4.5121e-07;-0.0032518;0.0061593;-0.015642;-0.023508
0.06;-4.2989e-06;-1.9977e-06;-9.0767e-06;-2.8838e-06;-0.00095736;0.0067507;-0.013377;-0.015711
0.065;-5.1764e-06;-2.3589e-06;-1.1786e-05;-5.5863e-06;0.0029136;0.002475;-0.011467;-0.0058842
0.07;-5.9355e-06;-2.7244e-06;-1.4757e-05;-8.3086e-06;0.0065695;-0.0028233;-0.009488;0.0042953
0.075;-6.5415e-06;-3.2186e-06;-1.7932e-05;-1.0817e-05;0.0057092;-0.0074728;-0.0068827;0.012843
0.08;-7.0782e-06;-3.9669e-06;-2.1245e-05;-1.2966e-05;-0.0001454;-0.01285;-0.0040759;0.015959
