T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.1919e-09;-2.4438e-09;-3.8522e-09;-2.9562e-09;-0.00025325;-0.00019389;-0.00030563;-0.00023455
0.01;-8.7044e-09;-3.1983e-09;-1.2637e-08;-5.5451e-09;6.1468e-05;0.00032205;-9.4943e-05;0.00025658
0.015;-5.473e-09;8.4012e-09;-1.5404e-08;5.4705e-09;0.00063993;0.00067232;0.00057645;0.00083594
0.02;1.271e-08;3.3716e-08;1.045e-09;4.0521e-08;0.00056045;0.00042587;0.00096316;0.0010868
0.025;4.0126e-08;6.7349e-08;4.2603e-08;1.0547e-07;0.00017787;0.00023842;0.0010466;0.0013056
0.03;6.7056e-08;9.9295e-08;1.0734e-07;1.9752e-07;-0.00021652;-0.00036912;0.00080951;0.00086711
0.035;8.4004e-08;1.1437e-07;1.8511e-07;3.0082e-07;-0.00058238;-0.00098338;0.00023482;3.3617e-05
0.04;8.3932e-08;1.0572e-07;2.6108e-07;3.9648e-07;-0.00078038;-0.0009182;-0.00037921;-0.00064674
0.045;6.7784e-08;8.1168e-08;3.2431e-07;4.6865e-07;-0.00050884;-0.00035596;-0.00064242;-0.0012318
0.05;4.7088e-08;5.5797e-08;3.7159e-07;5.041e-07;0.00014393;0.00029104;-0.00063464;-0.001707
0.055;3.3763e-08;4.4395e-08;3.9919e-07;4.9692e-07;0.00044932;0.0008271;-0.00093699;-0.0017074
0.06;2.6592e-08;5.5696e-08;3.9175e-07;4.5281e-07;4.6581e-05;0.00099188;-0.0018627;-0.0012475
0.065;1.311e-08;8.5187e-08;3.2643e-07;3.8547e-07;-0.0005522;0.00046722;-0.0027697;-0.00061183
0.07;-1.2452e-08;1.1894e-07;1.9499e-07;3.1302e-07;-0.0004199;-0.0001282;-0.0025279;0.00020123
0.075;-3.541e-08;1.4736e-07;2.2497e-08;2.6008e-07;0.00062446;-0.00030119;-0.00076417;0.0013585
0.08;-3.431e-08;1.6393e-07;-1.4361e-07;2.4823e-07;0.0013057;-0.00064323;0.001278;0.0019343
0.085;-9.7363e-09;1.5634e-07;-2.6872e-07;2.7737e-07;0.00058012;-0.0012893;0.0020109;0.0013505
0.09;1.0363e-08;1.1705e-07;-3.5206e-07;3.2722e-07;-0.00093678;-0.001252;0.001336;0.00030634
0.095;-4.3612e-09;5.7741e-08;-4.1516e-07;3.7131e-07;-0.001855;-0.00035354;0.00028298;-0.00076659
0.1;-5.9337e-08;5.3366e-09;-4.7425e-07;3.8743e-07;-0.0013729;0.00090534;3.0869e-05;-0.0014744
0.105;-1.297e-07;-1.0417e-08;-5.2236e-07;3.7198e-07;0.00013833;0.0020285;0.00084371;-0.0010581
0.11;-1.822e-07;2.5318e-08;-5.4371e-07;3.4244e-07;0.0012964;0.0020982;0.0013024;-6.9503e-05
0.115;-1.9999e-07;1.0072e-07;-5.4094e-07;3.2236e-07;0.0014845;0.0010789;0.00063353;0.00082682
0.12;-1.8505e-07;1.8764e-07;-5.3311e-07;3.3399e-07;0.0011355;-0.00015779;-0.0002314;0.0017101
0.125;-1.4942e-07;2.5878e-07;-5.3326e-07;3.9842e-07;0.00052156;-0.0011072;-0.00041132;0.0025153
0.13;-1.0791e-07;2.9344e-07;-5.3538e-07;5.2631e-07;-5.289e-05;-0.0018111;0.00025024;0.0025667
0.135;-7.1302e-08;2.7975e-07;-5.1963e-07;7.0255e-07;-0.00034106;-0.0020612;0.0011796;0.0013076
0.14;-4.2279e-08;2.242e-07;-4.6663e-07;8.8642e-07;-0.00026749;-0.0012932;0.0018019;-0.00069472
