T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.6788e-08;3.0913e-08;4.5485e-08;3.796e-08;0.0029187;0.0024526;0.0036087;0.0030117
0.01;1.1424e-07;9.8938e-08;1.6861e-07;1.4446e-07;0.00039561;0.0005662;0.0026604;0.0025172
0.015;1.4324e-07;1.459e-07;2.9767e-07;2.8378e-07;-0.0042941;-0.0022762;-0.0021914;9.4124e-05
0.02;8.2958e-08;1.5879e-07;3.5479e-07;4.3396e-07;-0.0028842;-0.00047224;-0.003589;0.00075919
0.025;9.1801e-10;1.7602e-07;3.4537e-07;6.1179e-07;0.0011453;0.000839;-0.0017447;0.0014624
0.03;-4.3545e-08;1.93e-07;3.0993e-07;8.0929e-07;0.001887;-0.00084745;-0.00032558;0.00012119
0.035;-6.1117e-08;1.8527e-07;2.6676e-07;9.9931e-07;0.00026661;-0.0011489;-0.000289;-0.00073005
0.04;-6.5949e-08;1.7026e-07;2.2433e-07;1.1732e-06;0.00073363;0.00056397;0.00034028;-0.00056449
0.045;-3.3548e-08;1.715e-07;2.0171e-07;1.3206e-06;0.0022489;0.0007498;0.0012478;-0.0015358
0.05;4.781e-08;1.7476e-07;2.0648e-07;1.4057e-06;0.0016824;-0.00058502;0.00095076;-0.0034528
0.055;1.3925e-07;1.4943e-07;2.1903e-07;1.3827e-06;-0.00086917;-0.0017058;-0.00032509;-0.0051973
0.06;1.7893e-07;8.8678e-08;2.0813e-07;1.2267e-06;-0.0032773;-0.0011393;-0.001553;-0.0054546
0.065;1.3425e-07;3.0271e-08;1.547e-07;9.642e-07;-0.0034862;0.0013186;-0.0018556;-0.0030812
0.07;2.7913e-08;2.4758e-08;6.3753e-08;6.633e-07;-0.0014548;0.0029254;-0.0011499;1.4661e-05
0.075;-8.1247e-08;6.8786e-08;-4.1808e-08;3.7481e-07;0.0012291;0.0010586;-2.0043e-05;0.00099413
0.08;-1.5138e-07;9.7903e-08;-1.4575e-07;9.2178e-08;0.0019095;-0.0022532;0.00015809;-0.00051569
0.085;-1.8835e-07;6.0295e-08;-2.5867e-07;-2.2063e-07;0.00074757;-0.0031041;-0.00087181;-0.0019061
0.09;-2.0674e-07;-2.0837e-08;-3.9726e-07;-5.567e-07;0.00072708;-0.00039457;-0.0011916;2.3154e-05
0.095;-1.9804e-07;-7.9464e-08;-5.5882e-07;-8.42e-07;0.0014417;0.002207;-0.00064627;0.0040353
0.1;-1.7333e-07;-1.0379e-07;-7.479e-07;-1.0166e-06;-0.00014319;0.0005644;-0.0015427;0.004849
0.105;-1.8174e-07;-1.5062e-07;-9.9708e-07;-1.1111e-06;-0.0025112;-0.0023719;-0.0032669;0.0015769
0.11;-2.3308e-07;-2.4525e-07;-1.3073e-06;-1.2032e-06;-0.00095252;-0.0014798;-0.0016461;-0.0014015
0.115;-2.5383e-07;-3.4203e-07;-1.5888e-06;-1.3367e-06;0.0033957;0.001311;0.0039331;-0.0019208
