T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.6454e-08;2.9953e-08;4.5548e-08;3.8006e-08;0.0028923;0.0023765;0.0036138;0.0030153
0.01;1.1167e-07;9.432e-08;1.6937e-07;1.4477e-07;0.00027064;0.00042586;0.0027055;0.0025314
0.015;1.3636e-07;1.3784e-07;3.011e-07;2.8401e-07;-0.0043376;-0.0021215;-0.0020781;5.2017e-05
0.02;7.393e-08;1.5242e-07;3.6032e-07;4.2708e-07;-0.0026675;-0.0002122;-0.003745;0.00024256
0.025;-6.5979e-09;1.7252e-07;3.3253e-07;5.6796e-07;0.0012249;0.00067475;-0.0032203;-0.00040268
0.03;-5.036e-08;1.8871e-07;2.1638e-07;6.6077e-07;0.001741;-0.00098047;-0.0038353;-0.0034338
0.035;-6.6686e-08;1.805e-07;1.3828e-09;6.5405e-07;0.00045254;-0.00098994;-0.0040844;-0.0045507
0.04;-6.4219e-08;1.645e-07;-2.6392e-07;5.5985e-07;0.0010362;0.00036722;3.1249e-05;-0.0024596
0.045;-2.6646e-08;1.5136e-07;-4.5102e-07;4.2438e-07;0.0017809;-0.00012334;0.0062271;-0.00083055
0.05;3.7003e-08;1.1577e-07;-4.5094e-07;2.6457e-07;0.00031785;-0.0016734;0.0087763;-0.0011083
0.055;7.5106e-08;2.7169e-08;-2.6494e-07;6.2298e-08;-0.0023599;-0.0025726;0.0061212;-0.0022862
0.06;3.7591e-08;-1.1278e-07;6.9997e-09;-2.0232e-07;-0.0037017;-0.0015477;0.00076075;-0.0027093
0.065;-6.3694e-08;-2.4763e-07;2.2951e-07;-5.1228e-07;-0.001422;0.0019434;-0.0047184;-0.00093141
0.07;-1.5602e-07;-3.0959e-07;2.887e-07;-8.0922e-07;0.0021424;0.0039082;-0.0083604;0.0019724
0.075;-1.8171e-07;-2.9906e-07;1.3336e-07;-1.0281e-06;0.0032075;0.0019108;-0.0088202;0.0042808
0.08;-1.5175e-07;-2.7726e-07;-2.0502e-07;-1.1261e-06;0.0012564;-0.0010141;-0.0058391;0.0053933
0.085;-1.1481e-07;-2.8454e-07;-6.1405e-07;-1.0882e-06;-0.00070588;-0.0013311;0.00017277;0.0054831
0.09;-8.9824e-08;-2.9342e-07;-9.2349e-07;-9.1689e-07;-0.00026468;0.0011919;0.0077905;0.0051859
0.095;-6.5691e-08;-2.4665e-07;-9.8155e-07;-6.3203e-07;0.00020557;0.0032713;0.012348;0.0039096
0.1;-6.4004e-08;-1.3613e-07;-7.7182e-07;-2.9128e-07;-0.0019853;0.0018497;0.0091208;0.00057381
0.105;-1.3252e-07;-1.1965e-08;-4.3747e-07;2.6311e-08;-0.0036457;-0.00076177;0.00085957;-0.0024375
0.11;-2.3847e-07;9.0286e-08;-1.5394e-07;2.8537e-07;0.00061147;-0.0010084;-0.0049523;-0.0022646
0.115;-2.55e-07;1.688e-07;6.7507e-09;4.9586e-07;0.0065538;-0.00088239;-0.0049056;-0.0016116
0.12;-1.1715e-07;2.1377e-07;6.8294e-08;6.4998e-07;0.0058446;-0.0017978;-0.0030211;-0.0028875
0.125;8.8051e-08;2.1653e-07;7.552e-08;7.1926e-07;-0.00044174;-0.0015908;-0.001326;-0.0039095
0.13;2.4025e-07;2.0718e-07;1.0741e-07;7.1186e-07;-0.0038322;0.00061334;0.0032759;-0.0022409
0.135;3.1652e-07;2.3175e-07;2.8897e-07;6.8438e-07;-0.0022613;0.0021119;0.0087066;0.00063557
0.14;3.4538e-07;2.8247e-07;6.6929e-07;6.7813e-07;-0.0015124;2.2145e-06;0.0072456;0.0010821
0.145;3.1672e-07;2.947e-07;1.1147e-06;6.7706e-07;-0.0030818;-0.0030883;-0.0020078;-0.00066235
0.15;2.2951e-07;2.2982e-07;1.4105e-06;6.399e-07;-0.0016327;-0.0031013;-0.0099921;-0.0022297
0.155;1.6905e-07;1.1257e-07;1.4547e-06;5.2578e-07;0.0037601;-0.0010908;-0.010182;-0.0039231
