T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3076e-08;3.6071e-08;4.5479e-08;3.7965e-08;0.0034176;0.0028618;0.0036083;0.0030121
0.01;1.4771e-07;1.2741e-07;1.6855e-07;1.4443e-07;0.00157;0.0016102;0.0026572;0.0025143
0.015;2.208e-07;2.1747e-07;2.9737e-07;2.8338e-07;-0.0041039;-0.0017292;-0.0022035;6.939e-05
0.02;1.8333e-07;2.7185e-07;3.538e-07;4.3207e-07;-0.0047752;-0.0011468;-0.0036126;0.00069425
0.025;7.1767e-08;3.1155e-07;3.4317e-07;6.0639e-07;-0.0011649;-1.7738e-05;-0.0017627;0.0013666
0.03;-3.4198e-08;3.3897e-07;3.0595e-07;7.978e-07;0.0016277;-0.00095376;-0.00035327;1.0246e-05
0.035;-9.7618e-08;3.4035e-07;2.5904e-07;9.796e-07;0.0017878;-0.001143;-0.00041723;-0.00078974
0.04;-1.1441e-07;3.306e-07;2.0963e-07;1.1477e-06;0.0019344;0.00024761;0.00020817;-0.00030901
0.045;-7.0563e-08;3.3245e-07;1.8269e-07;1.3029e-06;0.0029155;0.00069256;0.0015892;-0.000715
0.05;4.2316e-08;3.3884e-07;2.0004e-07;1.4191e-06;0.0026187;-0.00032575;0.0019623;-0.0023981
0.055;1.8765e-07;3.1666e-07;2.4829e-07;1.4466e-06;-1.0987e-05;-0.0019575;0.00051978;-0.0047001
0.06;2.8643e-07;2.4068e-07;2.777e-07;1.3427e-06;-0.0037116;-0.0023574;-0.0020244;-0.0058176
0.065;2.685e-07;1.3801e-07;2.3776e-07;1.119e-06;-0.0056412;0.00020426;-0.0035339;-0.0037892
0.07;1.2874e-07;7.8159e-08;1.2103e-07;8.4213e-07;-0.0041231;0.0032292;-0.0026228;-0.00046337
0.075;-6.4836e-08;9.4193e-08;-3.0251e-08;5.7028e-07;-0.00019037;0.0028647;-0.00014565;0.000882
0.08;-2.3079e-07;1.3705e-07;-1.7157e-07;3.0364e-07;0.0024163;-0.0007078;0.00095719;-0.00045255
0.085;-3.3605e-07;1.2848e-07;-3.0103e-07;8.3725e-09;0.0024505;-0.0034204;-6.5099e-07;-0.001846
0.09;-3.78e-07;5.3282e-08;-4.3356e-07;-3.119e-07;0.0026052;-0.0019359;-0.00025657;-0.00017482
0.095;-3.4906e-07;-2.9439e-08;-5.633e-07;-5.9479e-07;0.0030695;0.0013363;0.00047908;0.0031654
0.1;-2.7512e-07;-8.5749e-08;-6.9872e-07;-7.9581e-07;0.00055283;0.00080697;-0.00091483;0.0034099
0.105;-2.441e-07;-1.645e-07;-8.9591e-07;-9.4583e-07;-0.0039846;-0.0025988;-0.0040248;0.00067842
0.11;-3.1503e-07;-3.1272e-07;-1.1878e-06;-1.0953e-06;-0.0042077;-0.0029861;-0.0035847;-0.00064931
0.115;-4.1924e-07;-4.9669e-07;-1.4978e-06;-1.2526e-06;0.0015197;0.00011556;0.0021156;8.7294e-06
0.12;-4.3094e-07;-6.4489e-07;-1.6917e-06;-1.4048e-06;0.0059092;0.0027568;0.0071973;0.00041356
0.125;-3.2098e-07;-7.201e-07;-1.7071e-06;-1.551e-06;0.0038582;0.0030943;0.0071051;6.9658e-05
0.13;-1.6597e-07;-7.2158e-07;-1.5731e-06;-1.6881e-06;-0.00025998;0.0028014;0.0048451;0.00064096
0.135;-3.5595e-08;-6.4812e-07;-1.3309e-06;-1.783e-06;-0.0017286;0.0031903;0.0038042;0.0027337
0.14;4.3828e-08;-5.0479e-07;-1.0121e-06;-1.7949e-06;-0.0023429;0.0024111;0.0023388;0.0039185
0.145;4.2117e-08;-3.3275e-07;-6.7591e-07;-1.7181e-06;-0.0041412;-0.00010777;-0.00094659;0.00319
