T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2237e-08;3.5502e-08;4.5478e-08;3.7953e-08;0.0033511;0.0028167;0.0036081;0.0030111
0.01;1.4542e-07;1.2636e-07;1.6854e-07;1.4433e-07;0.0015855;0.0016605;0.0026568;0.0025089
0.015;2.2133e-07;2.1994e-07;2.9733e-07;2.8293e-07;-0.0037773;-0.0014583;-0.0022052;5.4118e-05
0.02;1.934e-07;2.8219e-07;3.5344e-07;4.3058e-07;-0.0045614;-0.0010671;-0.0036335;0.00065418
0.025;9.0383e-08;3.2882e-07;3.4097e-07;6.0221e-07;-0.0014576;-0.00017457;-0.0018631;0.0012752
0.03;-1.825e-08;3.5987e-07;2.98e-07;7.8845e-07;0.0010216;-0.001062;-0.00056594;-9.6935e-05
0.035;-9.5469e-08;3.6262e-07;2.4124e-07;9.6497e-07;0.0014996;-0.0012141;-0.00053374;-0.00069427
0.04;-1.2607e-07;3.5317e-07;1.865e-07;1.1372e-06;0.0022226;0.00023266;0.00068258;0.00034546
0.045;-8.8339e-08;3.5536e-07;1.7826e-07;1.3232e-06;0.0032459;0.00070984;0.0030362;0.00076659
0.05;2.5353e-08;3.6268e-07;2.5979e-07;1.5176e-06;0.0028415;-0.0002944;0.0041566;-9.0257e-05
0.055;1.7696e-07;3.4176e-07;4.2486e-07;1.6864e-06;0.00020359;-0.0019618;0.0025421;-0.0019551
0.06;2.8625e-07;2.6519e-07;6.0413e-07;1.7883e-06;-0.0035872;-0.0025023;-0.0013968;-0.0034003
0.065;2.7894e-07;1.5595e-07;7.0135e-07;1.817e-06;-0.0057558;-0.00012794;-0.0051748;-0.0024671
0.07;1.4263e-07;8.1386e-08;6.5473e-07;1.8087e-06;-0.0045826;0.0029079;-0.0063488;-0.00049688
0.075;-6.2352e-08;8.1353e-08;4.6813e-07;1.7884e-06;-0.000919;0.0030746;-0.0048605;-0.00044854
0.08;-2.5232e-07;1.2097e-07;1.8774e-07;1.7299e-06;0.002131;0.0001099;-0.002642;-0.0026039
0.085;-3.768e-07;1.3285e-07;-1.317e-07;1.5869e-06;0.003117;-0.0023415;-0.0004828;-0.0041582
0.09;-4.1173e-07;1.0431e-07;-4.1944e-07;1.362e-06;0.0040418;-0.00091535;0.0030082;-0.0024145
0.095;-3.3817e-07;9.2374e-08;-5.8943e-07;1.1168e-06;0.0046445;0.0022443;0.0064199;0.00078358
0.1;-1.8526e-07;1.3097e-07;-6.1437e-07;8.8942e-07;0.0017273;0.0018276;0.0052173;0.00067721
