T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.6651e-09;-2.8196e-09;-3.847e-09;-2.963e-09;-0.00029079;-0.00022371;-0.00030522;-0.00023508
0.01;-1.0985e-08;-4.5713e-09;-1.261e-08;-5.5566e-09;-8.0169e-06;0.00030166;-9.4094e-05;0.00025727
0.015;-9.6978e-09;7.7466e-09;-1.5395e-08;5.617e-09;0.00069739;0.00082888;0.00057263;0.00084818
0.02;1.1064e-08;4.0474e-08;7.7688e-10;4.125e-08;0.00086452;0.00080513;0.00094615;0.0011086
0.025;4.9524e-08;9.0837e-08;4.172e-08;1.067e-07;0.00055272;0.00060638;0.0010364;0.0012777
0.03;9.4525e-08;1.4549e-07;1.0597e-07;1.9727e-07;-2.8127e-05;-0.00025842;0.00083054;0.00073698
0.035;1.2984e-07;1.808e-07;1.836e-07;2.9532e-07;-0.00074625;-0.0012905;0.00024144;-0.0001392
0.04;1.4121e-07;1.8187e-07;2.5747e-07;3.8419e-07;-0.0011727;-0.0014545;-0.00054243;-0.00059805
0.045;1.2563e-07;1.5394e-07;3.1268e-07;4.5725e-07;-0.00098589;-0.00086894;-0.00095353;-0.00066802
0.05;9.5008e-08;1.1578e-07;3.4835e-07;5.1701e-07;-0.00022026;5.0008e-05;-0.00061262;-0.00039772
0.055;6.7247e-08;8.9894e-08;3.7727e-07;5.7422e-07;0.00045169;0.0009334;7.1492e-05;0.00019232
0.06;4.913e-08;9.2525e-08;4.0927e-07;6.4367e-07;0.00032471;0.0013507;0.00017993;0.00078707
0.065;3.0144e-08;1.2392e-07;4.361e-07;7.3281e-07;-0.00039253;0.00095524;-0.00058931;0.00079312
0.07;-2.484e-09;1.6953e-07;4.382e-07;8.349e-07;-0.00070333;0.00018172;-0.0013922;0.0002445
0.075;-4.2134e-08;2.1528e-07;4.0666e-07;9.349e-07;0.00013499;-0.00017379;-0.0013041;-0.00041188
0.08;-6.3178e-08;2.5426e-07;3.5231e-07;1.0157e-06;0.0013546;-0.00036703;-0.00052224;-0.0011216
0.085;-4.944e-08;2.7929e-07;2.8897e-07;1.0611e-06;0.0014367;-0.00074829;-0.00019251;-0.0017169
0.09;-1.5347e-08;2.8706e-07;2.148e-07;1.0685e-06;0.00019688;-0.00063696;-0.00067025;-0.0013263
0.095;6.7856e-09;2.8679e-07;1.1461e-07;1.0582e-06;-0.0011562;-6.9318e-06;-0.001412;-9.7197e-05
0.1;-4.0767e-09;2.9503e-07;-2.2812e-08;1.0615e-06;-0.0014902;0.00068736;-0.0015708;0.0011982
0.105;-3.9109e-08;3.278e-07;-1.8606e-07;1.1072e-06;-0.00045038;0.0012762;-0.00050259;0.002181
0.11;-6.9765e-08;3.9027e-07;-3.4437e-07;1.2079e-06;0.00080337;0.0011049;0.00089985;0.002233
0.115;-7.4924e-08;4.6951e-07;-4.7177e-07;1.3547e-06;0.0012412;0.00023954;0.0015776;0.0014626
0.12;-5.2999e-08;5.4535e-07;-5.5889e-07;1.5275e-06;0.00092851;-0.00051442;0.0016463;0.00060908
0.125;-1.8373e-08;6.0336e-07;-6.0664e-07;1.708e-06;9e-05;-0.00091305;0.0015044;6.5535e-06
0.13;7.721e-09;6.3309e-07;-6.1908e-07;1.8818e-06;-0.00077396;-0.0013488;0.00132;-0.00054215
0.135;7.6468e-09;6.2298e-07;-6.0536e-07;2.035e-06;-0.0013212;-0.0018382;0.00077653;-0.0011083
0.14;-2.6459e-08;5.7072e-07;-5.8399e-07;2.1594e-06;-0.001404;-0.0015399;-0.00016411;-0.0011936
0.145;-8.9342e-08;4.9748e-07;-5.7522e-07;2.2606e-06;-0.00090118;-0.00014313;-0.00084639;-0.0006693
0.15;-1.6356e-07;4.4289e-07;-5.8572e-07;2.3544e-06;-6.7817e-06;0.0016346;-0.00070024;8.3024e-05
0.155;-2.2507e-07;4.4364e-07;-6.0108e-07;2.458e-06;0.0010228;0.0027982;0.00030764;0.00069105
0.16;-2.5299e-07;5.1214e-07;-5.9554e-07;2.5801e-06;0.001668;0.0026292;0.0013662;0.00079819
0.165;-2.4271e-07;6.2374e-07;-5.5512e-07;2.7099e-06;0.0013936;0.00082765;0.001431;-0.0001751
0.17;-2.0763e-07;7.2749e-07;-4.8955e-07;2.8148e-06;0.00059078;-0.0014577;0.0005848;-0.0018094
0.175;-1.6366e-07;7.8057e-07;-4.1879e-07;2.8604e-06;0.00011654;-0.0026042;-0.00017289;-0.0029454
0.18;-1.1403e-07;7.7177e-07;-3.5234e-07;2.8303e-06;0.00033323;-0.0023519;-0.00017691;-0.0031195
0.185;-5.028e-08;7.1936e-07;-2.8451e-07;2.7336e-06;0.0007971;-0.0011412;0.0002874;-0.0022084
0.19;3.0369e-08;6.5351e-07;-2.0801e-07;2.5993e-06;0.00056009;6.8591e-05;0.00040926;-0.00079846
0.195;1.141e-07;5.9865e-07;-1.2108e-07;2.463e-06;-0.00031168;0.00081266;0.00042362;0.00062833
0.2;1.8459e-07;5.6913e-07;-1.4468e-08;2.3546e-06;-0.0007527;0.0012159;0.0011461;0.0016194
0.205;2.3644e-07;5.6454e-07;1.3183e-07;2.2817e-06;-0.00073916;0.00078468;0.0020306;0.0012204
0.21;2.696e-07;5.609e-07;3.287e-07;2.2142e-06;-0.00075487;-0.0007038;0.0020217;-0.00077323
0.215;2.8309e-07;5.1726e-07;5.6285e-07;2.095e-06;-0.00081981;-0.0024966;0.00096469;-0.0033706
0.22;2.7901e-07;4.0661e-07;8.0492e-07;1.875e-06;-0.00058716;-0.0028755;-0.000332;-0.0046975
0.225;2.6832e-07;2.4125e-07;1.0314e-06;1.5436e-06;5.6111e-05;-0.0015091;-0.00091878;-0.0042235
0.23;2.6335e-07;5.8734e-08;1.2369e-06;1.1226e-06;0.00040502;0.00013941;-0.000765;-0.0029487
0.235;2.6071e-07;-9.981e-08;1.4231e-06;6.5285e-07;-0.00021238;0.0017768;-0.00077819;-0.00095441
0.24;2.3787e-07;-1.9534e-07;1.5777e-06;1.8969e-07;-0.0014031;0.0032662;-0.0017363;0.0014801
0.245;1.7733e-07;-1.9905e-07;1.6719e-06;-2.1007e-07;-0.0016213;0.0040846;-0.0030998;0.0035957
0.25;9.6107e-08;-1.014e-07;1.6846e-06;-5.0461e-07;-4.3115e-05;0.0040279;-0.0034314;0.0048274
0.255;4.3891e-08;8.0893e-08;1.6276e-06;-6.7819e-07;0.0023632;0.0027506;-0.0021496;0.0048556
0.26;6.9043e-08;3.0075e-07;1.5393e-06;-7.4038e-07;0.0038345;0.00025999;-0.00035324;0.0040575
0.265;1.7688e-07;4.9366e-07;1.4492e-06;-7.1193e-07;0.0027954;-0.0024178;0.0002152;0.0031932
