T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.941e-08;3.2497e-08;4.5537e-08;3.8024e-08;0.0031267;0.0025783;0.0036129;0.0030168
0.01;1.2912e-07;1.0912e-07;1.6912e-07;1.4499e-07;0.00095917;0.001001;0.0026889;0.002544
0.015;1.7727e-07;1.7347e-07;2.9954e-07;2.8575e-07;-0.0042996;-0.0020042;-0.0021483;0.00014617
0.02;1.2157e-07;2.0157e-07;3.5592e-07;4.3703e-07;-0.0040442;-0.00091608;-0.0037972;0.00067967
0.025;1.8869e-08;2.2388e-07;3.2948e-07;6.066e-07;0.00027387;0.00046456;-0.0028347;0.00079664
0.03;-5.0466e-08;2.4546e-07;2.3394e-07;7.6662e-07;0.0024204;-0.00051126;-0.0026828;-0.0015482
0.035;-7.4024e-08;2.4866e-07;6.6504e-08;8.6821e-07;0.0012528;-0.00097151;-0.0030716;-0.0031404
0.04;-7.0805e-08;2.4342e-07;-1.481e-07;8.9767e-07;0.00087542;0.00029033;-0.00072308;-0.0026384
0.045;-3.427e-08;2.5123e-07;-3.2318e-07;8.6783e-07;0.0017884;0.00076482;0.0038809;-0.0021006
0.05;4.1922e-08;2.6243e-07;-3.6186e-07;7.831e-07;0.001396;-0.00048718;0.0070459;-0.002288
0.055;1.1752e-07;2.351e-07;-2.3569e-07;6.2982e-07;-0.0014307;-0.0025925;0.0061653;-0.0031914
0.06;1.1797e-07;1.3573e-07;-1.4731e-08;3.9133e-07;-0.0045876;-0.003185;0.0014347;-0.003632
0.065;2.6699e-09;-1.2199e-08;1.7502e-07;8.4118e-08;-0.0046933;-0.00071569;-0.0039375;-0.00188
0.07;-1.7841e-07;-1.4024e-07;2.2749e-07;-2.3766e-07;-0.00058994;0.0023125;-0.0070594;0.00071708
0.075;-3.1127e-07;-2.1045e-07;1.0005e-07;-5.3003e-07;0.0044537;0.0023352;-0.0073471;0.0016482
0.08;-3.2461e-07;-2.5413e-07;-1.9016e-07;-7.916e-07;0.00514;-0.00020525;-0.005682;0.00082137
0.085;-2.5194e-07;-3.1892e-07;-5.7828e-07;-1.0355e-06;0.0017526;-0.0014993;-0.0021619;0.00058313
0.09;-1.6343e-07;-3.931e-07;-9.3953e-07;-1.2348e-06;-0.00050199;0.00072872;0.0042947;0.0029693
0.095;-8.894e-08;-4.1811e-07;-1.1121e-06;-1.3251e-06;-0.0006263;0.0032159;0.010808;0.0057581
0.1;-5.3042e-08;-3.8727e-07;-1.0126e-06;-1.2866e-06;-0.0024427;0.0012823;0.011008;0.0045714
0.105;-1.1351e-07;-3.6961e-07;-7.2387e-07;-1.1814e-06;-0.0052703;-0.0023429;0.0041562;0.00077408
0.11;-2.7733e-07;-4.0131e-07;-4.1696e-07;-1.0731e-06;-0.0030375;-0.0016381;-0.0027205;-0.00055025
0.115;-4.1869e-07;-4.2637e-07;-1.986e-07;-9.6313e-07;0.0048139;0.0021649;-0.0043941;0.00067347
0.12;-3.8056e-07;-3.7858e-07;-7.6529e-08;-8.2837e-07;0.0095845;0.003685;-0.0033116;0.001321
0.125;-1.4897e-07;-2.6333e-07;-2.4522e-08;-6.6726e-07;0.0059365;0.0017262;-0.0022913;0.00079076
0.13;1.5473e-07;-1.2528e-07;7.1251e-09;-4.7966e-07;-0.00017644;8.573e-05;0.00064516;0.0013169
0.135;4.1181e-07;2.1996e-08;1.2626e-07;-2.2882e-07;-0.0035702;0.00064219;0.0063421;0.0037342
0.14;5.6062e-07;1.8569e-07;4.3363e-07;1.2942e-07;-0.0050956;0.00068244;0.0087528;0.0048741
0.145;5.6632e-07;3.4068e-07;8.9713e-07;5.829e-07;-0.0063523;-0.0013691;0.003775;0.0027606
0.15;4.362e-07;4.3527e-07;1.356e-06;1.0558e-06;-0.0045397;-0.0034694;-0.0041436;-0.0012043
0.155;2.7464e-07;4.4167e-07;1.6552e-06;1.4473e-06;0.0020026;-0.0035973;-0.0086659;-0.0053041
0.16;2.2608e-07;3.8743e-07;1.7259e-06;1.6752e-06;0.0070639;-0.0012673;-0.0096168;-0.0077989
