T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2022e-08;3.5236e-08;4.5472e-08;3.7954e-08;0.003334;0.0027956;0.0036077;0.0030112
0.01;1.4389e-07;1.2465e-07;1.6851e-07;1.4434e-07;0.0015149;0.0015873;0.0026559;0.0025096
0.015;2.1645e-07;2.151e-07;2.9731e-07;2.8295e-07;-0.0038702;-0.0015203;-0.0022019;5.3545e-05
0.02;1.838e-07;2.736e-07;3.536e-07;4.3052e-07;-0.0045783;-0.0010551;-0.0036228;0.00064778
0.025;7.7973e-08;3.1716e-07;3.415e-07;6.0192e-07;-0.0012885;-0.00013151;-0.0018583;0.0012682
0.03;-2.7058e-08;3.4675e-07;2.9896e-07;7.8794e-07;0.0013657;-0.00097675;-0.00056653;-8.7873e-05
0.035;-9.367e-08;3.5025e-07;2.4313e-07;9.6467e-07;0.001718;-0.0011231;-0.00049368;-0.00066934
0.04;-1.1271e-07;3.427e-07;1.9082e-07;1.1378e-06;0.0020805;0.00023514;0.00076331;0.00037579
0.045;-6.9692e-08;3.4632e-07;1.8604e-07;1.3255e-06;0.0028856;0.00066964;0.0030386;0.00080045
0.05;4.0452e-08;3.5395e-07;2.6844e-07;1.522e-06;0.0024936;-0.00034502;0.0039471;-9.0548e-05
0.055;1.816e-07;3.3246e-07;4.2588e-07;1.6917e-06;-1.7795e-06;-0.0019817;0.002072;-0.0020502
0.06;2.7807e-07;2.5614e-07;5.8342e-07;1.7909e-06;-0.0035717;-0.0024167;-0.0020558;-0.0035944
0.065;2.611e-07;1.4971e-07;6.4341e-07;1.8115e-06;-0.0055178;-7.538e-06;-0.0057576;-0.0027161
0.07;1.2311e-07;8.0018e-08;5.5062e-07;1.7888e-06;-0.0041812;0.0029525;-0.0064832;-0.00073833
0.075;-7.3234e-08;8.4199e-08;3.2383e-07;1.7493e-06;-0.00049499;0.0029778;-0.0042497;-0.00059902
0.08;-2.4719e-07;1.2413e-07;2.7523e-08;1.6698e-06;0.0022982;-0.0001059;-0.0013087;-0.0025847
0.085;-3.5578e-07;1.315e-07;-2.7237e-07;1.5084e-06;0.0029417;-0.0025117;0.0010251;-0.0039795
0.09;-3.812e-07;9.6836e-08;-5.1004e-07;1.2702e-06;0.0037034;-0.00087651;0.0039452;-0.0021858
0.095;-3.0565e-07;8.1886e-08;-6.2045e-07;1.0165e-06;0.0043803;0.0024561;0.0062459;0.00094585
0.1;-1.553e-07;1.2234e-07;-6.0431e-07;7.8361e-07;0.0016285;0.0020067;0.0039107;0.00074751
0.105;-3.3532e-08;1.6814e-07;-5.7302e-07;5.3375e-07;-0.0039083;-0.001574;-0.0026856;-0.0021009
0.11;-3.4361e-08;1.5837e-07;-6.6233e-07;2.239e-07;-0.0059334;-0.0028937;-0.0069907;-0.0027201
