T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2264e-08;3.507e-08;4.5486e-08;3.7962e-08;0.0033532;0.0027824;0.0036088;0.0030118
0.01;1.4571e-07;1.2389e-07;1.6869e-07;1.4446e-07;0.0016022;0.0015664;0.0026665;0.0025169
0.015;2.2116e-07;2.1393e-07;2.9821e-07;2.8378e-07;-0.0038509;-0.001486;-0.0021671;9.4434e-05
0.02;1.8923e-07;2.7338e-07;3.5599e-07;4.3395e-07;-0.0047711;-0.00097898;-0.0035972;0.0007575
0.025;8.0155e-08;3.1883e-07;3.4378e-07;6.1091e-07;-0.0014157;-0.0001321;-0.0020102;0.0013967
0.03;-3.0053e-08;3.4991e-07;2.9132e-07;8.032e-07;0.0013403;-0.0010098;-0.0011975;-0.00016009
0.035;-1.024e-07;3.5525e-07;2.0089e-07;9.7802e-07;0.0016991;-0.0010607;-0.0018369;-0.0012482
0.04;-1.25e-07;3.5017e-07;7.3764e-08;1.1257e-06;0.0022716;0.00022314;-0.0011119;-0.00092576
0.045;-7.8911e-08;3.5535e-07;-5.0386e-08;1.2462e-06;0.0032259;0.00060805;0.0013445;-0.0012409
0.05;4.111e-08;3.6548e-07;-1.1532e-07;1.3187e-06;0.0026995;-0.00020887;0.0033993;-0.0025968
0.055;1.9246e-07;3.5068e-07;-9.503e-08;1.3034e-06;-0.0001808;-0.0017816;0.0034313;-0.0044285
0.06;2.8927e-07;2.8495e-07;-1.6097e-08;1.1684e-06;-0.0041815;-0.0023035;0.0012701;-0.0051563
0.065;2.5381e-07;1.9046e-07;6.105e-08;9.313e-07;-0.0064153;-1.4214e-05;-0.0014152;-0.0030247
0.07;7.366e-08;1.2899e-07;8.5575e-08;6.5759e-07;-0.0051783;0.0026638;-0.0028038;9.626e-05
0.075;-1.8655e-07;1.2833e-07;3.7261e-08;3.9745e-07;-0.001237;0.0022217;-0.0030268;0.0010056
0.08;-4.3226e-07;1.4016e-07;-9.5786e-08;1.4295e-07;0.0024065;-0.0012114;-0.0037452;-0.0005449
0.085;-5.9593e-07;9.0769e-08;-3.2954e-07;-1.3932e-07;0.0041664;-0.0037018;-0.0043166;-0.0016858
0.09;-6.3524e-07;-2.9908e-08;-6.4109e-07;-4.3819e-07;0.005777;-0.0020254;-0.0019287;0.00033703
0.095;-5.1974e-07;-1.5556e-07;-9.433e-07;-6.87e-07;0.006617;0.0016269;0.0026714;0.0036706
0.1;-2.8418e-07;-2.3951e-07;-1.1555e-06;-8.4744e-07;0.0030195;0.0017396;0.0045588;0.0034276
0.105;-6.4096e-08;-3.1759e-07;-1.2742e-06;-9.649e-07;-0.0042483;-0.0012643;0.0029288;1.8052e-05
0.11;1.9545e-09;-4.3734e-07;-1.324e-06;-1.1035e-06;-0.0081092;-0.0020917;0.0025655;-0.0017324
0.115;-9.4053e-08;-5.8279e-07;-1.2767e-06;-1.2746e-06;-0.004891;2.6333e-05;0.0051915;-0.00087134
0.12;-2.5164e-07;-7.0165e-07;-1.0873e-06;-1.4541e-06;-2.5759e-05;0.0021082;0.0061909;0.00020874
0.125;-3.8927e-07;-7.5975e-07;-7.8604e-07;-1.6232e-06;0.001643;0.0027588;0.0027903;0.00061492
0.13;-4.7032e-07;-7.443e-07;-4.5873e-07;-1.7623e-06;0.0028735;0.0031238;-0.00072463;0.0017804
0.135;-4.42e-07;-6.4299e-07;-1.4973e-07;-1.8267e-06;0.0058672;0.0037435;-0.00075926;0.0041951
0.14;-2.5561e-07;-4.6354e-07;1.5019e-07;-1.7713e-06;0.0068021999999999996;0.0025245;3.8443e-05;0.0054015
0.145;5.285e-08;-2.621e-07;4.34e-07;-1.5941e-06;0.0029867;-0.00075945;-0.0013131;0.0043446
0.15;3.7403e-07;-1.175e-07;6.7434e-07;-1.3297e-06;-0.0019753;-0.0037943;-0.0021776;0.0026421
0.155;6.2807e-07;-8.0223e-08;8.8848e-07;-1.0185e-06;-0.0034214;-0.0048039;6.3708e-05;0.0010905
0.16;7.9777e-07;-1.4259e-07;1.1298e-06;-6.9241e-07;-0.0033212;-0.0031809;0.0021229;0.00010168
0.165;8.5823e-07;-2.4787e-07;1.3955e-06;-3.7301e-07;-0.0054032;-0.00025436;-0.00014025;-0.00063643
0.17;7.7014e-07;-3.3755e-07;1.6108e-06;-9.0536e-08;-0.0064984;0.0015133;-0.0039062;-0.0023107
0.175;5.7698e-07;-3.6744e-07;1.7298e-06;1.2745e-07;-0.001943;0.0032633;-0.0038151;-0.0028625
0.18;4.1804e-07;-2.745e-07;1.7846e-06;3.1009e-07;0.004687;0.0065547;-0.0013285;1.5451e-05
0.185;3.9517e-07;-2.2368e-08;1.804e-06;5.1266e-07;0.0062376;0.0062161;-0.0014838;0.0016022
0.19;4.742e-07;2.9995e-07;1.747e-06;7.1334e-07;0.0019367;-0.00057128;-0.0046112;-0.0017277
0.195;5.3864e-07;5.407e-07;1.5461e-06;8.4431e-07;-0.0031133;-0.0059851;-0.0069221;-0.0038758
0.2;5.0373e-07;6.5671e-07;1.184e-06;9.2838e-07;-0.0048554;-0.0040349;-0.0059836;9.1485e-05
0.205;3.6964e-07;7.2928e-07;7.167e-07;1.0818e-06;-0.0030944;0.00056471;-0.0024476;0.0054668
0.21;1.9e-07;8.1358e-07;2.3037e-07;1.3683e-06;-0.00054618;0.00041058;0.00093421;0.0052149
0.215;-2.4218e-09;8.4822e-07;-2.2824e-07;1.7114e-06;-0.00045793;-0.00437;0.001304;-0.00066228
0.22;-2.2092e-07;7.5008e-07;-6.7167e-07;1.9819e-06;-0.0016299;-0.0062853;-8.8836e-05;-0.0051646
0.225;-4.5199e-07;5.4104e-07;-1.0973e-06;2.1194e-06;0.00059687;-0.0026111;0.0014864;-0.0055006
0.23;-6.1123e-07;3.2701e-07;-1.4341e-06;2.1278e-06;0.0051483;0.0022186;0.0056152;-0.0048262
0.235;-6.5109e-07;2.0522e-07;-1.6332e-06;2.0215e-06;0.0044468;0.0051723;0.005446;-0.0043471
0.24;-6.6755e-07;2.1775e-07;-1.7716e-06;1.8168e-06;-0.002552;0.0055864;-0.00057119;-0.0035285
0.245;-7.7824e-07;3.4053e-07;-1.9547e-06;1.5346e-06;-0.0050398;0.0032479;-0.003053;-0.0026696
0.25;-9.2408e-07;4.9033e-07;-2.1372e-06;1.1895e-06;0.002183;-0.0010797;0.0030646;-0.0023613
0.255;-9.3973e-07;5.6677e-07;-2.1748e-06;7.9155e-07;0.0082716;-0.0047984;0.0085519;-0.0018644
0.26;-7.9373e-07;5.1735e-07;-2.0322e-06;3.7111e-07;0.0047138;-0.0052903;0.005919;5.2407e-05
0.265;-6.1149e-07;3.6385e-07;-1.8016e-06;-1.2127e-08;-0.0018245;-0.0030461;0.0011017;0.0029222
0.27;-4.7148e-07;1.7091e-07;-1.5289e-06;-2.9543e-07;-0.0016041;-0.00010878;0.0022301;0.0050795
0.275;-3.2092e-07;-1.8218e-08;-1.151e-06;-4.6653e-07;0.0024497;0.00043378;0.0061877;0.0039198
0.28;-1.2244e-07;-2.3178e-07;-6.3684e-07;-6.0318e-07;0.0014253;-0.0023739;0.0047595;-0.0011466
0.285;4.8214e-08;-5.1659e-07;-7.9539e-08;-8.1778e-07;-0.0036455;-0.0033508;-0.0013013;-0.0051106
0.29;1.1275e-07;-8.2745e-07;3.9993e-07;-1.1425e-06;-0.0048794;0.0012367;-0.0049524;-0.0037288
0.295;1.1518e-07;-1.0339e-06;7.7559e-07;-1.5086e-06;-0.00011584;0.0071292;-0.0033777;0.00041431
0.3;1.7641e-07;-1.0483e-06;1.1006e-06;-1.8416e-06;0.0048358;0.0082609;-0.00066817;0.0022544
0.305;3.4905e-07;-8.9938e-07;1.3979e-06;-2.1227e-06;0.0041144;0.0048243;-0.0015204;0.0019084
0.31;5.7168e-07;-6.8287e-07;1.6265e-06;-2.3512e-06;-0.00011084;0.00057903;-0.0039784;0.002285
0.315;7.6489e-07;-4.9649e-07;1.7613e-06;-2.5097e-06;-0.0022629;-0.0029922;-0.0035555;0.0033156
0.32;9.0449e-07;-4.0174e-07;1.8392e-06;-2.5648e-06;-0.0020325;-0.0043552;-0.00099468;0.0049502
0.325;9.8014e-07;-3.989e-07;1.8968e-06;-2.4711e-06;-0.003069;-0.0030089;-0.00060441;0.0069554
0.33;9.4328e-07;-4.4933e-07;1.9026e-06;-2.2025e-06;-0.0059261;-0.0012477;-0.0035338;0.0070515
0.335;7.5161e-07;-5.1211e-07;1.7906e-06;-1.78e-06;-0.0064812;0.00025779;-0.0058954;0.0052654
0.34;4.5151e-07;-5.4905e-07;1.545e-06;-1.258e-06;-0.0022187;0.0018105;-0.00482;0.0026976
0.345;1.7164e-07;-5.3917e-07;1.215e-06;-7.1467e-07;0.003839;0.0019465;-0.0019254;-0.00098343
0.35;2.3708e-08;-4.8573e-07;8.5809e-07;-2.3451e-07;0.0067411;0.001535;-0.00022546;-0.0040795
0.355;2.1774e-08;-3.6716e-07;4.958e-07;1.5694e-07;0.004961;0.0036568;-0.00019451;-0.0030452
0.36;9.4489e-08;-1.2201e-07;1.2617e-07;5.1896e-07;0.0010142;0.0064763;-0.00039482;0.0006869
