T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0689e-08;7.5192e-08;2.2961e-08;9.1989e-08;0.0016414;0.0059656;0.0018217;0.0072983
0.01;6.6214e-08;2.976e-07;8.8908e-08;4.1341e-07;0.00037877;0.0058948;0.001644;0.011126
0.015;8.5744e-08;5.8586e-07;1.6351e-07;9.8141e-07;-0.0024674;-0.00062815;-0.00094906;0.0086079
0.02;3.4036e-08;8.0269e-07;1.761e-07;1.7147e-06;-0.0032428;-0.0051016;-0.0040101;0.0046234
0.025;-1.0104e-07;8.7485e-07;5.0721e-08;2.4864e-06;-0.0034238;-0.0064877;-0.0070288;-0.001541
0.03;-3.0402e-07;7.818e-07;-2.6755e-07;3.0989e-06;-0.0020238;-0.0067292;-0.0084148;-0.011169
0.035;-5.4737e-07;5.2134e-07;-8.1664e-07;3.2803e-06;-0.001191;-0.0066653;-0.010041;-0.023312
0.04;-8.5702e-07;1.2383e-07;-1.6849e-06;2.7624e-06;-0.0040921;-0.0043166;-0.015467;-0.032666
0.045;-1.2707e-06;-3.3395e-07;-2.9927e-06;1.4155e-06;-0.0042672;-0.00050613;-0.019726;-0.033705
0.05;-1.7365e-06;-7.6921e-07;-4.7318e-06;-6.6806e-07;8.4923e-05;0.0023175;-0.014832;-0.025269
0.055;-2.1816e-06;-1.1481e-06;-6.7134e-06;-3.1974e-06;0.0016022;0.0022124;-0.0045699;-0.010417
0.06;-2.6053e-06;-1.5078e-06;-8.7512e-06;-5.7864e-06;0.00011811;-0.00066857;0.00011283;0.0056472
0.065;-3.0331e-06;-1.9261e-06;-1.0786e-05;-8.077e-06;-0.00046281;-0.0040284;0.00011682;0.01825
0.07;-3.4711e-06;-2.458e-06;-1.2736e-05;-9.8288e-06;-0.0003473;-0.0050704;0.0066612;0.024887
0.075;-3.9112e-06;-3.08e-06;-1.4389e-05;-1.0965e-05;0.00017584;-0.0021598;0.01708;0.024378
0.08;-4.335e-06;-3.6911e-06;-1.5615e-05;-1.1589e-05;0.0011202;0.0030297;0.017118;0.016651
0.085;-4.7323e-06;-4.1816e-06;-1.6523e-05;-1.1953e-05;0.0010191;0.0066339;0.008377;0.0041499
0.09;-5.1006e-06;-4.5095e-06;-1.7267e-05;-1.2363e-05;0.0012854;0.0063897;0.0047014;-0.0077997
0.095;-5.4017e-06;-4.7074e-06;-1.7869e-05;-1.3038e-05;0.0040725;0.0040197;0.0066559;-0.013451
0.1;-5.563e-06;-4.8236e-06;-1.8304e-05;-1.4009e-05;0.0071229;0.0025028;0.0067444;-0.010336
0.105;-5.5261e-06;-4.8794e-06;-1.8555e-05;-1.5114e-05;0.0087396;0.0023281;0.00787;-0.00036096
0.11;-5.2685e-06;-4.8795e-06;-1.8522e-05;-1.6072e-05;0.0089275;0.0021315;0.014901;0.01213
0.115;-4.8183e-06;-4.8267e-06;-1.8007e-05;-1.6586e-05;0.0064932;0.0020929;0.023618;0.023399
0.12;-4.2506e-06;-4.7e-06;-1.6835e-05;-1.6414e-05;0.0029078;0.0038155;0.02894;0.031455
0.125;-3.6266e-06;-4.4347e-06;-1.4919e-05;-1.541e-05;0.0015788;0.0072589;0.030694;0.035178
0.13;-2.9627e-06;-3.9539e-06;-1.2255e-05;-1.3541e-05;0.0016119;0.0099882;0.029107;0.03398
0.135;-2.2708e-06;-3.23e-06;-8.9508e-06;-1.0899e-05;0.00063739;0.0094867;0.022102;0.027932
0.14;-1.5676e-06;-2.3158e-06;-5.2632e-06;-7.6824e-06;0.00025281;0.0057502;0.0086371;0.01808
0.145;-8.3954e-07;-1.317e-06;-1.5489e-06;-4.1591e-06;0.0017297;0.0010101;-0.0065094;0.0064275
0.15;-6.193e-08;-3.3741e-07;1.8762e-06;-6.1544e-07;0.0022477;-0.002549;-0.016664;-0.0048085
0.155;7.4569e-07;5.5573e-07;4.8181e-06;2.6878e-06;0.00016599;-0.0043769;-0.022008;-0.014429
0.16;1.5193e-06;1.3272e-06;7.1534e-06;5.5286e-06;-0.002888;-0.0053605;-0.026515;-0.022574
0.165;2.1832e-06;1.9518e-06;8.8036e-06;7.7234e-06;-0.0058909;-0.0063869;-0.028322;-0.02912
0.17;2.6739e-06;2.4046e-06;9.811e-06;9.1464e-06;-0.0079647;-0.0073525;-0.023137;-0.032642
0.175;2.9649e-06;2.672e-06;1.0344e-05;9.766e-06;-0.0080275;-0.0074906;-0.014801;-0.031646
0.18;3.0704e-06;2.7645e-06;1.0556e-05;9.6603e-06;-0.0068186;-0.0065113;-0.010876;-0.026402
0.185;3.021e-06;2.7103e-06;1.049e-05;8.9873e-06;-0.005573;-0.005216;-0.011308;-0.018988
0.19;2.8514e-06;2.5295e-06;1.0144e-05;7.9272e-06;-0.0040382;-0.004913;-0.01113;-0.011977
0.195;2.6117e-06;2.2144e-06;9.546e-06;6.6276e-06;-0.0015793;-0.0058188;-0.0090694;-0.007166
0.2;2.363e-06;1.751e-06;8.7423e-06;5.1797e-06;0.00086285;-0.0060547;-0.0073515;-0.004687
0.205;2.1468e-06;1.1674e-06;7.7688e-06;3.6311e-06;0.0017497;-0.00358;-0.0062323;-0.0033629
0.21;1.9701e-06;5.5101e-07;6.6814e-06;2.0163e-06;0.0014096;0.00095271;-0.0028967;-0.0019383
0.215;1.8254e-06;3.7894e-09;5.6023e-06;3.7997e-07;0.0011487;0.0045914;0.0035522;0.00020801
0.22;1.7092e-06;-4.1922e-07;4.6924e-06;-1.2124e-06;0.0011263;0.0053616;0.0099853;0.0033075
0.225;1.6215e-06;-7.2283e-07;4.0829e-06;-2.6663e-06;0.0011605;0.0041954;0.014068;0.0077595
0.23;1.5617e-06;-9.3687e-07;3.8457e-06;-3.8562e-06;0.0010754;0.0029671;0.015719;0.013362
0.235;1.5221e-06;-1.0866e-06;3.9815e-06;-4.6502e-06;0.00053564;0.002175;0.014147;0.018309
0.24;1.4906e-06;-1.1876e-06;4.4025e-06;-4.9617e-06;0.00011363;0.0017233;0.0086902;0.02032
0.245;1.4618e-06;-1.2448e-06;4.9567e-06;-4.7927e-06;0.00010449;0.0017809;0.0019578;0.018134
0.25;1.4417e-06;-1.2424e-06;5.4882e-06;-4.2324e-06;0.00058242;0.0029712;-0.0037791;0.013184
0.255;1.4418e-06;-1.1355e-06;5.8698e-06;-3.3999e-06;0.0010386;0.0053919;-0.0082217;0.0085857
0.26;1.4678e-06;-8.6843e-07;6.0117e-06;-2.3825e-06;0.0010288;0.0074237;-0.010956;0.0061894
0.265;1.512e-06;-4.2427e-07;5.8826e-06;-1.2188e-06;0.00044204;0.0067625;-0.010745;0.0055048
0.27;1.5528e-06;1.3817e-07;5.5273e-06;7.6353e-08;-0.00072092;0.0027165;-0.0073687;0.0050217
0.275;1.5549e-06;7.0116e-07;5.0405e-06;1.4818e-06;-0.0023703;-0.0026731;-0.00315;0.0038036
