T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.378e-09;-2.6054e-09;-3.8403e-09;-3.0254e-09;-0.000268;-0.00020671;-0.00030468;-0.00024003
0.01;-9.3779e-09;-3.6945e-09;-1.2526e-08;-6.0128e-09;5.1854e-05;0.00032075;-8.901e-05;0.00023577
0.015;-6.0313e-09;7.9449e-09;-1.4973e-08;4.0882e-09;0.00069742;0.00070357;0.00058835;0.0008153
0.02;1.4436e-08;3.4787e-08;1.9514e-09;3.8381e-08;0.0006768;0.00051341;0.00096371;0.0011197
0.025;4.6092e-08;7.2119e-08;4.3798e-08;1.0405e-07;0.00021884;0.00032519;0.001031;0.0013907
0.03;7.6596e-08;1.0826e-07;1.0908e-07;1.9833e-07;-0.0003107;-0.00041507;0.00084562;0.00090492
0.035;9.4306e-08;1.2504e-07;1.8981e-07;3.0236e-07;-0.0007141;-0.001138;0.00039111;-0.00012473
0.04;9.2415e-08;1.1499e-07;2.7178e-07;3.9121e-07;-0.0008553;-0.0010127;-0.00029082;-0.0010906
0.045;7.2854e-08;8.7898e-08;3.3752e-07;4.4248e-07;-0.00056107;-0.0003525;-0.0010081;-0.0019165
0.05;4.7576e-08;6.1316e-08;3.7165e-07;4.4071e-07;0.00010254;0.00039378;-0.0015221;-0.00233
0.055;3.0059e-08;5.1349e-08;3.6351e-07;3.8531e-07;0.00052113;0.000937;-0.0018601;-0.0019644
0.06;2.2135e-08;6.5264e-08;3.0569e-07;2.9439e-07;0.00025022;0.00097667;-0.0021145;-0.00088018
0.065;1.2707e-08;9.4639e-08;1.9492e-07;1.9677e-07;-0.0003702;0.00026436;-0.002123;0.00034483
0.07;-7.0152e-09;1.1986e-07;4.0035e-08;1.2157e-07;-0.00045808;-0.00059794;-0.0014113;0.0014495
0.075;-2.9707e-08;1.2677e-07;-1.3126e-07;9.2108e-08;0.00021729;-0.00087127;9.5144e-05;0.0022119
0.08;-4.1412e-08;1.1114e-07;-2.8067e-07;1.14e-07;0.00066572;-0.00093095;0.0016577;0.0019032
0.085;-4.3747e-08;7.1458e-08;-3.8309e-07;1.6529e-07;8.9741e-05;-0.00099399;0.0021089;0.00045372
0.09;-5.6598e-08;1.5858e-08;-4.4085e-07;2.0931e-07;-0.00093117;-0.00028533;0.0014682;-0.0010376
0.095;-9.5373e-08;-2.9892e-08;-4.7228e-07;2.1749e-07;-0.0011494;0.001072;0.00063729;-0.0018341
0.1;-1.5188e-07;-3.6917e-08;-4.927e-07;1.8374e-07;-0.00027376;0.0020302;0.00024049;-0.0015272
0.105;-1.9836e-07;7.3606e-09;-5.0521e-07;1.3018e-07;0.0010747;0.0020787;0.000389;-6.239e-05
0.11;-2.1074e-07;8.8438e-08;-5.0845e-07;9.5292e-08;0.0016609;0.00087251;0.00035705999999999997;0.0015586
0.115;-1.8732e-07;1.7038e-07;-5.0627e-07;1.136e-07;0.001206;-0.00080435;7.578e-05;0.0026992
0.12;-1.4174e-07;2.2243e-07;-4.9863e-07;2.0723e-07;0.00056663;-0.0015936;0.0003564;0.0033292
0.125;-8.7525e-08;2.3863e-07;-4.702e-07;3.8114e-07;0.00012308;-0.0012791;0.0013036;0.0030986
0.13;-3.3927e-08;2.2975e-07;-3.9691e-07;6.106e-07;-0.00017318;-0.00072585;0.0022878;0.0013539
0.135;1.0534e-08;2.0622e-07;-2.6516e-07;8.3554e-07;-0.00055661;-0.00044542;0.0023946;-0.0017096
0.14;3.5964e-08;1.7858e-07;-8.6722e-08;9.8478e-07;-0.00096644;0.0001142;0.0013464;-0.0043541
0.145;3.7267e-08;1.6575e-07;1.0589e-07;1.017e-06;-0.00096674;0.0010688;-0.00021201;-0.0050151
0.15;2.2683e-08;1.8715e-07;2.7745e-07;9.4179e-07;-0.00030773;0.0016737;-0.0014752;-0.0035963
0.155;1.5379e-08;2.4541e-07;4.0721e-07;8.082e-07;0.000888;0.001281;-0.0018737;-0.0010731
0.16;4.1105e-08;3.1841e-07;4.9413e-07;6.7821e-07;0.0017585;-9.7921e-05;-0.0015557;0.0013633
0.165;1.0485e-07;3.6523e-07;5.4675e-07;5.9716e-07;0.0012913;-0.0019949;-0.0011877;0.002561
0.17;1.8162e-07;3.4936e-07;5.7293e-07;5.778e-07;-0.0002461;-0.0030285;-0.00092666;0.0023794
0.175;2.3643e-07;2.6841e-07;5.8192e-07;6.0412e-07;-0.001515;-0.002188;-0.00045107;0.0012796
0.18;2.5267e-07;1.5424e-07;5.8931e-07;6.3931e-07;-0.0015778;-0.00047021;0.00032261;-0.00056711
0.185;2.3971e-07;5.0712e-08;6.1308e-07;6.3305e-07;-0.00076026;0.0013216;0.0009892;-0.0027477
0.19;2.15e-07;-1.1085e-08;6.5786e-07;5.3843e-07;-0.00017721;0.002026;0.00069813;-0.0043271
0.195;1.8827e-07;-2.7005e-08;7.0676e-07;3.3906e-07;1.7148e-05;0.001647;-0.00036655;-0.0040644
0.2;1.67e-07;-8.1493e-09;7.3689e-07;7.0194e-08;0.00041708;0.0011342;-0.0011382;-0.0015064
0.205;1.5866e-07;2.5989e-08;7.3457e-07;-1.9667e-07;0.00062085;9.3319e-05;-0.0014598;0.0016685
0.21;1.5949e-07;3.9784e-08;6.9279e-07;-4.005e-07;0.00011615;-0.0017176;-0.0016966;0.0033855
0.215;1.5395e-07;-7.8421e-09;6.0645e-07;-5.2587e-07;-0.00062629;-0.0032009;-0.0018686;0.0029024
0.22;1.3009e-07;-1.2647e-07;4.7613e-07;-5.9716e-07;-0.00084318;-0.0024942;-0.0016528;0.0014245
0.225;9.0087e-08;-2.734e-07;3.1348e-07;-6.494e-07;-0.00045038;0.00022292;-0.00093545;9.7591e-05
0.23;4.2846e-08;-3.8429e-07;1.3571e-07;-7.1053e-07;-0.00012673;0.0026676;-0.00027265;-0.00081036
