T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9807e-08;8.2119e-08;2.0139e-08;9.2848e-08;0.0015714;0.0065152;0.0015978;0.0073664
0.01;6.837e-08;3.4774e-07;7.009e-08;4.1947e-07;0.00075772;0.0082407;0.00081581;0.011404
0.015;9.807e-08;7.5113e-07;1.0063e-07;9.9942e-07;-0.0022675;0.0027903;-0.002368;0.0088712
0.02;4.6426e-08;1.1409e-06;3.9972999999999997e-08;1.7436e-06;-0.0042482;-0.0038731;-0.004933;0.0042806
0.025;-1.156e-07;1.3658e-06;-1.5427e-07;2.5201e-06;-0.0045906;-0.0093361;-0.0057643;-0.0016915
0.03;-3.8802e-07;1.3255e-06;-4.8256e-07;3.1701e-06;-0.0042412;-0.011892;-0.0049666;-0.0084304
0.035;-7.6157e-07;9.9726e-07;-9.4385e-07;3.5137e-06;-0.0038493;-0.011157;-0.0056565;-0.016075
0.04;-1.221e-06;4.3468e-07;-1.606e-06;3.3714e-06;-0.0030245;-0.0076049;-0.010391;-0.022805
0.045;-1.7497e-06;-2.583e-07;-2.6068e-06;2.62e-06;-0.0025131;-0.0028289;-0.016702;-0.025949
0.05;-2.3414e-06;-9.5517e-07;-4.0785e-06;1.2277e-06;-0.0025235;0.0025137;-0.020982;-0.025333
0.055;-2.9942e-06;-1.5389e-06;-6.0997e-06;-7.504e-07;-0.0023674;0.0065529;-0.022997;-0.021553
0.06;-3.7091e-06;-1.9559e-06;-8.6871e-06;-3.1745e-06;-0.0025954;0.0068048;-0.022308;-0.014144
0.065;-4.4835e-06;-2.2506e-06;-1.1741e-05;-5.8244e-06;-0.0021784;0.0030025;-0.015075;-0.00393
0.07;-5.2903e-06;-2.544e-06;-1.4999e-05;-8.4432e-06;-0.00041341;-0.0029022;-0.0012179;0.0064194
0.075;-6.0919e-06;-2.9859e-06;-1.8125e-05;-1.0808e-05;0.00083828;-0.0089705;0.011731;0.013914
0.08;-6.8743e-06;-3.7187e-06;-2.0889e-05;-1.2806e-05;0.00069586;-0.014312;0.017336;0.015461
0.085;-7.6663e-06;-4.841e-06;-2.3237e-05;-1.4497e-05;-0.0014456;-0.016865;0.015919;0.0092159
0.09;-8.5303e-06;-6.3462e-06;-2.5259e-05;-1.6101e-05;-0.0043141;-0.013801;0.010185;-0.0023589
0.095;-9.5032e-06;-8.0796e-06;-2.7146e-05;-1.7901e-05;-0.0044252;-0.0044896;0.00067069;-0.013286
0.1;-1.0547e-05;-9.7658e-06;-2.9135e-05;-2.0108e-05;-0.0012596;0.0082596;-0.0088944;-0.019242
0.105;-1.1558e-05;-1.1101e-05;-3.1358e-05;-2.2787e-05;0.0038702;0.019836;-0.0098859;-0.01862
0.11;-1.2386e-05;-1.1864e-05;-3.3702e-05;-2.5824e-05;0.010746;0.026003;0.00021633;-0.010094
0.115;-1.286e-05;-1.1992e-05;-3.5845e-05;-2.891e-05;0.01766;0.02478;0.015848;0.0062464
