T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.2063e-09;-2.4725e-09;-3.8608e-09;-3.0189e-09;-0.00025439;-0.00019616;-0.00030631;-0.00023952
0.01;-8.7669e-09;-3.395e-09;-1.2682e-08;-5.9835e-09;5.9896e-05;0.00031319;-9.6503e-05;0.00023657
0.015;-5.5269e-09;7.8206e-09;-1.5508e-08;4.1239e-09;0.00064598;0.00066383;0.00057623;0.00081322
0.02;1.2881e-08;3.2838e-08;9.6499e-10;3.8448e-08;0.00057169;0.00044113;0.00096989;0.0011237
0.025;4.0638e-08;6.667e-08;4.3009e-08;1.0452e-07;0.00017615;0.00026311;0.0010767;0.0014168
0.03;6.7569e-08;9.8997e-08;1.0963e-07;1.9978e-07;-0.00024199;-0.00037908;0.00089132;0.00092403
0.035;8.3759e-08;1.1382e-07;1.9156e-07;3.0394e-07;-0.00061785;-0.0010245;0.0003357;-0.00021062
0.04;8.249e-08;1.0409e-07;2.7216e-07;3.8931e-07;-0.00078024;-0.00094334;-0.00044228;-0.0012945
0.045;6.5692e-08;7.8675e-08;3.3306e-07;4.3129e-07;-0.00046512;-0.00031336;-0.0011346;-0.0021764
0.05;4.5256e-08;5.4526e-08;3.5961e-07;4.1386e-07;0.00017341;0.00041495;-0.0016143;-0.0025805
0.055;3.2853e-08;4.7122e-08;3.4213e-07;3.3921e-07;0.00047249;0.00092611;-0.001909;-0.0020028
0.06;2.7922e-08;6.1911e-08;2.7493e-07;2.3286e-07;0.00012847;0.00085329;-0.0020695;-0.0005368
0.065;1.9315e-08;8.8376e-08;1.5794e-07;1.3038e-07;-0.00042299;8.3927e-05;-0.001915;0.00084972
0.07;-2.9563e-10;1.0563e-07;4.408e-09;6.2154e-08;-0.00046125;-0.00082175;-0.0010139;0.0018912
0.075;-2.4714e-08;9.962e-08;-1.5668e-07;4.7045e-08;7.451e-05;-0.0010445;0.00040851;0.0023623
0.08;-4.3423e-08;7.0047e-08;-2.9197e-07;8.2184e-08;0.00038554;-0.00084067;0.0016579;0.0016646
0.085;-5.8766e-08;2.3877e-08;-3.8294e-07;1.37e-07;-0.00011174;-0.00048815;0.0018935;-8.6708e-05
0.09;-8.3684e-08;-2.2399e-08;-4.3509e-07;1.7103e-07;-0.0006569;0.00047528;0.0012159;-0.0015802
0.095;-1.2234e-07;-4.3357e-08;-4.6562e-07;1.6083e-07;-0.00044655;0.0015521;0.00051226;-0.001965
0.1;-1.6179e-07;-2.2275e-08;-4.8559e-07;1.1239e-07;0.00038051;0.0018165;0.00032923;-0.0011006
0.105;-1.8282e-07;3.6499e-08;-4.9628e-07;5.9637e-08;0.001096;0.0012026;0.00041255;0.00075184
0.11;-1.7762e-07;1.0863e-07;-5.005e-07;4.6789e-08;0.0010072;-0.00013094;0.00010874;0.0024444
0.115;-1.5341e-07;1.6301e-07;-5.0296e-07;1.0579e-07;0.00051358;-0.0012918;2.8002e-05;0.0033081
0.12;-1.183e-07;1.8508e-07;-4.919e-07;2.4707e-07;0.00035555;-0.0013015;0.0010469;0.0032785
0.125;-7.493e-08;1.8528e-07;-4.3929e-07;4.5569e-07;0.00030652;-0.00044945;0.0022796;0.0021145
0.13;-2.7875e-08;1.8117e-07;-3.2729e-07;6.8819e-07;-1.0233e-05;0.00010814;0.0024785;-0.00019799
0.135;1.1227e-08;1.8044e-07;-1.6548e-07;8.7882e-07;-0.00062467;0.00016397;0.0015121;-0.0031501
0.14;2.9883e-08;1.854e-07;1.8581e-08;9.6998e-07;-0.0010138;0.00028977;0.00026593;-0.0048191
0.145;2.8183e-08;2.02e-07;1.9606e-07;9.4756e-07;-0.0006193;0.00064076;-0.00079332;-0.0042773
0.15;2.331e-08;2.3395e-07;3.4355e-07;8.4347e-07;0.00036363;0.00059075;-0.0016067;-0.0022626
0.155;3.8927e-08;2.7271e-07;4.4795e-07;7.1129e-07;0.0012774;-4.3885e-05;-0.0018447;1.6655e-05
0.16;8.6655e-08;2.9751e-07;5.1067e-07;6.0207e-07;0.0012977;-0.0010707;-0.0014922;0.0018237
0.165;1.5336e-07;2.8561e-07;5.424e-07;5.44e-07;0.00022499;-0.0018682;-0.00098649;0.0022777
