T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.0574e-08;3.4115e-08;4.5468e-08;3.797e-08;0.0032191;0.0027066;0.0036074;0.0030125
0.01;1.3787e-07;1.197e-07;1.6867e-07;1.4454e-07;0.0013784;0.0014588;0.0026691;0.0025217
0.015;2.0484e-07;2.037e-07;2.9872e-07;2.8404e-07;-0.0038156;-0.001602;-0.0021277;9.7942e-05
0.02;1.6984e-07;2.538e-07;3.5925e-07;4.3384e-07;-0.0043736;-0.0011287;-0.0034581;0.00070993
0.025;6.7824e-08;2.8901e-07;3.5502e-07;6.0732e-07;-0.00099964;-5.5483e-05;-0.001732;0.0011966
0.03;-2.9553e-08;3.1315e-07;3.1838e-07;7.8814e-07;0.0013873;-0.00081917;-0.00084773;-0.00059822
0.035;-9.0522e-08;3.1468e-07;2.5154e-07;9.3781e-07;0.0015329;-0.0010016;-0.0015633;-0.0019057
0.04;-1.0714e-07;3.0755e-07;1.5234e-07;1.0429e-06;0.0020073;0.00030348;-0.0010392;-0.0016686
0.045;-6.3709e-08;3.1321e-07;5.4365e-08;1.1037e-06;0.0027994;0.00073122;0.0011327;-0.0018601
0.05;4.4558e-08;3.2485e-07;6.3343e-09;1.1055e-06;0.0023955;-0.00024867;0.0028695;-0.0028657
0.055;1.8425e-07;3.0893e-07;2.775e-08;1.0184e-06;0.00012846;-0.001953;0.0026976;-0.0042395
0.06;2.8537e-07;2.375e-07;9.0555e-08;8.2055e-07;-0.0032115;-0.0024997;0.0006218;-0.0046308
0.065;2.7839e-07;1.2995e-07;1.3994e-07;5.3475e-07;-0.0054477;-0.00040392;-0.001699;-0.0024211
0.07;1.4374e-07;4.3241e-08;1.3544e-07;2.2654e-07;-0.0047832;0.002078;-0.0026206;0.00063111
0.075;-6.9355e-08;1.8259e-09;6.9538e-08;-5.5484e-08;-0.0015023;0.0015658;-0.0022963;0.00148
0.08;-2.8831e-07;-3.7491e-08;-5.6961e-08;-3.1923e-07;0.0010466;-0.0013913;-0.0025437;-8.8752e-06
0.085;-4.6629e-07;-1.3352e-07;-2.5719e-07;-5.9589e-07;0.0022331;-0.0031604;-0.0033555;-0.0010344
0.09;-5.6184e-07;-2.7836e-07;-5.2216e-07;-8.7231e-07;0.0043528;-0.00076871;-0.001842;0.001035
0.095;-5.2326e-07;-3.933e-07;-7.893e-07;-1.0828e-06;0.0063841;0.0031637;0.0016636;0.004239
0.1;-3.5455e-07;-4.335e-07;-1.0012e-06;-1.194e-06;0.0040583;0.0028487;0.0027789;0.0037383
0.105;-1.6139e-07;-4.4939e-07;-1.1696e-06;-1.2558e-06;-0.0020917;-0.00089706;0.00071062;0.0002169
0.11;-6.3323e-08;-5.0406e-07;-1.3252e-06;-1.3304e-06;-0.0055457;-0.0022299;0.00029175;-0.0012595
0.115;-7.6944e-08;-5.8753e-07;-1.4298e-06;-1.4198e-06;-0.0034159;-8.6946e-05;0.0037716;6.4971e-05
0.12;-1.417e-07;-6.4418e-07;-1.4086e-06;-1.4893e-06;-0.00066261;0.0022396;0.0063179;0.0015341
0.125;-2.2535e-07;-6.3766e-07;-1.2529e-06;-1.5138e-06;-0.00083223;0.0028239;0.0044565;0.0020615
0.13;-3.2505e-07;-5.6154e-07;-1.0174e-06;-1.4758e-06;-0.00046705;0.0027433;0.0019211;0.0029464
0.135;-3.9675e-07;-4.1599e-07;-7.3334e-07;-1.341e-06;0.0026932;0.0028099;0.0019507;0.0047825
0.14;-3.7398e-07;-2.1859e-07;-4.0178e-07;-1.0799e-06;0.0048818;0.0013521;0.0018585;0.0053377
0.145;-2.503e-07;-2.399e-08;-5.754e-08;-7.0568e-07;0.0032113;-0.0015732;-0.00082977;0.0037227
0.15;-7.7634e-08;1.0648e-07;2.3755e-07;-2.6683e-07;0.00070142;-0.003567;-0.0031151;0.0014463
0.155;1.1253e-07;1.4809e-07;4.7353e-07;1.8094e-07;0.00068216;-0.0035519;-0.0016365;-0.00073292
0.16;3.1692e-07;1.2668e-07;6.9803e-07;5.8895e-07;0.0004681;-0.0015002;0.00072596;-0.0024516
0.165;4.917e-07;9.7928e-08;9.2627e-07;9.1966e-07;-0.0028198;0.00091637;-0.00040324;-0.0037343
0.17;5.6318e-07;9.956e-08;1.1174e-06;1.1361e-06;-0.005461;0.0015272;-0.0025744;-0.0054049
0.175;5.3134e-07;1.4619e-07;1.2639e-06;1.2199e-06;-0.0028375;0.002065;-0.0010219;-0.0052232
0.18;4.8851e-07;2.7465e-07;1.4249e-06;1.2269e-06;0.0019622;0.0044705;0.0021942;-0.00094187
0.185;5.0567e-07;5.0549e-07;1.6358e-06;1.2495e-06;0.0028673;0.0037535;0.0018118;0.0022135
0.19;5.529e-07;7.4448e-07;1.8399e-06;1.297e-06;-0.00044732;-0.0030725;-0.0023365;-0.00018977
0.195;5.4975e-07;8.4186e-07;1.938e-06;1.3094e-06;-0.0035935;-0.0082898;-0.0061497;-0.0026383
0.2;4.5994e-07;7.666e-07;1.8738e-06;1.2881e-06;-0.0033608;-0.0055654;-0.0068629;-8.8262e-05
0.205;3.268e-07;6.2635e-07;1.6646e-06;1.3088e-06;-0.00011603;0.00036918;-0.0047409;0.0034642
0.21;2.2817e-07;5.1034e-07;1.3694e-06;1.3945e-06;0.0028857;0.001607;-0.0021384;0.0017629
