T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3728e-08;3.6362e-08;4.5472e-08;3.7962e-08;0.0034693;0.0028849;0.0036077;0.0030119
0.01;1.5353e-07;1.307e-07;1.6857e-07;1.4435e-07;0.0018777;0.001802;0.00266;0.0025083
0.015;2.4122e-07;2.3157e-07;2.9778e-07;2.8305e-07;-0.0036543;-0.0012949;-0.002177;6.2373e-05
0.02;2.2291e-07;3.0577e-07;3.5568e-07;4.3184e-07;-0.004856;-0.00085728;-0.0035516;0.00072814
0.025;1.1972e-07;3.6643e-07;3.4729e-07;6.0765e-07;-0.0019484;-0.00021529;-0.0017626;0.0014437
0.03;1.0322e-09;4.0833e-07;3.088e-07;8.017e-07;0.00071939;-0.0012791;-0.00063283;2.68e-05
0.035;-9.1565e-08;4.1777e-07;2.489e-07;9.8535e-07;0.0013774;-0.00133;-0.0010747;-0.00087052
0.04;-1.3765e-07;4.1085e-07;1.69e-07;1.1537e-06;0.002335;1.7995e-05;-0.00053709;-0.00035449
0.045;-1.0696e-07;4.1168e-07;9.8789e-08;1.3101e-06;0.0038087;0.00060993;0.0013091;-0.00060205
0.05;1.5021e-08;4.1809e-07;7.6374e-08;1.4328e-06;0.0035078;-0.0001567;0.002522;-0.0020827
0.055;1.8856e-07;3.9881e-07;1.0795e-07;1.4768e-06;0.00062974;-0.0018951;0.0018081;-0.004208
0.06;3.2482e-07;3.2441e-07;1.5522e-07;1.4017e-06;-0.0036097;-0.0025264;-0.00054601;-0.0053359
0.065;3.3674e-07;2.1687e-07;1.6378e-07;1.2155e-06;-0.0063514;-0.00014234;-0.0025576;-0.0035631
0.07;2.0128e-07;1.4352e-07;1.0775e-07;9.7757e-07;-0.0054593;0.0028844;-0.0026211;-0.00057832
0.075;-2.7921e-08;1.4423e-07;2.2504e-09;7.3709e-07;-0.0020477;0.0030592;-0.0013406;0.00039049
0.08;-2.7106e-07;1.8338e-07;-1.3274e-07;4.8916e-07;0.00094153;3.0376e-05;-0.0010085;-0.0009767
0.085;-4.7329e-07;1.873e-07;-3.0253e-07;2.036e-07;0.0023379;-0.0028588;-0.0017721;-0.0020428
0.09;-5.9521e-07;1.2944e-07;-5.0667e-07;-1.0875e-07;0.0040801;-0.0021078;-0.00099115;-0.00011968
0.095;-5.9458e-07;5.3282e-08;-7.0818e-07;-3.8306e-07;0.0057295;0.00064365;0.0011996;0.0031644
0.1;-4.7871e-07;-1.1389e-08;-8.8133e-07;-5.7964e-07;0.0035171;0.00030148;0.0010896;0.0030808
0.105;-3.4407e-07;-1.0466e-07;-1.0602e-06;-7.3763e-07;-0.0020058;-0.0025861;-0.0015377;1.3528e-05
0.11;-2.8986e-07;-2.6718e-07;-1.2779e-06;-9.1117e-07;-0.0044602;-0.0029766;-0.0016027;-0.0012767
0.115;-3.0583e-07;-4.7289e-07;-1.4785e-06;-1.1028e-06;-0.0011811;-0.0004868;0.0029629;-0.00017989
0.12;-3.1084e-07;-6.6161e-07;-1.5574e-06;-1.2888e-06;0.0020754;0.0018524;0.0067821;0.00064423
0.125;-2.7917e-07;-7.9345e-07;-1.4794e-06;-1.462e-06;0.00088478;0.0027055;0.0057989;0.00037468
0.13;-2.4945e-07;-8.5048e-07;-1.2851e-06;-1.6216e-06;-0.0010516;0.003277;0.0034978;0.00071557
0.135;-2.3414e-07;-8.1315e-07;-1.0057e-06;-1.7409e-06;-0.00011871;0.0042697;0.0033016;0.0024932
0.14;-2.071e-07;-6.7826e-07;-6.4921e-07;-1.7858e-06;0.0010676;0.0035509;0.0028747;0.0034762
0.145;-1.6852e-07;-4.9133e-07;-2.5835e-07;-1.7536e-06;-0.00013196;0.00062007;-0.00011119;0.0026948
0.15;-1.4171e-07;-3.2468e-07;9.7844e-08;-1.6673e-06;-0.00082255;-0.0022477;-0.0026757;0.0016301
0.155;-1.0065e-07;-2.3294e-07;4.0158e-07;-1.5479e-06;0.0019432;-0.0037535;-0.0015429;0.0010155
0.16;2.016e-08;-2.3031e-07;6.9043e-07;-1.4018e-06;0.0044516;-0.0033853;0.00036055;0.0011204
0.165;2.2014e-07;-2.925e-07;9.6642e-07;-1.2242e-06;0.0019139;-0.0018028;-0.0013651;0.0013984
0.17;4.1269e-07;-3.8737e-07;1.1721e-06;-1.0238e-06;-0.0025139;-0.0008061;-0.0042683;0.00043107
0.175;5.4132e-07;-4.7931e-07;1.2857e-06;-8.1763e-07;-0.0026313;0.0010296;-0.003123;2.7367e-05
0.18;6.4097e-07;-4.9375e-07;1.3689e-06;-5.8098e-07;0.00030835;0.0051593;0.00068534;0.0023916
0.185;7.5268e-07;-3.6811e-07;1.4843e-06;-2.783e-07;0.00068046;0.0060812;0.0019137;0.0029168
0.19;8.4358e-07;-1.5956e-07;1.6185e-06;3.8023e-08;-0.0023336;0.00058166;-0.00038795;-0.0017992
0.195;8.4485e-07;8.8923e-09;1.7103e-06;2.6608e-07;-0.0048479;-0.0038185;-0.0030224;-0.0052897
0.2;7.3293e-07;1.1571e-07;1.7181e-06;4.0281e-07;-0.0042258;-0.0011517;-0.0037015;-0.0020543
0.205;5.5383e-07;2.5679e-07;1.6469e-06;5.594e-07;-0.0011575;0.0038994;-0.0026299;0.0036483
0.21;3.8013e-07;4.9006e-07;1.5219e-06;8.1873e-07;0.001598;0.0035161;-0.0016679;0.004607
0.215;2.4105e-07;7.3619e-07;1.3372e-06;1.1406e-06;0.0011929;-0.0024676;-0.0030874;0.00041709
0.22;1.0852e-07;8.7038e-07;1.0482e-06;1.4345e-06;-0.00067106;-0.0065163;-0.0052667;-0.0026849
0.225;-1.9194e-08;8.5567e-07;6.5193e-07;1.6656e-06;0.0010279;-0.0054193;-0.0033434;-0.0023406
0.23;-6.8531e-08;7.4034e-07;2.3962e-07;1.8467e-06;0.0052402;-0.0026284;0.0020525;-0.0016598
0.235;-1.3979e-09;5.9224e-07;-1.0403e-07;1.9858e-06;0.0041231;6.791e-06;0.0034781;-0.0017006
0.24;6.9691e-08;4.7266e-07;-4.2116e-07;2.0814e-06;-0.0037805;0.0022773;-0.0013307;-0.001779
0.245;-1.8412e-09;4.2228e-07;-7.9562e-07;2.1279e-06;-0.0076799;0.0032675;-0.003296;-0.0021419
0.25;-1.8911e-07;4.4045e-07;-1.1749e-06;2.1056e-06;-0.001628;0.0022275;0.0028727;-0.0033558
0.255;-3.4175e-07;4.8783e-07;-1.4151e-06;1.9847e-06;0.0044306;0.00011174;0.0082817;-0.0045419
0.26;-4.145e-07;5.2404e-07;-1.485e-06;1.7569e-06;0.0020105;-0.0010158;0.0053906;-0.0040202
0.265;-4.9524e-07;5.3807e-07;-1.4873e-06;1.4544e-06;-0.0026645;-0.00076344;9.312e-06;-0.0019653
0.27;-6.187e-07;5.4479e-07;-1.4851e-06;1.135e-06;-0.00079767;0.00017718;0.00030638;0.00062406
0.275;-6.9702e-07;5.464e-07;-1.4324e-06;8.4018e-07;0.0044113;-0.00057181;0.003734;0.0013482
0.28;-6.6895e-07;4.8868e-07;-1.3004e-06;5.4745e-07;0.0041436;-0.0041605;0.0026519;-0.0011611
0.285;-6.0041e-07;3.0572e-07;-1.1638e-06;2.0534e-07;-0.0008961;-0.0058828;-0.0022736;-0.0028074
0.29;-5.7921e-07;2.1793e-08;-1.1078e-06;-1.7571e-07;-0.0029227;-0.0022236;-0.0042159;-0.00033008
0.295;-5.8465e-07;-2.5221e-07;-1.1137e-06;-5.2209e-07;0.00076523;0.0030233;-0.00075215;0.003111
0.3;-5.2035e-07;-4.3458e-07;-1.0845e-06;-7.9175e-07;0.0048286;0.0043365;0.0035725;0.0030501
0.305;-3.5299e-07;-5.3558e-07;-9.662e-07;-1.0162e-06;0.0034516;0.0021832;0.0035756;0.00056898
0.31;-1.5666e-07;-6.0545e-07;-7.9204e-07;-1.2446e-06;-0.0011306;0.00029785;0.0009002;-0.00089106
0.315;-1.1865e-08;-6.7727e-07;-6.027e-07;-1.4988e-06;-0.0030169;-0.00045728;0.00029511;-0.0011787
0.32;7.3745e-08;-7.4988e-07;-3.8811e-07;-1.7691e-06;-0.0017282;0.0003828;0.0017206;-0.00012254
0.325;1.2211e-07;-7.8667e-07;-1.3353e-07;-2.0117e-06;-0.0012382;0.0024801;0.0014945;0.00234
0.33;1.1872e-07;-7.5269e-07;1.2181e-07;-2.1747e-06;-0.0028922;0.0031956;-0.0014213;0.0040341
0.335;4.069e-08;-6.5197e-07;3.1528e-07;-2.2309e-06;-0.0030981;0.002148;-0.0035435;0.0045149
0.34;-7.0222e-08;-5.2024e-07;4.3605e-07;-2.1753e-06;0.0004487;0.00033647;-0.0022898;0.0044305
0.345;-1.1564e-07;-4.1529e-07;5.3305e-07;-2.0288e-06;0.0047971;-0.0024728;0.00038735;0.002858
0.35;-2.9574e-08;-3.9448e-07;6.4956e-07;-1.8353e-06;0.0057456;-0.0042706;0.0011894;0.00088727
0.355;1.6371e-07;-4.4685e-07;7.7742e-07;-1.6073e-06;0.0028483;-0.0016128;-0.00027294;0.0018567
0.36;3.8177e-07;-4.7672e-07;8.7989e-07;-1.2977e-06;-0.00087081;0.0034117;-0.0017629;0.0046702
0.365;5.4658e-07;-4.2364e-07;9.3351e-07;-8.9457e-07;-0.0033964;0.0032682;-0.0021518;0.0028542
0.37;6.1088e-07;-3.6482e-07;9.3481e-07;-5.1026e-07;-0.0046495;-0.0027889;-0.0020339;-0.0043436
0.375;5.6672e-07;-3.9725e-07;8.9422e-07;-2.7384e-07;-0.0040395;-0.0045606;-0.0013211;-0.0075338
0.38;4.6133e-07;-4.6039e-07;8.4767e-07;-1.6256e-07;-0.00087225;0.002067;0.0008345;-0.0025153
0.385;3.7508e-07;-4.0721e-07;8.4716e-07;-5.6039e-08;0.0024121;0.0072753;0.0028557;0.0021627
0.39;3.3752e-07;-2.094e-07;8.9648e-07;8.3446e-08;0.0015122;0.0043378;0.0011572;0.00050865
0.395;2.9246e-07;3.3198e-08;9.2257e-07;2.0245e-07;-0.0021095;-0.00076464;-0.0030122;-0.0021615
0.4;1.9897e-07;2.4016e-07;8.6619e-07;2.8056e-07;-0.0017997;-0.0021109;-0.0036176;-0.0011312
0.405;1.1906e-07;4.0746e-07;7.6577e-07;3.646e-07;0.0028738;-0.0010653;8.0295e-05;0.0016058
0.41;1.3245e-07;5.5854e-07;6.8921e-07;5.1376e-07;0.0046231;-0.00022829;0.0018534;0.00361
0.415;2.126e-07;6.9312e-07;6.2632e-07;7.5286e-07;0.00074155;-0.0010811;-0.00074003;0.0035971
