T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1008e-08;8.1822e-08;2.3835e-08;9.7048e-08;0.0016668;0.0064916;0.001891;0.0076997
0.01;6.8354e-08;3.3442e-07;8.985e-08;4.3766e-07;0.00047329;0.0072541;0.0015128;0.011858
0.015;8.613e-08;6.8373e-07;1.5445e-07;1.0273e-06;-0.0028432;0.0004901;-0.0016224;0.0080862
0.02;2.149e-08;9.6689e-07;1.499e-07;1.7522e-06;-0.003767;-0.0057906;-0.0039195;0.0027268
0.025;-1.1699e-07;1.0745e-06;3.1913e-08;2.485e-06;-0.00215;-0.008276;-0.0051576;-0.0020944
0.03;-3.0977e-07;9.886e-07;-2.5556e-07;3.0775e-06;-0.002174;-0.0072247;-0.0083831;-0.0091097
0.035;-5.9404e-07;7.1737e-07;-8.2576e-07;3.3097e-06;-0.0051342;-0.007578;-0.014225;-0.019696
0.04;-1.0023e-06;2.5637e-07;-1.7766e-06;2.9378e-06;-0.0048158;-0.0076191;-0.016261;-0.028656
0.045;-1.4965e-06;-3.2097e-07;-3.0766e-06;1.8169e-06;-0.0020648;-0.0017272;-0.011708;-0.031302
0.05;-2.0369e-06;-8.4583e-07;-4.6165e-06;-3.7499e-08;-0.0016115;0.0059367;-0.0074561;-0.027407
0.055;-2.6155e-06;-1.2224e-06;-6.3153e-06;-2.447e-06;-0.0014484;0.0059796;-0.0052558;-0.017039
0.06;-3.2163e-06;-1.5459e-06;-8.09e-06;-5.0715e-06;-0.00033047;-0.0016987;-0.00083611;-0.00018382
0.065;-3.7965e-06;-1.9963e-06;-9.7966e-06;-7.4927e-06;0.001965;-0.0084884;0.0062755;0.01646
0.07;-4.2947e-06;-2.6553e-06;-1.1249e-05;-9.4235e-06;0.0046046;-0.0082353;0.014075;0.022851
0.075;-4.6792e-06;-3.452e-06;-1.2301e-05;-1.0842e-05;0.0045034;-0.0027994;0.017941;0.018187
0.08;-4.978e-06;-4.2698e-06;-1.2945e-05;-1.1911e-05;0.0023594;0.0011344;0.014762;0.0097226
0.085;-5.2296e-06;-5.058e-06;-1.3297e-05;-1.2838e-05;0.0014107;0.0012574;0.0086196;0.0017261
0.09;-5.4274e-06;-5.7965e-06;-1.3468e-05;-1.3813e-05;0.0028772;0.0026874;0.0058388;-0.0056773
0.095;-5.5236e-06;-6.4035e-06;-1.3479e-05;-1.5004e-05;0.0052503;0.0078211;0.0069027;-0.011537
0.1;-5.4713e-06;-6.7736e-06;-1.3313e-05;-1.6502e-05;0.0066349;0.011157;0.0072831;-0.013104
