T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.4368e-09;-2.726e-09;-3.8439e-09;-2.993e-09;-0.00027268;-0.00021628;-0.00030497;-0.00023746
0.01;-1.0076e-08;-4.589e-09;-1.2557e-08;-5.8028e-09;1.0357e-05;0.00027818;-9.0574e-05;0.0002448
0.015;-8.4009e-09;6.188e-09;-1.506e-08;4.7143e-09;0.00065584;0.00073807;0.00058747;0.00082541
0.02;1.0914e-08;3.5002e-08;1.8373e-09;3.9524e-08;0.00075913;0.00070561;0.00096702;0.0011177
0.025;4.4852e-08;7.9284e-08;4.3588e-08;1.0534e-07;0.000412;0.00053257;0.0010223;0.0013635
0.03;8.2356e-08;1.2688e-07;1.0769e-07;1.9855e-07;-0.00012598;-0.00026313;0.00076798;0.00083346
0.035;1.0987e-07;1.5647e-07;1.8383e-07;2.9993e-07;-0.00067371;-0.001179;0.00019559;-0.0001792
0.04;1.1701e-07;1.5497e-07;2.5638e-07;3.8874e-07;-0.00095815;-0.0013132;-0.00048178;-0.00082948
0.045;1.0299e-07;1.2837e-07;3.1223e-07;4.5556e-07;-0.0007372;-0.00069758;-0.00085784;-0.00093278
0.05;7.8508e-08;9.5559e-08;3.4895e-07;5.0468e-07;-0.0001018;0.00019967;-0.00067446;-0.0004857
0.055;5.7215e-08;7.7355e-08;3.7406e-07;5.5253e-07;0.00035962;0.00097052;-0.00025548;0.00038275
0.06;4.2353e-08;8.6553e-08;3.9423e-07;6.2031e-07;0.00015872;0.0012251;-0.00013606;0.0012124
0.065;2.4131e-08;1.1966e-07;4.0736e-07;7.2008e-07;-0.00042694;0.00069176;-0.00042609;0.0013525
0.07;-5.3192e-09;1.6089e-07;4.0771e-07;8.475e-07;-0.00047615;-4.2863e-05;-0.00059851;0.00086081
0.075;-3.5914e-08;1.9892e-07;3.978e-07;9.8874e-07;0.00038027;-0.00021698;-0.00022515;0.00024517
0.08;-4.603e-08;2.3055e-07;3.8876e-07;1.1258e-06;0.0012607;-0.00029357;0.0002958;-0.00057595
0.085;-2.7976e-08;2.5016e-07;3.8394e-07;1.2356e-06;0.0010006;-0.00066613;4.7456e-05;-0.001611
0.09;4.5972e-10;2.5315e-07;3.6787e-07;1.3005e-06;-0.00016763;-0.00066823;-0.00094474;-0.001978
0.095;1.2374e-08;2.459e-07;3.1603e-07;1.3241e-06;-0.0011572;-0.00015194;-0.0019191;-0.0013332
0.1;-5.4793e-09;2.4392e-07;2.1304e-07;1.3321e-06;-0.0012298;0.00057282;-0.0021781;7.8603e-05
0.105;-4.262e-08;2.6482e-07;6.6258e-08;1.3639e-06;-0.00031768;0.0012578;-0.0013305;0.001824
0.11;-7.6799e-08;3.1644e-07;-9.8567e-08;1.4525e-06;0.00055799;0.0012054;-0.00011234;0.0027303
0.115;-9.3699e-08;3.899e-07;-2.5486e-07;1.6051e-06;0.00082713;0.00054433;0.00079667;0.0023958
0.12;-8.8949e-08;4.7202e-07;-3.8416e-07;1.8065e-06;0.00090451;0.00014409;0.0013644;0.0015075
0.125;-6.2401e-08;5.5637e-07;-4.7762e-07;2.0345e-06;0.00084075;3.4917e-05;0.0015055;0.00061997
0.13;-1.9223e-08;6.3427e-07;-5.3584e-07;2.2651e-06;0.00049114;-0.00054746;0.0013154;-0.00040941
0.135;2.7317e-08;6.8374e-07;-5.6718e-07;2.4719e-06;-0.00022017;-0.0017248;0.00083584;-0.0014938
0.14;5.7667e-08;6.8214e-07;-5.86e-07;2.6373e-06;-0.0010752;-0.002366;0.00016679;-0.0018301
0.145;5.5904e-08;6.2962e-07;-6.065e-07;2.7651e-06;-0.0014973;-0.0017147;-0.0003035;-0.0011742
0.15;1.9595e-08;5.5488e-07;-6.3534e-07;2.8799e-06;-0.0012694;-6.7278e-05;-0.00036652;0.0001233
0.155;-3.7603e-08;5.0019e-07;-6.6685e-07;3.0145e-06;-0.00040488;0.0016743;0.0001508;0.0014686
0.16;-9.2082e-08;4.9865e-07;-6.8414e-07;3.194e-06;0.00062313;0.002582;0.0009852;0.0021285
0.165;-1.2628e-07;5.5351e-07;-6.7153e-07;3.416e-06;0.0010045;0.0019401;0.0014117;0.0012814
0.17;-1.4003e-07;6.3841e-07;-6.2662e-07;3.6476e-06;0.00063414;0.00046358;0.0011748;-0.00052005
0.175;-1.4351e-07;7.2016e-07;-5.578e-07;3.8458e-06;0.00018594;-0.00071872;0.00073783;-0.0021472
0.18;-1.4141e-07;7.7476e-07;-4.7219e-07;3.9765e-06;0.00025725;-0.0014554;0.000603;-0.0032531
0.185;-1.2681e-07;7.9047e-07;-3.6972e-07;4.0223e-06;0.00074149;-0.0016583;0.00074441;-0.0035487
0.19;-9.213e-08;7.6531e-07;-2.5114e-07;3.9824e-06;0.00086882;-0.0016119;0.00054834;-0.0033116
0.195;-3.9859e-08;7.0642e-07;-1.2442e-07;3.869e-06;0.00053965;-0.0010896;0.00010268;-0.0025664
0.2;2.2331e-08;6.3648e-07;4.2016e-09;3.7096e-06;0.00025272;0.00020081;4.6551e-05;-0.0011194
0.205;8.4634e-08;5.8531e-07;1.353e-07;3.5392e-06;-0.00024125;0.001306;0.00015219;0.00024468
0.21;1.3122e-07;5.6483e-07;2.6835e-07;3.378e-06;-0.001015;0.0011562;5.2378e-06;0.00049415
0.215;1.4864e-07;5.5686e-07;3.9829e-07;3.2143e-06;-0.001323;-0.00015126;-0.00025405;-0.00067988
0.22;1.4073e-07;5.3524e-07;5.2123e-07;3.0169e-06;-0.00070863;-0.00094711;-0.00030715;-0.0020245
0.225;1.3027e-07;4.9299e-07;6.4086e-07;2.7605e-06;0.00050329;-0.00070747;3.9865e-05;-0.0026964
0.23;1.4049e-07;4.3601e-07;7.6597e-07;2.4342e-06;0.0011573;-0.00046844;0.00039949;-0.0029009
0.235;1.7126e-07;3.6971e-07;8.9882e-07;2.0443e-06;0.00049311;-0.00027859;0.00022389;-0.0021915
0.24;1.9707e-07;3.0088e-07;1.0278e-06;1.6201e-06;-0.00088863;7.6107e-05;-0.00053364;-0.00055792
0.245;1.9426e-07;2.4145e-07;1.137e-06;1.2073e-06;-0.0014084;0.00067391;-0.001051;0.0014697
0.25;1.6837e-07;2.0917e-07;1.2242e-06;8.5508e-07;-0.00044582;0.0014976;-0.00070698;0.0033807
0.255;1.5017e-07;2.1874e-07;1.3052e-06;5.9856e-07;0.0010614;0.0018539;0.00019898;0.0042813
0.26;1.669e-07;2.6971e-07;1.398e-06;4.4507e-07;0.0017399;0.0014625;0.0007551;0.003966
0.265;2.1466e-07;3.4819e-07;1.4995e-06;3.7963e-07;0.00075181;0.00073836;-5.594e-05;0.0030802
0.27;2.5989e-07;4.3452e-07;1.5784e-06;3.7931e-07;-0.00095369;-0.00010949;-0.0017453;0.0021284
0.275;2.6662e-07;5.0631e-07;1.5955e-06;4.2414e-07;-0.0021315;-0.0010537;-0.0031993;0.0014815
0.28;2.15e-07;5.3894e-07;1.5228e-06;5.0211e-07;-0.0025399;-0.0020785;-0.0039936;0.0011682
0.285;1.0554e-07;5.1138e-07;1.3509e-06;6.08e-07;-0.0020919;-0.0027395;-0.0039439;0.0010647
0.29;-4.1956e-08;4.2224e-07;1.0885e-06;7.4377e-07;-0.00095362;-0.0021952;-0.0033027;0.0013226
0.295;-1.9255e-07;2.9669e-07;7.5695e-07;9.1503e-07;0.00070332;-0.00072031;-0.0022255;0.0015195
0.3;-3.02e-07;1.7391e-07;3.8907e-07;1.1226e-06;0.0025879;0.00094219;-0.00068621;0.0013856
0.305;-3.275e-07;9.0294e-08;2.8547e-08;1.3596e-06;0.0041308;0.002194;0.0012734;0.00097183
0.31;-2.4371e-07;6.323e-08;-2.7436e-07;1.6088e-06;0.004619;0.0023374;0.003336;4.5363e-06
0.315;-6.1982e-08;8.5921e-08;-4.8022e-07;1.844e-06;0.0032278;0.0016452;0.0044355;-0.0011244
0.32;1.6401e-07;1.3444e-07;-5.8052e-07;2.0368e-06;0.00031827;0.00042393;0.0040171;-0.002265
0.325;3.6055e-07;1.7474e-07;-5.9974e-07;2.1565e-06;-0.0026773;-0.0010808;0.0024737;-0.0035773
0.33;4.6525e-07;1.7364e-07;-5.8404e-07;2.1704e-06;-0.0046759;-0.0022352;0.00032134;-0.0048981
0.335;4.552e-07;1.1682e-07;-5.7908e-07;2.0511e-06;-0.0045182;-0.0022297;-0.0011867;-0.005752
0.34;3.5746e-07;2.1231e-08;-6.0198e-07;1.7917e-06;-0.0025035;-0.00087756;-0.0010514;-0.005464
0.345;2.2563e-07;-7.5183e-08;-6.3412e-07;1.4109e-06;-0.00022129;0.00081254;0.00030822;-0.0042611
0.35;9.9028e-08;-1.3765e-07;-6.4115e-07;9.4541e-07;0.00064961;0.0019072;0.0017026;-0.0025067
0.355;-1.555e-08;-1.4864e-07;-5.932e-07;4.4343e-07;0.00031558;0.002215;0.0026984;-0.00041702
0.36;-1.1781e-07;-1.1318e-07;-4.6534e-07;-5.0697e-08;0.00066198;0.0015068;0.0036927;0.0010517
0.365;-1.8607e-07;-5.4955e-08;-2.3987e-07;-5.1231e-07;0.0020549;0.00031435;0.0041217;0.001553
0.37;-1.9156e-07;-4.9331e-10;7.3125e-08;-9.3696e-07;0.0029722;-0.00061755;0.0028904;0.0014072
0.375;-1.32e-07;2.6372e-08;4.2417e-07;-1.3372e-06;0.0022421;-0.0015883;0.00015963;0.00054887
0.38;-5.1374e-08;-3.3948e-09;7.3223e-07;-1.7421e-06;-0.00054654;-0.0029404;-0.0035941;-0.00091525
