T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.199e-08;3.5228e-08;4.5473e-08;3.7958e-08;0.0033315;0.002795;0.0036077;0.0030115
0.01;1.438e-07;1.2463e-07;1.6851e-07;1.4435e-07;0.0015154;0.0015881;0.0026557;0.0025094
0.015;2.1635e-07;2.1509e-07;2.9729e-07;2.8293e-07;-0.0038669;-0.0015211;-0.0022031;5.0755e-05
0.02;1.8358e-07;2.7339e-07;3.5356e-07;4.3043e-07;-0.004591;-0.0010692;-0.0036213;0.00064755
0.025;7.7203e-08;3.1635e-07;3.4159e-07;6.0189e-07;-0.0013092;-0.00014995;-0.0018486;0.0012789
0.03;-2.8675e-08;3.45e-07;2.9924e-07;7.881e-07;0.0013623;-0.00098616;-0.00057093;-8.8544e-05
0.035;-9.5866e-08;3.4745e-07;2.4253e-07;9.6427e-07;0.0017429;-0.0011212;-0.00057409;-0.00072752
0.04;-1.1466e-07;3.3904e-07;1.8611e-07;1.1345e-06;0.0021223;0.00024772;0.00058511;0.0002462
0.045;-7.0374e-08;3.4226e-07;1.7304e-07;1.3157e-06;0.0029247;0.00069358;0.0028815;0.00064423
0.05;4.1831e-08;3.5017e-07;2.4674e-07;1.5032e-06;0.0025184;-0.00031311;0.0040702;-0.00013991
0.055;1.8502e-07;3.296e-07;4.0548e-07;1.6669e-06;-2.7762e-05;-0.0019638;0.0027477;-0.0017584
0.06;2.8207e-07;2.5433e-07;5.8868e-07;1.7744e-06;-0.0036628;-0.002424;-0.00078312;-0.0027472
0.065;2.6333e-07;1.4859e-07;7.0851e-07;1.8315e-06;-0.0056146;-2.9012e-05;-0.0042914;-0.0013036
0.07;1.2187e-07;7.9091e-08;7.0541e-07;1.8842e-06;-0.0042211;0.0029339;-0.0055583;0.00096239
0.075;-7.7913e-08;8.3175e-08;5.7516e-07;1.9608e-06;-0.00045304;0.0029733;-0.0046228;0.00096577
0.08;-2.5324e-07;1.2305e-07;3.449e-07;2.0288e-06;0.0024223;-9.7896e-05;-0.003374;-0.0016473
0.085;-3.5993e-07;1.3044e-07;4.5872e-08;2.027e-06;0.0030788;-0.0025142;-0.0021297;-0.0039458
0.09;-3.816e-07;9.5043e-08;-2.661e-07;1.9395e-06;0.0037171;-0.00093299;0.0010792;-0.0029339
0.095;-3.0461e-07;7.6836e-08;-5.0041e-07;1.8128e-06;0.0041806;0.0023104;0.005136;-0.00019603
0.1;-1.5971e-07;1.0941e-07;-6.054e-07;1.6778e-06;0.0012767;0.0017818;0.0052411;-0.00044542
0.105;-5.1779e-08;1.4134e-07;-6.3409e-07;1.4965e-06;-0.0042291;-0.0018276;0.00087944;-0.0032537
0.11;-7.0615e-08;1.1243e-07;-6.8257e-07;1.2251e-06;-0.0059472;-0.003063;-0.0024814;-0.0039795
0.115;-1.7997e-07;3.2819e-08;-7.8339e-07;8.776e-07;-0.0013238;-0.0010048;-0.0017282;-0.0021102
0.12;-2.6192e-07;-4.3319e-08;-9.1393e-07;5.0027e-07;0.0035343;0.0012883;-0.00063794;-0.00027263
0.125;-2.5547e-07;-7.729e-08;-1.0785e-06;1.2755e-07;0.0035654;0.0020936;-0.0020669;0.00064488
0.13;-1.8292e-07;-5.5538e-08;-1.2964e-06;-2.1211e-07;0.0017199;0.002363;-0.0022289;0.0019944
0.135;-6.9927e-08;3.1581e-08;-1.5269e-06;-4.7431e-07;0.0015035;0.0028652;0.0012161;0.004199
0.14;6.8582e-08;1.7479e-07;-1.6843e-06;-6.237e-07;0.00055188;0.0016374;0.0046323;0.0048405
0.145;1.7616e-07;3.1991e-07;-1.7265e-06;-6.7593e-07;-0.0030141;-0.0014793;0.0046131;0.0029439
0.15;1.795e-07;3.9608e-07;-1.6692e-06;-6.8846e-07;-0.0053427;-0.0040446;0.0033409;0.00023198
0.155;8.0408e-08;3.6203e-07;-1.5235e-06;-7.2231e-07;-0.0028802;-0.0047833;0.0037138;-0.0019428
0.16;-4.2917e-08;2.2385e-07;-1.2859e-06;-8.1313e-07;0.00094866;-0.0035563;0.0036584;-0.0026236
0.165;-1.3604e-07;2.5494e-08;-1.0032e-06;-9.6217e-07;0.0014906;-0.0012606;-3.8692e-05;-0.0020385
0.17;-2.0024e-07;-1.8691e-07;-7.7039e-07;-1.1577e-06;0.00081748;0.00014574;-0.0039551;-0.0016758
