T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0546e-08;8.6669e-08;1.9421e-08;9.0879e-08;0.0016301;0.0068762;0.0015409;0.0072103
0.01;6.6406e-08;3.6502e-07;6.5747e-08;4.0899e-07;0.00042776;0.0085396;0.00064041;0.011036
0.015;8.8564e-08;7.8142e-07;1.0078e-07;9.777e-07;-0.0023328;0.0025148;-0.0015522;0.0090152
0.02;5.5955e-08;1.1829e-06;9.8089e-08;1.7242e-06;-0.0020679;-0.0037149;-0.001479;0.0052242
0.025;-4.0133e-08;1.434e-06;3.5055e-08;2.5196e-06;-0.0029875;-0.0083248;-0.0033236;-0.0013044
0.03;-2.702e-07;1.4393e-06;-1.9843e-07;3.1999e-06;-0.0077143;-0.011347;-0.010286;-0.0079133
0.035;-7.0825e-07;1.1454e-06;-7.5317e-07;3.6334e-06;-0.0089646;-0.012592;-0.015446;-0.01184
0.04;-1.3095e-06;5.7131e-07;-1.6727e-06;3.7387e-06;-0.0041158;-0.0098589;-0.013771;-0.014421
0.045;-1.9615e-06;-1.6995e-07;-2.9083e-06;3.4562e-06;7.8091e-05;-0.0035243;-0.011503;-0.016605
0.05;-2.6167e-06;-9.2936e-07;-4.4621e-06;2.7524e-06;-0.00030975;0.0020872;-0.013915;-0.017109
0.055;-3.312e-06;-1.5994e-06;-6.4168e-06;1.6215e-06;-0.0028993;0.0050755;-0.018169;-0.017062
0.06;-4.0846e-06;-2.136e-06;-8.8486e-06;5.4079e-08;-0.0033001;0.0056074;-0.020009;-0.017853
0.065;-4.8975e-06;-2.545e-06;-1.1756e-05;-1.9685e-06;5.9484e-05;0.0046079;-0.018056;-0.018559
0.07;-5.6628e-06;-2.8643e-06;-1.5061e-05;-4.4471e-06;0.0037551;0.0025814;-0.013782;-0.017936
0.075;-6.3337e-06;-3.1616e-06;-1.8639e-05;-7.3486e-06;0.0038206;-0.00082406;-0.0080632;-0.015903
0.08;-6.9617e-06;-3.5404e-06;-2.2342e-05;-1.0615e-05;-0.0003735;-0.0056827;-0.0019033;-0.013254
0.085;-7.67e-06;-4.1206e-06;-2.6077e-05;-1.4181e-05;-0.0060456;-0.010439;-0.00066064;-0.010757
0.09;-8.5677e-06;-4.9942e-06;-2.989e-05;-1.7993e-05;-0.0091318;-0.013046;-0.0054862;-0.0089216
0.095;-9.6725e-06;-6.1925e-06;-3.387e-05;-2.2019e-05;-0.0074556;-0.012939;-0.0079953;-0.0081653
