T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.6928e-09;-2.901e-09;-3.8294e-09;-3.062e-09;-0.00029298;-0.00023016;-0.00030382;-0.00024294
0.01;-1.132e-08;-5.1293e-09;-1.2433e-08;-6.285e-09;-2.8057e-05;0.00027656;-8.4184e-05;0.0002228
0.015;-1.0741e-08;6.1623e-09;-1.4573e-08;3.2404e-09;0.00068503;0.00080976;0.00060142;0.00080098
0.02;1.0301e-08;3.8661e-08;2.9336e-09;3.7167e-08;0.00095538;0.00088742;0.00097286;0.0011504
0.025;5.222e-08;9.2495e-08;4.4976e-08;1.0365e-07;0.0007168;0.00082019;0.00099123;0.0014551
0.03;1.0428e-07;1.5608e-07;1.0815e-07;1.9933e-07;9.6222e-05;-3.3794e-05;0.0007013;0.000887
0.035;1.4888e-07;2.0425e-07;1.8195e-07;3.0315e-07;-0.00069248;-0.0012009;0.00014959;-0.0002357
0.04;1.6922e-07;2.1701e-07;2.523e-07;3.9213e-07;-0.0012509;-0.0016375;-0.00042653;-0.00095445
0.045;1.5891e-07;1.9369e-07;3.0901e-07;4.5676e-07;-0.0012042;-0.0012522;-0.00066663;-0.00099707
0.05;1.2738e-07;1.515e-07;3.5218e-07;5.0427e-07;-0.00049682;-0.00026033;-0.00041886;-0.00037569
0.055;9.2684e-08;1.1771e-07;3.8882e-07;5.5448e-07;0.0002453;0.00093301;-0.00010267;0.00059083
0.06;6.486e-08;1.1576e-07;4.2069e-07;6.2726e-07;0.00030899;0.0016181;-0.00027545;0.0012176
0.065;3.7468e-08;1.5049e-07;4.3725e-07;7.2726e-07;-0.00027198;0.0013214;-0.00094834;0.00096526
0.07;-5.7576e-10;2.077e-07;4.2408e-07;8.4198e-07;-0.00058405;0.00047769;-0.0014322;0.00021394
0.075;-4.4444e-08;2.6915e-07;3.7902e-07;9.5534e-07;0.00011229;-0.00014012;-0.0011234;-0.00032595
0.08;-7.1316e-08;3.2129e-07;3.1474e-07;1.0542e-06;0.0012476;-0.00060456;-0.000415;-0.00083353
0.085;-6.4038e-08;3.5245e-07;2.4268e-07;1.1248e-06;0.0014918;-0.0010742;-0.00020269;-0.0014221
0.09;-3.1186e-08;3.5811e-07;1.6029e-07;1.1603e-06;0.00055903;-0.00097109;-0.00062123;-0.0014017
0.095;-8.8054e-10;3.4857e-07;5.5687e-08;1.1707e-06;-0.00076286;-0.00024574;-0.0011568;-0.00059827
0.1;1.8448e-09;3.4569e-07;-7.8291e-08;1.1827e-06;-0.0014488;0.00077683;-0.0011969;0.00072004
0.105;-2.3916e-08;3.7426e-07;-2.3168e-07;1.229e-06;-0.00083738;0.0017405;-0.00036071;0.0020207
0.11;-5.673e-08;4.4643e-07;-3.8036e-07;1.3291e-06;0.00027376;0.0017545;0.00073829;0.0022983
0.115;-7.4462e-08;5.5097e-07;-5.0108e-07;1.4781e-06;0.00093612;0.00083795;0.0015002;0.0016108
0.12;-6.8481e-08;6.6377e-07;-5.7976e-07;1.6583e-06;0.00096404;-0.00017776;0.0018653;0.00089157
0.125;-4.6533e-08;7.6263e-07;-6.1428e-07;1.8555e-06;0.00031685;-0.00093883;0.0016709;0.00045868
0.13;-2.8512e-08;8.2888e-07;-6.1475e-07;2.056e-06;-0.00063083;-0.0016698;0.0010545;-0.00019149
0.135;-3.5833e-08;8.4482e-07;-5.9843e-07;2.2389e-06;-0.0013981;-0.0023559;0.00028929;-0.0012107
0.14;-8.0091e-08;8.0391e-07;-5.8231e-07;2.3856e-06;-0.0015608;-0.0021982;-0.00030756;-0.0016932
0.145;-1.554e-07;7.2539e-07;-5.7587e-07;2.4978e-06;-0.00092744;-0.00081596;-0.00046886;-0.00107
0.15;-2.4004e-07;6.5149e-07;-5.7827e-07;2.599e-06;0.00018004;0.0011834;-0.00024023;0.00018489
0.155;-3.0525e-07;6.2713e-07;-5.7942e-07;2.7172e-06;0.0013745;0.0027844;0.00033792;0.0011814
0.16;-3.2672e-07;6.7641e-07;-5.6432e-07;2.8664e-06;0.002128;0.0031148;0.00096398;0.0013014
0.165;-2.9786e-07;7.8547e-07;-5.2432e-07;3.0344e-06;0.0019041;0.0016766;0.0010312;0.00021096
0.17;-2.3358e-07;9.0828e-07;-4.6545e-07;3.1877e-06;0.00093189;-0.00057537;0.0004812;-0.0013938
0.175;-1.5744e-07;9.9756e-07;-4.0211e-07;3.2928e-06;1.4646e-05;-0.0021142;-0.0001244;-0.0024565
0.18;-8.3934e-08;1.0286e-06;-3.4277e-07;3.3313e-06;-0.00022916;-0.0025501;-0.00020013;-0.0028816
0.185;-1.2014e-08;1.0033e-06;-2.8195e-07;3.3005e-06;0.00010019;-0.0019594;0.00031676;-0.0026619
0.19;6.3564e-08;9.4083e-07;-2.0691e-07;3.2097e-06;0.0001956;-0.0010174;0.000822;-0.0021372
0.195;1.4099e-07;8.6591e-07;-1.0582e-07;3.0769e-06;-4.7303e-05;2.146e-05;0.0012619;-0.0012305
0.2;2.1652e-07;8.0594e-07;3.4513e-08;2.9311e-06;-0.00010559;0.0011738;0.0018762;0.00019879
0.205;2.8765e-07;7.7983e-07;2.2421e-07;2.8015e-06;-0.00024511;0.0015423;0.0020772;0.0010911
0.21;3.4575e-07;7.7911e-07;4.5711e-07;2.6902e-06;-0.00079472;0.00049688;0.0013837;0.00038787
0.215;3.766e-07;7.6606e-07;7.0976e-07;2.5618e-06;-0.0013867;-0.001481;0.00019673;-0.0017542
0.22;3.735e-07;7.0126e-07;9.5651e-07;2.3671e-06;-0.001334;-0.002668;-0.00067162;-0.0035504
0.225;3.4768e-07;5.7395e-07;1.1841e-06;2.0793e-06;-0.00048703;-0.002339;-0.00086413;-0.0039108
0.23;3.1982e-07;4.0009e-07;1.3899e-06;1.7017e-06;0.00032588;-0.0013859;-0.00087519;-0.0032749
0.235;2.9915e-07;2.0972e-07;1.5664e-06;1.2622e-06;0.00025598;6.1158e-05;-0.0014681;-0.0016837
0.24;2.7313e-07;4.2901e-08;1.6904e-06;8.0857e-07;-0.00068155;0.0018228;-0.0027311;0.00055666
0.245;2.2387e-07;-5.8303e-08;1.7347e-06;3.9782e-07;-0.0011831;0.0034279;-0.003653;0.002871
0.25;1.5887e-07;-6.0399e-08;1.6918e-06;8.2425e-08;-8.5543e-05;0.0045042;-0.0033195;0.004761
0.255;1.1921e-07;4.6289e-08;1.5855e-06;-1.091e-07;0.00211;0.0042077;-0.0017642;0.0051586
0.26;1.5354e-07;2.3408e-07;1.4582e-06;-1.8662e-07;0.0038152;0.0022879;8.3768e-05;0.0039679
0.265;2.7579e-07;4.4531e-07;1.3417e-06;-1.8513e-07;0.0032332;-0.00041097;0.00079663;0.002352
0.27;4.439e-07;6.1442e-07;1.2382e-06;-1.3641e-07;0.00044447;-0.0029612;0.00023786;0.0014213
0.275;5.8327e-07;6.9238e-07;1.1245e-06;-5.1553e-08;-0.0027464;-0.0043396;-0.0010415;0.0014653
0.28;6.2463e-07;6.6192e-07;9.6697e-07;7.5361e-08;-0.0051001;-0.0043389;-0.0024728;0.001899
0.285;5.3157e-07;5.373e-07;7.3821e-07;2.5181e-07;-0.0056642;-0.0032001;-0.0032281;0.0020665
0.29;3.1485e-07;3.6244e-07;4.319e-07;4.797e-07;-0.0042379;-0.00082526;-0.0029814;0.0020478
0.295;2.4047e-08;1.9626e-07;6.5172e-08;7.5493e-07;-0.0016923;0.0015238;-0.0018552;0.0017427
0.3;-2.7336e-07;8.6773e-08;-3.2659e-07;1.0653e-06;0.0011635;0.003016;-0.00014998;0.0010693
0.305;-5.1134e-07;5.7224e-08;-6.9894e-07;1.3918e-06;0.0035948;0.0033857;0.0017035;0.00022253
0.31;-6.4085e-07;9.8282e-08;-1.0093e-06;1.7095e-06;0.0050884;0.0022708;0.0032538;-0.00092645
0.315;-6.4349e-07;1.7526e-07;-1.2325e-06;1.9899e-06;0.0050696;0.00060228;0.003733;-0.0020523
0.32;-5.379e-07;2.5111e-07;-1.371e-06;2.2035e-06;0.0035954;-0.00069533;0.0030498;-0.0032943
0.325;-3.6608e-07;3.0192e-07;-1.4451e-06;2.3164e-06;0.0017021;-0.001312;0.0020895;-0.0047679
0.33;-1.7799e-07;3.1979e-07;-1.4787e-06;2.2951e-06;-0.00039818;-0.0013254;0.0011595;-0.0059636
0.335;-1.9903e-08;3.087e-07;-1.4869e-06;2.1233e-06;-0.0020073;-0.00099197;0.00086923;-0.0060858
0.34;8.5339e-08;2.8359e-07;-1.4598e-06;1.822e-06;-0.0022285;-0.00013408;0.0019451;-0.0042853
