T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.6633e-09;-2.8369e-09;-3.8526e-09;-3.0093e-09;-0.00029064;-0.00022508;-0.00030566;-0.00023875
0.01;-1.1003e-08;-4.7493e-09;-1.2636e-08;-5.9279e-09;-9.8695e-06;0.00029162;-9.4835e-05;0.00023871
0.015;-9.7775e-09;7.0483e-09;-1.5401e-08;4.2618e-09;0.00069584;0.00081011;0.00057656;0.000814
0.02;1.0995e-08;3.9109e-08;1.0496e-09;3.8511e-08;0.00087183;0.00081192;0.00096287;0.0011104
0.025;4.9996e-08;8.979e-08;4.266e-08;1.0372e-07;0.00058767;0.00067819;0.0010509;0.0013667
0.03;9.6168e-08;1.4629e-07;1.0757e-07;1.9653e-07;-1.2141e-05;-0.00020683;0.00081536;0.00084739
0.035;1.3236e-07;1.8385e-07;1.8496e-07;2.9833e-07;-0.0007863;-0.0013105;0.00018453;-0.00012751
0.04;1.4302e-07;1.8557e-07;2.5773e-07;3.8974e-07;-0.0012586;-0.0015623;-0.00055461;-0.00070776
0.045;1.2561e-07;1.558e-07;3.1366e-07;4.6222e-07;-0.00099133;-0.00095995;-0.0007958;-0.00080849
0.05;9.4664e-08;1.1533e-07;3.5606e-07;5.1734e-07;-9.4112e-05;0.00010161;-0.00029024;-0.00058184
0.055;6.8999e-08;8.9639e-08;3.965e-07;5.6261e-07;0.00052053;0.0010829;0.0001357;-0.00020576
0.06;5.3166e-08;9.626e-08;4.3323e-07;6.0528e-07;0.00027061;0.0015053;-0.00042577;-1.4004e-06
0.065;3.4353e-08;1.3393e-07;4.4233e-07;6.429e-07;-0.00050767;0.00098427;-0.001782;-0.00039832
0.07;-2.9804e-10;1.8502e-07;3.9695e-07;6.6392e-07;-0.00076463;8.8233e-05;-0.0025831;-0.00093112
0.075;-4.2006e-08;2.3382e-07;2.9593e-07;6.6333e-07;0.00019345;-0.00027443;-0.001876;-0.00080158
0.08;-6.2556e-08;2.7428e-07;1.6724e-07;6.4982e-07;0.0015007;-0.00039266;-0.00033888;-0.00023401
0.085;-4.5159e-08;3.0067e-07;4.0353e-08;6.352e-07;0.0015446;-0.00073191;0.00048929;0.00014812
0.09;-5.3043e-09;3.0837e-07;-7.6654e-08;6.3013e-07;0.00025668;-0.00076611;0.00030541;0.00061345
0.095;2.3699e-08;3.0106e-07;-1.9216e-07;6.4543e-07;-0.0011271;-0.00043599;-0.00018557;0.0010183
0.1;1.9431e-08;2.8798e-07;-3.1193e-07;6.8605e-07;-0.0015412;-2.5751e-05;-0.00015957;0.0010095
0.105;-1.3938e-08;2.8035e-07;-4.2499e-07;7.4974e-07;-0.00079229;0.0004612;0.0006925;0.00083576
0.11;-5.7258e-08;2.8445e-07;-5.1234e-07;8.2814e-07;-5.0536e-07;0.00048151;0.0013679;0.00034404
0.115;-9.8602e-08;2.9665e-07;-5.6616e-07;9.0866e-07;0.00016166;0.00016728;0.0013182;-0.00017655
0.12;-1.3727e-07;3.1394e-07;-5.9013e-07;9.8513e-07;5.2824e-05;0.00023568;0.0010694;-0.00015028
0.125;-1.7432e-07;3.4247e-07;-5.8866e-07;1.0636e-06;7.5233e-05;0.00066288;0.0009642;0.00030589
0.13;-2.0649e-07;3.8739e-07;-5.6656e-07;1.1512e-06;0.00031376;0.00065301;0.00068892;0.00043319
0.135;-2.2915e-07;4.3848e-07;-5.3771e-07;1.2421e-06;0.00044903;-0.00015611;-0.0001456;-0.00016368
0.14;-2.4067e-07;4.7555e-07;-5.2279e-07;1.3204e-06;0.00044207;-0.00096797;-0.00097149;-0.00085116
0.145;-2.4001e-07;4.8693e-07;-5.3047e-07;1.375e-06;0.00053176;-0.0010907;-0.0008429;-0.0010509
0.15;-2.2423e-07;4.7787e-07;-5.4655e-07;1.4072e-06;0.0006775;-0.0005479;0.00016845;-0.00073978
0.155;-1.8929e-07;4.6543e-07;-5.4538e-07;1.4282e-06;0.00085513;0.00027716;0.0012129;-0.00015683
0.16;-1.3344e-07;4.6714e-07;-5.1073e-07;1.4513e-06;0.00081996;0.00085725;0.0014704;0.00032647
0.165;-6.4924e-08;4.8636e-07;-4.4708e-07;1.4798e-06;0.00019689;0.00054965;0.00085447;0.00011194
0.17;-2.2596e-09;5.0948e-07;-3.6966e-07;1.5031e-06;-0.00066554;-0.0002381;0.00024354;-0.00052721
0.175;3.8754e-08;5.2201e-07;-2.8427e-07;1.5095e-06;-0.0010701;-0.00061202;0.00038964;-0.00083302
0.18;5.7738e-08;5.1865e-07;-1.7979e-07;1.4946e-06;-0.00069626;-0.00066043;0.0011357;-0.00086384
0.185;7.041e-08;5.0114e-07;-3.809e-08;1.4608e-06;0.00018974;-0.0004722;0.0018439;-0.00065607
0.19;9.4625e-08;4.7091e-07;1.4828e-07;1.4095e-06;0.00073751;-0.00054297;0.0017353;-0.00074124
0.195;1.3705e-07;4.2433e-07;3.699e-07;1.3346e-06;0.00072177;-0.00076589;0.001085;-0.0011368
0.2;1.9658e-07;3.6319e-07;6.1307e-07;1.2308e-06;0.0006453;-0.00040291;0.00063716;-0.0011871
0.205;2.6787e-07;2.9746e-07;8.6528e-07;1.097e-06;0.00029808;3.7919e-05;8.804e-05;-0.0012131
0.21;3.3496e-07;2.2967e-07;1.1067e-06;9.2656e-07;-0.00063072;-0.00019786;-0.00094518;-0.0017084
0.215;3.7445e-07;1.476e-07;1.3099e-06;7.0364e-07;-0.001579;-0.00094403;-0.0021208;-0.0024925
0.22;3.7612e-07;4.2749e-08;1.4531e-06;4.1926e-07;-0.0014544;-0.00088587;-0.00268;-0.0024308
0.225;3.5833e-07;-7.1011e-08;1.5361e-06;8.7481e-08;-0.00010737;0.00016993;-0.002142;-0.0013651
0.23;3.5381e-07;-1.6952e-07;1.5789e-06;-2.6448e-07;0.0011723;0.0010538;-0.0010736;-0.00024736
0.235;3.7613e-07;-2.3512e-07;1.5985e-06;-6.0812e-07;0.00098504;0.001579;-0.00077451;0.00091125
0.24;4.0234e-07;-2.5922e-07;1.583e-06;-9.1288e-07;-0.00066802;0.0017439;-0.0020223;0.0021993
0.245;3.9579e-07;-2.4043e-07;1.4995e-06;-1.1455e-06;-0.0019603;0.0016881;-0.0034286;0.0035729
0.25;3.468e-07;-1.7952e-07;1.3354e-06;-1.27e-06;-0.0014448;0.0016799;-0.0030338;0.0050693
0.255;2.8558e-07;-8.1907e-08;1.1224e-06;-1.2551e-06;0.00046184;0.0012607;-0.00087263;0.0060977
0.26;2.5473e-07;3.5854e-08;9.1407e-07;-1.085e-06;0.0019746;0.00035246;0.0012404;0.0063154
0.265;2.6732e-07;1.5168e-07;7.4133e-07;-7.6267e-07;0.0015118;-0.00050862;0.0016208;0.0058654
0.27;2.9345e-07;2.4811e-07;5.9749e-07;-3.0686e-07;-0.00042438;-0.0010453;0.0006952;0.0048171
0.275;2.8418e-07;3.1643e-07;4.5519e-07;2.4878e-07;-0.0024094;-0.0012047;-0.00057077;0.0031732
0.28;2.0028e-07;3.5435e-07;2.8074e-07;8.5479e-07;-0.0035664;-0.0012278;-0.002001;0.00085947
0.285;3.0927e-08;3.631e-07;4.2494e-08;1.4487e-06;-0.0032787;-0.0011068;-0.0031064;-0.0018239
0.29;-2.0188e-07;3.5463e-07;-2.7603e-07;1.9706e-06;-0.001802;-0.00027547;-0.0033205;-0.0039458
0.295;-4.5505e-07;3.5586e-07;-6.6701e-07;2.3774e-06;0.00017213;0.0010505;-0.0024814;-0.0052689
0.3;-6.8157e-07;3.989e-07;-1.1048e-06;2.6501e-06;0.0019626;0.0022954;-0.0012667;-0.0054562
