T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3904e-08;3.6317e-08;4.5473e-08;3.7964e-08;0.0034833;0.0028813;0.0036078;0.003012
0.01;1.5476e-07;1.3032e-07;1.6851e-07;1.4435e-07;0.0019341;0.0017829;0.0026557;0.002508
0.015;2.4455e-07;2.3005e-07;2.9728e-07;2.8279e-07;-0.0036268;-0.0013406;-0.0022036;4.1721e-05
0.02;2.2682e-07;3.0204e-07;3.536e-07;4.2996e-07;-0.0050038;-0.00089811;-0.0036169;0.0006407
0.025;1.2003e-07;3.6021e-07;3.4221e-07;6.0126e-07;-0.0021374;-0.00019656;-0.0018104;0.0013
0.03;-3.6533e-09;4.0058e-07;3.0228e-07;7.885e-07;0.00079581;-0.0012202;-0.00046208;-1.4686e-05
0.035;-9.7254e-08;4.0989e-07;2.5125e-07;9.6853e-07;0.0016219;-0.0012776;-0.00042197;-0.00057513
0.04;-1.4065e-07;4.0402e-07;2.0304e-07;1.1469e-06;0.0023877;5.9978e-05;0.000637;0.00043331
0.045;-1.0839e-07;4.065e-07;1.952e-07;1.3391e-06;0.003665;0.00061711;0.0025921;0.00068846
0.05;1.282e-08;4.1412e-07;2.5973e-07;1.534e-06;0.003463;-0.00019993;0.0032083;-0.00046626
0.055;1.8558e-07;3.9457e-07;3.8053e-07;1.6897e-06;0.00067486;-0.0019703;0.0013067;-0.0026649
0.06;3.2003e-07;3.1752e-07;4.8741e-07;1.7582e-06;-0.0037355;-0.0026413;-0.0024131;-0.0043211
0.065;3.264e-07;2.0388e-07;4.9725e-07;1.7313e-06;-0.0065274;-0.00030267;-0.0053611;-0.0033277
0.07;1.839e-07;1.208e-07;3.7343e-07;1.6496e-06;-0.0054032;0.002752;-0.00535;-0.0010561
0.075;-4.2801e-08;1.1053e-07;1.4893e-07;1.5476e-06;-0.0013435;0.0030925;-0.0027137;-0.00055837
0.08;-2.5878e-07;1.4355e-07;-1.0947e-07;1.4103e-06;0.0022124;0.00038366;7.946e-06;-0.0022455
0.085;-4.0345e-07;1.5649e-07;-3.4937e-07;1.2007e-06;0.0035039;-0.0020014;0.0014778;-0.0035537
0.09;-4.4774e-07;1.3623e-07;-5.3059e-07;9.2446e-07;0.0045207;-0.00067853;0.0032108;-0.0018003
0.095;-3.7165e-07;1.3663e-07;-6.1536e-07;6.4258e-07;0.0051173;0.0023337;0.0045129;0.0013536
0.1;-2.0855e-07;1.8661e-07;-6.2088e-07;3.9338e-07;0.0018711;0.0016619;0.0018544;0.0012867
