T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9405e-08;8.0828e-08;2.1579e-08;9.5019e-08;0.0015396;0.0064128;0.0017121;0.0075387
0.01;6.2429e-08;3.2478e-07;8.0275e-08;4.2731e-07;0.00038102;0.0067239;0.0012846;0.011515
0.015;8.1895e-08;6.5355e-07;1.4039e-07;9.9923e-07;-0.0022739;6.0908e-05;-0.0011721;0.0076728
0.02;3.24e-08;9.2417e-07;1.4729e-07;1.6978e-06;-0.0032515;-0.0047278;-0.0030892;0.0024626
0.025;-1.0009e-07;1.0492e-06;5.054e-08;2.4217e-06;-0.003389;-0.0069283;-0.0051988;-0.00046268
0.03;-3.1479e-07;9.9412e-07;-2.1411e-07;3.0967e-06;-0.0031906;-0.0074913;-0.0082278;-0.0034327
0.035;-6.1628e-07;7.5014e-07;-7.3269e-07;3.6008e-06;-0.0037442;-0.0076185;-0.012083;-0.010215
0.04;-1.0186e-06;3.2612e-07;-1.599e-06;3.7333e-06;-0.0043254;-0.0067927;-0.015735;-0.019509
0.045;-1.5164e-06;-2.3462e-07;-2.8808e-06;3.2595e-06;-0.0033267;-0.0041543;-0.017523;-0.028998
0.05;-2.0722e-06;-8.4622e-07;-4.5945e-06;2.0201e-06;-0.0013156;7.9093e-05;-0.017037;-0.032296
0.055;-2.6366e-06;-1.3892e-06;-6.6972e-06;5.8605e-08;0.00063784;0.0054091;-0.014095;-0.025523
0.06;-3.1712e-06;-1.7442e-06;-9.0862e-06;-2.424e-06;0.0017413;0.0096359;-0.0088174;-0.016157
0.065;-3.6635e-06;-1.8702e-06;-1.1618e-05;-5.2084e-06;0.0016518;0.0087207;-0.0025908;-0.0079785
0.07;-4.13e-06;-1.8711e-06;-1.4142e-05;-8.0714e-06;0.00041937;0.0013199;0.0031854;0.001668
0.075;-4.6159e-06;-1.9688e-06;-1.6535e-05;-1.0794e-05;-0.0019604;-0.0090654;0.0073126;0.0095807
0.08;-5.1804e-06;-2.3878e-06;-1.872e-05;-1.3252e-05;-0.0043398;-0.016656;0.0093804;0.011653
0.085;-5.8605e-06;-3.2422e-06;-2.0669e-05;-1.5456e-05;-0.0049158;-0.018221;0.0094693;0.008634
0.09;-6.6352e-06;-4.5057e-06;-2.2401e-05;-1.7524e-05;-0.0026685;-0.014521;0.0078923;0.0023097
0.095;-7.4183e-06;-6.0394e-06;-2.396e-05;-1.9638e-05;0.001981;-0.0071124;0.0059085;-0.0060039
0.1;-8.0869e-06;-7.6294e-06;-2.5381e-05;-2.2019e-05;0.0071863;0.0026008;0.0052136;-0.015323
0.105;-8.5244e-06;-9.0329e-06;-2.6647e-05;-2.4878e-05;0.01131;0.012325;0.00711;-0.022967
0.11;-8.6551e-06;-1.0039e-05;-2.768e-05;-2.8305e-05;0.013247;0.019457;0.011576;-0.022539
0.115;-8.4595e-06;-1.0516e-05;-2.8339e-05;-3.2128e-05;0.012866;0.022968;0.018252;-0.009212
0.12;-7.9626e-06;-1.0424e-05;-2.843e-05;-3.5896e-05;0.011246;0.022496;0.027184;0.013596
0.125;-7.2183e-06;-9.8422e-06;-2.7725e-05;-3.9026e-05;0.0085469;0.016743;0.036546;0.037446
0.13;-6.3184e-06;-8.9838e-06;-2.6031e-05;-4.0984e-05;0.0039172;0.0054121;0.042578;0.056399
0.135;-5.3917e-06;-8.1574e-06;-2.3277e-05;-4.1383e-05;-0.0017748;-0.0079694;0.042273;0.068336
0.14;-4.5558e-06;-7.6369e-06;-1.9558e-05;-4.0024e-05;-0.0055071;-0.016539;0.034965;0.072274
