T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.1816e-08;3.4659e-08;4.5486e-08;3.7973e-08;0.0033176;0.0027498;0.0036088;0.0030127
0.01;1.4235e-07;1.2076e-07;1.6877e-07;1.4453e-07;0.0014418;0.0014149;0.0026729;0.0025201
0.015;2.106e-07;2.0372e-07;2.9883e-07;2.8417e-07;-0.0040358;-0.0016846;-0.0021369;0.00011149
0.02;1.7019e-07;2.5293e-07;3.5815e-07;4.3531e-07;-0.0046903;-0.0010346;-0.0035467;0.00079229
0.025;5.8752e-08;2.8884e-07;3.4818e-07;6.1326e-07;-0.0010053;-1.8833e-05;-0.0020047;0.0013645
0.03;-4.2808e-08;3.1419e-07;2.9636e-07;8.0312e-07;0.001812;-0.00081866;-0.0013307;-0.00040005
0.035;-9.9314e-08;3.1706e-07;2.0108e-07;9.6635e-07;0.0018047;-0.00098996;-0.0021418;-0.0017411
0.04;-1.0893e-07;3.103e-07;6.1077e-08;1.0881e-06;0.0019374;0.00021548;-0.0014511;-0.0015826
0.045;-5.9684e-08;3.1477e-07;-8.077e-08;1.1669e-06;0.0027714;0.00069171;0.0012963;-0.0018485
0.05;5.3807e-08;3.2568e-07;-1.5823e-07;1.1863e-06;0.0023786;-0.0001716;0.0038607;-0.002896
0.055;1.9339e-07;3.12e-07;-1.3481e-07;1.1157e-06;-0.00027925;-0.0017922;0.0042242;-0.004306
0.06;2.7664e-07;2.4773e-07;-3.4232e-08;9.3255e-07;-0.0042244;-0.0022671;0.0019608;-0.0047101
0.065;2.2647e-07;1.532e-07;7.5496e-08;6.5916e-07;-0.0064649;-0.00016669;-0.0012294;-0.0025218
0.07;3.3316e-08;8.3329e-08;1.291e-07;3.5966e-07;-0.0049945;0.0021459;-0.0032701;0.00043679
0.075;-2.3057e-07;5.8685e-08;9.1361e-08;8.0943e-08;-0.00067427;0.0014923;-0.0040413;0.001241
0.08;-4.6238e-07;3.017e-08;-5.8264e-08;-1.8491e-07;0.0032506;-0.0017932;-0.0049061;-0.0002029
0.085;-5.908e-07;-6.5379e-08;-3.3196e-07;-4.6767e-07;0.0050314;-0.0035879;-0.0050284;-0.0011597
0.09;-5.7842e-07;-2.1615e-07;-6.9062e-07;-7.5253e-07;0.0062303;-0.00085566;-0.0017905;0.00097244
0.095;-4.1128e-07;-3.3671e-07;-1.0257e-06;-9.7321e-07;0.0061628;0.0032787;0.0036743;0.0041663
0.1;-1.5073e-07;-3.8147e-07;-1.2366e-06;-1.0983e-06;0.0013416;0.0028194;0.0062853;0.0035108
0.105;4.5138e-08;-4.0605e-07;-1.3109e-06;-1.1826e-06;-0.0065116;-0.0011987;0.0046591;-0.00024587
0.11;4.0257e-08;-4.7756e-07;-1.2846e-06;-1.2924e-06;-0.0095913;-0.0025819;0.0033765;-0.001808
0.115;-1.4286e-07;-5.8375e-07;-1.1553e-06;-1.4285e-06;-0.0047056;-0.00020628;0.0048475;-0.00031206
0.12;-3.6298e-07;-6.6152e-07;-9.0569e-07;-1.5511e-06;0.0017579;0.0024864;0.0047993;0.0013984
0.125;-5.0856e-07;-6.6799e-07;-5.8788e-07;-1.6307e-06;0.00423;0.0032291;0.00067782;0.002048
0.13;-5.3644e-07;-5.9787e-07;-2.9623e-07;-1.6478e-06;0.0051822;0.0029;-0.0027896;0.0029421
0.135;-4.1158e-07;-4.5933e-07;-6.2489e-08;-1.5682e-06;0.0070325;0.002572;-0.0018677;0.0047923
0.14;-1.1831e-07;-2.7628e-07;1.5139e-07;-1.3609e-06;0.0064633;0.0010004;0.00028495;0.0054426
0.145;2.6777e-07;-1.0323e-07;3.7241e-07;-1.0351e-06;0.00098633;-0.0017979;0.00029964;0.0040401
0.15;6.0097e-07;4.8581e-09;6.0021e-07;-6.328e-07;-0.0052268;-0.0034108;0.00023517;0.0020757
0.155;7.8579e-07;3.2045e-08;8.5909e-07;-2.0317e-07;-0.0066763;-0.0030696;0.0022387;0.00011511
0.16;8.2234e-07;5.5256e-09;1.1856e-06;2.0868e-07;-0.0051883;-0.0012337;0.003187;-0.001541
0.165;7.3066e-07;-2.6611e-08;1.5433e-06;5.6407e-07;-0.0050569;0.00078737;-0.00065548;-0.0029756
0.17;5.2628e-07;-3.2879e-08;1.8181e-06;8.207e-07;-0.0039756;0.0012928;-0.0059927;-0.0049212
0.175;2.9643e-07;4.6462e-09;1.9325e-06;9.5376e-07;0.0019089;0.0022003;-0.0068675;-0.0049828
0.18;1.9479e-07;1.3442e-07;1.9078e-06;1.0143e-06;0.0083625;0.0051695;-0.0042707;-0.00084027
0.185;2.9801e-07;3.8676e-07;1.7887e-06;1.093e-06;0.0080732;0.0046714;-0.0032625;0.0023115
0.19;5.1511e-07;6.6764e-07;1.5713e-06;1.2003e-06;0.0010616;-0.0023573;-0.0045908;1.3243e-05
0.195;6.6914e-07;8.1999e-07;1.2342e-06;1.2792e-06;-0.0061224;-0.0079582;-0.0049973;-0.0023087
0.2;6.4217e-07;8.0213e-07;8.0119e-07;1.3335e-06;-0.0083887;-0.0057022;-0.0026948;0.00031045
0.205;4.3966e-07;7.1079e-07;3.4752e-07;1.4401e-06;-0.0056749;-0.00017345;0.0010426;0.0038891
0.21;1.4679e-07;6.2736e-07;-5.1933e-08;1.6218e-06;-0.0015518;0.0008416;0.0033083;0.0021556
0.215;-1.6681e-07;5.2341e-07;-3.8994e-07;1.7804e-06;-8.6031e-05;-0.0024707;0.0016312;-0.0039957
