T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0757e-08;8.8582e-08;2.1692e-08;9.3808e-08;0.0016468;0.007028;0.001721;0.0074426
0.01;7.2171e-08;3.7823e-07;8.0513e-08;4.2386e-07;0.00083537;0.0091372;0.0012769;0.011526
0.015;1.1005e-07;8.2979e-07;1.3898e-07;1.002e-06;-0.0019218;0.0038243;-0.0013056;0.0083347
0.02;7.6397e-08;1.3005e-06;1.4025e-07;1.7176e-06;-0.0038054;-0.0022943;-0.0032754;0.0026723
0.025;-6.9704e-08;1.6329e-06;3.6605e-08;2.4348e-06;-0.0051915;-0.0087636;-0.0051155;-0.0025512
0.03;-3.5331e-07;1.6908e-06;-2.2812e-07;3.0432e-06;-0.0058146;-0.013216;-0.0077656;-0.0061623
0.035;-7.8975e-07;1.4106e-06;-7.3044e-07;3.4546e-06;-0.0064088;-0.013847;-0.011239;-0.0095989
0.04;-1.3917e-06;8.1782e-07;-1.5553e-06;3.5944e-06;-0.0068351;-0.011182;-0.014569;-0.012134
0.045;-2.1535e-06;1.2909e-08;-2.7683e-06;3.4043e-06;-0.0059607;-0.0057978;-0.016491;-0.014256
0.05;-3.0407e-06;-8.6194e-07;-4.3985e-06;2.8344e-06;-0.0040749;0.00020617;-0.01689;-0.01613
0.055;-3.9922e-06;-1.6797e-06;-6.4452e-06;1.8797e-06;-0.0010771;0.0043707;-0.016434;-0.014681
0.06;-4.9332e-06;-2.3681e-06;-8.8948e-06;5.8419e-07;0.0019206;0.0059992;-0.01579;-0.012571
0.065;-5.8106e-06;-2.9173e-06;-1.173e-05;-1.0524e-06;0.0031805;0.0051412;-0.015046;-0.014693
0.07;-6.6163e-06;-3.3708e-06;-1.4928e-05;-3.0981e-06;0.0025646;0.0025255;-0.014056;-0.018035
0.075;-7.3884e-06;-3.8026e-06;-1.8472e-05;-5.614e-06;0.00012828;-0.0007932;-0.01352;-0.019595
