T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1922e-08;8.2893e-08;2.0703e-08;9.1042e-08;0.0017393;0.0065766;0.0016425;0.0072232
0.01;6.9984e-08;3.3858e-07;7.3703e-08;4.0887e-07;0.00038725;0.0073319;0.00096967;0.010989
0.015;8.8094e-08;6.9331e-07;1.2097e-07;9.735e-07;-0.0027917;0.00059693;-0.0014325;0.0087587
0.02;4.1426e-08;9.9291e-07;1.2581e-07;1.7121e-06;-0.0024146;-0.0050196;-0.0019751;0.0051673
0.025;-6.3719e-08;1.1363e-06;6.7714e-08;2.508e-06;-0.0022459;-0.0074984;-0.003046;-0.00057206
0.03;-2.6313e-07;1.0817e-06;-1.3931e-07;3.2041e-06;-0.0052807;-0.0083394;-0.0088379;-0.0074067
0.035;-6.0876e-07;8.1183e-07;-6.6174e-07;3.6467e-06;-0.006442;-0.0088809;-0.0164;-0.012886
0.04;-1.0889e-06;3.4119e-07;-1.618e-06;3.7306e-06;-0.0043312;-0.0072014;-0.018349;-0.015823
0.045;-1.6439e-06;-2.5574e-07;-2.9835e-06;3.4173e-06;-0.0016545;-0.002911;-0.014409;-0.01597
0.05;-2.2118e-06;-8.6365e-07;-4.6581e-06;2.7387e-06;0.00062722;0.0020334;-0.010309;-0.01327
0.055;-2.7573e-06;-1.3848e-06;-6.5819e-06;1.7716e-06;0.0011751;0.004922;-0.0096073;-0.0098063
0.06;-3.2834e-06;-1.7824e-06;-8.79e-06;5.7311e-07;0.00038564;0.0049767;-0.01311;-0.0086859
0.065;-3.8018e-06;-2.0731e-06;-1.1398e-05;-8.7299e-07;0.00021801;0.0035772;-0.018878;-0.011106
0.07;-4.3111e-06;-2.2987e-06;-1.4534e-05;-2.6625e-06;0.00050719;0.0016385;-0.023406;-0.016354
0.075;-4.8268e-06;-2.5202e-06;-1.8258e-05;-4.9424e-06;-0.0010023;-0.0013116;-0.02359;-0.022878
0.08;-5.4085e-06;-2.8299e-06;-2.2498e-05;-7.8665e-06;-0.0042709;-0.0057319;-0.017769;-0.028658
0.085;-6.1146e-06;-3.3364e-06;-2.7089e-05;-1.154e-05;-0.0056987;-0.010018;-0.010312;-0.031331
0.09;-6.9319e-06;-4.1156e-06;-3.1901e-05;-1.597e-05;-0.00322;-0.011817;-0.0072952;-0.029188
0.095;-7.7791e-06;-5.1655e-06;-3.6901e-05;-2.105e-05;0.00083164;-0.0098574;-0.0078046;-0.02287
0.1;-8.5799e-06;-6.3934e-06;-4.2081e-05;-2.6605e-05;0.0028971;-0.004402;-0.0065345;-0.015081
0.105;-9.3112e-06;-7.6405e-06;-4.7341e-05;-3.2445e-05;0.0026629;0.0028676;-7.9279e-06;-0.0077593
0.11;-9.9805e-06;-8.7352e-06;-5.2484e-05;-3.8396e-05;0.002301;0.0093232;0.0094565;-0.0010603
0.115;-1.0584e-05;-9.5616e-06;-5.7307e-05;-4.4301e-05;0.0029633;0.012178;0.016129;0.0046779
0.12;-1.1103e-05;-1.0117e-05;-6.1697e-05;-5.0047e-05;0.0038051;0.0095192;0.01854;0.0080606
0.125;-1.1534e-05;-1.0527e-05;-6.561e-05;-5.5588e-05;0.0032343;0.0021354;0.019623;0.0084116
0.13;-1.1906e-05;-1.0982e-05;-6.9009e-05;-6.0935e-05;0.0014658;-0.0057573;0.021527;0.007107
0.135;-1.2251e-05;-1.1624e-05;-7.1834e-05;-6.6107e-05;0.0007071;-0.0092043;0.02437;0.0068106
0.14;-1.2564e-05;-1.2459e-05;-7.401e-05;-7.1066e-05;0.0018349;-0.0062297;0.027496;0.010229
0.145;-1.2811e-05;-1.3357e-05;-7.5463e-05;-7.5668e-05;0.003469;0.0011094;0.030414;0.018404
0.15;-1.2963e-05;-1.4128e-05;-7.6128e-05;-7.9667e-05;0.0041102;0.009038;0.032609;0.029728
0.155;-1.3012e-05;-1.4605e-05;-7.5964e-05;-8.278e-05;0.0041452;0.014572;0.033696;0.041169
0.16;-1.2941e-05;-1.4696e-05;-7.4955e-05;-8.4755e-05;0.0054336;0.016231;0.033899;0.049934
0.165;-1.2695e-05;-1.4411e-05;-7.3103e-05;-8.543e-05;0.0085271;0.013924;0.033631;0.054072
0.17;-1.2199e-05;-1.3843e-05;-7.0404e-05;-8.4771e-05;0.011571;0.0087751;0.034063;0.052646
0.175;-1.141e-05;-1.3128e-05;-6.6826e-05;-8.2876e-05;0.011816;0.0028884;0.036178;0.046264
0.18;-1.0366e-05;-1.2397e-05;-6.2316e-05;-7.9934e-05;0.0086025;-0.001505;0.038465;0.037472
0.185;-9.1615e-06;-1.1723e-05;-5.6856e-05;-7.6145e-05;0.0042582;-0.0031821;0.03759;0.030309
0.19;-7.8876e-06;-1.1121e-05;-5.0527e-05;-7.1627e-05;0.0012758;-0.0025268;0.031852;0.028051
0.195;-6.5891e-06;-1.0558e-05;-4.3495e-05;-6.6374e-05;0.00068247;-0.00064655;0.02446;0.030649
0.2;-5.2507e-06;-9.9721e-06;-3.5887e-05;-6.0297e-05;0.0024942;0.0025324;0.021547;0.035254
0.205;-3.8092e-06;-9.2534e-06;-2.7692e-05;-5.3296e-05;0.0057534;0.0080526;0.02541;0.038748
0.21;-2.1829e-06;-8.2427e-06;-1.8779e-05;-4.5318e-05;0.009026;0.015292;0.032071;0.039344
0.215;-3.0875e-07;-6.784e-06;-9.0168e-06;-3.6393e-05;0.010819;0.020576;0.0358;0.036448
0.22;1.8204e-06;-4.824e-06;1.6171e-06;-2.6639e-05;0.0095981;0.019569;0.034003;0.029974
0.225;4.1326e-06;-2.4774e-06;1.3024e-05;-1.6252e-05;0.0050611;0.011389;0.027847;0.020589
0.23;6.487e-06;3.5682e-09;2.5012e-05;-5.487e-06;-0.0016801;-0.00063077;0.018696;0.0096893
