T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2866e-08;3.5443e-08;4.5489e-08;3.7971e-08;0.0034009;0.002812;0.003609;0.0030126
0.01;1.4462e-07;1.2229e-07;1.6871e-07;1.4448e-07;0.0013741;0.0013517;0.0026676;0.0025166
0.015;2.0745e-07;2.0064e-07;2.9845e-07;2.836e-07;-0.0044982;-0.0020493;-0.0021527;7.7133e-05
0.02;1.5504e-07;2.3987e-07;3.5791e-07;4.3272e-07;-0.0047613;-0.0011049;-0.003494;0.00070795
0.025;3.7791e-08;2.6838e-07;3.5318e-07;6.0719e-07;-0.00043695;0.00026008;-0.0016517;0.0013299
0.03;-5.7286e-08;2.9039e-07;3.2126e-07;7.9477e-07;0.0022321;-0.00076849;-0.00051054;-0.00026919
0.035;-1.0413e-07;2.8952e-07;2.6796e-07;9.594e-07;0.0016396;-0.0010761;-0.0011928;-0.0015772
0.04;-1.1134e-07;2.7879e-07;1.8415e-07;1.0835e-06;0.0015179;0.00028351;-0.001258;-0.0016682
0.045;-6.5549e-08;2.8128e-07;8.5692e-08;1.1581e-06;0.0027199;0.00078362;8.0765e-05;-0.0022838
0.05;4.638e-08;2.8978e-07;8.7156e-09;1.1604e-06;0.002584;-0.00029665;0.0016395;-0.0034998
0.055;1.8906e-07;2.693e-07;-2.0133e-08;1.0595e-06;-0.00011126;-0.0020199;0.0022178;-0.0047636
0.06;2.8097e-07;1.9387e-07;-5.5878e-09;8.3883e-07;-0.0039489;-0.0023885;0.0012618;-0.0048204
0.065;2.5173e-07;8.9986e-08;2.1449e-08;5.2959e-07;-0.0057617;9.6458e-05;-0.00026313;-0.0022816
0.07;9.9602e-08;2.0537e-08;3.1961e-08;2.0324e-07;-0.0040858;0.0026682;-0.0010645;0.00091745
0.075;-1.1035e-07;5.2386e-09;1.2972e-08;-9.0119e-08;-0.00054407;0.0016869;-0.0012966;0.0017379
0.08;-3.0811e-07;-1.536e-08;-5.5156e-08;-3.6221e-07;0.0015339;-0.002103;-0.0026246;-2.6245e-05
0.085;-4.6341e-07;-1.1032e-07;-2.1136e-07;-6.5088e-07;0.0018674;-0.0038677;-0.004424;-0.0013103
0.09;-5.4873e-07;-2.6156e-07;-4.6778e-07;-9.4332e-07;0.0037154;-0.00066165;-0.0036133;0.00098594
0.095;-5.0962e-07;-3.7474e-07;-7.7183e-07;-1.163e-06;0.006244;0.003714;-0.00020554;0.0048386
0.1;-3.4067e-07;-4.0496e-07;-1.0564e-06;-1.2634e-06;0.0041782;0.0029603;0.001781;0.0047301
0.105;-1.4793e-07;-4.1461e-07;-1.3039e-06;-1.2953e-06;-0.0022619;-0.0013101;0.0011966;0.00076333
0.11;-5.2999e-08;-4.692e-07;-1.5102e-06;-1.3386e-06;-0.0055972;-0.0023149;0.0020744;-0.0016948
0.115;-6.05e-08;-5.4812e-07;-1.6146e-06;-1.4145e-06;-0.002627;0.00035745;0.0060706;-0.00092033
0.12;-9.6693e-08;-5.9181e-07;-1.5398e-06;-1.4899e-06;0.00035127;0.0024727;0.0082894;0.00095317
0.125;-1.4127e-07;-5.7434e-07;-1.2927e-06;-1.5248e-06;-0.00099912;0.0024311;0.005517;0.0022951
0.13;-2.209e-07;-4.9854e-07;-9.5406e-07;-1.487e-06;-0.0018247;0.0022288;0.0017987;0.00351
0.135;-3.0299e-07;-3.5935e-07;-5.8219e-07;-1.3429e-06;0.0016054;0.0028397;0.00084212;0.0050022
0.14;-3.0532e-07;-1.6429e-07;-1.9332e-07;-1.0724e-06;0.0047922;0.0016472;0.00052424;0.0051207
0.145;-2.052e-07;2.9207e-08;1.8182e-07;-6.9355e-07;0.0034313;-0.0017657;-0.0016117;0.0035506
0.15;-5.2211e-08;1.4831e-07;4.9653e-07;-2.4878e-07;0.00079007;-0.0041988;-0.0032338;0.0017228
0.155;1.2452e-07;1.6654e-07;7.5027e-07;2.1577e-07;0.0010897;-0.0038851;-0.0016631;-0.00013926
0.16;3.3128e-07;1.2144e-07;9.8653e-07;6.5511e-07;0.0013264;-0.0011914;0.00027373;-0.0018797
0.165;5.2199e-07;8.1328e-08;1.2103e-06;1.0266e-06;-0.0025846;0.0015958;-0.0012481;-0.0035437
0.17;6.0196e-07;8.4071e-08;1.3749e-06;1.2807e-06;-0.0062933;0.0018501;-0.0035003;-0.0058488
0.175;5.5927e-07;1.324e-07;1.4754e-06;1.3822e-06;-0.0035613;0.0017882;-0.0016514;-0.0063747
0.18;4.9918e-07;2.5452e-07;1.5827e-06;1.3723e-06;0.002172;0.004101;0.0021995;-0.0025647
0.185;5.0509e-07;4.7096e-07;1.7471e-06;1.3399e-06;0.0031456;0.0034785;0.0023925;0.00078784
0.19;5.3758e-07;6.8853e-07;1.9184e-06;1.3087e-06;-0.001001;-0.0033588;-0.0018165;-0.00066199
0.195;5.0347e-07;7.6395e-07;1.9875e-06;1.2463e-06;-0.0043458;-0.0080514;-0.0063773;-0.0018612
0.2;3.7397e-07;6.8408e-07;1.8793e-06;1.1814e-06;-0.0033095;-0.0044154;-0.0078191;0.0016437
0.205;2.1033e-07;5.6761e-07;1.6021e-06;1.205e-06;0.00057035;0.0014976;-0.0057177;0.0054433
0.21;9.5175e-08;4.8669e-07;1.2217e-06;1.3339e-06;0.0033231;0.0013896;-0.0025397;0.003026
0.215;4.5658e-08;3.8334e-07;7.86e-07;1.4437e-06;0.0019526;-0.003175;-0.0018634;-0.0045394
0.22;8.915e-09;1.9467e-07;2.902e-07;1.3824e-06;-0.00093453;-0.0036907;-0.002943;-0.0091792
0.225;-3.8578e-08;-2.3165e-08;-2.5256e-07;1.1077e-06;4.4903e-05;0.0013378;-0.0008415;-0.0079239
0.23;-4.3599e-08;-1.5704e-07;-7.4976e-07;6.8014e-07;0.0033532;0.0054004;0.0044785;-0.004303
0.235;2.1523e-09;-1.5925e-07;-1.1135e-06;1.9149e-07;0.00075749;0.0051542;0.0062326;-0.00058559
0.24;-3.5128e-08;-6.8037e-08;-1.3808e-06;-2.8235e-07;-0.0073864;0.0023272;0.001517;0.0017805
0.245;-2.6959e-07;3.4378e-08;-1.6416e-06;-7.0429e-07;-0.0084557;-0.0014283;-0.0010438;0.00238
0.25;-5.7945e-07;5.6068e-08;-1.8669e-06;-1.0714e-06;0.002369;-0.0050331;0.0038523;0.0020116
0.255;-7.3397e-07;-6.2079e-08;-1.9465e-06;-1.3826e-06;0.01012;-0.0061722;0.0078382;0.0024452
0.26;-7.0173e-07;-2.981e-07;-1.8807e-06;-1.6055e-06;0.0048882;-0.0032788;0.0038374;0.0046144
0.265;-6.4224e-07;-5.5247e-07;-1.7952e-06;-1.6911e-06;-0.0027333;0.0018064;-0.0022726;0.0063803
0.27;-6.2627e-07;-7.1146e-07;-1.7611e-06;-1.6264e-06;-0.0008115;0.0058349;-0.0018898;0.0056547
0.275;-5.5281e-07;-7.3227e-07;-1.7119e-06;-1.4745e-06;0.0054173;0.0052509;0.0030945;0.0013511
0.28;-3.6209e-07;-6.8738e-07;-1.5648e-06;-1.3683e-06;0.0040225;2.3382e-05;0.004767;-0.0050159
0.285;-1.6504e-07;-6.7742e-07;-1.3314e-06;-1.4152e-06;-0.0035048;-0.0028494;0.0021556;-0.0072642
0.29;-9.1399e-08;-6.9076e-07;-1.0661e-06;-1.5798e-06;-0.0064134;0.00095038;0.00037229;-0.002182
0.295;-1.1646e-07;-6.1731e-07;-7.7427e-07;-1.7053e-06;-0.0015178;0.0060057;0.0017425;0.0053077
0.3;-1.1504e-07;-4.0449e-07;-4.1968e-07;-1.6586e-06;0.0036571;0.0051844;0.0032839;0.0085025
0.305;-3.906e-08;-1.2941e-07;-6.2381e-09;-1.4181e-06;0.0023484;-0.00019241;0.0014464;0.0070196
0.31;4.1933e-08;8.274e-08;3.987e-07;-1.0361e-06;-0.0019496;-0.0048558;-0.0021271;0.0042962
0.315;7.7868e-08;1.5332e-07;7.3723e-07;-5.8062e-07;-0.0016917;-0.0064862;-0.0032056;0.0015835
0.32;1.2033e-07;9.1712e-08;1.0118e-06;-9.8977e-08;0.0022079;-0.0041106;-0.001919;0.00049719
0.325;2.3033e-07;-5.6132e-09;1.2412e-06;4.0306e-07;0.0032231;0.0012431;-0.0016775;0.0011291
0.33;3.7007e-07;-2.3233e-08;1.4051e-06;9.2479e-07;-0.00081977;0.0051519;-0.0035571;0.00046063
0.335;4.4253e-07;9.3814e-08;1.4653e-06;1.4245e-06;-0.0045812;0.0056376;-0.0047482;-0.0022142
