T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0535e-08;7.9872e-08;2.2496e-08;9.0013e-08;0.0016292;0.006337;0.0017848;0.0071415
0.01;6.5773e-08;3.2375e-07;8.5803e-08;4.0031e-07;0.00038;0.0068671;0.0015071;0.010552
0.015;8.3386e-08;6.589e-07;1.5373e-07;9.4267e-07;-0.0025976;0.00043725;-0.0011356;0.0080148
0.02;2.8123e-08;9.4029e-07;1.6135e-07;1.6544e-06;-0.0032469;-0.0047507;-0.0036917;0.0055318
0.025;-1.0784e-07;1.0657e-06;4.9047e-08;2.4585e-06;-0.0032049;-0.0077357;-0.0059031;0.0018722
0.03;-3.25e-07;9.8752e-07;-2.3738e-07;3.216e-06;-0.0032928;-0.0085664;-0.008027;-0.0055794
0.035;-6.2753e-07;7.0245e-07;-7.583e-07;3.7258e-06;-0.0035347;-0.0079871;-0.010727;-0.014239
0.04;-1.0256e-06;2.3422e-07;-1.5852e-06;3.8399e-06;-0.0041068;-0.0066688;-0.013753;-0.017463
0.045;-1.5203e-06;-3.504e-07;-2.7816e-06;3.5431e-06;-0.0036348;-0.0026629;-0.015813;-0.015426
0.05;-2.0816e-06;-9.2741e-07;-4.3833e-06;2.8793e-06;-0.0016984;0.0032694;-0.016616;-0.013917
0.055;-2.6571e-06;-1.3973e-06;-6.4046e-06;1.853e-06;0.00056373;0.00533;-0.016952;-0.015073
0.06;-3.2039e-06;-1.742e-06;-8.8546e-06;4.0886e-07;0.0017471;0.0046894;-0.017345;-0.018339
0.065;-3.7062e-06;-1.979e-06;-1.1734e-05;-1.5456e-06;0.0018033;0.0039296;-0.016992;-0.022487
0.07;-4.1714e-06;-2.1528e-06;-1.5022e-05;-4.0819e-06;0.0011817;0.0011428;-0.015775;-0.024086
0.075;-4.63e-06;-2.3363e-06;-1.8696e-05;-7.187e-06;-0.00065149;-0.0019298;-0.01503;-0.021434
0.08;-5.1347e-06;-2.5973e-06;-2.274e-05;-1.0761e-05;-0.0030397;-0.004271;-0.014571;-0.01609
0.085;-5.7344e-06;-2.9974e-06;-2.7136e-05;-1.4661e-05;-0.0045652;-0.0068543;-0.013585;-0.0099605
0.09;-6.4442e-06;-3.5911e-06;-3.1845e-05;-1.8757e-05;-0.0042547;-0.0086432;-0.011469;-0.0057492
0.095;-7.2319e-06;-4.4011e-06;-3.6787e-05;-2.2995e-05;-0.0019837;-0.0086714;-0.0072383;-0.0056026
0.1;-8.0331e-06;-5.404e-06;-4.1831e-05;-2.7398e-05;0.00089912;-0.0067647;-0.00087793;-0.0075709
0.105;-8.7835e-06;-6.5389e-06;-4.6805e-05;-3.1991e-05;0.0031769;-0.0038031;0.0064608;-0.0076245
0.11;-9.4425e-06;-7.7369e-06;-5.1538e-05;-3.6744e-05;0.0041369;-0.0012361;0.012852;-0.0051555
0.115;-1.0004e-05;-8.9365e-06;-5.5897e-05;-4.159e-05;0.0037076;0.0011078;0.017013;-0.0023563
0.12;-1.0481e-05;-1.0071e-05;-5.9802e-05;-4.6457e-05;0.0029616;0.004065;0.019397;0.00070804
0.125;-1.0888e-05;-1.1052e-05;-6.3203e-05;-5.1247e-05;0.0027281;0.0082786;0.020833;0.0054711
0.13;-1.1224e-05;-1.1761e-05;-6.6068e-05;-5.5817e-05;0.0029172;0.01345;0.022102;0.012065
0.135;-1.1484e-05;-1.2086e-05;-6.8355e-05;-5.9986e-05;0.0031218;0.017199;0.024199;0.020011
0.14;-1.1666e-05;-1.1987e-05;-6.9995e-05;-6.3544e-05;0.0031694;0.01687;0.027456;0.028933
0.145;-1.1763e-05;-1.1529e-05;-7.0899e-05;-6.626e-05;0.003623;0.011801;0.031456;0.038328
0.15;-1.1754e-05;-1.0871e-05;-7.0968e-05;-6.7908e-05;0.0048409;0.0042211;0.035301;0.047187
0.155;-1.1605e-05;-1.0192e-05;-7.0125e-05;-6.8303e-05;0.0063628;-0.0025527;0.03777;0.053033
0.16;-1.1282e-05;-9.6281e-06;-6.8335e-05;-6.7364e-05;0.0075352;-0.0066529;0.037944;0.05376
0.165;-1.0769e-05;-9.2416e-06;-6.5621e-05;-6.5118e-05;0.0077287;-0.0075752;0.035954;0.050799
0.17;-1.0071e-05;-9.0186e-06;-6.2039e-05;-6.1644e-05;0.006973;-0.0055076;0.033504;0.047445
0.175;-9.2182e-06;-8.878e-06;-5.7639e-05;-5.7013e-05;0.0055173;-0.0010999;0.031931;0.045023
0.18;-8.2497e-06;-8.6909e-06;-5.2454e-05;-5.1289e-05;0.0036977;0.0048133;0.030949;0.042523
0.185;-7.2024e-06;-8.3031e-06;-4.6505e-05;-4.4552e-05;0.0026044;0.011245;0.030037;0.038461
0.19;-6.0841e-06;-7.5689e-06;-3.982e-05;-3.694e-05;0.0030707;0.016473;0.028973;0.031585
0.195;-4.8635e-06;-6.4028e-06;-3.2422e-05;-2.8666e-05;0.0051033;0.0181;0.027971;0.021457
0.2;-3.48e-06;-4.8199e-06;-2.433e-05;-1.9999e-05;0.0079276;0.015276;0.027557;0.0098941
0.205;-1.8753e-06;-2.9209e-06;-1.555e-05;-1.1201e-05;0.009772;0.010009;0.027501;0.00054594
0.21;-3.4498e-08;-8.3424e-07;-6.0898e-06;-2.4403e-06;0.0091372;0.0049987;0.026925;-0.0034742
0.215;1.9944e-06;1.3285e-06;4.0185e-06;6.2533e-06;0.0059191;0.0010818;0.024927;-0.0019601
0.22;4.1103e-06;3.4743e-06;1.4696e-05;1.4943e-05;0.0010499;-0.0024303;0.020606;0.0016778
0.225;6.1922e-06;5.5178e-06;2.5802e-05;2.3695e-05;-0.0037797;-0.0057593;0.013755;0.003257
0.23;8.1352e-06;7.3821e-06;3.714e-05;3.2499e-05;-0.0073319;-0.0085804;0.0047598;0.00096972
0.235;9.8695e-06;9.0009e-06;4.8469e-05;4.1252e-05;-0.0093755;-0.011067;-0.0054942;-0.005006
0.24;1.1364e-05;1.0314e-05;5.9539e-05;4.9768e-05;-0.0098318;-0.013412;-0.01521;-0.013999
0.245;1.2624e-05;1.1267e-05;7.0132e-05;5.7794e-05;-0.0088916;-0.015307;-0.023013;-0.025176
0.25;1.3685e-05;1.1834e-05;8.0072e-05;6.5043e-05;-0.0070409;-0.015674;-0.029185;-0.036954
0.255;1.46e-05;1.2042e-05;8.9209e-05;7.1237e-05;-0.0046752;-0.013051;-0.035038;-0.047482
0.26;1.543e-05;1.1994e-05;9.7389e-05;7.6138e-05;-0.0021562;-0.0074087;-0.041552;-0.055991
0.265;1.6225e-05;1.1844e-05;0.00010443;7.9557e-05;-0.00052316;-0.00080397;-0.049111;-0.06255
0.27;1.7e-05;1.1734e-05;0.00011015;8.1357e-05;-0.0012021;0.0040899;-0.05765;-0.067025
0.275;1.7701e-05;1.1746e-05;0.00011431;8.1459e-05;-0.0045823;0.0056505;-0.066354;-0.068791
0.28;1.8223e-05;1.1872e-05;0.00011672;7.9857e-05;-0.0097587;0.0034879;-0.073972;-0.067488
0.285;1.8437e-05;1.2021e-05;0.00011721;7.6618e-05;-0.014961;-0.0016265;-0.079307;-0.063521
0.29;1.8236e-05;1.2053e-05;0.00011569;7.1866e-05;-0.018182;-0.007796;-0.081589;-0.057582
0.295;1.758e-05;1.1825e-05;0.00011214;6.5771e-05;-0.018262;-0.012891;-0.080833;-0.049865
0.3;1.6504e-05;1.1242e-05;0.00010661;5.855e-05;-0.015364;-0.015616;-0.077518;-0.040114
0.305;1.51e-05;1.0263e-05;9.9212e-05;5.0468e-05;-0.01083;-0.016034;-0.072185;-0.028874
0.31;1.3479e-05;8.8966e-06;9.0093e-05;4.18e-05;-0.0065535;-0.014992;-0.065386;-0.017956
0.315;1.1723e-05;7.1751e-06;7.9432e-05;3.2784e-05;-0.0041851;-0.0134;-0.057973;-0.0098852
0.32;9.8625e-06;5.1419e-06;6.741e-05;2.3563e-05;-0.0042495;-0.011541;-0.05097;-0.0065556
0.325;7.8759e-06;2.8505e-06;5.4188e-05;1.4158e-05;-0.0057893;-0.009115;-0.044899;-0.0080305
0.33;5.7212e-06;3.7007e-07;3.9907e-05;4.4962e-06;-0.0076647;-0.0060161;-0.039887;-0.012552
0.335;3.3613e-06;-2.2137e-06;2.469e-05;-5.5363e-06;-0.0087539;-0.0022493;-0.035023;-0.017103
0.34;7.9323e-07;-4.7971e-06;8.6797e-06;-1.6016e-05;-0.0079162;0.0022709;-0.028378;-0.018716
