T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.6896e-09;-2.9088e-09;-3.8447e-09;-2.986e-09;-0.00029273;-0.00023078;-0.00030504;-0.00023691
0.01;-1.1402e-08;-5.3512e-09;-1.257e-08;-5.7464e-09;-3.5298e-05;0.0002608;-9.1401e-05;0.00024764
0.015;-1.1224e-08;5.2882e-09;-1.5167e-08;4.9195e-09;0.00066693;0.0007903;0.00058183;0.00083053
0.02;9.087e-09;3.704e-08;1.3091e-09;3.9907e-08;0.00094698;0.00089914;0.00094643;0.001115
0.025;4.9812e-08;8.9764e-08;4.1903e-08;1.0555e-07;0.00068845;0.00078026;0.00098412;0.0013383
0.03;9.8768e-08;1.5009e-07;1.0391e-07;1.9776e-07;-2.7703e-05;-0.00016649;0.00073078;0.00079206
0.035;1.368e-07;1.9192e-07;1.7738e-07;2.9729e-07;-0.00084662;-0.0013153;0.00018726;-0.00020561
0.04;1.4817e-07;1.9666e-07;2.4776e-07;3.8413e-07;-0.0012899;-0.0016569;-0.00043471;-0.00081283
0.045;1.3082e-07;1.6722e-07;3.0345e-07;4.4997e-07;-0.0010109;-0.0010813;-0.00074288;-0.00087051
0.05;9.9158e-08;1.2459e-07;3.4332e-07;4.9993e-07;-0.00013669;2.4335e-05;-0.00052502;-0.00040226
0.055;7.2594e-08;9.6083e-08;3.7456e-07;5.5022e-07;0.00054756;0.0011061;-0.00016507;0.00042808
0.06;5.7048e-08;1.011e-07;4.011e-07;6.2013e-07;0.00033937;0.0015805;-0.00020826;0.0011427
0.065;3.9173e-08;1.388e-07;4.1645e-07;7.1887e-07;-0.00052383;0.0010396;-0.00068478;0.0011688
0.07;4.2915e-09;1.9078e-07;4.117e-07;8.4116e-07;-0.00084252;0.00010279;-0.0009264;0.00071541
0.075;-3.9953e-08;2.4039e-07;3.9059e-07;9.7654e-07;8.6933e-05;-0.00029692;-0.00038719;0.00033106
0.08;-6.6797e-08;2.8002e-07;3.704e-07;1.1133e-06;0.0013071;-0.00050009;0.00046081;-0.00021681
0.085;-5.9909e-08;3.0246e-07;3.6245e-07;1.2338e-06;0.0013995;-0.00087449;0.00052534;-0.0010847
0.09;-3.0974e-08;3.0456e-07;3.5617e-07;1.3216e-06;0.00036817;-0.00075696;-0.0003873;-0.0015374
0.095;-7.1194e-09;2.9684e-07;3.2475e-07;1.3739e-06;-0.00077631;-3.1338e-05;-0.0016245;-0.0013014
