T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.3134e-08;8.7461e-08;2.3027e-08;9.2436e-08;0.0018354;0.0069391;0.0018269;0.0073337
0.01;8.5106e-08;3.7428e-07;8.6463e-08;4.1671e-07;0.0013016;0.009088;0.0014344;0.011282
0.015;1.3754e-07;8.2733e-07;1.4048e-07;9.9166e-07;-0.0020609;0.0042166;-0.0021803;0.008779
0.02;1.002e-07;1.3122e-06;9.0587e-08;1.7313e-06;-0.005126;-0.0016637;-0.0061348;0.0044103
0.025;-8.1088e-08;1.6713e-06;-1.2876e-07;2.5096e-06;-0.0064019;-0.0083998;-0.007442;-0.0013192
0.03;-4.1678e-07;1.7531e-06;-5.0854e-07;3.1822e-06;-0.0059564;-0.013794;-0.0054069;-0.0071361
0.035;-8.927e-07;1.4729e-06;-1.0146e-06;3.6067e-06;-0.0052604;-0.015194;-0.0046788;-0.012716
0.04;-1.4854e-06;8.4887e-07;-1.6902e-06;3.651e-06;-0.0040827;-0.012326;-0.0088476;-0.017695
0.045;-2.1632e-06;-1.5663e-08;-2.6581e-06;3.2181e-06;-0.0027342;-0.0069245;-0.014551;-0.020502
0.05;-2.9008e-06;-9.6758e-07;-4.033e-06;2.2712e-06;-0.0020322;-7.3556e-05;-0.018023;-0.020632
0.055;-3.6893e-06;-1.8411e-06;-5.9046e-06;8.2266e-07;-0.0020497;0.0063507;-0.021697;-0.0195
0.06;-4.5514e-06;-2.5162e-06;-8.379e-06;-1.0951e-06;-0.0038193;0.009548;-0.02653;-0.018044
0.065;-5.5239e-06;-2.967e-06;-1.1505e-05;-3.4329e-06;-0.0050213;0.0084228;-0.025646;-0.015558
0.07;-6.596e-06;-3.2659e-06;-1.5149e-05;-6.1019e-06;-0.0029708;0.0037367;-0.015815;-0.010961
0.075;-7.7046e-06;-3.5503e-06;-1.9037e-05;-8.9742e-06;5.9835e-05;-0.0025725;-0.0037478;-0.0052959
0.08;-8.7879e-06;-3.9844e-06;-2.2912e-05;-1.1928e-05;0.0019616;-0.009402;0.0048491;-0.0012126
0.085;-9.8247e-06;-4.7427e-06;-2.6605e-05;-1.4899e-05;0.0017811;-0.016532;0.0097459;-0.00012711
0.09;-1.085e-05;-5.9836e-06;-3.0038e-05;-1.7896e-05;-0.00088507;-0.02209;0.011018;-0.0020004
0.095;-1.1938e-05;-7.7806e-06;-3.3253e-05;-2.0992e-05;-0.0041043;-0.022424;0.00647;-0.0058196
0.1;-1.3155e-05;-1.0057e-05;-3.6429e-05;-2.428e-05;-0.0062087;-0.016007;-0.0032777;-0.0096054
0.105;-1.4531e-05;-1.2596e-05;-3.9781e-05;-2.7831e-05;-0.0065497;-0.0049541;-0.010855;-0.011489
0.11;-1.6034e-05;-1.5096e-05;-4.3388e-05;-3.1656e-05;-0.0035663;0.0080211;-0.0096674;-0.010361
0.115;-1.7537e-05;-1.7234e-05;-4.7111e-05;-3.5675e-05;0.0034728;0.020963;0.00039975;-0.0052498
0.12;-1.8841e-05;-1.8726e-05;-5.0625e-05;-3.9714e-05;0.012444;0.030783;0.016329;0.0036863
0.125;-1.9735e-05;-1.9409e-05;-5.3517e-05;-4.3525e-05;0.020468;0.033953;0.033449;0.01449
0.13;-2.0056e-05;-1.9295e-05;-5.5424e-05;-4.6833e-05;0.02528;0.029762;0.045317;0.025823
0.135;-1.9754e-05;-1.8555e-05;-5.6165e-05;-4.9348e-05;0.024603;0.020459;0.048047;0.03754
0.14;-1.8925e-05;-1.7447e-05;-5.576e-05;-5.0789e-05;0.017617;0.008881;0.043636;0.048454
0.145;-1.7787e-05;-1.6259e-05;-5.4352e-05;-5.0924e-05;0.0071378;-0.0024323;0.036697;0.056001
0.15;-1.6587e-05;-1.5234e-05;-5.2116e-05;-4.9629e-05;-0.0022308;-0.010616;0.029436;0.058448
0.155;-1.5508e-05;-1.4507e-05;-4.923e-05;-4.6907e-05;-0.0074735;-0.013288;0.022613;0.055757
0.16;-1.4618e-05;-1.4068e-05;-4.583e-05;-4.2884e-05;-0.0076593;-0.0097332;0.0185;0.048295
0.165;-1.3856e-05;-1.3759e-05;-4.1963e-05;-3.7797e-05;-0.0026325;-0.0007558;0.018787;0.036892
0.17;-1.3039e-05;-1.3318e-05;-3.7581e-05;-3.1948e-05;0.0070782;0.011373;0.022422;0.023992
0.175;-1.1909e-05;-1.2441e-05;-3.2582e-05;-2.5642e-05;0.017862;0.023468;0.026937;0.012643
0.18;-1.0251e-05;-1.0862e-05;-2.6866e-05;-1.9122e-05;0.024481;0.032716;0.03046;0.0044359
0.185;-7.9766e-06;-8.4124e-06;-2.0379e-05;-1.2548e-05;0.024862;0.036931;0.031175;-0.00016529
0.19;-5.1427e-06;-5.0771e-06;-1.3173e-05;-5.989e-06;0.019913;0.033995;0.026425;-0.0010577
0.195;-1.9198e-06;-1.0313e-06;-5.434e-06;5.6218e-07;0.011218;0.02289;0.016234;0.00044365
0.2;1.4638e-06;3.3733e-06;2.5744e-06;7.1441e-06;0.0016346;0.0058389;0.0053046;0.0020203
0.205;4.8085e-06;7.6971e-06;1.0635e-05;1.3787e-05;-0.0047708;-0.012315;-0.0011634;0.0028545
0.21;8.021e-06;1.1531e-05;1.8668e-05;2.0509e-05;-0.0058362;-0.026897;-0.0010781;0.0034905
0.215;1.1118e-05;1.459e-05;2.6738e-05;2.7309e-05;-0.0034254;-0.035136;0.0040244;0.0027373
0.22;1.4156e-05;1.6752e-05;3.4971e-05;3.4112e-05;-0.0012538;-0.036618;0.0090653;-0.0024361
0.225;1.7156e-05;1.8047e-05;4.3418e-05;4.0719e-05;-0.0018234;-0.032846;0.0080255;-0.013235
0.23;2.0045e-05;1.8606e-05;5.1937e-05;4.6808e-05;-0.0069546;-0.025994;-0.0021695;-0.028153
0.235;2.2634e-05;1.8623e-05;6.0185e-05;5.1984e-05;-0.017057;-0.017398;-0.01953;-0.04499
0.24;2.466e-05;1.8328e-05;6.771e-05;5.5835e-05;-0.027999;-0.0075497;-0.038286;-0.060904
0.245;2.5926e-05;1.7961e-05;7.4099e-05;5.8022e-05;-0.032846;0.0017922;-0.052575;-0.072342
0.25;2.6439e-05;1.7712e-05;7.9098e-05;5.8345e-05;-0.027469;0.0076986;-0.058716;-0.07676
0.255;2.6444e-05;1.7663e-05;8.2659e-05;5.6784e-05;-0.01317;0.0083541;-0.056395;-0.073987
0.26;2.6343e-05;1.7762e-05;8.4897e-05;5.3479e-05;0.0046376;0.0034377;-0.049438;-0.065535
0.265;2.652e-05;1.7823e-05;8.5961e-05;4.8692e-05;0.017717;-0.0064357;-0.044484;-0.053089
0.27;2.7138e-05;1.7564e-05;8.5882e-05;4.276e-05;0.017607;-0.019169;-0.046852;-0.0385
0.275;2.7991e-05;1.6679e-05;8.4506e-05;3.6047e-05;0.001227;-0.030845;-0.056925;-0.023988
