T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.3717e-09;-2.6254e-09;-3.8222e-09;-3.0629e-09;-0.00026751;-0.00020829;-0.00030325;-0.00024301
0.01;-9.6718e-09;-4.0992e-09;-1.2446e-08;-6.4564e-09;2.7071e-05;0.00029334;-8.6894e-05;0.00020941
0.015;-7.1324e-09;7.0969e-09;-1.4818e-08;1.7549e-09;0.00068121;0.00072555;0.00058723;0.00072322
0.02;1.344e-08;3.5483e-08;2.3233e-09;3.1437e-08;0.00076545;0.00065031;0.00097611;0.00099362
0.025;4.8253e-08;7.834e-08;4.5108e-08;9.1009e-08;0.00037506;0.00050755;0.0010762;0.0013971
0.03;8.5028e-08;1.2408e-07;1.1209e-07;1.8228e-07;-0.00021734;-0.0002717;0.00086172;0.0011444
0.035;1.0953e-07;1.5114e-07;1.9274e-07;2.9064e-07;-0.00076555;-0.0012248;0.00023394;0.00022448
0.04;1.1253e-07;1.4632e-07;2.6771e-07;3.9155e-07;-0.00095624;-0.0013309;-0.00068818;-0.00082001
0.045;9.5437e-08;1.1628e-07;3.1579e-07;4.6046e-07;-0.00065466;-0.00068995;-0.0014639;-0.0017415
0.05;7.0689e-08;8.1304e-08;3.2337e-07;4.7944e-07;4.1094e-05;0.00029462;-0.001779;-0.0022551
0.055;5.2774e-08;6.5009e-08;2.8666e-07;4.4698e-07;0.00050844;0.0012011;-0.0017655;-0.0018666
0.06;4.3747e-08;8.2214e-08;2.07e-07;3.8389e-07;0.00020703;0.001483;-0.0016702;-0.00058635
0.065;2.9468e-08;1.2735e-07;8.7587e-08;3.2117e-07;-0.00062569;0.00075684;-0.0015108;0.00061835
0.07;-5.3747e-09;1.7738e-07;-6.1548e-08;2.8078e-07;-0.001024;-0.00036482;-0.00087042;0.0011713
0.075;-5.7781e-08;2.1068e-07;-2.1571e-07;2.7115e-07;-0.00038668;-0.00097864;0.00046452;0.0012914
0.08;-1.0767e-07;2.1585e-07;-3.4187e-07;2.893e-07;0.0005888;-0.0012709;0.0017787;0.00093352
0.085;-1.409e-07;1.8632e-07;-4.202e-07;3.2084e-07;0.0007504;-0.0015063;0.0020546;0.00013932
0.09;-1.6202e-07;1.2379e-07;-4.5519e-07;3.4858e-07;0.00021986;-0.0011379;0.0014155;-0.00044586
0.095;-1.8256e-07;4.7792e-08;-4.6502e-07;3.6036e-07;-0.00017578;5.633e-05;0.00059631;-0.00083137
0.1;-2.0481e-07;-6.0922e-09;-4.6573e-07;3.4768e-07;3.6022e-05;0.0017116;0.00013112;-0.0011257
0.105;-2.1631e-07;-7.9496e-10;-4.609e-07;3.1049e-07;0.00082106;0.0030266;0.00030821;-0.00083967
0.11;-2.028e-07;7.4049e-08;-4.4452e-07;2.6409e-07;0.0011845;0.0025495;0.00061758;0.00010073
0.115;-1.6372e-07;1.8797e-07;-4.0972e-07;2.3645e-07;0.00086391;0.00058061;0.00085582;0.0013983
0.12;-1.0872e-07;2.9138e-07;-3.4813e-07;2.6045e-07;0.00040939;-0.0014234;0.0012855;0.0027335
0.125;-4.8081e-08;3.4713e-07;-2.4933e-07;3.5909e-07;4.1004e-05;-0.0023968;0.0016925;0.0032444
0.13;1.0454e-08;3.4501e-07;-1.0912e-07;5.2438e-07;-0.00020992;-0.0022374;0.0016235;0.0020971
0.135;5.9937e-08;2.9554e-07;6.1097e-08;7.1284e-07;-0.00051337;-0.0015523;0.00078177;-0.00024001
0.14;9.3834e-08;2.2163e-07;2.3421e-07;8.6962e-07;-0.00073475;-0.00040555;-0.00054886;-0.0022991
0.145;1.1205e-07;1.5672e-07;3.7935e-07;9.5678e-07;-0.00052248;0.0011243;-0.0016921;-0.0032763
0.15;1.2474e-07;1.3687e-07;4.7579e-07;9.6404e-07;7.9159e-05;0.0024827;-0.002207;-0.003121
0.155;1.4737e-07;1.8561e-07;5.2077e-07;9.0796e-07;0.000716;0.0030098;-0.0019141;-0.0019517
0.16;1.8846e-07;2.9643e-07;5.2786e-07;8.2576e-07;0.00076613;0.0019663;-0.0011186;-0.0001389
0.165;2.3661e-07;4.2413e-07;5.1452e-07;7.5719e-07;-0.00019619;-0.00060977;-0.00051307;0.0012332
0.17;2.6332e-07;5.0554e-07;4.9065e-07;7.2674e-07;-0.0015201;-0.0030984;-0.00032731;0.0018202
