T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.4258e-09;-2.6359e-09;-3.8491e-09;-2.9706e-09;-0.0002718;-0.00020913;-0.00030538;-0.00023568
0.01;-9.697e-09;-3.8158e-09;-1.2585e-08;-5.6158e-09;3.7819e-05;0.0003183;-9.1566e-05;0.00025435
0.015;-6.7599e-09;8.3588e-09;-1.5101e-08;5.405e-09;0.00070014;0.00075568;0.00058921;0.00084302
0.02;1.3941e-08;3.7357e-08;1.9011e-09;4.0824e-08;0.00072537;0.00059146;0.00097471;0.0011088
0.025;4.7034e-08;7.7959e-08;4.3848e-08;1.0623e-07;0.0002671;0.00033677;0.001022;0.0012913
0.03;8.0036e-08;1.1743e-07;1.078e-07;1.9721e-07;-0.00027435;-0.00042259;0.00074048;0.00075953
0.035;1.0079e-07;1.3673e-07;1.8297e-07;2.9619e-07;-0.00070653;-0.0011949;0.00015794;-0.0001197
0.04;1.023e-07;1.2786e-07;2.542e-07;3.8634e-07;-0.00083449;-0.0010635;-0.0004734;-0.00059021
0.045;8.6176e-08;1.0082e-07;3.1012e-07;4.6091e-07;-0.00057874;-0.00039133;-0.00075388;-0.0006573
0.05;6.3102e-08;7.2798e-08;3.5071e-07;5.2288e-07;2.1419e-05;0.00031349;-0.00047561;-0.00035301
0.055;4.5254e-08;5.9231e-08;3.8514e-07;5.8349e-07;0.00039962;0.00084399;-1.7211e-05;0.00024299
0.06;3.363e-08;6.8481e-08;4.1918e-07;6.5588e-07;0.00010189;0.00098365;-1.0069e-05;0.00070191
0.065;1.6962e-08;9.6481e-08;4.4517e-07;7.4274e-07;-0.00050521;0.00051985;-0.00063097;0.0004598
0.07;-1.2486e-08;1.2995e-07;4.4746e-07;8.315e-07;-0.00052224;-8.3173e-05;-0.0012666;-0.00030602
0.075;-4.3161e-08;1.6023e-07;4.1791e-07;9.0453e-07;0.00041945;-0.00017605;-0.0012851;-0.00095503
0.08;-5.2129e-08;1.8556e-07;3.623e-07;9.4887e-07;0.0013206;-0.00021761;-0.00080127;-0.0013403
0.085;-3.2539e-08;2.0125e-07;2.8872e-07;9.5932e-07;0.00097213;-0.00055246;-0.00063216;-0.0013735
0.09;-4.562e-09;2.0473e-07;1.968e-07;9.4685e-07;-0.00029886;-0.00042917;-0.00083425;-0.00046655
0.095;4.9e-09;2.0517e-07;8.1942e-08;9.3874e-07;-0.0011871;0.00018557;-0.001002;0.0008171
0.1;-1.2921e-08;2.1738e-07;-5.6539e-08;9.6142e-07;-0.0010014;0.00075658;-0.00088963;0.0016483
0.105;-4.182e-08;2.5214e-07;-2.09e-07;1.0291e-06;0.00011141;0.0010486;-0.00023221;0.0019548
0.11;-5.7171e-08;3.0649e-07;-3.5761e-07;1.1396e-06;0.00097695;0.000525;0.00054175;0.0014784
0.115;-4.808e-08;3.6127e-07;-4.8503e-07;1.2759e-06;0.00098259;-0.00049079;0.0011538;0.00058289
0.12;-2.055e-08;3.9714e-07;-5.7649e-07;1.4202e-06;0.00049387;-0.0010255;0.0017234;4.6808e-05
0.125;9.8019e-09;4.0867e-07;-6.225e-07;1.5649e-06;-0.00026678;-0.00092488;0.0019161;-2.579e-06
0.13;2.471e-08;3.9904e-07;-6.2614e-07;1.7086e-06;-0.0009701;-0.0007666;0.0014753;-8.5619e-05
0.135;1.091e-08;3.7088e-07;-6.057e-07;1.845e-06;-0.0013285;-0.00071565;0.00045524;-0.00049461
0.14;-3.3205e-08;3.3178e-07;-5.8703e-07;1.966e-06;-0.0011002;-0.00016401;-0.00059908;-0.00074212
0.145;-9.4798e-08;3.0202e-07;-5.8754e-07;2.0703e-06;-0.00030039;0.00091026;-0.00094069;-0.00059054
0.15;-1.5286e-07;3.0469e-07;-6.0461e-07;2.1634e-06;0.00058402;0.0016874;-0.00038716;-0.0003049
0.155;-1.8843e-07;3.4785e-07;-6.1731e-07;2.2512e-06;0.0012166;0.0015564;0.00073417;-0.00012069
0.16;-1.9224e-07;4.1791e-07;-6.0048e-07;2.335e-06;0.0013269;0.00060008;0.0016314;-0.00019923
0.165;-1.6994e-07;4.8453e-07;-5.4477e-07;2.4046e-06;0.00076655;-0.00087424;0.001485;-0.00093529
0.17;-1.3717e-07;5.175e-07;-4.6528e-07;2.4388e-06;6.9205e-05;-0.0018232;0.00042151;-0.0018913
0.175;-1.045e-07;5.0943e-07;-3.8854e-07;2.4228e-06;-8.1231e-05;-0.0014666;-0.00064441;-0.0021376
0.18;-6.8407e-08;4.7698e-07;-3.3089e-07;2.36e-06;0.0003533;-0.00048419;-0.00088746;-0.001599
0.185;-1.9029e-08;4.435e-07;-2.8718e-07;2.2712e-06;0.00071147;0.0004018;-0.00023209;-0.00049023
0.19;4.1891e-08;4.2218e-07;-2.3872e-07;2.1827e-06;0.00021753;0.00057751;0.00061343;0.00051876
0.195;9.7618e-08;4.1067e-07;-1.6424e-07;2.1127e-06;-0.0006337;0.00020775;0.0014669;0.00096426
0.2;1.3742e-07;4.0228e-07;-4.1809e-08;2.0638e-06;-0.00064717;3.8953e-05;0.0023699;0.00072446
0.205;1.6717e-07;3.898e-07;1.4259e-07;2.0156e-06;-0.00015583;-0.00036182;0.002593;-0.00065782
0.21;1.9422e-07;3.5526e-07;3.7983e-07;1.923e-06;-5.8399e-05;-0.0014005;0.0016399;-0.0028976
0.215;2.1553e-07;2.7356e-07;6.3876e-07;1.7349e-06;-0.00039809;-0.002375;9.6353e-05;-0.0047424
0.22;2.245e-07;1.41e-07;8.8749e-07;1.4303e-06;-0.00059162;-0.0017054;-0.00091798;-0.004591
0.225;2.2146e-07;-7.3307e-09;1.1134e-06;1.0352e-06;-0.0003719;0.00043957;-0.00090891;-0.0026535
0.23;2.1096e-07;-1.2414e-07;1.3209e-06;5.9791e-07;-0.00022211;0.0020888;-0.00056725;-0.00071818
0.235;1.9004e-07;-1.7891e-07;1.5097e-06;1.6256e-07;-0.00060867;0.0028770000000000002;-0.00092293;0.00087187
0.24;1.4691e-07;-1.6073e-07;1.659e-06;-2.3617e-07;-0.0011688;0.0029633;-0.0022317;0.0020619
0.245;8.0878e-08;-7.7613e-08;1.7371e-06;-5.7504e-07;-0.00067161;0.0022353;-0.003473;0.0027281
0.25;1.9637e-08;4.7562e-08;1.7286e-06;-8.3834e-07;0.0010501;0.00113;-0.0034539;0.0033175
0.255;6.5173e-09;1.8308e-07;1.6516e-06;-1.0126e-06;0.0028024;-0.00029997;-0.0020404;0.0038099
