T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1855e-08;8.1026e-08;2.2766e-08;9.198e-08;0.0017339;0.0064285;0.0018062;0.0072976
0.01;7.3516e-08;3.3171e-07;8.8257e-08;4.1369e-07;0.00068342;0.007227;0.0016383;0.01115
0.015;1.0406e-07;6.8145e-07;1.6388e-07;9.8253e-07;-0.0023775;0.00070253;-0.00082656;0.0086284
0.02;5.6213e-08;9.746e-07;1.818e-07;1.7171e-06;-0.0039039;-0.0052378;-0.0037857;0.0046408
0.025;-9.8614e-08;1.0973e-06;6.2993e-08;2.5016e-06;-0.0046543;-0.008418;-0.007152;-0.000651
0.03;-3.5189e-07;1.0013e-06;-2.5583e-07;3.184e-06;-0.0032394;-0.0090831;-0.0088637;-0.0074951
0.035;-6.6413e-07;6.8644e-07;-7.9898e-07;3.5711e-06;-0.0014693;-0.0084315;-0.009085;-0.016127
0.04;-1.0417e-06;1.9578e-07;-1.6142e-06;3.4478e-06;-0.0037312;-0.0056478;-0.01265;-0.024717
0.045;-1.5329e-06;-3.8062e-07;-2.8351e-06;2.6356e-06;-0.0053824;-0.0012158;-0.019799;-0.030407
0.05;-2.1162e-06;-9.331e-07;-4.5785e-06;1.0564e-06;-0.0020083;0.0031335;-0.022041;-0.030984
0.055;-2.7055e-06;-1.3784e-06;-6.771e-06;-1.2197e-06;0.001546;0.0054526;-0.013946;-0.024808
0.06;-3.2472e-06;-1.6954e-06;-9.192e-06;-3.9591e-06;0.0022718;0.004832;-0.0043147;-0.012279
0.065;-3.7411e-06;-1.927e-06;-1.1711e-05;-6.8174e-06;0.0015519;0.0020067;-0.0034367;0.0027556
0.07;-4.2195e-06;-2.1655e-06;-1.432e-05;-9.453e-06;-0.00029737;-0.0025563;-0.0038771;0.015093
0.075;-4.7278e-06;-2.5399e-06;-1.6919e-05;-1.1637e-05;-0.0021068;-0.0083058;0.0047385;0.021084
0.08;-5.3036e-06;-3.1839e-06;-1.9291e-05;-1.3314e-05;-0.0032957;-0.013271;0.013414;0.0195
0.085;-5.9831e-06;-4.1696e-06;-2.136e-05;-1.4609e-05;-0.0049851;-0.014098;0.010823;0.011076
0.09;-6.78e-06;-5.4376e-06;-2.3237e-05;-1.5786e-05;-0.0044379;-0.0085132;0.0045776;-0.0015978
0.095;-7.6219e-06;-6.7816e-06;-2.4996e-05;-1.7159e-05;0.00081575;0.0024064;0.0048188;-0.014096
0.1;-8.367e-06;-7.9215e-06;-2.6597e-05;-1.8976e-05;0.0069367;0.013933;0.0078698;-0.021456
0.105;-8.891e-06;-8.6292e-06;-2.799e-05;-2.1309e-05;0.010767;0.020677;0.0087071;-0.019934
0.11;-9.1141e-06;-8.8228e-06;-2.9148e-05;-2.3999e-05;0.013308;0.020489;0.010159;-0.0086113
0.115;-8.9957e-06;-8.5696e-06;-2.9978e-05;-2.6666e-05;0.014027;0.015266;0.016024;0.010457
0.12;-8.5555e-06;-8.0246e-06;-3.0284e-05;-2.8785e-05;0.011725;0.0080921;0.025871;0.033294
0.125;-7.8614e-06;-7.3666e-06;-2.9822e-05;-2.9806e-05;0.0085971;0.00093436;0.03554;0.054548
0.13;-6.9881e-06;-6.7561e-06;-2.8399e-05;-2.9296e-05;0.0057245;-0.0047387;0.041402;0.068059
0.135;-6.0309e-06;-6.2936e-06;-2.5916e-05;-2.7076e-05;0.0010157;-0.0071195;0.043412;0.068762
0.14;-5.1166e-06;-5.9754e-06;-2.2384e-05;-2.3302e-05;-0.0044598;-0.004458;0.04054;0.055642
0.145;-4.3344e-06;-5.6731e-06;-1.7976e-05;-1.8424e-05;-0.0061318;0.0031691;0.029628;0.032778
0.15;-3.6646e-06;-5.1705e-06;-1.3035e-05;-1.304e-05;-0.0028838;0.012847;0.012958;0.0075989
0.155;-2.9963e-06;-4.2559e-06;-7.95e-06;-7.7184e-06;0.0027581;0.020139;-0.0014353;-0.012563
0.16;-2.1841e-06;-2.8208e-06;-3.0083e-06;-2.8477e-06;0.0087484;0.021538;-0.01006;-0.023582
0.165;-1.1035e-06;-9.1749e-07;1.6004e-06;1.4151e-06;0.012747;0.015946;-0.01658;-0.025099
0.17;2.8799e-07;1.2406e-06;5.7238e-06;5.1213e-06;0.012149;0.0044699;-0.022253;-0.019458
0.175;1.9151e-06;3.3304e-06;9.2859e-06;8.4532e-06;0.0067247;-0.0099324;-0.022685;-0.010497
0.18;3.6144e-06;5.0146e-06;1.2376e-05;1.1622e-05;-0.00094998;-0.022536;-0.015119;-0.0025616
0.185;5.1988e-06;6.0653e-06;1.5226e-05;1.4765e-05;-0.0082467;-0.028188;-0.0040401;0.00060064
0.19;6.5004e-06;6.4573e-06;1.8054e-05;1.7871e-05;-0.014377;-0.024552;0.0022276;-0.0035747
0.195;7.3932e-06;6.3613e-06;2.0916e-05;2.0735e-05;-0.01835;-0.014514;0.00058325;-0.015786
0.2;7.829e-06;6.0356e-06;2.3719e-05;2.2986e-05;-0.018228;-0.0038465;-0.0052673;-0.033186
0.205;7.8653e-06;5.704e-06;2.6297e-05;2.4205e-05;-0.013751;0.0033923;-0.012757;-0.049367
0.21;7.6476e-06;5.4941e-06;2.8434e-05;2.4088e-05;-0.0065866;0.0063649;-0.022551;-0.057555
0.215;7.3629e-06;5.4314e-06;2.9877e-05;2.2571e-05;0.001239;0.005423;-0.032954;-0.054557
0.22;7.186e-06;5.4413e-06;3.0415e-05;1.9846e-05;0.0073912;0.00041946;-0.039389;-0.042118
0.225;7.2221e-06;5.355e-06;2.9975e-05;1.6283e-05;0.0096679;-0.0081112;-0.038941;-0.024925
0.23;7.4612e-06;4.948e-06;2.8644e-05;1.2305e-05;0.0066135;-0.017545;-0.032438;-0.0082752
0.235;7.7646e-06;4.0273e-06;2.6623e-05;8.2658e-06;-0.0014571;-0.023572;-0.022652;0.0034167
0.24;7.905e-06;2.5373e-06;2.4163e-05;4.3716e-06;-0.011577;-0.022024;-0.012578;0.0082298
0.245;7.6532e-06;6.2223e-07;2.1479e-05;6.6707e-07;-0.019815;-0.012023;-0.0052088;0.0069651
0.25;6.863e-06;-1.4067e-06;1.8701e-05;-2.9194e-06;-0.023286;0.0029006;-0.0023839;0.0024894
0.255;5.5256e-06;-3.1869e-06;1.5843e-05;-6.4895e-06;-0.020525;0.017016;-0.0039072;-0.0011924
0.26;3.7889e-06;-4.4391e-06;1.2836e-05;-1.0081e-05;-0.011449;0.02526;-0.0080499;-0.00055669
