T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1902e-08;9.0463e-08;2.1124e-08;9.1089e-08;0.0017377;0.0071772;0.0016759;0.0072269
0.01;7.2474e-08;3.8874e-07;7.5895e-08;4.0854e-07;0.00058955;0.0095283;0.0010444;0.010952
0.015;9.9213e-08;8.5621e-07;1.2352e-07;9.698800000000001e-07;-0.0025025;0.0040188;-0.0016184;0.0085634
0.02;6.435e-08;1.345e-06;1.1915e-07;1.7001e-06;-0.0024478;-0.0023106;-0.0025539;0.004958
0.025;-3.6336e-08;1.705e-06;5.074e-08;2.4873e-06;-0.0027998;-0.0080076;-0.0025682;-0.00039632
0.03;-2.6312e-07;1.8075e-06;-1.2603e-07;3.1811e-06;-0.0072658;-0.01259;-0.0060721;-0.0070657
0.035;-7.0867e-07;1.5624e-06;-5.5714e-07;3.6255e-06;-0.010263;-0.015233;-0.014256;-0.012898
0.04;-1.3875e-06;9.5554e-07;-1.4296e-06;3.7088e-06;-0.0084191;-0.013731;-0.021077;-0.016011
0.045;-2.2411e-06;7.9223e-08;-2.8309e-06;3.3859e-06;-0.0055587;-0.0078465;-0.021269;-0.016492
0.05;-3.1961e-06;-9.0022e-07;-4.6997e-06;2.6734e-06;-0.0025573;-0.00040358;-0.016147;-0.014683
0.055;-4.1745e-06;-1.8177e-06;-6.8853e-06;1.6386e-06;0.00068404;0.0053726;-0.0092017;-0.011109
0.06;-5.1217e-06;-2.5723e-06;-9.2416e-06;3.7093e-07;0.0018278;0.0076775;-0.00444;-0.0075193
0.065;-6.0212e-06;-3.1465e-06;-1.1718e-05;-1.0553e-06;0.0019908;0.006774;-0.0051613;-0.0051585
0.07;-6.8638e-06;-3.5884e-06;-1.4408e-05;-2.5983e-06;0.0025512;0.0038152;-0.011837;-0.0041751
0.075;-7.6644e-06;-3.9871e-06;-1.7527e-05;-4.2593e-06;0.00083948;-0.00035455;-0.022464;-0.0052458
0.08;-8.5076e-06;-4.4651e-06;-2.1314e-05;-6.1103e-06;-0.0042412;-0.0059873;-0.031048;-0.0099427
0.085;-9.5236e-06;-5.1746e-06;-2.5889e-05;-8.3246e-06;-0.0095879;-0.012524;-0.032088;-0.019095
0.09;-1.0793e-05;-6.2542e-06;-3.1201e-05;-1.116e-05;-0.010676;-0.017101;-0.026782;-0.030607
0.095;-1.2268e-05;-7.759e-06;-3.7099e-05;-1.488e-05;-0.0058567;-0.016949;-0.020181;-0.04013
0.1;-1.3802e-05;-9.6236e-06;-4.3452e-05;-1.9661e-05;0.0011006;-0.011856;-0.016136;-0.044818
0.105;-1.5248e-05;-1.1681e-05;-5.0194e-05;-2.5559e-05;0.0060542;-0.0035581;-0.015001;-0.044556
0.11;-1.6516e-05;-1.3713e-05;-5.7304e-05;-3.2512e-05;0.0081616;0.0055805;-0.014477;-0.039895
0.115;-1.7577e-05;-1.551e-05;-6.4752e-05;-4.0351e-05;0.0083917;0.013232;-0.012525;-0.030907
0.12;-1.8424e-05;-1.6923e-05;-7.2464e-05;-4.8806e-05;0.0087088;0.017466;-0.0086379;-0.018459
0.125;-1.9048e-05;-1.7903e-05;-8.0324e-05;-5.7554e-05;0.0091902;0.017195;-0.0031554;-0.0049878
0.13;-1.9465e-05;-1.8507e-05;-8.8177e-05;-6.6282e-05;0.0073076;0.012977;0.0036453;0.0065817
0.135;-1.976e-05;-1.8864e-05;-9.585e-05;-7.4757e-05;0.002563;0.0067119;0.010822;0.0137
0.14;-2.0051e-05;-1.9127e-05;-0.00010319;-8.2872e-05;-0.0023443;0.00090009;0.016137;0.015215
0.145;-2.0429e-05;-1.9409e-05;-0.00011009;-9.0641e-05;-0.0045429;-0.0025595;0.018504;0.012394
0.15;-2.0906e-05;-1.9765e-05;-0.00011652;-9.8155e-05;-0.0035028;-0.003298;0.01894;0.0079979
0.155;-2.144e-05;-2.0188e-05;-0.00012249;-0.00010552;-0.00098298;-0.0020641;0.018839;0.0041457
0.16;-2.197e-05;-2.0634e-05;-0.00012797;-0.0001128;0.0013341;0.00019652;0.019834;0.0019179
0.165;-2.2441e-05;-2.1044e-05;-0.0001329;-0.00012003;0.0033009;0.0027085;0.02372;0.0025444
0.17;-2.2799e-05;-2.1362e-05;-0.00013716;-0.00012714;0.0057699;0.0045838;0.030347;0.007361
0.175;-2.2984e-05;-2.156e-05;-0.00014059;-0.00013394;0.0081303;0.0050786;0.036151;0.016933
0.18;-2.2963e-05;-2.1643e-05;-0.00014309;-0.00014015;0.0082589;0.0041701;0.038034;0.030479
0.185;-2.2772e-05;-2.1643e-05;-0.00014464;-0.00014541;0.0054146;0.0024268;0.037991;0.045637
0.19;-2.25e-05;-2.1612e-05;-0.0001452;-0.00014937;0.0010966;8.2464e-05;0.040795;0.058715
0.195;-2.2236e-05;-2.1618e-05;-0.00014465;-0.00015176;-0.0017966;-0.0031286;0.048732;0.065959
0.2;-2.2007e-05;-2.1744e-05;-0.00014275;-0.00015251;-0.0010108;-0.0063858;0.05882;0.065822
0.205;-2.1753e-05;-2.2039e-05;-0.00013931;-0.00015169;0.0030195;-0.0071372;0.064308;0.05991
0.21;-2.1358e-05;-2.2462e-05;-0.00013431;-0.00014947;0.008265;-0.0031573;0.060699;0.051507
0.215;-2.0699e-05;-2.2863e-05;-0.00012793;-0.00014607;0.012855;0.0048944;0.049783;0.04326
0.22;-1.9688e-05;-2.3036e-05;-0.00012047;-0.00014168;0.015287;0.013302;0.037032;0.036214
