T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9095e-08;7.9205e-08;2.2034e-08;9.2264e-08;0.001515;0.006284;0.0017481;0.0073201
0.01;6.1646e-08;3.1637e-07;8.2866e-08;4.1429e-07;0.0003919;0.0064388;0.0013831;0.011131
0.015;7.968e-08;6.3108e-07;1.4671e-07;9.8115e-07;-0.0023599;-0.00023602;-0.0011423;0.0084625
0.02;2.5592e-08;8.7777e-07;1.5454e-07;1.712e-06;-0.0034196;-0.0052191;-0.0033417;0.0046638
0.025;-1.1261e-07;9.6486e-07;4.8442e-08;2.493e-06;-0.0033127;-0.0075616;-0.0057684;-0.00064675
0.03;-3.2801e-07;8.61e-07;-2.3972e-07;3.1452e-06;-0.0028644;-0.0077241;-0.0087942;-0.0096287
0.035;-6.1644e-07;5.7063e-07;-7.9076e-07;3.4096e-06;-0.0029726;-0.0071957;-0.012235;-0.021393
0.04;-9.8094e-07;1.3346e-07;-1.6922e-06;3.027e-06;-0.0031162;-0.0045669;-0.015794;-0.030397
0.045;-1.4169e-06;-3.6498e-07;-3.0108e-06;1.8478e-06;-0.0026045;-0.00033546;-0.0176;-0.03336
0.05;-1.9006e-06;-8.3925e-07;-4.7433e-06;-1.171e-07;-0.0012198;0.0022825;-0.01553;-0.029528
0.055;-2.39e-06;-1.246e-06;-6.7944e-06;-2.6656e-06;0.00076141;0.0031271;-0.0099698;-0.017208
0.06;-2.8497e-06;-1.5878e-06;-9.0116e-06;-5.4135e-06;0.0016291;0.0020767;-0.0033166;0.0012342
0.065;-3.2767e-06;-1.9244e-06;-1.123e-05;-7.9343e-06;0.00099162;-0.0016402;0.0031912;0.016968
0.07;-3.6944e-06;-2.359e-06;-1.3295e-05;-9.9463e-06;-0.00025039;-0.0062095;0.0091578;0.023794
0.075;-4.1345e-06;-2.9685e-06;-1.5082e-05;-1.1365e-05;-0.0015351;-0.0077998;0.01302;0.023697
0.08;-4.6158e-06;-3.7272e-06;-1.6532e-05;-1.2251e-05;-0.0017783;-0.0041685;0.014017;0.018941
0.085;-5.1254e-06;-4.5089e-06;-1.7653e-05;-1.2805e-05;-0.00048984;0.0023242;0.012281;0.007641
0.09;-5.6169e-06;-5.1737e-06;-1.8514e-05;-1.3358e-05;0.0019385;0.0070468;0.0085464;-0.0075884
