T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0375e-08;8.7662e-08;2.1741e-08;9.1633e-08;0.0016165;0.006955;0.0017249;0.00727
0.01;6.7508e-08;3.7248e-07;8.0586e-08;4.1246e-07;0.00055541;0.0088982;0.0012711;0.011134
0.015;9.3265e-08;8.0429e-07;1.3754e-07;9.8202e-07;-0.0022717;0.0028734;-0.001422;0.0087708
0.02;4.3963e-08;1.2197e-06;1.3212e-07;1.7202e-06;-0.0037402;-0.0041824;-0.0035728;0.0047293
0.025;-1.0996e-07;1.462e-06;1.517e-08;2.5052e-06;-0.0046295;-0.0096888;-0.0053494;-0.00098188
0.03;-3.7979e-07;1.4337e-06;-2.6309e-07;3.1868e-06;-0.0046505;-0.011965;-0.0075514;-0.0072817
0.035;-7.664e-07;1.1171e-06;-7.6642e-07;3.6136e-06;-0.0046862;-0.011119;-0.010451;-0.013108
0.04;-1.2777e-06;5.6489e-07;-1.5712e-06;3.6629e-06;-0.0052891;-0.0077428;-0.013661;-0.017106
0.045;-1.9174e-06;-1.2706e-07;-2.7521e-06;3.279e-06;-0.004986;-0.0034353;-0.01644;-0.017576
0.05;-2.662e-06;-8.5401e-07;-4.3599e-06;2.4948e-06;-0.0034166;0.00063753;-0.017713;-0.014457
0.055;-3.464e-06;-1.5228e-06;-6.3982e-06;1.4098e-06;-0.0011776;0.0040175;-0.016744;-0.0096159
0.06;-4.2672e-06;-2.0729e-06;-8.835e-06;1.4418e-07;0.0010804;0.0054962;-0.015138;-0.0048261
0.065;-5.0254e-06;-2.4967e-06;-1.164e-05;-1.1993e-06;0.0025295;0.0046139;-0.014334;-0.0013913
0.07;-5.7228e-06;-2.8361e-06;-1.4799e-05;-2.5692e-06;0.0023437;0.0021454;-0.013961;-0.00071486
0.075;-6.3858e-06;-3.1682e-06;-1.8322e-05;-4.002e-06;0.00042078;-0.0015515;-0.015109;-0.0042864
0.08;-7.0747e-06;-3.5999e-06;-2.2267e-05;-5.6516e-06;-0.0024969;-0.0064161;-0.018698;-0.013031
0.085;-7.8595e-06;-4.2515e-06;-2.6734e-05;-7.7862e-06;-0.0051741;-0.01118;-0.023046;-0.025754
0.09;-8.7817e-06;-5.2154e-06;-3.1812e-05;-1.0728e-05;-0.0058344;-0.013815;-0.025819;-0.038837
0.095;-9.825e-06;-6.5083e-06;-3.7528e-05;-1.4756e-05;-0.0038683;-0.012533;-0.025254;-0.048111
0.1;-1.0922e-05;-8.0459e-06;-4.3813e-05;-2.0021e-05;-0.00045265;-0.0070598;-0.020293;-0.05078
0.105;-1.1985e-05;-9.6637e-06;-5.0496e-05;-2.6492e-05;0.0032545;0.00064284;-0.011559;-0.045816
0.11;-1.2931e-05;-1.118e-05;-5.7342e-05;-3.396e-05;0.0060159;0.0075172;-0.0015134;-0.034038
0.115;-1.3713e-05;-1.2458e-05;-6.411e-05;-4.2084e-05;0.0071629;0.011465;0.0078367;-0.01834
0.12;-1.4313e-05;-1.3446e-05;-7.0582e-05;-5.0474e-05;0.0074113;0.011835;0.015742;-0.0030167
0.125;-1.473e-05;-1.4171e-05;-7.659e-05;-5.8801e-05;0.0071376;0.0092103;0.021455;0.0081143
0.13;-1.4986e-05;-1.4715e-05;-8.2023e-05;-6.686e-05;0.0058767;0.0052929;0.024519;0.013422
