T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.4276e-08;8.6931e-08;2.5589e-08;9.3672e-08;0.001926;0.006897;0.0020302;0.0074318
0.01;9.0809e-08;3.7081e-07;1.0472e-07;4.2195e-07;0.001485;0.0089375;0.0022795;0.011406
0.015;1.5639e-07;8.1708e-07;2.0598e-07;9.9979e-07;-0.0015595;0.004059;-0.00050185;0.0085692
0.02;1.4926e-07;1.2973e-06;2.4696e-07;1.7381e-06;-0.0042618;-0.0013407;-0.0043165;0.0042702
0.025;7.5166e-09;1.6678e-06;1.4356e-07;2.5165e-06;-0.0065084;-0.007432;-0.0072441;-0.0010503
0.03;-3.092e-07;1.7838e-06;-1.6134e-07;3.1841e-06;-0.0074988;-0.012936;-0.0088801;-0.007812
0.035;-8.0945e-07;1.5459e-06;-7.2062e-07;3.5775e-06;-0.0071888;-0.015402;-0.011459;-0.014127
0.04;-1.4823e-06;9.4771e-07;-1.6051e-06;3.5786e-06;-0.0066176;-0.013438;-0.014559;-0.017284
0.045;-2.3015e-06;8.5124e-08;-2.8687e-06;3.1364e-06;-0.0051031;-0.0077302;-0.015786;-0.018183
0.05;-3.214e-06;-8.7949e-07;-4.5279e-06;2.237e-06;-0.0023563;-0.00043485;-0.015859;-0.018399
0.055;-4.1533e-06;-1.7778e-06;-6.5854e-06;8.8378e-07;0.00020763;0.0057526;-0.016003;-0.017908
0.06;-5.0654e-06;-2.4988e-06;-9.0421e-06;-9.0513e-07;0.00198;0.0084459;-0.015942;-0.01695
0.065;-5.9186e-06;-3.032e-06;-1.1886e-05;-3.1088e-06;0.0027321;0.006611;-0.015041;-0.016226
0.07;-6.7134e-06;-3.4537e-06;-1.5086e-05;-5.7006e-06;0.0019506;0.0023101;-0.013467;-0.014837
0.075;-7.4952e-06;-3.8694e-06;-1.8614e-05;-8.6122e-06;-0.00089703;-0.0018337;-0.012727;-0.010756
0.08;-8.3593e-06;-4.3907e-06;-2.2454e-05;-1.1723e-05;-0.0056838;-0.00661;-0.01222;-0.0051797
0.085;-9.4214e-06;-5.1532e-06;-2.6574e-05;-1.492e-05;-0.010165;-0.01268;-0.010253;-0.0017324
0.09;-1.0753e-05;-6.2947e-06;-3.0916e-05;-1.8157e-05;-0.011376;-0.017652;-0.0074241;-0.0014204
0.095;-1.2334e-05;-7.8915e-06;-3.54e-05;-2.1447e-05;-0.0086416;-0.018794;-0.0039977;-0.0028394
0.1;-1.4066e-05;-9.9241e-06;-3.9921e-05;-2.4834e-05;-0.0034466;-0.01608;0.0010115;-0.0048639
0.105;-1.5804e-05;-1.229e-05;-4.435e-05;-2.8371e-05;0.0029938;-0.010591;0.0064093;-0.007155
0.11;-1.7387e-05;-1.4806e-05;-4.858e-05;-3.2108e-05;0.0093235;-0.0014842;0.0094939;-0.0088786
0.115;-1.8688e-05;-1.7201e-05;-5.2553e-05;-3.6049e-05;0.013318;0.011198;0.011065;-0.0074365
0.12;-1.9651e-05;-1.9161e-05;-5.6209e-05;-4.0093e-05;0.013803;0.023629;0.014273;-0.00086399
0.125;-2.0293e-05;-2.0425e-05;-5.9448e-05;-4.4026e-05;0.011801;0.032041;0.019084;0.0097421
