T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.7062e-08;3.1366e-08;4.5486e-08;3.7967e-08;0.0029405;0.0024885;0.0036088;0.0030122
0.01;1.1589e-07;1.0149e-07;1.6862e-07;1.4455e-07;0.00046242;0.0006616;0.0026613;0.0025228
0.015;1.4727e-07;1.5202e-07;2.9778e-07;2.8425e-07;-0.0042805;-0.0022527;-0.0021864;0.00011195
0.02;8.8027e-08;1.677e-07;3.5534e-07;4.3515e-07;-0.003005;-0.00055797;-0.0035654;0.00076841
0.025;4.4204e-09;1.8662e-07;3.4695e-07;6.1218e-07;0.0010566;0.00083435;-0.0017209;0.0013335
0.03;-4.2129e-08;2.0561e-07;3.0961e-07;8e-07;0.0019343;-0.00081482;-0.00058309;-0.00045865
0.035;-6.0949e-08;1.9935e-07;2.4697e-07;9.5636e-07;0.00028762;-0.001224;-0.0014323;-0.0020669
0.04;-6.7003e-08;1.8473e-07;1.4485e-07;1.0571e-06;0.00071398;0.00054922;-0.0017357;-0.0023887
0.045;-3.4959e-08;1.8766e-07;1.8418e-08;1.0926e-06;0.002337;0.00087076;-0.00021846;-0.0028214
0.05;4.9104e-08;1.9536e-07;-8.2981e-08;1.0509e-06;0.0018402;-0.00048581;0.0022193;-0.0033618
0.055;1.4606e-07;1.7439e-07;-1.0993e-07;9.1656e-07;-0.0008015;-0.0018106;0.0037452;-0.0040479
0.06;1.9127e-07;1.1156e-07;-5.7103e-08;6.7922e-07;-0.0033433;-0.0015491;0.0026534;-0.004196
0.065;1.4759e-07;3.6744e-08;2.5964e-08;3.631e-07;-0.0037822;0.00058168;-0.00023014;-0.0021205
0.07;2.8842e-08;-6.8089e-09;7.7745e-08;3.1135e-08;-0.0022304;0.0019314;-0.0022826;0.00085447
0.075;-1.1936e-07;-2.2834e-08;6.5957e-08;-2.6868e-07;-0.00012578;0.00028787;-0.0028092;0.0017336
0.08;-2.5972e-07;-6.4668e-08;-2.7638e-08;-5.4542e-07;0.00076354;-0.0023556;-0.0037281;0.00012255
0.085;-3.7205e-07;-1.6203e-07;-2.3118e-07;-8.3144e-07;0.0014731;-0.0021088;-0.0050687;-0.00087622
