T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;3.9397e-08;3.3115e-08;4.547e-08;3.7954e-08;0.0031257;0.0026273;0.0036075;0.0030112
0.01;1.2965e-07;1.129e-07;1.685e-07;1.4434e-07;0.0010037;0.0011552;0.0026557;0.0025096
0.015;1.81e-07;1.8373e-07;2.9732e-07;2.8296e-07;-0.0041316;-0.0018918;-0.0021996;5.443e-05
0.02;1.3175e-07;2.1901e-07;3.5373e-07;4.3061e-07;-0.0039501;-0.0009712;-0.0036173;0.00065226
0.025;3.2676e-08;2.4632e-07;3.4184e-07;6.0223e-07;-4.3977e-05;0.00034302;-0.0018565;0.0012753
0.03;-4.2154e-08;2.6953e-07;2.9946e-07;7.886e-07;0.0020042;-0.00065784;-0.00057237;-8.5633e-05
0.035;-7.702e-08;2.712e-07;2.4372e-07;9.6574e-07;0.0012027;-0.0010795;-0.0004932;-0.00066521
0.04;-8.3159e-08;2.622e-07;1.9201e-07;1.1398e-06;0.0010833;0.00022101;0.00080368;0.00041299
0.045;-4.765e-08;2.6413e-07;1.8942e-07;1.3299e-06;0.0022459;0.00066448;0.003125;0.00088153
0.05;4.3849e-08;2.7005e-07;2.752e-07;1.5306e-06;0.0022446;-0.00034136;0.0039571;-3.5447e-05
0.055;1.6064e-07;2.4828e-07;4.3255e-07;1.7035e-06;-0.00020848;-0.0018721;0.0017858;-0.0021703
0.06;2.3042e-07;1.7795e-07;5.7865e-07;1.7994e-06;-0.0035532;-0.0020254;-0.0026779;-0.0040019
0.065;1.9564e-07;8.8553e-08;6.1186e-07;1.8039e-06;-0.0048285;0.00048627;-0.0063653;-0.003332
0.07;6.4723e-08;4.3174e-08;4.8367e-07;1.7504e-06;-0.0028783;0.0030441;-0.006568;-0.0013068
0.075;-9.4706e-08;6.4711e-08;2.2965e-07;1.6696e-06;0.00059518;0.0023304;-0.0035111;-0.00085558
0.08;-2.1787e-07;1.0299e-07;-6.8087e-08;1.548e-06;0.0023218;-0.00098333;1.8247e-05;-0.0024053
0.085;-2.8634e-07;9.6301e-08;-3.3863e-07;1.3523e-06;0.0020598;-0.0026334;0.0021656;-0.003531
0.09;-2.9485e-07;5.5521e-08;-5.2922e-07;1.0906e-06;0.0027258;-0.00011594;0.0042259;-0.0017712
0.095;-2.2153e-07;5.1617e-08;-5.9666e-07;8.207e-07;0.0038246;0.0030752;0.0056347;0.0011195
0.1;-8.5652e-08;1.0712e-07;-5.6147e-07;5.7356e-07;0.001208;0.0017095;0.0026076;0.00072822
0.105;1.3428e-08;1.5468e-07;-5.465e-07;3.0966e-07;-0.0041475;-0.0023446;-0.0042155;-0.0020661
0.11;-8.8955e-09;1.3506e-07;-6.8515e-07;-9.0842e-09;-0.0056;-0.0030578;-0.0081047;-0.0023448
0.115;-1.1678e-07;7.161e-08;-9.9016e-07;-3.5421e-07;-0.0012701;-0.00045698;-0.0052395;0.00022604
0.12;-2.1231e-07;1.5961e-08;-1.3598e-06;-6.6708e-07;0.0022821;0.0010954;7.412e-05;0.0023637
0.125;-2.6491e-07;-2.297e-08;-1.6877e-06;-9.1852e-07;0.0011756;0.00025244;0.0032793;0.0025609
0.13;-2.9928e-07;-6.2786e-08;-1.8996e-06;-1.1091e-06;0.00026496;-0.00033235;0.0059935;0.0023065
0.135;-2.9411e-07;-9.4803e-08;-1.9243e-06;-1.2322e-06;0.0028809;0.00094684;0.0089836;0.0030787
0.14;-1.9816e-07;-9.8231e-08;-1.7271e-06;-1.2767e-06;0.0044028;0.0013538;0.0087879;0.0032257
0.145;-3.2458e-08;-9.0267e-08;-1.3755e-06;-1.2602e-06;0.0012021;-0.00043327;0.0036022;0.0016594
0.15;1.1359e-07;-1.1631e-07;-1.0064e-06;-1.229e-06;-0.0027844;-0.002293;-0.0022267;-0.00047965
0.155;1.8781e-07;-2.0339e-07;-7.1152e-07;-1.2337e-06;-0.0029872;-0.0025993;-0.0037293;-0.0023965
0.16;2.0035e-07;-3.3647e-07;-4.9079e-07;-1.3051e-06;-0.0019408;-0.0010888;-0.0022127;-0.0029501
0.165;1.4259e-07;-4.7041e-07;-3.2241e-07;-1.4362e-06;-0.0036637;0.0010203;-0.0019607;-0.0018362
0.17;-1.8598e-08;-5.6867e-07;-2.0276e-07;-1.5982e-06;-0.0046303;0.0018437;-0.0019454;-0.00063298
0.175;-2.3519e-07;-6.0814e-07;-9.1853e-08;-1.7504e-06;0.00016283;0.0028518;0.0012249;0.0014174
0.18;-3.6578e-07;-5.4486e-07;9.7556e-08;-1.8177e-06;0.0067261;0.0053617;0.0050638;0.0053519
0.185;-3.1804e-07;-3.6381e-07;4.0719e-07;-1.7442e-06;0.0075825;0.0040952;0.0045842;0.005953
0.19;-1.4168e-07;-1.6761e-07;7.7359e-07;-1.5958e-06;0.0027262;-0.0028592;-2.7913e-05;7.6321e-05
0.195;4.1852e-08;-9.2983e-08;1.0814e-06;-1.5112e-06;-0.0021647;-0.0069068;-0.0046663;-0.0052121
0.2;1.5544e-07;-1.3282e-07;1.2508e-06;-1.5349e-06;-0.0034527;-0.0022955;-0.0064335;-0.0034962
0.205;2.0023e-07;-1.4791e-07;1.273e-06;-1.5783e-06;-0.0020588;0.0042887;-0.005348;0.0019223
0.21;2.0801e-07;-6.5046e-08;1.1867e-06;-1.5479e-06;-0.00089533;0.003599;-0.0033303;0.0040103
0.215;1.8065e-07;2.8634e-08;1.0231e-06;-1.4403e-06;-0.0019027;-0.0027209;-0.0028377;0.0021765
0.22;1e-07;2.5828e-08;7.917e-07;-1.2828e-06;-0.002373;-0.0050398;-0.0026005;0.0017945
0.225;1.182e-08;-5.3342e-08;5.4551e-07;-1.055e-06;0.0017407;-0.0010938;0.0013928;0.0038271
0.23;3.0932e-08;-1.1088e-07;4.0843e-07;-7.267e-07;0.0068541;0.0028409;0.007338;0.0042267
0.235;1.8882e-07;-9.1929e-08;4.523e-07;-3.1976e-07;0.0043042;0.0032959;0.0071877;0.0020756
0.24;3.3819e-07;-1.3509e-08;5.7592e-07;1.0394e-07;-0.0049667;0.0014688;-0.00077527;-0.0007357
0.245;3.2825e-07;7.3624e-08;6.1473e-07;4.8316e-07;-0.0078439;-0.00077302;-0.006054;-0.0028283
0.25;2.2385e-07;1.1752e-07;5.5396e-07;7.7856e-07;0.00023941;-0.0026877;-0.0019607;-0.0038821
0.255;1.9801e-07;8.5151e-08;5.0855e-07;9.7926e-07;0.006095;-0.0034225;0.0032127;-0.0037011
0.26;2.5926e-07;-1.325e-08;5.2279e-07;1.1051e-06;0.00093171;-0.0018732;0.0016005;-0.0022929
0.265;2.5838e-07;-1.2e-07;5.3398e-07;1.19e-06;-0.0059276;0.0012014;-0.0018568;-0.00097478
0.27;1.3768e-07;-1.5965e-07;5.2302e-07;1.2596e-06;-0.0037171;0.0041702;4.8237e-05;-0.00025635
0.275;7.4664e-09;-9.4403e-08;5.6367e-07;1.3151e-06;0.002958;0.004243;0.0040874;-0.00085122
0.28;-4.3069e-08;3.0744e-08;6.8597e-07;1.3223e-06;0.0034664;0.0005659;0.0024871;-0.0030151
0.285;-6.3051e-08;1.3972e-07;7.9345e-07;1.2507e-06;-0.0010138;-0.0018811;-0.003663;-0.0032987
0.29;-1.1637e-07;2.2562e-07;7.7128e-07;1.1385e-06;-0.00169;1.314e-05;-0.0067413;2.1361e-05
0.295;-1.5386e-07;3.3459e-07;6.2211e-07;1.0629e-06;0.0029366;0.0018476;-0.0034502;0.0029284
0.3;-8.613e-08;4.612e-07;4.5433e-07;1.0468e-06;0.0055106;-0.00041233;0.0019654;0.0018589
0.305;6.3268e-08;5.322e-07;3.5307e-07;1.0401e-06;0.0010618;-0.004041;0.0033866;-0.001109
0.31;1.6604e-07;5.0106e-07;3.043e-07;9.9512e-07;-0.0048053;-0.0041566;0.00082536;-0.0019772
0.315;1.5462e-07;3.9586e-07;2.4785e-07;9.1271e-07;-0.0043743;-0.001772;-0.0014507;-0.0010162
0.32;8.6644e-08;2.7387e-07;1.4975e-07;8.2515e-07;-0.00015231;0.00043308;-0.0018889;0.00060025
0.325;3.2146e-08;1.7853e-07;-3.0242e-09;7.7533e-07;0.0012556;0.0017042;-0.0024789;0.0024201
0.33;-2.0508e-08;1.1993e-07;-2.3334e-07;7.8993e-07;-0.0010936;0.0012455;-0.0037228;0.0027458
0.335;-1.1131e-07;8.5391e-08;-5.4575e-07;8.6557e-07;-0.00198;0.00067344;-0.0028633;0.0021363
0.34;-2.1061e-07;7.6115e-08;-8.7474e-07;9.9065e-07;0.0012802;0.0013413;0.0015188;0.0018169
0.345;-2.3786e-07;9.702e-08;-1.1027e-06;1.1416e-06;0.0044972;0.001085;0.0065689;0.00026323
0.35;-1.6765e-07;1.2475e-07;-1.1478e-06;1.2643e-06;0.003327;-0.00053545;0.0080913;-0.0025188
0.355;-6.3715e-08;1.404e-07;-1.03e-06;1.3142e-06;-0.00062411;-0.00044762;0.0049584;-0.0033198
0.36;-2.5101e-09;1.6323e-07;-8.5428e-07;1.299e-06;-0.0028122;0.0010212;-0.00032506;-0.0019014
0.365;-6.6281e-09;1.8231e-07;-7.4377e-07;1.2215e-06;-0.0024231;-0.0012886;-0.0048971;-0.0030528
0.37;-6.7153e-08;1.0547e-07;-7.8294e-07;1.0164e-06;-0.0020827;-0.0063836;-0.0070914;-0.0071484
0.375;-1.8103e-07;-1.0764e-07;-9.8273e-07;6.4405e-07;-0.0021866;-0.0045764;-0.0057775;-0.0062825
0.38;-3.2642e-07;-3.1298e-07;-1.2633e-06;2.1318e-07;-0.00034956;0.0051708;-0.00070614;0.0015771
0.385;-4.3952e-07;-3.2773e-07;-1.4875e-06;-1.1419e-07;0.0029309;0.010134;0.0052265;0.0067436
0.39;-4.7186e-07;-1.6408e-07;-1.5595e-06;-3.1028e-07;0.0035533;0.0041909;0.0069783;0.0037992
0.395;-4.3906e-07;1.1686e-08;-1.4897e-06;-4.6503e-07;0.0016629;-0.0032436;0.0043824;-0.00050714
0.4;-3.5817e-07;1.0015e-07;-1.3312e-06;-6.3266e-07;0.0021609;-0.0037835;0.0026912;-0.00054957
0.405;-1.9247e-07;1.3144e-07;-1.1032e-06;-7.9281e-07;0.004623;-0.00079162;0.0028655;0.0011511
0.41;5.8794e-08;1.5546e-07;-8.3595e-07;-9.2099e-07;0.002263;0.00022755;0.0003046;0.001417
