T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.4004e-09;-2.6949e-09;-3.8265e-09;-3.0165e-09;-0.00026978;-0.00021381;-0.00030359;-0.00023933
0.01;-9.7867e-09;-4.6155e-09;-1.2401e-08;-6.0161e-09;2.471e-05;0.00026877;-8.233e-05;0.00023342
0.015;-7.2067e-09;5.3209e-09;-1.44e-08;3.7945e-09;0.00069361;0.000685;0.00060856;0.00079548
0.02;1.4058e-08;3.2026e-08;3.5328e-09;3.7095e-08;0.00080514;0.0006567;0.00098841;0.0010833
0.025;4.963e-08;7.3453e-08;4.6378e-08;1.0098e-07;0.00034163;0.00052184;0.001006;0.0013635
0.03;8.6087e-08;1.183e-07;1.105e-07;1.9277e-07;-0.00027107;-0.00024344;0.00069769;0.00087622
0.035;1.097e-07;1.4609e-07;1.8479e-07;2.94e-07;-0.0007572;-0.0011231;0.00011777;-0.00012241
0.04;1.119e-07;1.4459e-07;2.5456e-07;3.8403e-07;-0.0009583;-0.0012259;-0.00048069;-0.00077532
0.045;9.3888e-08;1.1952e-07;3.0949e-07;4.531e-07;-0.00066071;-0.00066148;-0.00070917;-0.00090406
0.05;6.793e-08;8.8188e-08;3.5059e-07;5.0419e-07;2.3356e-05;0.00016034;-0.00040018;-0.00053744
0.055;4.8013e-08;7.0478e-08;3.8672e-07;5.5157e-07;0.00046286;0.00092995;4.4463e-06;0.00023934
0.06;3.599e-08;7.9538e-08;4.2183e-07;6.1527e-07;0.00017281;0.0012151;-8.3351e-05;0.0010668
0.065;1.9594e-08;1.1242e-07;4.468e-07;7.0903e-07;-0.00052201;0.00069514;-0.0007253;0.0013422
0.07;-1.1103e-08;1.5363e-07;4.4681e-07;8.3392e-07;-0.00062744;-3.0267e-05;-0.0012744;0.0011495
0.075;-4.5701e-08;1.9156e-07;4.1628e-07;9.8457e-07;0.00031022;-0.00023509;-0.0011721;0.00091034
0.08;-6.0006e-08;2.2205e-07;3.6306e-07;1.1505e-06;0.0013162;-0.00035891;-0.00064366;0.00031329
0.085;-4.3899e-08;2.3886e-07;2.9509e-07;1.3098e-06;0.0011248;-0.00073516;-0.00053265;-0.00083569
