T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.1593e-08;8.8297e-08;2.1804e-08;9.1481e-08;0.0017131;0.0070054;0.0017299;0.007258
0.01;7.4326e-08;3.7872e-07;8.0917e-08;4.1118e-07;0.00080944;0.0092431;0.0012825;0.011069
0.015;1.0858e-07;8.4279e-07;1.3785e-07;9.7699e-07;-0.0022901;0.0046535;-0.0014565;0.0086251
0.02;6.4102e-08;1.3618e-06;1.3014e-07;1.708e-06;-0.0040186;-0.00026158;-0.0037188;0.0046024
0.025;-9.1454e-08;1.7917e-06;7.8268e-09;2.485e-06;-0.0048683;-0.0068494;-0.0054516;-0.00091696
0.03;-3.788e-07;1.9619e-06;-2.7407e-07;3.1639e-06;-0.0056746;-0.013932;-0.007313;-0.0069354
0.035;-8.2129e-07;1.7378e-06;-7.7213e-07;3.6006e-06;-0.006735;-0.017632;-0.0099741;-0.01244
0.04;-1.4362e-06;1.0937e-06;-1.5627e-06;3.6795e-06;-0.0070678;-0.016008;-0.013421;-0.016201
0.045;-2.2181e-06;1.3232e-07;-2.7284e-06;3.3453e-06;-0.0062913;-0.0093866;-0.016602;-0.016861
0.05;-3.1379e-06;-9.5319e-07;-4.3279e-06;2.6179e-06;-0.0047443;-0.00054968;-0.018108;-0.014601
0.055;-4.1417e-06;-1.9609e-06;-6.3689e-06;1.5673e-06;-0.0019862;0.0067872;-0.01722;-0.011267
0.06;-5.1646e-06;-2.7497e-06;-8.817e-06;2.7329e-07;0.00046394;0.010745;-0.015352;-0.0081958
0.065;-6.157e-06;-3.2748e-06;-1.1632e-05;-1.1945e-06;0.0019827;0.010369;-0.013977;-0.0057061
0.07;-7.0898e-06;-3.6025e-06;-1.4785e-05;-2.7856e-06;0.0027821;0.0054553;-0.013113;-0.0041522
0.075;-7.9727e-06;-3.8831e-06;-1.8273e-05;-4.4852e-06;0.0012328;-0.0016897;-0.013611;-0.0045129
0.08;-8.87e-06;-4.2933e-06;-2.2137e-05;-6.3464e-06;-0.0023779;-0.0086808;-0.016525;-0.0083952
0.085;-9.868e-06;-4.9949e-06;-2.6474e-05;-8.5167e-06;-0.0056805;-0.01464;-0.021237;-0.016319
0.09;-1.1024e-05;-6.1088e-06;-3.1397e-05;-1.1215e-05;-0.0069948;-0.018356;-0.025732;-0.02594
0.095;-1.234e-05;-7.6743e-06;-3.6997e-05;-1.4661e-05;-0.0058191;-0.017798;-0.028385;-0.033857
0.1;-1.376e-05;-9.6167e-06;-4.3306e-05;-1.9012e-05;-0.0024289;-0.012375;-0.028339;-0.038554
0.105;-1.5177e-05;-1.176e-05;-5.0277e-05;-2.4343e-05;0.002578;-0.0037473;-0.024662;-0.039906
0.11;-1.647e-05;-1.3881e-05;-5.7781e-05;-3.0643e-05;0.0073377;0.0056048;-0.017954;-0.037571
0.115;-1.7549e-05;-1.5763e-05;-6.5633e-05;-3.7806e-05;0.0098385;0.013454;-0.0099542;-0.031513
0.12;-1.8378e-05;-1.725e-05;-7.3628e-05;-4.5654e-05;0.010203;0.018256;-0.0014329;-0.023299
0.125;-1.8964e-05;-1.8271e-05;-8.1556e-05;-5.3986e-05;0.0092008;0.018982;0.0067881;-0.015416
0.13;-1.9349e-05;-1.8861e-05;-8.923e-05;-6.2625e-05;0.0068865;0.015538;0.013503;-0.0091844
0.135;-1.9603e-05;-1.9145e-05;-9.6509e-05;-7.1436e-05;0.003534;0.0088867;0.018108;-0.004489
0.14;-1.9813e-05;-1.9309e-05;-0.00010331;-8.0317e-05;5.5496e-05;0.00078714;0.020126;-0.0011014
0.145;-2.0051e-05;-1.9542e-05;-0.00010962;-8.9203e-05;-0.0022813;-0.0063455;0.019637;0.00063348
0.15;-2.0352e-05;-1.9983e-05;-0.00011545;-9.8071e-05;-0.0028406;-0.010224;0.017852;0.00082873
0.155;-2.0714e-05;-2.0675e-05;-0.00012086;-0.00010692;-0.0019625;-0.0099737;0.016448;0.00068582
0.16;-2.1105e-05;-2.1568e-05;-0.00012585;-0.00011575;-0.00038531;-0.0061124;0.016897;0.0012805
0.165;-2.1484e-05;-2.2531e-05;-0.00013038;-0.00012452;0.001255;0.00047507;0.020167;0.0027796
0.17;-2.1811e-05;-2.3385e-05;-0.00013431;-0.00013319;0.0029773;0.008283;0.026885;0.005242
0.175;-2.2046e-05;-2.3948e-05;-0.00013746;-0.00014168;0.004399;0.015032;0.036199;0.0095275
0.18;-2.2166e-05;-2.4087e-05;-0.00013959;-0.00014985;0.0047975;0.018844;0.045773;0.016512
0.185;-2.217e-05;-2.3754e-05;-0.00014047;-0.00015748;0.0044665;0.019001;0.053612;0.025562
0.19;-2.207e-05;-2.2994e-05;-0.00013996;-0.00016437;0.0039415;0.015165;0.058204;0.03443
0.195;-2.1871e-05;-2.1958e-05;-0.00013798;-0.00017031;0.0038399;0.0068894;0.05861;0.041032
0.2;-2.1561e-05;-2.0895e-05;-0.00013459;-0.00017518;0.0051379;-0.0046642;0.055149;0.045231
0.205;-2.1088e-05;-2.0086e-05;-0.00012989;-0.00017888;0.0078606;-0.015663;0.049009;0.048314
0.21;-2.0378e-05;-1.9743e-05;-0.00012405;-0.00018133;0.011086;-0.021736;0.042079;0.051204
0.215;-1.9356e-05;-1.9935e-05;-0.00011723;-0.00018247;0.013849;-0.020982;0.036519;0.053681
0.22;-1.7974e-05;-2.057e-05;-0.00010954;-0.00018226;0.015017;-0.014577;0.033386;0.054785
0.225;-1.6233e-05;-2.145e-05;-0.00010102;-0.00018069;0.013703;-0.0049948;0.032556;0.053597
0.23;-1.42e-05;-2.2329e-05;-9.1686e-05;-0.00017783;0.0096355;0.0050751;0.032996;0.049462
0.235;-1.2002e-05;-2.2981e-05;-8.1519e-05;-0.00017383;0.0036317;0.013093;0.033439;0.042454
0.24;-9.786e-06;-2.3251e-05;-7.0517e-05;-0.00016886;-0.0022546;0.017527;0.033299;0.034129
0.245;-7.6737e-06;-2.3082e-05;-5.8698e-05;-0.00016315;-0.0060322;0.0176;0.03211;0.02636
0.25;-5.7179e-06;-2.2529e-05;-4.6113e-05;-0.00015684;-0.0064983;0.013086;0.029174;0.020279
0.255;-3.8851e-06;-2.175e-05;-3.2861e-05;-0.00015008;-0.0033718;0.0050605;0.024193;0.01687
0.26;-2.062e-06;-2.0959e-05;-1.9083e-05;-0.00014289;0.002592;-0.0041569;0.017891;0.016982
0.265;-8.9217e-08;-2.0367e-05;-4.9382e-06;-0.00013523;0.0093813;-0.011694;0.011475;0.020447
0.27;2.1773e-06;-2.0107e-05;9.4224e-06;-0.000127;0.014136;-0.01496;0.0057626;0.025555
0.275;4.8011e-06;-2.019e-05;2.3867e-05;-0.00011807;0.01447;-0.012439;0.00097919;0.029776
0.28;7.7211e-06;-2.0483e-05;3.8282e-05;-0.00010839;0.0092521;-0.0044743;-0.0033832;0.030747
0.285;1.0747e-05;-2.0748e-05;5.2552e-05;-9.7988e-05;-0.00078325;0.0067831;-0.0082161;0.027056
