T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.0549e-08;9.1784e-08;2.1274e-08;9.4801e-08;0.0016303;0.0072821;0.0016879;0.0075214
0.01;7.1003e-08;3.9319e-07;8.0758e-08;4.2982e-07;0.00079174;0.0095699;0.0013947;0.011765
0.015;1.1407e-07;8.6056e-07;1.5167e-07;1.0221e-06;-0.0013909;0.0037202;-0.00048453;0.0088264
0.02;1.03e-07;1.3338e-06;1.8478e-07;1.7647e-06;-0.0029402;-0.0032537;-0.0025353;0.0032188
0.025;-2.8735e-08;1.6502e-06;9.7016e-08;2.5136e-06;-0.006695;-0.0092973;-0.0071166;-0.0027288
0.03;-3.5024e-07;1.7053e-06;-2.2391e-07;3.1474e-06;-0.0085145;-0.011627;-0.01155;-0.0064889
0.035;-8.4153e-07;1.4603e-06;-8.2431e-07;3.5787e-06;-0.0050931;-0.012388;-0.010841;-0.0097083
0.04;-1.4361e-06;8.8438e-07;-1.6805e-06;3.699e-06;-0.0031396;-0.014075;-0.0096035;-0.015153
0.045;-2.1346e-06;6.2824e-09;-2.8401e-06;3.3792e-06;-0.0051657;-0.010152;-0.014631;-0.020075
0.05;-2.9716e-06;-9.8353e-07;-4.4426e-06;2.537e-06;-0.0059309;0.001186;-0.020812;-0.021728
0.055;-3.9195e-06;-1.8405e-06;-6.556e-06;1.1352e-06;-0.0029526;0.0094893;-0.020116;-0.02303
0.06;-4.8849e-06;-2.4666e-06;-9.0887e-06;-8.3811e-07;0.0015426;0.0090195;-0.013441;-0.022717
0.065;-5.7758e-06;-2.9196e-06;-1.1856e-05;-3.2945e-06;0.004435;0.0048318;-0.0053334;-0.015966
0.07;-6.5737e-06;-3.2892e-06;-1.4696e-05;-6.0396e-06;0.003029;0.0018215;-0.00047877;-0.0071245
0.075;-7.356e-06;-3.6329e-06;-1.7563e-05;-8.922e-06;-0.0017694;0.00025284;-0.0016204;-0.0038166
0.08;-8.2279e-06;-4.0174e-06;-2.0494e-05;-1.1908e-05;-0.0054121;-0.0034911;-0.0034814;-0.0044689
0.085;-9.2522e-06;-4.6103e-06;-2.3461e-05;-1.5001e-05;-0.006788;-0.013151;0.0005637;-0.0041111
0.09;-1.0449e-05;-5.6758e-06;-2.6325e-05;-1.8187e-05;-0.0069865;-0.024662;0.00759;-0.0032861
0.095;-1.1796e-05;-7.402e-06;-2.8977e-05;-2.1474e-05;-0.005094;-0.028259;0.0095045;-0.00483
0.1;-1.3212e-05;-9.7368e-06;-3.1437e-05;-2.4931e-05;-0.00042406;-0.020479;0.005848;-0.0087294
0.105;-1.455e-05;-1.2403e-05;-3.3762e-05;-2.8642e-05;0.006654;-0.0060791;0.0048483;-0.01161
0.11;-1.5633e-05;-1.5033e-05;-3.5893e-05;-3.2632e-05;0.013731;0.0090057;0.010732;-0.010693
0.115;-1.6317e-05;-1.7291e-05;-3.7655e-05;-3.6839e-05;0.018215;0.020767;0.018731;-0.0067206
0.12;-1.6514e-05;-1.8934e-05;-3.8885e-05;-4.113e-05;0.02079;0.028463;0.023859;-8.2663e-05
0.125;-1.6182e-05;-1.9803e-05;-3.9478e-05;-4.5286e-05;0.02153;0.033474;0.027111;0.010916
0.13;-1.5355e-05;-1.983e-05;-3.9334e-05;-4.8992e-05;0.018073;0.033944;0.03187;0.025087
0.135;-1.4168e-05;-1.9109e-05;-3.8317e-05;-5.1912e-05;0.010743;0.025886;0.037975;0.03781
0.14;-1.2804e-05;-1.7937e-05;-3.6311e-05;-5.3776e-05;0.0034018;0.010265;0.041087;0.046739
0.145;-1.1415e-05;-1.6717e-05;-3.3316e-05;-5.4398e-05;-0.0013447;-0.0064189;0.038105;0.052545
0.15;-1.0091e-05;-1.5784e-05;-2.9454e-05;-5.3666e-05;-0.0039765;-0.016612;0.031324;0.055834
0.155;-8.8731e-06;-1.526e-05;-2.4886e-05;-5.1525e-05;-0.004431;-0.016234;0.025071;0.056905
0.16;-7.7217e-06;-1.5039e-05;-1.9766e-05;-4.7982e-05;-0.00095427;-0.0079144;0.019146;0.055248
0.165;-6.5067e-06;-1.4891e-05;-1.428e-05;-4.3149e-05;0.0060332;0.0020197;0.01011;0.048035
0.17;-5.0492e-06;-1.4586e-05;-8.6728e-06;-3.7303e-05;0.013375;0.010552;-0.00038601;0.032938
0.175;-3.199e-06;-1.3906e-05;-3.1495e-06;-3.0872e-05;0.018062;0.01942;-0.0063738;0.013973
0.18;-8.8393e-07;-1.2607e-05;2.2181e-06;-2.4258e-05;0.019138;0.030063;-0.0061083;0.00057228
0.185;1.8786e-06;-1.0442e-05;7.4657e-06;-1.7656e-05;0.016679;0.039325;-0.0034897;-0.001548
0.19;4.9674e-06;-7.2803e-06;1.2637e-05;-1.1029e-05;0.0094522;0.040412;-0.0025821;0.0034319
0.195;8.1384e-06;-3.2481e-06;1.7731e-05;-4.279e-06;-0.0028571;0.029303;-0.0036532;0.0065202
0.2;1.1073e-05;1.276e-06;2.2724e-05;2.6087e-06;-0.016021;0.01007;-0.0044004;0.0044995
0.205;1.3511e-05;5.8128e-06;2.7617e-05;9.581e-06;-0.023806;-0.0090693;-0.0035988;0.0022505
0.21;1.5353e-05;9.944e-06;3.243e-05;1.6639e-05;-0.023932;-0.023405;-0.0027539;0.0045902
0.215;1.6646e-05;1.3372e-05;3.7143e-05;2.3873e-05;-0.019942;-0.032852;-0.005325;0.0094605
0.22;1.7488e-05;1.5916e-05;4.1615e-05;3.1347e-05;-0.016153;-0.03793;-0.013802;0.0097992
0.225;1.7975e-05;1.7518e-05;4.5588e-05;3.8941e-05;-0.012195;-0.037427;-0.026215;-0.00014211
0.23;1.8231e-05;1.8274e-05;4.8761e-05;4.6278e-05;-0.0063987;-0.030327;-0.037701;-0.020408
0.235;1.8392e-05;1.8422e-05;5.0898e-05;5.2801e-05;-0.0010809;-0.018336;-0.045284;-0.044629
0.24;1.8541e-05;1.8274e-05;5.185e-05;5.7971e-05;4.3291e-05;-0.0052554;-0.04951;-0.063713
0.245;1.8646e-05;1.8125e-05;5.1531e-05;6.1433e-05;-0.0034667;0.0050787;-0.05216;-0.072985
0.25;1.8595e-05;1.8172e-05;4.99e-05;6.3047e-05;-0.0090418;0.010692;-0.052817;-0.074864
