T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9424e-08;8.0139e-08;2.1618e-08;9.3497e-08;0.001541;0.0063582;0.0017152;0.0074179
0.01;6.2509e-08;3.2134e-07;8.0333e-08;4.2238e-07;0.00038299;0.0066133;0.00128;0.011482
0.015;8.113e-08;6.4543e-07;1.3971e-07;1.0009e-06;-0.0023478;1.7152e-05;-0.0012277;0.0084983
0.02;2.8444e-08;9.1024e-07;1.4409e-07;1.7258e-06;-0.0033659;-0.0047742;-0.0031768;0.0032317
0.025;-1.0787e-07;1.0259e-06;4.3435e-08;2.4665e-06;-0.0033268;-0.0071659;-0.0052215;-0.0019797
0.03;-3.2239e-07;9.56e-07;-2.2254e-07;3.1095e-06;-0.002931;-0.0076925;-0.0080008;-0.0058492
0.035;-6.1763e-07;6.9798e-07;-7.2928e-07;3.5603e-06;-0.0035181;-0.0073556;-0.011258;-0.0095205
0.04;-1.0107e-06;2.8264e-07;-1.5584e-06;3.7276e-06;-0.004314;-0.0052443;-0.014537;-0.013154
0.045;-1.5035e-06;-2.1514e-07;-2.7828e-06;3.5153e-06;-0.0036731;-0.0013561;-0.017084;-0.017214
0.05;-2.0646e-06;-7.1494e-07;-4.45e-06;2.8246e-06;-0.0017878;0.0012096;-0.018347;-0.021066
0.055;-2.6406e-06;-1.1758e-06;-6.5684e-06;1.5944e-06;0.00058851;0.0019139;-0.017761;-0.022112
0.06;-3.1824e-06;-1.583e-06;-9.0991e-06;-1.8196e-07;0.0021503;0.0023675;-0.015238;-0.02158
0.065;-3.6691e-06;-1.9251e-06;-1.1963e-05;-2.4894e-06;0.0022715;0.0028528;-0.011426;-0.020908
0.07;-4.112e-06;-2.1924e-06;-1.5059e-05;-5.2689e-06;0.0012347;0.0031289;-0.0070859;-0.016879
0.075;-4.5507e-06;-2.3955e-06;-1.8286e-05;-8.3782e-06;-0.00088872;0.0020122;-0.0034559;-0.0095195
0.08;-5.0433e-06;-2.5935e-06;-2.157e-05;-1.1654e-05;-0.0034297;-0.0015847;-0.0010747;-0.0037702
0.085;-5.6433e-06;-2.9045e-06;-2.4858e-05;-1.501e-05;-0.0051684;-0.007448;0.00074421;-0.0026745
0.09;-6.3725e-06;-3.4758e-06;-2.8101e-05;-1.8469e-05;-0.0051722;-0.013377;0.0028431;-0.0054945
0.095;-7.2085e-06;-4.4089e-06;-3.1242e-05;-2.2102e-05;-0.003383;-0.015597;0.005356;-0.0084593
