T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9228e-08;8.3318e-08;2.1572e-08;9.1926e-08;0.0015255;0.0066104;0.0017115;0.0072933
0.01;6.0968e-08;3.4465e-07;7.927e-08;4.1491e-07;0.00030681;0.0077136;0.0012067;0.011259
0.015;7.6515e-08;7.1573e-07;1.3293e-07;9.9122e-07;-0.0024107;0.0010747;-0.0015295;0.0090133
0.02;1.9059e-08;1.0333e-06;1.227e-07;1.7396e-06;-0.0034381;-0.0053594;-0.003588;0.0047658
0.025;-1.2634e-07;1.1736e-06;3.0714e-09;2.5287e-06;-0.0035987;-0.0088518;-0.0051639;-0.0015025
0.03;-3.5563e-07;1.088e-06;-2.719e-07;3.199e-06;-0.0031173;-0.0092197;-0.0072591;-0.008003
0.035;-6.6634e-07;7.9105e-07;-7.6605e-07;3.6013e-06;-0.0033873;-0.0077052;-0.010271;-0.013444
0.04;-1.0746e-06;3.3537e-07;-1.5604e-06;3.6227e-06;-0.0044162;-0.004995;-0.013746;-0.017038
0.045;-1.5897e-06;-2.0827e-07;-2.7352e-06;3.2219e-06;-0.0041449;-0.0020406;-0.01669;-0.016764
0.05;-2.1892e-06;-7.667e-07;-4.3439e-06;2.4619e-06;-0.0026045;0.00085727;-0.018042;-0.011993
0.055;-2.8285e-06;-1.2745e-06;-6.3979e-06;1.4783e-06;-0.00058049;0.0031967;-0.01758;-0.0058865
0.06;-3.4576e-06;-1.6937e-06;-8.8818e-06;3.9344e-07;0.0013918;0.0039033;-0.016819;-0.0022028
0.065;-4.0401e-06;-2.025e-06;-1.1779e-05;-7.5582e-07;0.0023452;0.0031306;-0.0162;-0.002923
0.07;-4.5659e-06;-2.2962e-06;-1.5063e-05;-2.0496e-06;0.0021965;0.0016838;-0.014842;-0.0086153
0.075;-5.0538e-06;-2.5563e-06;-1.8705e-05;-3.6799e-06;0.00083834;-0.00078717;-0.013764;-0.018283
0.08;-5.5538e-06;-2.8824e-06;-2.2691e-05;-5.9082e-06;-0.0017923;-0.0044931;-0.013693;-0.029566
0.085;-6.1311e-06;-3.3703e-06;-2.7021e-05;-8.996e-06;-0.004402;-0.0084476;-0.013868;-0.039201
0.09;-6.8295e-06;-4.101e-06;-3.1688e-05;-1.3118e-05;-0.0052915;-0.01099;-0.013076;-0.043581
0.095;-7.6428e-06;-5.1018e-06;-3.6636e-05;-1.8295e-05;-0.0039214;-0.010636;-0.0094394;-0.040843
0.1;-8.5176e-06;-6.3264e-06;-4.1733e-05;-2.4385e-05;-0.00099983;-0.0072785;-0.002508;-0.032227
0.105;-9.3744e-06;-7.6647e-06;-4.6789e-05;-3.113e-05;0.002444;-0.0018275;0.0058118;-0.020171
0.11;-1.0138e-05;-8.9671e-06;-5.1609e-05;-3.8215e-05;0.004988;0.0046992;0.013053;-0.007043
0.115;-1.0768e-05;-1.007e-05;-5.6042e-05;-4.5335e-05;0.0057584;0.011283;0.017919;0.004276
0.12;-1.1259e-05;-1.0833e-05;-5.9989e-05;-5.2264e-05;0.0053758;0.015877;0.020948;0.011014
0.125;-1.1625e-05;-1.1199e-05;-6.3386e-05;-5.8903e-05;0.0045583;0.01591;0.023136;0.012247
0.13;-1.1892e-05;-1.1237e-05;-6.6184e-05;-6.5268e-05;0.0034242;0.010445;0.024724;0.0096066
0.135;-1.2089e-05;-1.113e-05;-6.8353e-05;-7.144e-05;0.0021397;0.0010878;0.025646;0.0058677
0.14;-1.2244e-05;-1.1117e-05;-6.9871e-05;-7.7497e-05;0.0011929;-0.0085796;0.02635;0.0033404
0.145;-1.2367e-05;-1.1397e-05;-7.0709e-05;-8.3465e-05;0.0014553;-0.014913;0.028134;0.0037583
0.15;-1.2429e-05;-1.2062e-05;-7.0799e-05;-8.9278e-05;0.0033291;-0.015955;0.031637;0.0086742
0.155;-1.2372e-05;-1.3073e-05;-7.0047e-05;-9.4752e-05;0.0062308;-0.011697;0.035747;0.018292
0.16;-1.2124e-05;-1.4272e-05;-6.8366e-05;-9.9618e-05;0.0090045;-0.0033475;0.038561;0.030492
0.165;-1.1633e-05;-1.5425e-05;-6.572e-05;-0.00010357;0.010451;0.0070754;0.038664;0.042521
0.17;-1.0883e-05;-1.628e-05;-6.2133e-05;-0.00010634;0.010306;0.016652;0.036635;0.052453
0.175;-9.8977e-06;-1.6649e-05;-5.7661e-05;-0.00010771;0.0085547;0.022353;0.034152;0.058631
0.18;-8.7373e-06;-1.6456e-05;-5.2362e-05;-0.00010761;0.0054252;0.022554;0.031989;0.059487
0.185;-7.4786e-06;-1.576e-05;-4.6291e-05;-0.00010609;0.0024359;0.017744;0.029815;0.054864
0.19;-6.1763e-06;-1.4723e-05;-3.951e-05;-0.00010329;0.0010421;0.0095534;0.026995;0.046429
0.195;-4.8399e-06;-1.3571e-05;-3.2088e-05;-9.9464e-05;0.0016706;-0.00030187;0.024211;0.036266
0.2;-3.4304e-06;-1.2539e-05;-2.4072e-05;-9.4854e-05;0.0041676;-0.0093502;0.023402;0.0263
0.205;-1.8751e-06;-1.18e-05;-1.5447e-05;-8.9678e-05;0.0075039;-0.014123;0.025214;0.018995
0.21;-9.9448e-08;-1.1388e-05;-6.1568e-06;-8.4051e-05;0.010125;-0.012128;0.028043;0.01704
0.215;1.9353e-06;-1.118e-05;3.8475e-06;-7.7948e-05;0.01062;-0.0041406;0.029087;0.021041
0.22;4.1997e-06;-1.0947e-05;1.4537e-05;-7.1228e-05;0.0077674;0.0061563;0.025757;0.028259
0.225;6.5805e-06;-1.0448e-05;2.5767e-05;-6.3718e-05;0.0015573;0.015066;0.017499;0.034995
0.23;8.9006e-06;-9.5033e-06;3.7287e-05;-5.5282e-05;-0.0064048;0.020634;0.005765;0.039049
0.235;1.0973e-05;-8.0234e-06;4.8791e-05;-4.5865e-05;-0.01346;0.022208;-0.0071377;0.039464
0.24;1.2666e-05;-6.0198e-06;5.9972e-05;-3.5509e-05;-0.016878;0.019708;-0.018692;0.035701
0.245;1.3951e-05;-3.6075e-06;7.0575e-05;-2.4365e-05;-0.015784;0.013007;-0.027467;0.027389
0.25;1.4895e-05;-9.9926e-07;8.0417e-05;-1.2687e-05;-0.011496;0.0026883;-0.033501;0.015259
0.255;1.5622e-05;1.5329e-06;8.9372e-05;-7.9811e-07;-0.0058715;-0.0087814;-0.037526;0.0016779
0.26;1.6273e-05;3.7314e-06;9.7349e-05;1.0979e-05;-0.00018577;-0.01792;-0.040596;-0.010654
0.265;1.6972e-05;5.4323e-06;0.00010426;2.2378e-05;0.0040226;-0.021929;-0.044493;-0.019596
0.27;1.7779e-05;6.6112e-06;0.00010998;3.3238e-05;0.004624;-0.019851;-0.051109;-0.02359
0.275;1.8648e-05;7.3817e-06;0.0001143;4.3525e-05;0.00034834;-0.012853;-0.060729;-0.022207
0.28;1.9421e-05;7.945e-06;0.00011697;5.332e-05;-0.0080556;-0.0037191;-0.071731;-0.017184
0.285;1.9872e-05;8.5206e-06;0.00011772;6.2755e-05;-0.017632;0.0047066;-0.081533;-0.011657
0.29;1.9797e-05;9.2897e-06;0.00011635;7.1941e-05;-0.024455;0.010789;-0.087658;-0.008218
0.295;1.9094e-05;1.0366e-05;0.00011278;8.0921e-05;-0.025892;0.013832;-0.088633;-0.008311
0.3;1.7794e-05;1.1781e-05;0.00010705;8.9636e-05;-0.021824;0.013224;-0.0842;-0.012785
0.305;1.6043e-05;1.3463e-05;9.9331e-05;9.7914e-05;-0.014267;0.0081836;-0.075287;-0.022133
0.31;1.4039e-05;1.5233e-05;8.987e-05;0.00010547;-0.0060193;-0.0011326;-0.063821;-0.035583
0.315;1.1963e-05;1.6829e-05;7.8957e-05;0.00011195;0.00035291;-0.012707;-0.052394;-0.050745
0.32;9.9308e-06;1.7983e-05;6.6845e-05;0.00011699;0.0030816;-0.022771;-0.043404;-0.064202
0.325;7.9567e-06;1.8508e-05;5.3717e-05;0.00012032;0.0016199;-0.02756;-0.037945;-0.072742
0.33;5.957e-06;1.8366e-05;3.9665e-05;0.00012181;-0.0036451;-0.025798;-0.035885;-0.074755
0.335;3.7789e-06;1.7664e-05;2.4723e-05;0.00012148;-0.010625;-0.019025;-0.035401;-0.070373
0.34;1.2733e-06;1.6599e-05;8.9237e-06;0.00011951;-0.015595;-0.01004;-0.03312;-0.061104
0.345;-1.6203e-06;1.5391e-05;-7.6145e-06;0.00011615;-0.015475;-0.0013983;-0.02605;-0.049558
0.35;-4.8269e-06;1.4229e-05;-2.4641e-05;0.00011169;-0.0095931;0.0051112;-0.013052;-0.03895
0.355;-8.153e-06;1.3241e-05;-4.1774e-05;0.00010635;2.4986e-05;0.0088411;0.0045548;-0.031793
0.36;-1.1356e-05;1.2487e-05;-5.8558e-05;0.00010024;0.009828;0.009877;0.023296;-0.029181
0.365;-1.4231e-05;1.1955e-05;-7.4566e-05;9.3378e-05;0.016412;0.0078588;0.038905;-0.031285
0.37;-1.6671e-05;1.1552e-05;-8.9475e-05;8.5662e-05;0.018474;0.0025493;0.048934;-0.036913
0.375;-1.8673e-05;1.1117e-05;-0.0001031;7.6943e-05;0.016505;-0.0051081;0.053514;-0.043327
0.38;-2.0326e-05;1.0456e-05;-0.00011538;6.709e-05;0.011461;-0.01304;0.05445;-0.047366
0.385;-2.1773e-05;9.3974e-06;-0.0001263;5.6063e-05;0.0050186;-0.018751;0.054547;-0.046653
0.39;-2.3164e-05;7.8486e-06;-0.00013584;4.3949e-05;-0.00051414;-0.020487;0.056082;-0.040276
0.395;-2.4589e-05;5.8191e-06;-0.00014392;3.0972e-05;-0.0022532;-0.017985;0.06041;-0.028823
0.4;-2.6018e-05;3.4141e-06;-0.00015039;1.7459e-05;0.001904;-0.012073;0.067951;-0.014064
0.405;-2.7283e-05;8.0891e-07;-0.00015504;3.7877e-06;0.011224;-0.0039532;0.077769;0.001375
0.41;-2.8132e-05;-1.787e-06;-0.00015762;-9.688e-06;0.022019;0.0047002;0.087741;0.014325
0.415;-2.8335e-05;-4.1707e-06;-0.00015792;-2.2701e-05;0.029636;0.012279;0.095197;0.022744
0.42;-2.7784e-05;-6.1837e-06;-0.00015581;-3.5097e-05;0.030821;0.0174;0.097671;0.026545
0.425;-2.6531e-05;-7.7507e-06;-0.0001513;-4.6833e-05;0.025335;0.018304;0.094022;0.026398
0.43;-2.4766e-05;-8.9113e-06;-0.00014455;-5.7941e-05;0.015594;0.014229;0.084938;0.02375
0.435;-2.2748e-05;-9.8165e-06;-0.00013584;-6.8497e-05;0.0046991;0.006219;0.072236;0.020459
0.44;-2.072e-05;-1.0685e-05;-0.00012549;-7.8571e-05;-0.0039215;-0.0032394;0.058976;0.018054
0.445;-1.8835e-05;-1.1727e-05;-0.0001138;-8.8197e-05;-0.0076224;-0.010756;0.048126;0.017784
0.45;-1.7113e-05;-1.3074e-05;-0.00010099;-9.7348e-05;-0.0053811;-0.013596;0.041459;0.020284
0.455;-1.543e-05;-1.4728e-05;-8.7165e-05;-0.00010593;0.0022437;-0.010997;0.03954;0.025454
0.46;-1.3564e-05;-1.6577e-05;-7.234e-05;-0.00011379;0.012404;-0.0046121;0.040654;0.032069
0.465;-1.1275e-05;-1.8443e-05;-5.6484e-05;-0.00012076;0.021391;0.0031761;0.04173;0.038489
0.47;-8.4085e-06;-2.0132e-05;-3.9628e-05;-0.00012671;0.024895;0.011065;0.038361;0.043849
0.475;-4.9825e-06;-2.1457e-05;-2.196e-05;-0.00013152;0.019901;0.018014;0.026665;0.047607
0.48;-1.2051e-06;-2.2277e-05;-3.8643e-06;-0.00013511;0.0082254;0.02249;0.0075758;0.049272
0.485;2.6111e-06;-2.2527e-05;1.4153e-05;-0.00013748;-0.0051214;0.023061;-0.013822;0.048613
0.49;6.1748e-06;-2.2249e-05;3.1609e-05;-0.00013867;-0.015102;0.019195;-0.031167;0.045799
0.495;9.3153e-06;-2.1582e-05;4.8178e-05;-0.00013877;-0.018794;0.011967;-0.039873;0.041896
0.5;1.2026e-05;-2.0715e-05;6.3763e-05;-0.00013785;-0.015593;0.0039823;-0.038848;0.038822
0.505;1.4453e-05;-1.9821e-05;7.8479e-05;-0.00013597;-0.0071419;-0.0018268;-0.03068;0.038341
0.51;1.6825e-05;-1.8995e-05;9.2552e-05;-0.0001331;0.0026695;-0.0035951;-0.020815;0.041115
0.515;1.9349e-05;-1.8233e-05;0.00010618;-0.00012914;0.0096528;-0.0015691;-0.014591;0.046207
0.52;2.2128e-05;-1.7456e-05;0.00011944;-0.00012394;0.010656;0.002761;-0.015346;0.052063
0.525;2.5092e-05;-1.6544e-05;0.0001322;-0.00011738;0.0042744;0.0080795;-0.024086;0.057624
0.53;2.8006e-05;-1.5362e-05;0.00014417;-0.00010932;-0.0083513;0.013449;-0.039298;0.062319
0.535;3.0528e-05;-1.3784e-05;0.00015493;-9.9647e-05;-0.022939;0.0183;-0.056855;0.066184
0.54;3.2338e-05;-1.1712e-05;0.00016409;-8.829e-05;-0.034034;0.021219;-0.071841;0.06882
0.545;3.325e-05;-9.122e-06;0.00017134;-7.5209e-05;-0.037839;0.020208;-0.080925;0.069163
0.55;3.3277e-05;-6.0986e-06;0.00017654;-6.0435e-05;-0.033023;0.014504;-0.082967;0.066272
0.555;3.2625e-05;-2.8345e-06;0.00017971;-4.4095e-05;-0.021384;0.00478;-0.079579;0.059013
0.56;3.1615e-05;4.0683e-07;0.00018096;-2.6432e-05;-0.0071844;-0.0066024;-0.074205;0.046864
0.565;3.0571e-05;3.3654e-06;0.0001804;-7.7978e-06;0.0044492;-0.016036;-0.070446;0.030893
0.57;2.9702e-05;5.8677e-06;0.00017807;1.1391e-05;0.0095569;-0.020493;-0.070737;0.013477
0.575;2.9039e-05;7.8779e-06;0.00017392;3.072e-05;0.0070007;-0.018908;-0.075441;-0.0023303
0.58;2.8441e-05;9.4965e-06;0.00016778;4.9848e-05;-0.0017378;-0.012441;-0.083115;-0.013791
0.585;2.766e-05;1.0915e-05;0.00015948;6.856e-05;-0.012937;-0.0035661;-0.090407;-0.019474
0.59;2.6442e-05;1.2357e-05;0.00014888;8.6783e-05;-0.022069;0.0054056;-0.092963;-0.019671
0.595;2.4627e-05;1.4028e-05;0.00013603;0.00010456;-0.025662;0.013037;-0.087366;-0.016257
0.6;2.2216e-05;1.6089e-05;0.00012119;0.00012197;-0.022114;0.018097;-0.072309;-0.012464
0.605;1.9369e-05;1.8619e-05;0.00010482;0.00013908;-0.012698;0.019401;-0.049844;-0.011815
0.61;1.6352e-05;2.1594e-05;8.7515e-05;0.00015584;-0.00096658;0.016328;-0.024533;-0.016918
0.615;1.3428e-05;2.4892e-05;6.9883e-05;0.00017202;0.008421;0.0094043;-0.0018478;-0.028502
0.62;1.0743e-05;2.8311e-05;5.2386e-05;0.00018729;0.010723;0.00039091;0.012653;-0.044682
0.625;8.2482e-06;3.1625e-05;3.5253e-05;0.00020123;0.004545;-0.0088329;0.016478;-0.061572
0.63;5.7281e-06;3.4618e-05;1.8477e-05;0.00021347;-0.0065382;-0.016862;0.012126;-0.074528
0.635;2.9212e-06;3.7113e-05;1.9193e-06;0.00022378;-0.016429;-0.022974;0.0053953;-0.080038
0.64;-3.4308e-07;3.8982e-05;-1.4542e-05;0.00023211;-0.020204;-0.02718;0.0022592;-0.077604
0.645;-4.058e-06;4.0147e-05;-3.0894e-05;0.00023861;-0.015887;-0.029032;0.0064297;-0.069365
0.65;-8.0238e-06;4.0611e-05;-4.6935e-05;0.00024352;-0.0042167;-0.027145;0.018405;-0.058597
0.655;-1.1905e-05;4.0476e-05;-6.2313e-05;0.00024707;0.011014;-0.020798;0.034714;-0.04889
0.66;-1.5331e-05;3.994e-05;-7.6622e-05;0.00024948;0.025336;-0.01131;0.050723;-0.043317
0.665;-1.8001e-05;3.9234e-05;-8.951e-05;0.00025079;0.035251;-0.0022775;0.063022;-0.044051
0.67;-1.9764e-05;3.8517e-05;-0.00010075;0.0002509;0.037277;0.001505;0.068629;-0.052556
0.675;-2.0682e-05;3.7792e-05;-0.0001103;0.00024949;0.030462;-0.0021929;0.067155;-0.06807
0.68;-2.0997e-05;3.6903e-05;-0.00011823;0.00024615;0.017696;-0.010821;0.061575;-0.086698
0.685;-2.1049e-05;3.5633e-05;-0.00012471;0.00024044;0.0034371;-0.019711;0.05571;-0.10357
0.69;-2.1154e-05;3.3802e-05;-0.00012982;0.00023199;-0.0077742;-0.025262;0.053088;-0.11483
0.695;-2.1508e-05;3.1336e-05;-0.00013356;0.00022064;-0.012202;-0.025465;0.056057;-0.11774
0.7;-2.212e-05;2.8299e-05;-0.0001358;0.00020642;-0.008375;-0.020284;0.064525;-0.11162
0.705;-2.2806e-05;2.4863e-05;-0.00013628;0.00018957;0.002374;-0.011617;0.076255;-0.098588
0.71;-2.3255e-05;2.1272e-05;-0.0001347;0.00017048;0.016547;-0.00088659;0.088073;-0.081337
0.715;-2.314e-05;1.78e-05;-0.00013083;0.00014958;0.028569;0.010496;0.095771;-0.062607
0.72;-2.2253e-05;1.47e-05;-0.00012456;0.00012733;0.033335;0.019314;0.095683;-0.04595
0.725;-2.0586e-05;1.2118e-05;-0.00011602;0.00010408;0.029071;0.022107;0.086577;-0.033972
0.73;-1.834e-05;1.0023e-05;-0.00010553;8.0062e-05;0.01722;0.01683;0.069414;-0.02748
0.735;-1.5849e-05;8.1912e-06;-9.3562e-05;5.5383e-05;0.0024802;0.0043624;0.048175;-0.025284
0.74;-1.3436e-05;6.2726e-06;-8.0635e-05;3.0079e-05;-0.0088241;-0.01133;0.028987;-0.024678
0.745;-1.1279e-05;3.8956e-06;-6.7127e-05;4.1809e-06;-0.011726;-0.025365;0.01734;-0.022893
0.75;-9.3339e-06;7.8132e-07;-5.3209e-05;-2.2221e-05;-0.0052006;-0.033656;0.015519;-0.017426
0.755;-7.361e-06;-3.1847e-06;-3.8826e-05;-4.8929e-05;0.0073789;-0.03452;0.021539;-0.0070729
0.76;-5.0481e-06;-7.9411e-06;-2.38e-05;-7.5633e-05;0.019839;-0.02874;0.029956;0.0073432
0.765;-2.1713e-06;-1.3274e-05;-7.9817e-06;-0.00010194;0.025322;-0.017409;0.033465;0.024243
0.77;1.2766e-06;-1.8848e-05;8.5899e-06;-0.00012743;0.020415;-0.0018555;0.02685;0.041555
0.775;5.0611e-06;-2.4259e-05;2.561e-05;-0.0001517;0.0065516;0.014847;0.009098;0.056177
0.78;8.7843e-06;-2.9126e-05;4.2536e-05;-0.00017444;-0.01144;0.028693;-0.016645;0.065473
0.785;1.2023e-05;-3.3182e-05;5.8706e-05;-0.00019551;-0.02735;0.036205;-0.043817;0.0687
0.79;1.4469e-05;-3.6348e-05;7.3513e-05;-0.00021489;-0.036108;0.035143;-0.065218;0.066541
0.795;1.6027e-05;-3.8743e-05;8.656e-05;-0.00023267;-0.035008;0.026439;-0.075683;0.061143
0.8;1.6845e-05;-4.0628e-05;9.7737e-05;-0.00024899;-0.024165;0.014462;-0.073962;0.055618
0.805;1.7278e-05;-4.2275e-05;0.0001072;-0.00026396;-0.0066889;0.0045522;-0.063338;0.052837
0.81;1.7766e-05;-4.3853e-05;0.00011523;-0.00027757;0.01107;0.00088184;-0.050936;0.055354
0.815;1.8667e-05;-4.5364e-05;0.00012207;-0.00028969;0.022004;0.0044953;-0.044203;0.064509
0.82;2.0115e-05;-4.6655e-05;0.00012778;-0.0003;0.021863;0.013034;-0.046964;0.079509
0.825;2.1969e-05;-4.7499e-05;0.00013216;-0.0003081;0.010637;0.022702;-0.058415;0.09781
0.83;2.3858e-05;-4.7679e-05;0.00013489;-0.00031352;-0.0078293;0.030489;-0.074174;0.11644
0.835;2.5308e-05;-4.7041e-05;0.00013559;-0.00031582;-0.027271;0.034975;-0.088125;0.13323
0.84;2.5908e-05;-4.5526e-05;0.00013401;-0.00031463;-0.040759;0.035174;-0.094257;0.14642
0.845;2.5453e-05;-4.3199e-05;0.00013013;-0.00030967;-0.043707;0.02986;-0.089356;0.15403
0.85;2.4013e-05;-4.0269e-05;0.00012422;-0.00030087;-0.035106;0.018369;-0.073822;0.15388
0.855;2.1909e-05;-3.7077e-05;0.00011674;-0.00028834;-0.01809;0.002616;-0.051781;0.145
