T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3771e-08;3.6759e-08;4.5479e-08;4.5478e-08;0.0034727;0.0029164;0.0036083;0.0030112
0.01;1.5424e-07;1.3388e-07;1.6854e-07;1.6853e-07;0.0019246;0.001961;0.0026563;0.0025086
0.015;2.4556e-07;2.4224e-07;2.9726e-07;2.9727e-07;-0.0034656;-0.0010771;-0.0022093;5.0943e-05
0.02;2.3686e-07;3.2755e-07;3.5324e-07;3.5328e-07;-0.0045657;-0.00078394;-0.0036351;0.00064881
0.025;1.4593e-07;4.0047e-07;3.4085e-07;3.4093e-07;-0.0020237;-0.00019853;-0.0018446;0.0012758
0.03;3.0597e-08;4.5374e-07;2.9846e-07;2.9854e-07;8.2719e-05;-0.0013649;-0.0005444;-9.7162e-05
0.035;-7.253e-08;4.6982e-07;2.4197e-07;2.4204e-07;0.00089723;-0.0016232;-0.00057973;-0.00073421
0.04;-1.3508e-07;4.641e-07;1.8503e-07;1.8509e-07;0.0023415;-0.00012703;0.00053127;0.00024239
0.045;-1.1892e-07;4.642e-07;1.702e-07;1.7025e-07;0.0039588;0.00060251;0.0028363;0.0006386
0.05;-5.5122e-09;4.6899e-07;2.4124e-07;2.4127e-07;0.0038327;-0.00022097;0.0040426;-0.00015253
0.055;1.6959e-07;4.4719e-07;3.9675e-07;3.9679e-07;0.0011169;-0.0019029;0.0027298;-0.0017928
0.06;3.1814e-07;3.6834e-07;5.777e-07;5.7772e-07;-0.0032372;-0.0026708;-0.00068635;-0.0028005
0.065;3.4804e-07;2.4909e-07;7.0092e-07;7.0081e-07;-0.006268;-0.00057854;-0.0039391;-0.0013083
0.07;2.2774e-07;1.5336e-07;7.1326e-07;7.1295e-07;-0.0057688;0.0024632;-0.004945;0.0011024
0.075;6.4815e-09;1.2604e-07;6.1552e-07;6.1499e-07;-0.002319;0.003028;-0.0038698;0.0013187
