T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.53e-09;-2.8357e-09;-3.8406e-09;-3.0613e-09;-0.00028006;-0.00022498;-0.00030471;-0.00024288
0.01;-1.0492e-08;-4.9805e-09;-1.2527e-08;-6.4203e-09;-7.5068e-07;0.00027298;-8.8965e-05;0.00021191
0.015;-8.9641e-09;5.8318e-09;-1.4952e-08;1.9803e-09;0.0006808;0.00076846;0.00058997;0.00073309
0.02;1.1889e-08;3.648e-08;2.1044e-09;3.2035e-08;0.0008688;0.00081886;0.00097097;0.00099852
0.025;5.0515e-08;8.6741e-08;4.423e-08;9.1671e-08;0.00055472;0.00075088;0.0010356;0.0013676
0.03;9.5536e-08;1.4549e-07;1.0918e-07;1.815e-07;-4.185e-05;-6.6038e-05;0.00079252;0.0010541
0.035;1.3102e-07;1.8798e-07;1.8698e-07;2.8673e-07;-0.00072104;-0.0012357;0.00023589;0.00017815
0.04;1.4323e-07;1.9416e-07;2.6224e-07;3.8706e-07;-0.0011433;-0.0016746;-0.00043845;-0.00057138
0.045;1.2877e-07;1.6467e-07;3.2081e-07;4.669e-07;-0.00099401;-0.0011827;-0.0008983;-0.0010685
0.05;9.8546e-08;1.1968e-07;3.5567e-07;5.1707e-07;-0.00026886;-6.0143e-05;-0.0010006;-0.0013068
0.055;7.0048e-08;8.8565e-08;3.6427e-07;5.3704e-07;0.00040867;0.001171;-0.0010989;-0.0011125
0.06;5.1041e-08;9.3862e-08;3.402e-07;5.3773e-07;0.00035525;0.0017469;-0.0015128;-0.00043157
0.065;3.2675e-08;1.3564e-07;2.7085e-07;5.339e-07;-0.00030202;0.0011779;-0.0021092;7.3184e-05
0.07;3.0368e-09;1.94e-07;1.4919e-07;5.33e-07;-0.00060396;0.0001481;-0.0020816;0.00016267
0.075;-3.3095e-08;2.5038e-07;-8.9693e-09;5.372e-07;7.907e-05;-0.00031072;-0.00084454;0.00024399
0.08;-5.5407e-08;2.9756e-07;-1.6623e-07;5.4677e-07;0.0010279;-0.00042525;0.00091612;0.00018762
0.085;-5.3341e-08;3.2896e-07;-2.8894e-07;5.5739e-07;0.00093027;-0.00083545;0.0018556;-0.00010284
0.09;-4.3547e-08;3.342e-07;-3.6829e-07;5.6633e-07;-0.00030782;-0.0012577;0.0016177;-3.5642e-05
0.095;-5.8334e-08;3.0669e-07;-4.1795e-07;5.791e-07;-0.0016605;-0.0013642;0.00075945;0.00034274
0.1;-1.1802e-07;2.5297e-07;-4.5769e-07;6.0307e-07;-0.0019387;-0.00073804;3.1465e-05;0.00055413
0.105;-2.0966e-07;1.9979e-07;-4.9612e-07;6.4099e-07;-0.00062597;0.00077704;6.8809e-05;0.0005627
0.11;-2.9438e-07;1.7983e-07;-5.2859e-07;6.8852e-07;0.0011805;0.0018872;0.00040901;0.00020929
0.115;-3.3602e-07;2.0706e-07;-5.489e-07;7.3769e-07;0.0022715;0.0018926;0.00056428;-8.0945e-05
0.12;-3.1997e-07;2.7438e-07;-5.5386e-07;7.8857e-07;0.0023478;0.0013168;0.00066391;0.00021414
0.125;-2.5597e-07;3.6525e-07;-5.4171e-07;8.5096e-07;0.0014937;0.0005669;0.00070562;0.00070788
0.13;-1.6996e-07;4.572e-07;-5.1056e-07;9.298e-07;0.00026681;-0.00047765;0.00081298;0.00061241
0.135;-9.0193e-08;5.2138e-07;-4.5676e-07;1.0144e-06;-0.00076782;-0.001744;0.0009997;-0.00014676
0.14;-3.5688e-08;5.3409e-07;-3.7595e-07;1.0882e-06;-0.0012566;-0.0023792;0.0011604;-0.00072808
0.145;-1.0644e-08;4.9406e-07;-2.6588e-07;1.1436e-06;-0.0011033;-0.0018461;0.0011823;-0.00074123
0.15;-6.1383e-09;4.2649e-07;-1.2997e-07;1.1844e-06;-0.00054118;-0.00036062;0.00088594;-0.0004282
0.155;-5.8796e-09;3.7095e-07;2.2617e-08;1.2199e-06;0.00020086;0.0013238;0.00044879;9.6731e-06
0.16;7.0454e-09;3.6006e-07;1.7946e-07;1.2584e-06;0.00081391;0.0022534;-0.00010758;0.00022116
0.165;4.0958e-08;3.9709e-07;3.2365e-07;1.2951e-06;0.0008688;0.0015901;-0.00090293;-0.00034935
0.17;9.2007e-08;4.5581e-07;4.3817e-07;1.3124e-06;0.0005031;0.00014536;-0.0014742;-0.0012071
0.175;1.5289e-07;5.0716e-07;5.1752e-07;1.297e-06;0.00028146;-0.00073987;-0.0013427;-0.0014153
0.18;2.2245e-07;5.3638e-07;5.736e-07;1.2518e-06;0.0004118;-0.0010319;-0.00052221;-0.00097426
0.185;3.031e-07;5.4045e-07;6.2972e-07;1.1948e-06;0.00047659;-0.00098286;0.00052531;2.7814e-05
0.19;3.8731e-07;5.1667e-07;7.0359e-07;1.1456e-06;-0.00018674;-0.0012404;0.0009009;0.0006111
0.195;4.5315e-07;4.5761e-07;7.9566e-07;1.1046e-06;-0.0012829;-0.0015842;0.0005567;4.4662e-05
0.2;4.8226e-07;3.6608e-07;8.976e-07;1.0513e-06;-0.0016617;-0.0010197;0.00023113;-0.0010335
0.205;4.7318e-07;2.6218e-07;1.0001e-06;9.6085e-07;-0.0013945;3.0414e-05;-0.00018163;-0.0019344
0.21;4.3381e-07;1.658e-07;1.0862e-06;8.1583e-07;-0.0010289;0.00057516;-0.0011349;-0.0024339
0.215;3.7263e-07;7.6631e-08;1.1288e-06;6.0905e-07;-0.00071529;8.2517e-06;-0.0023377;-0.0025102
0.22;3.0192e-07;-1.72e-08;1.1034e-06;3.5117e-07;-5.0149e-05;-0.00038703;-0.0031049;-0.0015835
0.225;2.4099e-07;-1.1277e-07;1.0016e-06;6.7259e-08;0.00083269;0.00024366;-0.0030146;-0.00049645
