T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.3541e-09;-2.6287e-09;-3.827e-09;-3.0912e-09;-0.00026611;-0.00020856;-0.00030363;-0.00024525
0.01;-9.5395e-09;-4.1311e-09;-1.2429e-08;-6.405e-09;3.3419e-05;0.00029159;-8.4382e-05;0.00022015
0.015;-6.7484e-09;6.7145e-09;-1.4633e-08;3.1687e-09;0.00068589;0.00070171;0.0005963;0.00081463
0.02;1.3797e-08;3.3571e-08;2.5664e-09;3.7643e-08;0.00073867;0.00057997;0.0009586;0.0011769
0.025;4.7007e-08;7.2322e-08;4.407e-08;1.0491e-07;0.00027601;0.00037174;0.00098681;0.0014475
0.03;8.0104e-08;1.1112e-07;1.0729e-07;2.009e-07;-0.00028529;-0.00036334;0.00075217;0.00085692
0.035;1.0079e-07;1.316e-07;1.8363e-07;3.0513e-07;-0.00070844;-0.0011059;0.00029757;-0.00019749
0.04;1.0226e-07;1.2568e-07;2.6075e-07;3.9679e-07;-0.00083061;-0.0010102;-0.00023405;-0.00081253
0.045;8.592e-08;1.0213e-07;3.2676e-07;4.666e-07;-0.0005965;-0.00040187;-0.00065676;-0.0009367
0.05;6.1758e-08;7.7684e-08;3.7346e-07;5.1435e-07;-3.0499e-05;0.00033026;-0.00088812;-0.00082897
0.055;4.197e-08;6.7927e-08;3.9356e-07;5.4174e-07;0.0003828;0.0008468;-0.0012388;-0.00079848
0.06;2.9116e-08;7.9897e-08;3.7511e-07;5.4868e-07;0.00017551;0.0008939;-0.0018442;-0.00083789
0.065;1.3687e-08;1.0762e-07;3.0325e-07;5.3322e-07;-0.00038103;0.00036958;-0.0024289;-0.00095322
0.07;-1.086e-08;1.3879e-07;1.7423e-07;4.9868e-07;-0.00035361;-9.6784e-05;-0.0021513;-0.00057811
0.075;-3.3099e-08;1.6963e-07;9.5767e-09;4.6299e-07;0.00053457;6.6696e-05;-0.00070439;0.00048406
0.08;-3.2901e-08;2.0236e-07;-1.5052e-07;4.4977e-07;0.0012641;8.8714e-05;0.0010699;0.0013164
0.085;-1.0166e-08;2.2766e-07;-2.7398e-07;4.6682e-07;0.00054835;-0.00067945;0.001868;0.0011122
0.09;6.2468e-09;2.2712e-07;-3.5589e-07;5.0198e-07;-0.001053;-0.0013904;0.001462;0.00033623
0.095;-1.5642e-08;1.9237e-07;-4.1169e-07;5.3769e-07;-0.0020171;-0.0013512;0.00062689;-0.00029259
0.1;-8.1856e-08;1.3552e-07;-4.5781e-07;5.6493e-07;-0.0015369;-0.00042126;0.00014336;-0.00038919
0.105;-1.6535e-07;8.713e-08;-4.9706e-07;5.8802e-07;0.00014954;0.0010965;0.00040301;5.4935e-05
0.11;-2.2718e-07;7.6743e-08;-5.2296e-07;6.1479e-07;0.0015893;0.0019503;0.0006679;0.00024341
0.115;-2.4557e-07;1.1205e-07;-5.3559e-07;6.4577e-07;0.0018912;0.0017099;0.00039578;9.3775e-05
0.12;-2.2298e-07;1.8093e-07;-5.4307e-07;6.8132e-07;0.0013906;0.00097659;1.5649e-05;0.00026831
0.125;-1.7568e-07;2.6378e-07;-5.5043e-07;7.3033e-07;0.00058686;0.00014164;-7.9945e-06;0.00080754
0.13;-1.2135e-07;3.372e-07;-5.5024e-07;8.019e-07;-2.7314e-05;-0.00089437;0.00060764;0.0010012
0.135;-7.1589e-08;3.754e-07;-5.2368e-07;8.92e-07;-0.00033847;-0.0019247;0.0015025;0.00048471
0.14;-3.2052e-08;3.6409e-07;-4.5324e-07;9.8627e-07;-0.0004804;-0.0020426;0.0020103;-0.00015226
0.145;-5.9866e-09;3.1434e-07;-3.3534e-07;1.0725e-06;-0.00059714;-0.0010379;0.0017918;-0.00049227
0.15;3.4278e-09;2.5599e-07;-1.8342e-07;1.1441e-06;-0.0007349;0.00035028;0.00093179;-0.00067731
0.155;-2.8947e-09;2.1926e-07;-1.8515e-08;1.1973e-06;-0.00052695;0.0013821;0.00010468;-0.00079679
0.16;-1.3677e-08;2.205e-07;1.4166e-07;1.2284e-06;0.00016805;0.00166;-0.00048352;-0.00097126
0.165;-1.1135e-08;2.5553e-07;2.8421e-07;1.2319e-06;0.00089898;0.0010474;-0.00092678;-0.0012405
0.17;1.8045e-08;3.0608e-07;4.0044e-07;1.2051e-06;0.0012346;0.0001936;-0.0011805;-0.0011746
0.175;7.6173e-08;3.5537e-07;4.8857e-07;1.1578e-06;0.0010837;-0.00029733;-0.0010693;-0.00048169
0.18;1.5584e-07;3.9132e-07;5.5733e-07;1.1059e-06;0.00063986;-0.00076764;-0.00048312;0.00012818
0.185;2.4279e-07;4.0199e-07;6.244e-07;1.0603e-06;-5.481e-05;-0.0012558;0.00034788;0.0003674
0.19;3.1536e-07;3.7452e-07;7.0543e-07;1.0171e-06;-0.0010944;-0.0017948;0.00077183;-0.00016592
0.195;3.5359e-07;3.0354e-07;8.0573e-07;9.5935e-07;-0.0016576;-0.0016923;0.0007716;-0.00099763
0.2;3.5706e-07;2.0618e-07;9.2544e-07;8.7559e-07;-0.0011288;-0.00042266;0.00077965;-0.0010901
0.205;3.415e-07;1.1404e-07;1.0591e-06;7.6571e-07;-0.00039178;0.00084276;0.00034295;-0.00099782
0.21;3.1676e-07;4.4781e-08;1.1847e-06;6.2253e-07;-0.00033893;0.00099532;-0.00098489;-0.0016608
0.215;2.7999e-07;-9.3602e-09;1.2643e-06;4.2204e-07;-0.00062271;0.00021712;-0.0027003;-0.002922
0.22;2.3116e-07;-6.1656e-08;1.2628e-06;1.4516e-07;-0.00034665;-7.5716e-05;-0.0037843;-0.0031993
0.225;1.8499e-07;-1.1014e-07;1.1682e-06;-1.9416e-07;0.00055709;0.00037826;-0.0036698;-0.001803
0.23;1.5951e-07;-1.4707e-07;9.9235e-07;-5.5507e-07;0.0011022;0.00055016;-0.0028394;7.5971e-05
0.235;1.5399e-07;-1.7069e-07;7.5439e-07;-8.9045e-07;0.00050142;0.00051435;-0.0021231;0.0019664
